miliseconds,MC,EF,CD,CE,RB,RE,RP
3000,1.2058516302620983,0.17613823176123064,0.3050358674550667,0.10654865364823198,0.09399923872495507,0.618537034877994,0.28285883465612494
3100,1.2325811679776641,0.18588743419843537,0.30942479675079554,0.10885215419642436,0.08847067118222675,0.6201757430753716,0.2963845846722087
3200,1.2492544926647324,0.20699696166841156,0.3089953272355755,0.11198830971749994,0.08403761060889844,0.6203093290374785,0.31933587161466626
3300,1.2535707036184125,0.2187489830955465,0.30773022140115136,0.11455566360749764,0.08209230506313496,0.6233723889986718,0.3433703488277492
3400,1.2466275788944425,0.22879076986298777,0.30496297830742025,0.11898506396859515,0.07437071312088912,0.624876546926466,0.35836778489679255
3500,1.2745140746175345,0.24087833964640043,0.3059652247013432,0.1230220666121244,0.07084783488641186,0.6253479451013044,0.36890874100489923
3600,1.2972816471982385,0.2613347672525363,0.30552571889483837,0.12725410094556602,0.06741323859134639,0.6236976127739595,0.3905567316336873
3700,1.2782109862527622,0.2695979811798896,0.30988284185866866,0.1275874999212536,0.06773530934459614,0.6245937151563534,0.40035170411532484
3800,1.2782925839938661,0.28389605691351266,0.3120561546457352,0.13339048894142846,0.06122036195643324,0.6214492368025445,0.42873359341575157
3900,1.2938638155939814,0.30262202949660616,0.3102389958191815,0.13578151735647265,0.06141064455383147,0.621212635721299,0.4308480208869352
4000,1.3160008923300925,0.3123017633532605,0.30787013318258816,0.1361440419289843,0.058717152557481465,0.6232774170137085,0.4538879795575271
4100,1.3112681345480048,0.3400498960779827,0.3126301913419099,0.14153489474892567,0.056676086345116214,0.6197131470782423,0.47479014672924424
4200,1.334884822520171,0.3486854154499035,0.3064488534513892,0.14427290383941482,0.050335359703548,0.618141873259591,0.49872578976839294
4300,1.31962279330116,0.3691603977551411,0.31197075051322304,0.14681854058647217,0.04902076667313802,0.6159648734791411,0.5125148268195591
4400,1.3450878434366909,0.3874973291195763,0.3094643212726923,0.15114397144170746,0.04625350343684421,0.6164826514568029,0.5207590243724032
4500,1.3311800043209885,0.40431003557209966,0.30908277432131714,0.15018306003060553,0.045996645199560225,0.6151732816202529,0.5342113019413034
4600,1.3238297755398456,0.41973620869212885,0.3103782783568877,0.1561885365301907,0.043170241579009026,0.6102510191328552,0.5612237091481833
4700,1.3362303967813194,0.43203781008674014,0.3090027105762955,0.15712901729181758,0.04530081991072163,0.6101344349070018,0.574604422936743
4800,1.3625713481978199,0.4436359451952534,0.31178044927989174,0.157446387201516,0.04347480343915962,0.6084262565147981,0.5923540081533504
4900,1.3569775541221467,0.46470933724266394,0.31317678758925405,0.16271648938353916,0.03896778431003504,0.6044068623934561,0.6038945200755667
5000,1.3335675963955078,0.48459718839627075,0.3091287451658143,0.1621145511376296,0.03753734603256816,0.6057856256827526,0.6212706431133629
