miliseconds,MC,EF,CD,CE,RB,RE,RP
3300,1.2403978004425082,0.2184142691511805,0.30705051240874054,0.11509877357807287,0.08052882616807898,0.6219982679850453,0.33211340815188123
3400,1.2677560346698469,0.22287449051183314,0.31139937362661485,0.12032048233232384,0.07667260807519878,0.6231345596253245,0.36012066172795393
3500,1.285157648498884,0.2445598967721273,0.3071585870541906,0.12265296943714711,0.07456665112510537,0.6247143870029988,0.3795433202481355
3600,1.2639693588347698,0.2624225275280306,0.30779382809550737,0.12530092453721453,0.07028561811663721,0.6228961602272967,0.38362455103388726
3700,1.3032660862500787,0.27322083045077294,0.3127464933601244,0.1288981896462046,0.06560845280943446,0.6241881065609617,0.40307055633304006
3800,1.3124638041782697,0.28525404051834125,0.3071357257186605,0.1313418593741283,0.06326661128499411,0.6246315508663195,0.4302347979132056
3900,1.2946873736485895,0.29846245026828766,0.3061503566177075,0.13354938827730753,0.05945507218932637,0.6232282969388913,0.446075889502528
4000,1.3111476239683226,0.31736005251828986,0.3102509934744107,0.1393258249677765,0.05520733316627695,0.6225988006500117,0.4486972645531022
4100,1.3275490235850573,0.33380794512114814,0.3115192588479503,0.13974841164821303,0.056134628978769606,0.6189793445131004,0.47252899151287636
4200,1.309193333899739,0.34608901847634194,0.3128207915243451,0.14545811748770202,0.053673403302113426,0.6175197990983269,0.4824501001720714
4300,1.3135551239439542,0.3623210952011479,0.3116713427550203,0.14771176906196776,0.04930256764967018,0.6178478340983885,0.5045410332870013
4400,1.3142614071269862,0.38324660889337053,0.3067497348969958,0.1484467867167755,0.04620614361326486,0.6143520122826519,0.5279581416167834
4500,1.316428514955256,0.39818932625377906,0.313151019245749,0.15447184778145853,0.04776446259726201,0.6151551719878237,0.544562344979605
4600,1.3485184230743825,0.41082508546478935,0.3095403925846077,0.15363493190527702,0.044059581117210006,0.6102836280323587,0.5505101794505011
4700,1.351505283549952,0.4371375364518583,0.31006058837843614,0.1584696275750413,0.040976056046992566,0.6095927078262339,0.5798834415262907
4800,1.3435471825476146,0.4454607722862548,0.30697668200888345,0.1582352487775818,0.043657448483587304,0.6079337207275947,0.5919840470865109
4900,1.3596627121641547,0.4639598473842671,0.3078474109075746,0.1599859761551289,0.03875156278016431,0.60491290503415,0.5989899933054355
5000,1.339423896623798,0.4814409275492553,0.3076105386437237,0.16292978500349062,0.03755554875385733,0.6020319414636287,0.6092943508431876
