miliseconds,MC,EF,CD,CE,RB,RE,RP
0,-0.01819016782954808,-0.004655582153163961,-0.0035509307384824474,0.002293454390317792,-0.0012417387689326934,0.5503200723364575,0.001331117845636848
100,0.07617322308877109,0.014762809712398253,0.0439962742792701,0.0008421024915259553,0.02883713987082757,0.536992869815817,-0.0032777766819929595
200,0.19011231590826758,0.04031037598534755,0.07913325391338386,0.006009032082102571,0.06364191274381863,0.5142531995587984,-0.006339591821399343
300,0.27364518377128066,0.04661963576656157,0.10827721947154224,0.00991036302539941,0.08882520234848319,0.5078352237265567,-0.004367882085548962
400,0.34053917007522794,0.054291630486276735,0.13583767027168203,0.019898121634392196,0.10365162338024739,0.5054736162810538,0.008819329496943602
500,0.4018974431667107,0.0540493031686538,0.16095232905404147,0.023761259695471024,0.1164617974964501,0.5047219399456226,0.009718234722382282
600,0.4724334193147367,0.0587691045414873,0.18466083092672064,0.030072410397940924,0.13141799630064063,0.505101415732236,0.006003736313467562
700,0.552324455219399,0.06180139645895731,0.19989443886915473,0.03612794621091078,0.13960761009987424,0.5082396020903585,0.0027553622057727226
800,0.6043270422379255,0.05847692366858726,0.21092964864465563,0.04143826821107131,0.1436744705082187,0.5126575831412543,0.025298316840973552
900,0.6393475218522,0.07178989272720684,0.2279396571440914,0.04587184659475846,0.15015447990091205,0.5210943490228302,0.024316183175878442
1000,0.6835902353318739,0.06808461215797167,0.24216774189964196,0.04689183481476504,0.15870999886175433,0.5230485088808439,0.02957829417786447
1100,0.7512599910051574,0.064150383985553,0.2477037142786783,0.05097365712884504,0.1599019603092271,0.530839289281815,0.0326477657033281
1200,0.7960255826543784,0.07448595385818337,0.2535887555231925,0.05394123287727224,0.16289834695733782,0.5352030737980059,0.03512288681681521
1300,0.8451510279302289,0.0692129104714055,0.26451213022727227,0.05846991454051771,0.1655398532015122,0.5399804261473351,0.047457060064996434
1400,0.8729674144202847,0.08021981615708355,0.2720705334365932,0.05914678625324746,0.1680458411685623,0.5486203710138647,0.05538845285770884
1500,0.8896520990169138,0.07914648429222793,0.2752177193715695,0.06448899504801713,0.16736445740965492,0.5524196960663863,0.0699087792394131
1600,0.9452218625454418,0.07906912768054847,0.2814369102985879,0.06705266143589812,0.16350770865954292,0.5586959126918793,0.08459848371622843
1700,0.9604440248994734,0.08786067164033397,0.28414655134625616,0.070688826442983,0.159273031971535,0.5630814421874032,0.08711838831211148
1800,0.9888083305352846,0.0889765534046833,0.2910478682454237,0.0713056238872578,0.15624384419631343,0.5686429121196439,0.09374862866681637
1900,1.026329595783168,0.08818505950925776,0.2898157295338051,0.07490845289232617,0.1521453563149532,0.5736002819113701,0.12150177827645112
2000,1.044425254115681,0.09706907896744386,0.29600559856486347,0.0743412565908852,0.14936775243142641,0.5783105628070472,0.12614261189891227
2100,1.0907897340306356,0.1048320383539662,0.2939999534188846,0.07805899357906781,0.14307374521371374,0.583147088508528,0.15062421941393736
2200,1.1126596815398937,0.11336661360213701,0.29831694655717106,0.0793447309052214,0.1388161758993864,0.589971239354888,0.16503301371137996
2300,1.1034941607561146,0.11703607043767486,0.29834708648188185,0.08169882920846985,0.13075061092443369,0.5947879795578122,0.17317996405478978
2400,1.1507758697983468,0.11870756469627636,0.3022263665674264,0.08618911961150473,0.12504854985388614,0.5980805220487173,0.19248700811061742
2500,1.1687608006765764,0.1303225416806064,0.30575280527747495,0.09051354875498804,0.12038232656245781,0.601339178919327,0.19989460307888335
2600,1.1546357875163586,0.1350265348673747,0.3029317952768982,0.09304832807262664,0.11458117471793239,0.6054484256359999,0.22687468405989256
2700,1.1847902913267987,0.14290184961025137,0.3015894662287378,0.09472612547739248,0.10737772997069711,0.6072519519628969,0.23161107751132268
2800,1.2154538204957275,0.16339431421976736,0.3040212390857195,0.09925223071868099,0.10431836301535512,0.6125579967241411,0.257590028209624
2900,1.2248426382088262,0.17293048432857777,0.3026356782621552,0.10007718256859088,0.0998845632226711,0.6140509596123732,0.26639862851253826
3000,1.214527406722091,0.17352666852323353,0.30522511523808615,0.10708760596338567,0.09166795424016852,0.6159718524947295,0.28435446497196365
