milliseconds,MC,EF,CD,CE,RB,RE,RP
0,0.010589451470999281,-0.004186416156987387,-0.0023876937329426516,-0.0009813635189900088,0.0004041408247503887,0.5488463449841983,-0.002983399637970333
100,0.10451349094868885,0.015080047972635843,0.04228376057438072,0.003031448381374207,0.028968883593391486,0.5354736403556429,-0.0002874028492948034
200,0.17022344575047435,0.02857877575346959,0.07964477288574694,0.005231643392855883,0.06702882861403953,0.5171999780232838,-0.002701540150887549
300,0.2622444927823156,0.045558696136402926,0.11276647200616514,0.010010366762758436,0.08901379659498718,0.5048859446402699,0.006707999506483922
400,0.3497502843382677,0.05914557994094885,0.13503958809130376,0.016657894756623406,0.10645323073210015,0.505311299249902,0.0023817203526632327
500,0.40174800445939207,0.050011992426884186,0.163002441467187,0.023056212910402614,0.11726534987446784,0.5058913666808318,0.005973704517016536
600,0.47804871429006557,0.06545682036888469,0.1785738267753006,0.028028339498443935,0.12916694884587188,0.5051902937126169,0.013062465546962282
700,0.5476662303313589,0.06009891410460859,0.1964048696135117,0.03489943279543048,0.13729278841773473,0.5108134142230611,0.012513562834370247
800,0.5961464404244436,0.07006381477218816,0.21408650034533266,0.040182426922044344,0.14619497277036606,0.5164416921866172,0.013481845631795083
900,0.6357247970231554,0.06662597648578746,0.23035706161453592,0.04355928833738231,0.15112006715488785,0.521196430890194,0.02528995544221271
1000,0.7100709886442711,0.070443923413664,0.23773081639682633,0.046876482263529896,0.15618326025616483,0.5235711148235865,0.03383579026203442
1100,0.7387934147139618,0.07288402306135174,0.24576358975984208,0.051007684843805225,0.16327307476443556,0.5297879880117117,0.025474621473729957
1200,0.7737339589817813,0.0741852552845957,0.2546070464431916,0.05287781794741976,0.16606871725121397,0.5365147138901682,0.028461177183761007
1300,0.845974359779756,0.07219522712098708,0.26252504620794875,0.05820427671103978,0.16749923105010703,0.5409809218953529,0.04344381880117417
1400,0.8790877932818328,0.07856105899544386,0.2734607650389156,0.06319329877872533,0.16708316374696525,0.5458650532966718,0.05538653028631552
1500,0.910224102103367,0.08123706303942341,0.27652341427688265,0.06278466158615892,0.16379742860856633,0.5522312476856007,0.05446081807045154
1600,0.9384412599143672,0.08655235691684517,0.28259924211867604,0.06795657877744185,0.1648964378027753,0.5577675164522238,0.08596047888245104
1700,0.9542292603386704,0.08511922341873215,0.28446950793621983,0.06679876894221697,0.16215377304241893,0.5655256884711012,0.08553118269031607
1800,0.9904018383813273,0.08919927052599044,0.29078486309480406,0.07339009058898907,0.15714453235358375,0.5695402228156722,0.09516391674806306
1900,1.0390491585606847,0.09434919790706782,0.29278832899009827,0.0739770721435788,0.15325360344639677,0.5760789088766645,0.11663800134876037
2000,1.061440924706576,0.10436762240819923,0.29506433771187873,0.07716022192149853,0.14943903238635248,0.5819329415563455,0.12206188910819932
2100,1.0648735349821141,0.10200548646378883,0.2983859566986856,0.07692968176856108,0.14455231089065426,0.5835040888776698,0.1411468733091414
2200,1.0785929094042783,0.11051916705920327,0.29745366391763983,0.0803813533107739,0.13778467500409128,0.5905380434514483,0.16567709808796866
2300,1.111778546786004,0.11427310429005767,0.29962179460238486,0.08344573315102034,0.1303687937490993,0.5921754503912761,0.16794091104836284
2400,1.1487203458643174,0.12980890109374668,0.303684155077777,0.08503118286519618,0.12796707771360738,0.5968519191885048,0.18211022475693905
2500,1.1349973700777631,0.12812831143466494,0.3039052182099908,0.0912923933793386,0.12183466520404632,0.6003903132875665,0.20523285139335914
2600,1.1575000426804847,0.1398705676870899,0.3001710349903663,0.09238906534777673,0.11585726607933335,0.6042381244170149,0.22681536956617082
2700,1.1934383818628314,0.15201423120114654,0.301179573749489,0.0937526106703243,0.1106598798507506,0.6099375074501681,0.23734933316597825
2800,1.1911687923857648,0.15703673040644972,0.30603514058137565,0.09887796248540492,0.10227939288564424,0.61256153699049,0.2655700189533451
2900,1.224128506837742,0.16576467636956776,0.30566814376625695,0.10007670395087774,0.09938251240818363,0.6159555444933316,0.2803731099638228
3000,1.239712233425347,0.17254911564721537,0.3080551390017537,0.10376507806965694,0.09513839621137286,0.6188122363415098,0.28800643173959123
3100,1.2518438017799824,0.18622378825103572,0.3068657757453123,0.1094150887247051,0.09022908861091271,0.6197320656944381,0.2962662137934264
