milliseconds,E1F,E1Fp,E1W,E2F,E2Fp,E2W,MF,MW,PF,PFp,PW,PWL,sFrq_tot,lFrq_tot,Frq_tot,WC1_tot
0,0.42508114631640076,0.46359722455816865,5.832787946685529,0.105969164064684,0.09850934932677018,5.700517045868921,0.7062207930341464,1.268911781969786,0.06538721159032906,0.07760232548236125,26.441438863086866,0.0,0.605703383326387,0.6315387676960491,1.2178682573148922,37.99778507092142
100,0.4268623872989087,0.4535523493371566,5.8283242440164456,0.10583589329882362,0.09794169144836964,5.703989225884713,0.7030361625831066,1.2688843026855554,0.0652019831431763,0.07697683486355889,26.443198426200965,0.0,0.6080880659384043,0.6367538858161561,1.227895505844961,37.98415426950524
200,0.43299136870443444,0.4648067448086104,5.8196194761000415,0.10477923518675152,0.09813965763123103,5.705695407801046,0.6961738562806042,1.2688842462848868,0.06490651822784871,0.07603499971787671,26.445329434859023,0.0,0.5977671021119637,0.6377759522490065,1.227155089703982,37.98462065422296
300,0.4288278239127952,0.46983869224707847,5.818339391777067,0.10433916806261946,0.09765502694360322,5.710015172398524,0.720660370509224,1.268871222398972,0.06439208711951934,0.0755130773432032,26.448968507588656,0.0,0.6073644184365682,0.6416442030831404,1.21945743987466,37.97007018159003
400,0.4315448555593715,0.4541992073064128,5.823006296060829,0.10440064058850738,0.09688773813466434,5.7101928608146295,0.7371737882816451,1.2688606783146514,0.0639742806226949,0.07508317750530953,26.453126145758375,0.0,0.5979821897517947,0.6326665292318709,1.2419426115661063,37.966022743537266
500,0.4335698915465036,0.46953907673894696,5.809433943030507,0.10365158801142574,0.0961447146094995,5.711361681873805,0.7231646402359432,1.2688426446324592,0.06370657023994133,0.07452399164350194,26.449655341633015,0.0,0.5963765535985035,0.6329705650502256,1.2324132856326935,37.972561291130454
600,0.4431427895375505,0.4674913150776218,5.800412205093933,0.102712248496551,0.09643230756037367,5.713371578530655,0.7657613440562273,1.2688357292071863,0.06341481680396296,0.07429670335074734,26.453016942717824,0.0,0.6089874540782156,0.6318337519324216,1.251294804969711,37.98338003614053
700,0.4409837741274976,0.4793566143556138,5.802606782673086,0.10274956769232203,0.0955542443965135,5.7145342293047765,0.7517161115494174,1.2688155491686819,0.06253160061179862,0.07439386377521252,26.458489527508103,0.0,0.6085371578334953,0.6392052421264555,1.2555530769654946,37.97792323711193
800,0.4449114648332276,0.46882626827206914,5.786699973919141,0.10273245176634452,0.0961939941730795,5.712721084902744,0.7540772151537533,1.2687975724788767,0.06242302599249515,0.07386928090553002,26.460466423249756,0.0,0.6014954430619207,0.6514168577795358,1.2476348183266974,37.96265624847244
900,0.4399154114339961,0.4728534389636805,5.786184778802126,0.10246422565014675,0.09522267795288454,5.7165317701629546,0.7944898189986755,1.2687832283212945,0.06185563265377354,0.07306470233167808,26.460393277580515,0.0,0.614052360392907,0.6488946937274015,1.2711098612542266,37.95232871130385
1000,0.4404571444925737,0.4856345515379844,5.757009416461002,0.10208283356540429,0.0957018551954652,5.718214551425693,0.7987291400257533,1.2687776087443756,0.06184223059140982,0.07257123483058592,26.46925782591889,0.0,0.6056904031806366,0.6478814907747878,1.26344879831049,37.96620207491918
1100,0.4557899786377588,0.47520406762437156,5.753446229204066,0.10117104965554068,0.09581072882907916,5.716364422486418,0.7990397612723757,1.2687466584820983,0.06116020773102474,0.0726981324517755,26.46855159468807,0.0,0.6102588344738289,0.6505978126887071,1.2712145374923756,37.947812298097155
1200,0.45172038642952006,0.49066334014449925,5.751674658178788,0.10092074940260308,0.09571317053036897,5.719071508763575,0.8150677575836054,1.268735175535797,0.061165115999804114,0.07206236650934093,26.469587218015818,0.0,0.6213619704944899,0.6590051530860525,1.2625624877067356,37.95376146084601
1300,0.4492564572743853,0.49057180994161687,5.738158540424635,0.10093270724755254,0.09506300734633416,5.718695689720165,0.8232239720243062,1.2687529438941256,0.06090775309294856,0.0719207492378635,26.47792241116792,0.0,0.6193377865228368,0.6633107546581921,1.2728435313158273,37.92464585301126
1400,0.4586403975971071,0.5000773101979451,5.723943242507801,0.10076941145532069,0.09561986632236194,5.716320871460765,0.8195253650073164,1.2687201394410257,0.060212876457019254,0.07124575138450949,26.477521729098168,0.0,0.6173912000994282,0.658507097912923,1.2949860788619827,37.92268101147251
1500,0.46487735655792173,0.4994984096040917,5.720189666998175,0.10008880058933134,0.09454680694829219,5.7199516782611,0.8457560689813813,1.2687310163131849,0.05980915407627846,0.07067321277147635,26.48241645701374,0.0,0.6303305984754745,0.6734390111041064,1.3025345622907736,37.92264517600747
1600,0.4687184967195824,0.5130711614380337,5.706411227558273,0.10080243847748455,0.094759687832583,5.719844203970671,0.8742162603057467,1.2687114532283938,0.05970394267078585,0.07016936800163627,26.487120745753426,0.0,0.6245707379004221,0.6722658914549107,1.293360436135994,37.90741750960417
1700,0.4755715397597481,0.505482071680354,5.713104301424487,0.10074091154171343,0.09605782695912456,5.715023544520226,0.8510860835475357,1.2687043928069286,0.059182190867840954,0.06978684284428714,26.489669299521818,0.0,0.6317290438716565,0.6775634863657809,1.3192451284052216,37.91074005119879
1800,0.47835341344047533,0.5226815191221533,5.689216967352167,0.1009205967363739,0.09521260697236897,5.716892069160967,0.8868059567761106,1.268682881671096,0.05900667187500247,0.07006973744844947,26.492288202647266,0.0,0.6405318993667041,0.6781060892335491,1.31224452945617,37.91555258675684
1900,0.47624403558500494,0.5254053993712511,5.699985793844672,0.10052964896778703,0.09639733593566556,5.714921960376741,0.8980451190564906,1.268661738741566,0.05874609174537409,0.06958595531918507,26.489622264886524,0.0,0.6417697575937663,0.6913461400494831,1.314526289218897,37.899004813299996
2000,0.4877398296188023,0.5242347135756081,5.685684369908531,0.10030966222849365,0.09610891835774099,5.716820600139963,0.9286155150137625,1.268637246004305,0.05852504026187112,0.06935810801343624,26.495448152982256,0.0,0.6446659327222642,0.6857126038820566,1.3369972773238479,37.885795909294195
2100,0.4856095612877337,0.5301835605744478,5.65567765994947,0.10061054165569297,0.09643919531955986,5.712766351802489,0.9327193325693021,1.2686338812358864,0.05829823695823575,0.06857236670853178,26.494696877385195,0.0,0.639919609347674,0.6891934720869567,1.3413985954102914,37.88870908131417
2200,0.48718142225117256,0.5312325559723384,5.650858393041244,0.10067612865075477,0.09617662016721407,5.71310960224047,0.9291311109143853,1.2686373606729915,0.05799954649242638,0.06862053926233212,26.503109620332797,0.0,0.6557945815122422,0.6926878783283748,1.3554043919595036,37.8770074437232
2300,0.49151783189283466,0.5397643258598237,5.638285419770453,0.10086215250297667,0.09645687149766473,5.71424010241442,0.930310580201231,1.2686345608685412,0.05737754492845235,0.0683401154582416,26.49891796626813,0.0,0.6593775336260943,0.7102308412632442,1.373659462048032,37.867018729581424
2400,0.5109933978296339,0.5469834784293112,5.641026714560788,0.10124818535228723,0.0974774294300828,5.712769099144634,0.9516426635386123,1.2685930397885112,0.05742677723576304,0.06791989700264581,26.506561805660812,0.0,0.6651665054154616,0.7095458583992579,1.359040367598392,37.8405772412477
2500,0.5093922684897094,0.5486236565559924,5.6132473029168,0.10178208638530103,0.09759711949420433,5.712207137481282,0.9808864165398608,1.2686070334349095,0.056928243748078367,0.06732844951392943,26.508507690722045,0.0,0.6645986012212484,0.7219129764363669,1.3906512409507699,37.8500249222381
2600,0.5201004228291729,0.5676310329167631,5.607486580324359,0.10143630153351803,0.09809403536269566,5.7071334549881225,0.986634776557973,1.2686002705288488,0.05667702373540533,0.06762443043646035,26.50687972221471,0.0,0.6753194316353035,0.7300540162904563,1.3970152782242626,37.83918601533708
2700,0.5134460744886907,0.5692274634589829,5.608597396576824,0.10177676745854408,0.09869173348530827,5.705714145464995,1.0152624471531106,1.2685801478188123,0.056648862611159485,0.06695187543690269,26.514855501063554,0.0,0.6840706649026342,0.740624703504122,1.4055192789629873,37.83447105318309
2800,0.5201042040540194,0.5742278089861075,5.58605839810883,0.10296607000917739,0.09975589475375192,5.706080386135378,1.0239662763913895,1.2685546035498114,0.056384765257858876,0.0667442189141549,26.51681671470844,0.0,0.6852834526168776,0.7337110081550694,1.425961281158293,37.81905064119833
2900,0.5279674267523965,0.5789504212761972,5.585076849964351,0.10311895814169501,0.10042925356858817,5.7024346838344515,1.0166119359166919,1.2685581874785303,0.056192167046416885,0.06638331778101235,26.52011764554186,0.0,0.6833101454564354,0.7376024652378598,1.4399869382787185,37.80032834748198
3000,0.5309799475894719,0.5794262925096485,5.569481206258517,0.10315282567681315,0.09989246313505122,5.7022872971052765,1.0321527633672822,1.268537123684824,0.05582576537846942,0.06639767103936607,26.51926462545134,0.0,0.7008175452257112,0.7508841150779461,1.4654515135253001,37.79711989197624
3100,0.5413149657435172,0.5938108535898247,5.562897144337787,0.10352370616450096,0.10031433150500672,5.69935301637815,1.04834269160957,1.2685133920900178,0.055485148229723,0.06551536372102956,26.519655681706983,0.0,0.7037168480325319,0.7652319193541323,1.4805430652709324,37.777164204238964
3200,0.5566902525577236,0.5996495346313592,5.551235508453853,0.10452722525951304,0.10172583597307683,5.69741665527482,1.0749991738985827,1.2685222928297473,0.05509980081343633,0.06592540261865754,26.52517686413199,0.0,0.7083155279112598,0.7733108419547311,1.4933341203135417,37.782548397551835
3300,0.5566663596580553,0.6005871911182119,5.5402236667919045,0.1046218629146451,0.10207898964805977,5.695617149764158,1.0791065756231637,1.2685084955685615,0.05540713266610945,0.06574068152184087,26.52576917870952,0.0,0.714914995460971,0.7694703600871701,1.4892687412044865,37.77266580020338
3400,0.5603353311530065,0.6117419503504133,5.541820624192938,0.10517718114431696,0.10289791712987212,5.691332027874199,1.1178204185936669,1.268479330277846,0.05499867899021354,0.06559394403352088,26.531145839089504,0.0,0.724540807968964,0.7912983634563302,1.514454199015618,37.75825436147973
3500,0.5671702043520666,0.6236148636370225,5.512903070366374,0.10568393503187384,0.10367450062315348,5.690464267991629,1.1403186453351901,1.2684749924814458,0.05505125119533969,0.06512316274188237,26.534833591274975,0.0,0.7351698284476675,0.7984915284183511,1.5068214278122989,37.75181302377151
3600,0.5777011701973265,0.6240746132370367,5.5244431604936866,0.10658335589990954,0.10556154537482762,5.68724884864946,1.1229329062604865,1.2684790514196616,0.054312980503115074,0.06530627085917737,26.536144689964544,0.0,0.7369965043769998,0.7949014339470624,1.5485569442275193,37.7198356223725
3700,0.5883223765130059,0.6455900878169721,5.488617921440842,0.10740876130851543,0.10538009837554299,5.681907926382818,1.1665304792365292,1.2684664193373898,0.05416295662605159,0.06477595796202608,26.534767566516926,0.0,0.7463953920867996,0.811257837532985,1.5634017416413508,37.72984882715369
3800,0.5892923392888803,0.6445839355509376,5.501902385185646,0.10825252114585923,0.10730362738114567,5.682653560835492,1.1746504805124223,1.2684605435430012,0.053837273310938176,0.06490894855701124,26.53694860329673,0.0,0.7528451502333706,0.8262431139443848,1.556069833631631,37.701930723103786
3900,0.5925814295918902,0.6606082049103336,5.480006182241099,0.1093371229580217,0.10808877588844064,5.679213417112654,1.1665891862756286,1.2684295161634687,0.05408715118387377,0.06477003833702688,26.53833313691607,0.0,0.7601501568590286,0.8197047800990911,1.5772656710627502,37.703736331422995
4000,0.6053114798736831,0.6560751321624088,5.479365441341039,0.10982081361082893,0.10776597830493158,5.675169370938736,1.2195089681389129,1.2684129271156521,0.053822040813278474,0.06438179857725533,26.54311983746029,0.0,0.7701669556166261,0.8463107081243648,1.6219114722988643,37.67787370323801
4100,0.607404956436388,0.6801967589384417,5.469566280398011,0.11022032254811241,0.10939612933265792,5.673229399179034,1.235743646015722,1.2684079652459443,0.05350427745097365,0.06395985579196362,26.544738823306822,0.0,0.7842642671238451,0.8461406486723936,1.6373034720865731,37.666478878252676
4200,0.6270753459050544,0.6801898433115107,5.438101629065537,0.111087140414908,0.1098944079223951,5.665733745231145,1.2502288267770079,1.268382801573639,0.053681630777105346,0.06369435188100694,26.548799908490796,0.0,0.7796248976048432,0.8553860206161018,1.6516934400963648,37.6512180737693
