milliseconds,E1F,E1Fp,E1W,E2F,E2Fp,E2W,MF,MW,PF,PFp,PW,PWL,sFrq_tot,lFrq_tot,Frq_tot,WC1_tot
0,0.4237075909447369,0.4569944963778957,5.841107087391811,0.10624735502717716,0.09834642432544927,5.703674245222537,0.6788700179354171,1.2689142116083136,0.06528289933382768,0.07734621325655226,26.440860236059457,0.0,0.6056405695045599,0.6341717441047613,1.2183401008330292,37.993930503480065
100,0.42462783619271327,0.4490684225193811,5.845636853325735,0.10540772698703346,0.09852443035416683,5.70456234118939,0.7048797428656399,1.2688730639511725,0.0651787657254104,0.07706822696877891,26.43868483184664,0.0,0.5980793892865564,0.628936296243361,1.2323406345943617,37.997294833570805
200,0.43721684696545027,0.46566789337878645,5.821754040541796,0.10518960718414744,0.09787296264999118,5.705352536825484,0.6985575651241848,1.2688789690442837,0.06501141996384743,0.07644587703802973,26.446010457655316,0.0,0.6012507683090043,0.638124479547855,1.2511411169767912,37.99693788323839
300,0.4399933688497815,0.46358196571852384,5.823422507724257,0.10415193348716414,0.09707134276014572,5.709295195454887,0.7172679403238088,1.2688611331991704,0.06448579603838316,0.07568680699933435,26.446303085037613,0.0,0.6025116634049025,0.640677692215035,1.2200116933082599,37.985276641390705
400,0.4291029665973774,0.4611039011389699,5.8069614881778815,0.10424762311186568,0.09674879958622028,5.711841642559296,0.7233594597365484,1.2688559109030295,0.06440762327641907,0.0757336901388182,26.450269679230534,0.0,0.6027739089346891,0.6340889175672989,1.2549335513407756,37.98283344108419
500,0.43200793225563605,0.4652238015161727,5.818530301565279,0.10386959979715858,0.09674412158623119,5.711642147967137,0.7446805441468415,1.2688520955426508,0.06345641356341636,0.07527018167973067,26.45590718860751,0.0,0.5981707663091514,0.6398645276553822,1.248720588686834,37.98677230494511
600,0.43106878552897837,0.47153379860061956,5.815902556485117,0.10322167814313166,0.09562965257961135,5.7121126161951,0.73073824267014,1.2688391998842232,0.06340399723114067,0.07424236440597143,26.457288269106048,0.0,0.5974507136210939,0.62891428919335,1.2420112625376676,37.96164734223087
700,0.43540220924538336,0.46669439136379787,5.810533055865918,0.10279284825094034,0.09522834573971709,5.714810365589263,0.7446915765929276,1.2688209672594766,0.06307887974497688,0.07450565281632016,26.46065970048395,0.0,0.6011712827865265,0.6436747958309497,1.2299537552333233,37.980733624715995
800,0.43760967893240027,0.4710117992926968,5.797655211048887,0.10184029933503086,0.0956943416145911,5.7125418877638205,0.7587975335796034,1.2687834036811803,0.06226403692311192,0.07371846109755197,26.464756893632842,0.0,0.6077020901739587,0.6381495803053308,1.252566957375027,37.9573820210272
900,0.45077776058293506,0.46741136040893555,5.778943098863622,0.10245548142030528,0.09514524803550163,5.7155823870769,0.7707938460475473,1.268781227546378,0.062128818772979245,0.07292118223592742,26.466204416881837,0.0,0.6094126337356566,0.6510342517822246,1.2434059768079984,37.9697612380519
