milliseconds,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,ATP_cyt,ADP_cyt,n,V
0,0.08500073540329393,22.799999486165778,0.33000001339083473,9857.997541739205,932.1707595956047,3067.9053773282553,0.0012303553951355495,-60.88827491445823
100,0.08500057565279756,22.799999227997862,0.3299999489662225,9858.001681944956,932.2450331028624,3067.9460119255805,0.0012298561040290092,-60.88256813659421
200,0.0850013816142234,22.799999475907295,0.32999993648943715,9858.007280778298,932.3523300332793,3067.787773584378,0.0012304578782063877,-60.86696767715722
300,0.08500074054217903,22.7999990117911,0.3299998938189797,9858.004724151882,932.5399754743944,3067.5220773512006,0.0012305268361951242,-60.8695634108873
400,0.08500168001701434,22.799998175481427,0.32999992472435785,9858.010021133337,932.5027796621018,3067.5421313513225,0.0012296631295950614,-60.845600753224026
500,0.08500175872639963,22.79999813450145,0.3299998674390346,9858.014035598397,932.7335678892388,3067.4389620080537,0.0012304551322274324,-60.84523806375471
600,0.08500216298290726,22.79999797629243,0.3299998681429459,9858.016443103767,932.8168039391686,3067.228966038035,0.0012305954966817863,-60.84142183282383
700,0.08500149754181907,22.799997980971163,0.32999984539617455,9858.015243230257,932.7740070668752,3067.1197008823847,0.001230398671246528,-60.81674708023125
800,0.08500327442796095,22.799997026254346,0.32999977868363645,9858.018368081322,932.9679227091991,3066.9571036786074,0.0012303877890018028,-60.81928774878754
900,0.08500306032517417,22.79999642519618,0.3299998064689702,9858.02265732994,933.0147145117238,3067.0785179499676,0.0012301304111980904,-60.818091282396786
1000,0.08500422376484437,22.799996309932148,0.3299997719464752,9858.025210068094,933.1940894910459,3066.8082276044497,0.0012306484410404294,-60.80247315147078
1100,0.08500352276014267,22.79999646610511,0.3299997103442086,9858.029313952793,933.3721343070284,3066.7324227920217,0.0012309064743176899,-60.791218643521546
1200,0.08500407080396875,22.799995673048127,0.32999972821227525,9858.02905249323,933.3964549419657,3066.6107524616327,0.0012305819789000159,-60.771800269556884
1300,0.08500432795700551,22.79999562340498,0.3299996746769756,9858.03015135625,933.5945461271,3066.556602390148,0.0012315682295912212,-60.772745973744826
1400,0.08500571928426578,22.799994507484612,0.32999969668844875,9858.030847027807,933.4595640746708,3066.3719395996377,0.0012311183075962811,-60.76231475461098
1500,0.08500517902619606,22.79999447165002,0.32999961277582296,9858.032512746457,933.6413228099597,3066.32446502628,0.0012314689901695133,-60.733396098813074
1600,0.0850060739956251,22.799993924086817,0.32999962440452524,9858.0410935555,933.9246887704275,3066.065670343047,0.0012318417027739113,-60.723572453110826
1700,0.08500753895462197,22.799993718599936,0.32999958109054844,9858.037709025273,933.8373924793736,3066.0115384224455,0.0012324732271196822,-60.71338482059298
1800,0.08500655875545422,22.799993202886235,0.3299995609474965,9858.041666684989,933.8799809462147,3066.1581826706924,0.0012321293417891653,-60.724415760758674
1900,0.08500797143839663,22.799992606713676,0.3299995569928688,9858.042055380356,934.0098221236525,3066.0356009970415,0.0012323578604489,-60.70342684103428
2000,0.08500878136574225,22.79999311990899,0.3299995386537848,9858.0476787951,934.1977101194946,3065.8010496445486,0.0012327466821208956,-60.68529800161478
2100,0.0850083144649731,22.799992041661337,0.32999947390066753,9858.04750760963,934.1742688039466,3065.6473386227985,0.001233028087264169,-60.69705848938861
2200,0.08500868101909338,22.799992102186323,0.32999946034317823,9858.053136911132,934.510488079591,3065.68145278159,0.0012335987625157546,-60.684547268629174
2300,0.08500919243907737,22.79999119426149,0.32999944571458645,9858.05240047181,934.6323695468949,3065.567551836463,0.0012334498333931142,-60.6608603476896
2400,0.08501010666149236,22.79999121482934,0.3299994472294938,9858.05832774724,934.4951340957648,3065.4610197798065,0.0012341243197143076,-60.6695452053428
2500,0.08501026535862023,22.79999106484391,0.3299994086208593,9858.059559086587,934.8805647357975,3065.11947761207,0.0012345596748812328,-60.66077235214602
2600,0.08501180341342066,22.79999013457629,0.3299993596279633,9858.058567053065,934.7690828904633,3065.07802136424,0.0012351928156985727,-60.634313334429066
2700,0.08501211001142288,22.799990319851208,0.3299993857940892,9858.063823364844,935.0116419935591,3065.084070712147,0.001235289509388836,-60.64454823565307
2800,0.08501296274948542,22.799989700177637,0.3299993460894862,9858.065456686401,935.1934940536094,3065.0285735222633,0.0012352521512384977,-60.63412052274059
2900,0.0850138238372438,22.799989064727793,0.3299992821037419,9858.067326725191,935.1745165628802,3064.825325273305,0.001235726767955754,-60.61571924267374
3000,0.08501342412388707,22.799989440862458,0.3299993159534531,9858.06969286866,935.1028351057848,3064.6405216499797,0.0012366914389929505,-60.60491867911217
3100,0.0850152929699169,22.79998844495388,0.32999923245754686,9858.073122902355,935.2292259359672,3064.6004880416513,0.0012371176286513396,-60.60309852171155
3200,0.08501626386851958,22.799988596774437,0.3299992552519697,9858.073845389486,935.4203989730615,3064.4770090695065,0.0012369285508011542,-60.5827279503792
3300,0.0850168953718164,22.79998823097483,0.32999919592815674,9858.077025713766,935.6630087122685,3064.397073609231,0.0012373862201159637,-60.59818012652848
3400,0.0850169728233509,22.799988030795948,0.32999919923898713,9858.076974075706,935.8213174639459,3064.310631314233,0.0012382086438351364,-60.57507029959956
3500,0.08501706468953556,22.799986947592792,0.3299991522889336,9858.079177559768,935.7385364311459,3064.216206127325,0.00123856697830614,-60.56503954559776
3600,0.08501766352353053,22.7999874502291,0.32999915018892784,9858.08012968479,935.7971152961582,3064.0524825289585,0.0012384519362344318,-60.5717356554787
3700,0.08501912325554406,22.799986914193944,0.32999915837215427,9858.086837606137,935.8921059256757,3064.0738805949854,0.0012388906491774395,-60.54970537604772
3800,0.08501901881004587,22.79998626536864,0.3299990756317526,9858.086478691495,936.0644629877628,3063.8145301470463,0.0012400566984324193,-60.53770522797306
3900,0.08501987795252483,22.799986350546785,0.32999908011051654,9858.090281570216,936.1999763941268,3063.8381785781803,0.0012406463986510733,-60.544180599950955
4000,0.08502161100317206,22.79998552517257,0.32999909145333917,9858.08805160279,936.1861134750624,3063.63204634036,0.0012410711492917765,-60.52755127893972
4100,0.08502173631607653,22.799985660956608,0.3299989993549688,9858.092833870349,936.5360082010696,3063.7250996940766,0.0012407500521215823,-60.51526427814101
4200,0.0850231440420713,22.799985092453063,0.32999900045260194,9858.092586416067,936.5466935229075,3063.3554084088723,0.001241804898526811,-60.51620714360347
4300,0.08502402886012432,22.799984825910954,0.3299990215758935,9858.098829967686,936.6786449815686,3063.293857038783,0.0012422387514286425,-60.497490452541825
4400,0.08502427372195431,22.799983820803618,0.3299989974015803,9858.095207141025,936.5905504408106,3063.3430758140803,0.0012423436116385778,-60.500840709858096
4500,0.08502537373802595,22.799983417468148,0.32999891868907727,9858.100027828694,936.8031652769944,3063.2947981114844,0.00124291252232472,-60.49682680125001
4600,0.08502652921661101,22.799983270984303,0.32999888628458024,9858.099823782039,936.8261675866066,3063.2157533472787,0.0012438772553550618,-60.47975734412088
4700,0.08502665158403971,22.79998339158255,0.3299988943607575,9858.102773679082,936.8998755555859,3063.089227233449,0.0012441061701327326,-60.47466891870573
4800,0.08502823166704274,22.79998238753951,0.3299988837790842,9858.10835086469,937.2517639706018,3062.8433093885815,0.0012450697016105875,-60.46068184112615
4900,0.08502875941065498,22.79998241279363,0.32999888219832196,9858.109537349947,937.2433207996328,3062.85991088923,0.0012452894328195045,-60.472839694031926
5000,0.08502965915052735,22.799982427521506,0.32999884355736936,9858.110026871036,937.4152520036074,3062.6887625630316,0.0012461040178706425,-60.453448665718625
