milliseconds,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,ATP_cyt,ADP_cyt,n,V
0,0.08499962471470401,22.800000159568462,0.3299999898476181,9857.99885913384,932.0027972453059,3067.922905671262,0.0012304502599329006,-60.89449323908341
100,0.085000967437866,22.79999946533574,0.32999997146488336,9857.999543168493,932.3256785866298,3067.787474810899,0.0012302179192636223,-60.884604424982165
200,0.08500010747017187,22.799998872905952,0.3299999596430672,9858.0017618996,932.2171776145815,3067.548139356617,0.001230114970855111,-60.87798095933572
300,0.08500095584997833,22.799998808055168,0.3299999297835512,9858.006697439054,932.2667893453262,3067.4759376377065,0.0012300394599367073,-60.86298064107987
400,0.08500067839440294,22.79999826171451,0.3299999092978821,9858.010019031351,932.3688932927263,3067.3286779920213,0.0012296686585649202,-60.859389328167545
500,0.08500112164335737,22.799998075620135,0.329999889063865,9858.00943627146,932.7607366596527,3067.4180656690182,0.001230452111253541,-60.853800108943226
600,0.08500240559004157,22.799998027347996,0.32999982480450335,9858.014255185373,932.7217063180233,3067.2540818958623,0.0012298933730870015,-60.836837541729885
700,0.08500224274755377,22.799997288463853,0.32999981032593395,9858.01476949116,932.7004151607055,3067.063123527732,0.0012298829120093,-60.826545102761955
800,0.08500204345818539,22.799996842414014,0.32999979084817915,9858.020529025138,932.9281934575345,3067.1943611712413,0.0012308769661125167,-60.80830233202193
900,0.08500326784354861,22.799996629932068,0.3299997755110007,9858.02441623978,933.1569829298392,3066.8097986499406,0.0012302964198013802,-60.8157094223341
1000,0.08500400321284127,22.79999612801397,0.3299997892515788,9858.02471180599,933.2719392975208,3066.7859519892063,0.0012311963104146121,-60.78874286684409
1100,0.08500415952609543,22.799996187031486,0.329999743277724,9858.026471103596,933.2070052308007,3066.7341795019142,0.0012305944596819238,-60.79562151258392
1200,0.08500441764154017,22.799995559120344,0.32999969824620773,9858.028047916037,933.2152699800525,3066.728099348323,0.0012309158954949223,-60.763100197906276
1300,0.08500462382959247,22.799995218449602,0.3299996678800602,9858.03012083291,933.4030431682987,3066.581910201759,0.0012309127302652424,-60.75626463935633
1400,0.08500501805609281,22.799994400584982,0.3299996708271784,9858.030957018556,933.5582583748744,3066.3602148490495,0.001231587295965312,-60.76428053848459
1500,0.08500553609563029,22.799994140667913,0.32999963073952027,9858.037233297035,933.7281953301695,3066.2535222877286,0.0012320835243050097,-60.75232764386692
1600,0.08500559364173513,22.79999416297109,0.3299996338438494,9858.040977963365,933.7182261820385,3066.1950220560993,0.0012321982984316985,-60.73992535093791
1700,0.08500750524370637,22.799993669585135,0.329999573111709,9858.040391623641,934.0049218406189,3066.0751552309403,0.001232526007388012,-60.738328899190236
1800,0.0850068185620652,22.799993814229055,0.3299995628802276,9858.04394259813,933.9517800435159,3065.888863320081,0.0012320966842914785,-60.72850452594972
1900,0.08500830566219324,22.799993584070705,0.3299995208037156,9858.046500190365,934.1238311801505,3065.8345884459027,0.0012326193707430685,-60.71160698211536
2000,0.08500757728830702,22.799993110249105,0.32999950941012723,9858.048472867746,934.2398329764901,3065.937862178212,0.0012333810835672375,-60.69678450121239
2100,0.08500825210250197,22.799991889074818,0.3299995256288116,9858.046999249016,934.4513436332719,3065.643746464746,0.0012332983321872752,-60.67950165631853
2200,0.08500888638298894,22.799991910823348,0.3299994702621279,9858.049681975293,934.3954229043353,3065.443646701671,0.001233239793074056,-60.6833353474219
2300,0.08500942379082325,22.799991461551635,0.32999945184237883,9858.05654956583,934.4525234332515,3065.4263575857813,0.001233706529080538,-60.65942238970956
