milliseconds,H,D,M,C,N,R
0,-26.314672811521323,-0.025229463798328276,2829.8126507943753,12.579746358258445,99.51885186807398,-1.8036076701407424
100,-123.28241011468054,0.25921487876620325,2681.6880169494702,16.857094297821682,99.31723891592327,1.7629425897101993
200,89.16887041406865,0.4054744825285421,2753.757764714629,-5.852669564483376,100.03590221366385,-1.176917120078109
300,109.64616608451227,0.7742487904256808,1015.276549991049,-7.1671869389551635,98.68206395268243,0.6214983937921195
400,106.75304741956722,0.9190479650313895,-2256.467300427144,1.4346690723385658,100.07555464534151,1.553942406830283
500,-17.204314371210973,1.051854010966012,407.7800280566353,15.718366782912627,100.26607595582202,1.4157593729527584
600,25.490755258663043,1.178272673319092,-1223.2394247952407,-1.9724799558245598,96.5574607759889,0.47068965420390585
700,39.33365806365191,1.2599268300295985,276.7545535594904,7.005500720606413,98.40462656551082,0.4139739208788434
800,-30.987703395447316,1.5040032458774533,-1708.9457783263508,16.120148036184162,96.58597771743203,0.4285067623054504
900,22.566718742361523,1.4759217911344706,-1858.1899417419477,15.091375108979836,97.32514488163008,2.9066474035444414
1000,-104.1471078679466,1.6476977855494095,-1832.5126702689208,13.063597134741185,98.13128701250102,1.4613559588894103
1100,39.14794426911797,1.7468971130143591,3834.652972310642,11.72548087202599,96.17442489654051,-0.4189957025118307
1200,89.91153463707678,1.755391364292766,-1759.3756420881546,14.554391302828725,97.97192602559754,3.831489922550642
1300,19.2364758389179,1.7770404626797738,-51.32492006042526,1.7113682632413112,95.91196732766635,0.9414874810449503
1400,55.67412918143306,1.741977910473768,1949.9066362013298,6.858071075072142,97.38838097592107,0.23213908091138435
1500,-16.592986510410228,1.77142077891426,-815.8018048712199,11.457963779924446,94.09832015218208,1.5382607583854113
1600,51.521643863569494,1.8942903316793585,-919.4264055019462,1.2392478630285062,93.86972231624908,4.080887263521235
1700,-69.46979175735584,1.9326221870583693,4142.356662768382,13.941802966434388,93.88700374815168,1.4486278492682465
1800,150.18296902521314,1.9145326795465667,2060.1106928961776,15.732172832102254,93.43437816809978,1.4898917068996416
1900,102.3705647667786,1.941397706693608,2397.4411112735716,7.5277819855254675,93.19954216973485,5.392635852698702
2000,-15.336587300119227,2.076997405631002,3857.465003816009,14.95587462246609,94.08559870691933,3.231133284073569
2100,157.14331754981941,2.09434766416354,2891.0215588135225,18.850012725718656,92.10589534905097,4.789996889141829
2200,31.446999088791436,2.2104403494174045,3247.375028914921,13.973053991327296,93.61318218136661,5.2184838802706
2300,170.8836870144949,2.260062019572308,4206.388571100295,0.9188845490874815,91.92262731603701,5.704985237864915
2400,2.158064246327214,2.2714525075792817,4351.1867158210425,20.580411460137103,93.01176174677373,7.714981359505369
2500,70.93765145179162,2.2988871365227155,763.2389591331425,-0.43242183529247846,91.15654809927686,6.323980715833307
2600,238.78839350442303,2.3530538287936658,3795.6798722660724,17.863497178179713,90.13718799824763,5.334101045822003
2700,251.9802101696303,2.3852643413598895,6722.161829782937,18.980404796159178,89.72472759875666,6.293701008825443
2800,49.621537843253975,2.46206530919951,1495.3097053645802,16.58112231333126,88.67770010945992,5.589322230420697
2900,231.65120718624422,2.6359088017211447,6095.2100665747,18.473231625668667,89.10883837700563,6.453046211845388
3000,90.78161521842661,2.7628721761538317,8044.2352599363185,33.94058041048285,89.54888845612196,10.731469821885888
3100,135.26927761609198,2.713421288511498,5084.443712637397,22.22170427134152,86.79322044880689,10.204175790547136
3200,297.0840794088324,2.977293091182772,5285.450630036424,31.335380159639517,85.06930325253238,8.871964410441795
3300,407.09008873624725,3.0440186087978685,9626.259240486637,28.45256378913433,84.37663202578946,10.208990694111378
3400,477.9404175191051,3.1061614372975215,8359.798589654214,50.3223928959251,84.68610902550137,11.273413669255026
3500,418.62663782646473,3.267602112938943,13253.951329431136,63.11093787745726,82.74670481103583,12.572209578637946
3600,576.108146164286,3.4464144153450347,13512.838960939165,54.24050858689867,80.9461321608755,17.72969505662371
3700,710.1280928073819,3.6077872214772184,17773.70780377373,65.74245578109945,78.93047130758428,16.87748793850195
3800,761.1084022201591,3.7118591657437947,20102.04343481702,104.61616802957826,74.0807316529816,18.65154618094025
3900,958.7514458668237,3.787891556412282,23518.875246727188,110.71392637317769,71.9251892789348,23.42699185498398
4000,1400.6510934347853,3.660431543802059,32877.824331735006,146.75471801493234,66.95268467477564,28.61664764092414
4100,1641.6792745272194,3.5711685365266037,42365.03157978638,177.07763791531562,62.609731943822375,30.95807498596683
4200,2061.7786338341366,3.4845690003982877,49860.62164270587,225.13425018723592,58.35750771412862,37.2827462488711
4300,2268.2664036883293,3.14723979981953,58654.98567099786,280.437764100521,52.56542769094295,41.594765891109695
4400,2853.1497509126953,2.9200011279115774,64976.097863916395,324.97715294350405,49.082153198788816,46.232178797130516
4500,3060.3810073051623,2.6154987296053087,77044.3498989299,362.7079005538494,41.07659664755223,55.22361280431153
4600,3545.8914362435576,2.1628443293271085,83807.14788781386,369.25747123580885,39.11949876119645,58.41994465266379
4700,3799.10070278742,1.8922185622467391,92190.83429657748,400.3611715650763,32.565288251039014,66.95397393951741
4800,3945.4223013974247,1.636216365328531,98829.21596267528,400.7904538230757,30.28209526535041,69.93350889725559
4900,3995.651695910797,1.236618898077714,98128.91933543632,418.47746738679336,26.116084899164708,74.68194676612417
5000,3986.073205249001,1.1006307183191402,100805.08882189456,391.3415628608562,23.816553951673907,76.98506161590096
