milliseconds,H,D,M,C,N,R
0,-114.15643620976681,0.03783419865296947,2020.0675185503273,2.593196263357595,101.90437971215901,-0.702874110937483
100,67.1604174322207,0.22108181664493237,1719.6155568287622,2.6887223119825654,98.09736536089348,-0.5046071490411249
200,5.081078788338792,0.3772226039629696,884.2768893207385,10.462549953560982,98.30809464661955,0.8183148162528224
300,28.315518263850347,0.7513842081732296,2441.449043826423,-0.7723022746997508,100.22204267158509,-1.7522616748041084
400,123.89638315521671,0.9476216815780485,-1267.0253839782574,12.913055538850097,100.15956483162022,-1.553311730349766
500,-114.54524987278226,1.0052344063160534,-599.2010110113035,0.5847274122564641,99.26637193821642,-1.1641044749666922
600,-85.78957328885285,1.1913890961343665,2696.630910883383,-0.43264264041963774,97.43933286378375,1.5166787131013293
700,-28.223966280061873,1.294249845501142,-2070.4178261049583,-5.958285016572231,99.32773809312185,1.3843303321579348
800,82.47287311102876,1.415285322285955,-558.0756897326016,2.8650859411437173,98.32898675004269,2.5685041682870176
900,-22.283665283253708,1.4551367918869162,2716.909343039172,4.80896283744931,96.60342096499647,1.8063717637291838
1000,129.1450778959451,1.6479277518112359,-2342.9615828026044,4.079214631301973,98.9460380525706,-0.597602704540509
1100,101.00916484485283,1.6956124436611584,2404.806555273236,17.597012228800885,95.03935342616037,-0.2555798698315739
1200,-77.95941887925856,1.7694604580577427,355.8026184424981,11.142163551729208,97.87068567622343,4.000836927426816
1300,-13.58433525415898,1.7966788371964595,2697.095177730855,5.276280890921024,97.17148037478297,1.371881934654807
1400,118.03784244396404,1.7276800165192339,1471.453069011677,16.206786238583874,95.11578348348789,0.9267180364009873
1500,-6.752892750555951,1.799487387313029,1635.3107603598355,13.301369494693345,93.67090850576746,1.888110173759213
1600,-4.5754559787840705,1.9471966642919223,973.0249084329398,0.21323577107738334,95.42503543780683,2.2516135158151642
1700,96.9493713078751,1.8653314985108291,-872.4506971141441,16.24118595691928,94.82411580156749,4.554975032492802
1800,37.8764367458743,1.9225213732413382,1678.264086234598,5.520183127384745,92.77763296475696,5.153876026283081
1900,-38.35664948470562,1.9560799382650493,-1000.7962155395187,11.468442681696404,93.32697434683608,3.7303315195850844
2000,87.40582232082852,2.058031848982349,4115.457565676162,8.447689230763956,94.95561599741616,4.9692901058190255
2100,89.78285874224676,2.1761639212146306,2835.6670315949304,-3.8885560313755967,93.59255126136568,5.145770189466759
2200,160.0390414479843,2.1923241891851255,2882.0895487047037,0.9733815395436327,94.4886322138087,3.096205650506101
2300,54.54413073052355,2.113446136437456,5310.30585487493,3.9857386994078547,93.24008712598994,7.00118546311047
2400,134.41986278066457,2.2727543855234997,5115.776571892375,9.79479165802125,90.41508449550818,6.567176453445234
2500,51.70691499762205,2.258565828848354,26.640959539312462,18.472708898806093,89.49404084045455,7.341108459260816
2600,167.06322766039509,2.292390784876396,3228.1348020022983,23.292655344734715,89.34342908243616,6.427465060334638
2700,200.25199009339892,2.4302531723110072,3672.8796722472252,23.707050993285595,88.568661419517,7.89716070094958
2800,248.66665400558696,2.5381357451321622,3357.3612469799345,12.659584745574396,87.92661360575701,7.241229944063607
2900,228.99658407179246,2.537067847786632,7677.473261116951,25.77692699001682,89.97624347590582,7.982026046429825
3000,151.4212514363291,2.6904260882603204,7537.593937267015,35.479446664023754,88.79864885807069,10.71271188852119
3100,309.64404014015275,2.8590476093995867,5950.881874891235,15.234252263791998,87.81642206792965,10.655693340408815
3200,178.62181932538704,2.9319717561870293,5157.163520282632,22.407323988612582,85.77675048162669,12.481247587352547
3300,378.3497535593014,2.966951160510987,6243.70274071538,44.496992300851375,83.39174646870748,10.376134859551769
3400,322.72109167782656,3.1437177101564022,11512.375666508718,46.636939644817545,83.39846427727879,14.187102120993304
3500,486.1111698689417,3.318136402563366,9163.856871107957,50.049444865629965,84.24159213927616,16.063204322674437
3600,478.08858097363907,3.414717907063121,12476.048215947047,74.38685708607984,80.90655580763504,15.806205456105483
3700,627.2608303630197,3.5751805404369748,19773.243543442954,86.86646534991135,77.13582373021205,17.363604204319934
3800,752.5483912655053,3.659092317940086,20070.709235569997,100.03848212004993,75.35461528949288,21.73212331334545
3900,1008.3427218432764,3.692736961983059,24638.220766927083,118.35411257788091,74.51793206669409,21.533975273361253
4000,1236.232468733878,3.661024928210472,31856.837186911256,157.30128466444273,67.9221335225084,27.474715851734132
4100,1626.6773755548593,3.5733483597040836,40466.32870447812,185.16089884156352,66.15212189130656,32.363685292924465
4200,2044.2550273655029,3.425564100222548,45431.171374102996,218.93136762096972,59.48714914213628,37.71775249616195
4300,2263.7694620776174,3.2478953124522874,59441.17752749356,260.9524921756628,53.27446810671731,42.92138021659804
4400,2783.704581545434,2.823008998176427,69634.89111743898,303.262735917839,49.989371985243466,46.346311450341595
4500,3219.859109960407,2.5710796960682702,73575.30916860183,353.6050547063422,41.15703819009324,55.12547234992788
4600,3326.4364590322625,2.2517005108044597,84415.8792439253,384.9200535212892,36.331347644517486,59.11838326065806
4700,3561.5751025353557,1.8271219484447743,88400.45690722417,390.45036043878906,32.974591446442744,66.60951809314697
4800,3904.9694149815064,1.4781090781038246,94696.5659570312,399.9398369531493,27.887739734536996,69.64625423533431
4900,3935.9179464824224,1.2287463786272965,101443.09595355988,404.91627584019284,23.754489629017137,75.67546184936853
5000,3987.964293816413,1.1539447428577416,103259.28417013653,392.91436623728254,20.017879214963727,76.62699230069107
