milliseconds,PA_D_Cytosol,PABCa_D_Cytosol,h_D_ERM,PABMg_D_Cytosol,CG_D_Cytosol,D28kB_D_Cytosol,PA_Cytosol,CG_Cytosol,PABCa_Cytosol,D28k_high_Cytosol,D28k_high_D_Cytosol,D28kB_high_D_Cytosol,CGB_D_Cytosol,Ca_D_Cytosol,CGB_Cytosol,D28k_Cytosol,D28kB_high_Cytosol,PABMg_Cytosol,IP3_Cytosol,D28k_D_Cytosol,IP3_D_Cytosol,Ca_Cytosol,h_ERM,D28kB_Cytosol
1000,1927.7399638855343,9834.11942976913,0.8073013995456539,36396.465757102414,84543.3077697383,2515.2155156246095,1927.7934853479828,84544.03374419853,9835.575919196845,43946.414610597865,43946.834724413384,4212.887909690305,11775.995993117016,27.30414700501995,11777.394210149703,45644.524232825315,4213.903606009937,36397.608733142144,96.32000000000012,45644.321425641785,96.32000000000012,27.301354447460394,0.8071683066355257,2515.4738271088963
1100,1927.7182317399745,9835.38417570762,0.8077738246017195,36395.43811308633,84542.8734341176,2515.5655625397394,1927.7807813793543,84540.6808124465,9834.943569332398,43945.883186835024,43946.03683397385,4214.167242087191,11776.51298779986,27.303683882068984,11779.892642403978,45644.074567842894,4214.078628530568,36395.53257809376,96.32000000000012,45644.04070528734,96.32000000000012,27.31317854032275,0.808226425923771,2515.8914855426615
1200,1927.6387754399698,9837.988148950282,0.8086317398343855,36395.04255453261,84538.12840872697,2515.9410383096406,1927.687854139088,84539.05455277454,9835.981518930246,43944.7607022345,43944.69513073988,4214.2211521285435,11779.30294171828,27.317667580116396,11779.52682763024,45643.70316860738,4214.899622212689,36396.261753837374,96.32000000000012,45643.66274720742,96.32000000000012,27.317791222811508,0.8083374323435634,2516.1081275622587
1300,1927.6103380309246,9838.236955889353,0.8086129666630996,36394.08238061978,84539.10244441118,2516.327310906845,1927.6770834052923,84535.89360511552,9837.08700441357,43944.224824339835,43945.195326083296,4214.618434984796,11783.305037619688,27.321849114718848,11780.960944606386,45643.279544509904,4215.80942960791,36395.02616161823,96.32000000000012,45643.48770488138,96.32000000000012,27.3157643046204,0.80866027110558,2516.1055591581544
1400,1927.60679714834,9838.476503778496,0.8088654232455869,36392.331606719985,84535.29285166746,2517.1623818335265,1927.6330636085227,84536.43220896403,9839.587580508109,43944.010442087674,43943.960611221344,4215.726026764357,11783.659394791697,27.314436507357147,11784.654519400658,45643.439967674836,4216.443252713875,36392.68943952019,96.32000000000012,45643.22811528737,96.32000000000012,27.32061046689734,0.8088826864284494,2516.776594552999
1500,1927.481288098811,9840.648199800042,0.8092786120589266,36392.27068563923,84536.08346107534,2516.8289893290766,1927.5666093204447,84535.24893091946,9839.55054474024,43942.77619847653,43943.586044579395,4216.323323865117,11786.669419638854,27.323281402302246,11784.471492081579,45642.41133520824,4216.680974596295,36392.77109362825,96.32000000000014,45642.58663272065,96.32000000000012,27.31954351685678,0.8095623767073477,2517.1554415373807
1600,1927.4450732999167,9839.99171780882,0.8096429566878776,36392.705104208624,84533.58441317335,2517.4940219486157,1927.4361478131545,84534.4659792469,9840.046627515025,43942.203905369955,43942.91500365082,4217.239571132412,11785.803641330978,27.32359995420779,11785.90092203441,45642.59624798882,4217.365171253491,36391.981420831056,96.32000000000012,45642.30011180758,96.32000000000012,27.33489944746321,0.8097086131159452,2517.575885339857
1700,1927.4847213882372,9843.097955445714,0.8099945260308459,36391.350274851604,84531.01954798483,2517.6219287276836,1927.4166850927625,84530.64455825569,9843.141689265889,43941.62872792133,43942.00661389923,4218.01757470511,11788.469498533685,27.330008668020007,11787.1237307016,45642.5637078015,4217.232809530228,36389.72721231557,96.32000000000012,45642.10738707829,96.32000000000012,27.331025144673337,0.8098742262027275,2517.9482550412336
1800,1927.3755002167732,9842.804080715638,0.810386977585981,36388.603006023644,84529.400476269,2518.22454670098,1927.3682350029082,84528.53909909165,9842.441683283609,43942.20858366397,43942.28197252085,4218.384645499946,11787.405035792835,27.340606682452666,11789.616707162093,45641.70779894858,4218.9611532107265,36389.001778298945,96.32000000000012,45641.506232042506,96.32000000000012,27.336501131949202,0.8107138303575759,2518.096444743028
1900,1927.3490274702012,9845.088391707382,0.8110742545381626,36389.54062039872,84527.24055656535,2518.142534957472,1927.3370015274895,84526.78973950696,9844.75333778715,43941.90410160221,43942.044188266096,4218.447271204133,11789.861604200501,27.334985242755387,11792.772426384154,45641.48728878008,4218.213600127397,36389.062977201706,96.32000000000012,45641.62529777337,96.32000000000012,27.336234336329166,0.8107970654328015,2518.853507193612
2000,1927.2803597192024,9843.775682943724,0.8108793120888342,36387.11885687791,84528.7823286987,2518.6187182741623,1927.2387398927208,84528.80907000163,9844.346206815319,43940.54108649112,43940.40334325956,4219.862665172203,11791.66166345945,27.345556824884415,11791.656703688042,45641.40094718177,4218.824698417852,36388.59571453363,96.32000000000012,45641.2483519637,96.32000000000012,27.34549737905658,0.8110556192152958,2519.0091052585067
2100,1927.228772501224,9846.30841684078,0.8110071020166337,36388.04498015328,84524.89736422604,2519.414245135565,1927.283490210024,84524.07831898812,9845.822076658433,43939.43774329578,43940.65098741869,4220.281902279302,11792.472117529174,27.352181663215283,11792.679897815562,45640.49542164381,4219.6758262680605,36387.11101508774,96.32000000000014,45641.06186375929,96.32000000000014,27.34978238084621,0.8111490806558405,2519.6163769070736
2200,1927.1592867939808,9845.568405773414,0.8116586877772226,36385.94504039993,84526.88374142999,2519.552520846974,1927.233503648766,84524.62189095232,9846.18557382284,43939.32579231296,43939.93536110419,4220.116873850099,11796.267037917045,27.35341059243594,11796.95438907275,45640.60291640456,4220.65691698981,36385.2652535006,96.32000000000014,45640.13365685878,96.32000000000014,27.356523703824074,0.8113741165759628,2520.069808060016
2300,1927.124049016714,9846.898517514159,0.8118091889731115,36385.72762100544,84524.46780928176,2520.1814882725525,1927.0887792272545,84522.70214846327,9848.722743435512,43938.593121168924,43939.045722887924,4221.297643207395,11798.008261387595,27.358798295703306,11796.521299853364,45640.09784744361,4221.581859086141,36384.07126340366,96.32000000000014,45640.14388725815,96.32000000000014,27.3522977279647,0.8121120640991092,2519.9284950309566
2400,1927.0790192264603,9848.49005025533,0.8120657148146065,36383.87800004829,84522.7734190133,2520.042063557509,1927.0303947697505,84521.34038248599,9848.019578170753,43938.577195273494,43939.283765545304,4221.536904307839,11797.492760795298,27.357835482326454,11796.667218893579,45639.86226498356,4221.164092647761,36384.9465565162,96.32000000000014,45640.02152619015,96.32000000000014,27.360403111977128,0.8123586949103533,2519.9240169447858
2500,1927.0478910249112,9848.972108508047,0.8122847997818347,36384.64305783932,84520.29298740113,2520.672645063829,1927.108285487362,84520.59039136664,9849.12408564258,43937.88590485678,43938.16132007144,4221.47406411057,11796.996292987844,27.36391746360158,11799.418632480252,45639.76425771625,4221.132430129318,36382.748568703384,96.32000000000014,45639.66326730378,96.32000000000014,27.367717276879837,0.8118619640865188,2520.582801886542
2600,1926.9754618706531,9850.007907510753,0.8123027115091251,36381.56493381889,84520.72263558162,2520.191652652276,1926.9776656520405,84521.14833487768,9851.53997037857,43937.81988701161,43937.65516738115,4222.231938361309,11798.797482931897,27.363211370269365,11799.044788068279,45639.2538576968,4222.423896884801,36381.609106619464,96.32000000000014,45639.54809832788,96.32000000000014,27.370835145201642,0.8120555761504956,2520.9655451172925
2700,1926.9556173686435,9850.19665866136,0.8122356005601742,36381.63912812673,84519.57962222223,2520.751360191151,1926.9141877731802,84517.90202293741,9852.448133325794,43937.95058541816,43936.91050379939,4222.145348733938,11802.436981523995,27.362418051500498,11800.410803741719,45639.147380269176,4222.675711481438,36381.077679817055,96.32000000000014,45639.08031499427,96.32000000000014,27.364146216003157,0.8125540558915716,2521.236158359607
2800,1926.8905361173067,9851.97400951423,0.8129310220640117,36380.072268686585,84518.1321445476,2520.742367894433,1926.87185873088,84517.72903926912,9852.557344665951,43937.14602857912,43936.53429342642,4222.829141314712,11801.073308021514,27.364943806068073,11801.630170145474,45638.633272513536,4222.733509239458,36379.74078439477,96.32000000000014,45638.4121684316,96.32000000000014,27.368649731219012,0.8125495843177272,2521.624233088054
2900,1926.896663802706,9852.173178332954,0.8125238019706982,36380.88236868266,84515.2214518867,2521.466257973598,1926.8949050128535,84516.67351142113,9852.59677935116,43935.920263439766,43936.10120587389,4223.853430516718,11803.832560994828,27.37724794948131,11806.113938411812,45638.60448572108,4222.958500620629,36379.86033587185,96.32000000000014,45638.220668523514,96.32000000000014,27.38074501647253,0.8126029555330433,2521.6386825324935
3000,1926.8884244844178,9853.166048349118,0.8125989136084247,36379.75900550124,84514.69940337676,2521.881735726899,1926.8416649465141,84512.561989957,9853.088436768807,43936.0394483281,43935.92764667942,4224.477107580828,11806.191825323549,27.378384484685792,11804.089186787054,45638.361201297244,4223.767166439408,36378.14560589192,96.32000000000014,45638.72103558759,96.32000000000014,27.37329773897675,0.8131553883938816,2521.9036912725255
3100,1926.781346118322,9854.032964350019,0.8132705979447884,36379.707239515694,84514.7741762025,2522.03431442023,1926.741775832633,84513.11821417982,9853.889394176025,43936.17570459278,43936.02177796845,4223.569445223716,11806.931840582894,27.376427089373518,11807.84577360395,45637.655332019094,4224.021779084225,36378.595874054925,96.32000000000014,45637.72012031513,96.32000000000014,27.37603251967747,0.8133750673050252,2522.04978212515
3200,1926.8339944693998,9855.376135960696,0.8130700144383521,36378.358618024424,84512.82223444495,2521.9501592162746,1926.772585027058,84510.34469788986,9856.51732401203,43934.58589126582,43934.847578702116,4225.057955495161,11807.690626145817,27.381521786394444,11805.923271078771,45637.57347362686,4225.0238613078,36378.15783815668,96.32000000000014,45637.74937480692,96.32000000000014,27.38275767638681,0.8134580102303304,2522.0798798966316
3300,1926.7738355178672,9855.084863868586,0.8135499925107722,36377.68778042435,84512.02567335656,2522.382011357115,1926.7213411802236,84509.94544555724,9855.50434268606,43934.91045800504,43934.51434533036,4224.909767753737,11808.304001928966,27.382693692248285,11808.165538854593,45637.14499186198,4226.028713759618,36377.18398680644,96.32000000000014,45637.782727808306,96.32000000000014,27.3858765194043,0.8135679133864252,2522.354700136699
3400,1926.7477169078743,9856.774081548177,0.8130840746038148,36376.524338508905,84509.26312310077,2522.973417951432,1926.7261946883416,84509.49968186469,9856.667585455567,43933.84075743194,43934.388775481384,4225.31064646624,11808.90140201457,27.385815668847265,11809.31320852529,45637.63476119992,4225.710352026796,36375.165335467536,96.32000000000014,45637.153256033984,96.32000000000014,27.391317440365,0.8133167842212653,2523.411665396973
3500,1926.6218048122764,9856.539374693662,0.8135468077870339,36375.11154423492,84508.78722793133,2522.894801445112,1926.5848852495026,84508.36517541122,9856.999460703923,43934.38787249613,43933.92745954255,4225.827970989976,11808.289242115025,27.396330887142998,11809.964739198276,45636.92214751557,4225.580314333931,36376.10190688708,96.32000000000014,45637.26580795986,96.32000000000014,27.39426918278959,0.8132517972058163,2523.7157232139216
3600,1926.6085928606085,9857.88691769347,0.8134939827955238,36375.07263201265,84507.06188394567,2523.0774164343256,1926.6263349974754,84508.02920265963,9857.999066342722,43933.76774951305,43933.72224039569,4225.979606160313,11812.266938284321,27.390624766744814,11810.74061643335,45636.79282503759,4227.1277871421025,36375.791681133545,96.32000000000014,45636.56315457669,96.32000000000014,27.399808332197974,0.8131494865761665,2523.8863886458507
3700,1926.6016568949838,9858.28772180464,0.8132475494921744,36373.9463028482,84509.25625207215,2522.979113943726,1926.518855112328,84506.84194682876,9858.664370719252,43932.41274365495,43933.00441739751,4226.053545538339,11810.36534210549,27.397331522370134,11813.985980450121,45636.175494588344,4227.542451207857,36373.35791078127,96.32000000000014,45636.27696684027,96.32000000000014,27.395609195945184,0.8133228979947766,2523.628393468443
3800,1926.5234013805257,9858.897589559174,0.8140071897124428,36374.08590884623,84507.28127858233,2523.8082937468557,1926.5811851229255,84503.87287580864,9860.130409087154,43932.67889189884,43932.95626559286,4226.9796467547885,11813.462838649442,27.39341122060369,11815.462167357486,45635.99371773525,4226.840433442207,36373.706188857235,96.32000000000014,45636.77027356077,96.32000000000014,27.407497562517765,0.8134908084041385,2524.390889689335
3900,1926.4850814606737,9859.68938530498,0.8138875127780473,36373.61505282022,84505.33789318787,2524.230187786516,1926.4790292881858,84504.30407909717,9860.92802343324,43932.796949037336,43932.08239905639,4227.890993163427,11813.862022066309,27.40721784987609,11816.109409629122,45636.44688694791,4226.949293670175,36372.489527380654,96.32000000000014,45636.44088311488,96.32000000000014,27.400406847165378,0.813355278935444,2523.9261179241175
4000,1926.4854268210643,9861.467088419804,0.8135184401734539,36371.907265193535,84505.02405015452,2523.799486279808,1926.4325191884852,84504.7925060538,9860.410061170434,43932.40659187003,43931.769311011565,4228.340346331043,11813.574160565975,27.40266231265663,11817.777675849791,45635.87559518155,4228.557435944786,36372.35521755407,96.32000000000014,45636.34683582801,96.32000000000014,27.410889862248187,0.813510458959705,2524.737706605952
4100,1926.4519367568591,9861.910465075396,0.8141929321887355,36371.13261984507,84505.92727747711,2524.362784630015,1926.4817115421802,84503.98224268753,9861.248294800944,43931.98139161092,43932.16807068101,4227.9593054227735,11817.492520937265,27.41140441990946,11818.396228568827,45635.751862761535,4227.834584411941,36370.93693354455,96.32000000000014,45635.51709301054,96.32000000000014,27.4121128910028,0.8141026542068408,2524.3904812558794
4200,1926.48149901735,9861.094482253513,0.814151246592042,36372.312567380424,84501.59162105944,2524.3636659025356,1926.34163285459,84500.27053466825,9863.629743536567,43930.63211854477,43931.29753985167,4228.140157194078,11815.627660394774,27.41246734123806,11818.898784002435,45635.63434519869,4228.108362551939,36371.29745743744,96.32000000000014,45635.3844184528,96.32000000000014,27.416755094270346,0.8134772469313789,2525.0101227470464
4300,1926.3822077355119,9862.071884973884,0.813520424306021,36371.49951882475,84502.59982304968,2524.3874758752454,1926.4021824544402,84499.82116473361,9863.029926410829,43930.38650460224,43931.86378736807,4228.229503055988,11817.770764956007,27.410451352622616,11819.758612635434,45635.67277741252,4228.603606014469,36369.5717531956,96.32000000000014,45635.734594586764,96.32000000000014,27.41017696463988,0.8138095591463632,2524.8804971433246
4400,1926.391303295753,9864.609777872281,0.8139144306724468,36370.718823399264,84500.51451718244,2524.772860546707,1926.3112803445806,84499.23963287182,9864.013601117445,43930.13894672795,43931.12417836625,4229.7933495066545,11816.783714936044,27.41273799174575,11821.373956342179,45635.29759942426,4229.104922962768,36370.87345692827,96.32000000000014,45635.10726537109,96.32000000000014,27.41107913981396,0.8140315256073656,2524.8192533144293
4500,1926.2730151502526,9863.534707149198,0.81381871749068,36370.58632537363,84499.70968823311,2524.7264368146966,1926.3341950645486,84499.53236196299,9865.368190541236,43930.29872445813,43930.98082352266,4229.343041628989,11818.843139028917,27.413637609422207,11821.142966981713,45635.28818841293,4230.027661652603,36369.11608324644,96.32000000000014,45635.09419154451,96.32000000000014,27.420570089115866,0.8139704382082348,2525.7209184987464
4600,1926.3578257814168,9865.238935819689,0.8141312352576576,36368.3545532291,84500.72685671152,2525.0531149611807,1926.2502568916639,84499.11103322124,9865.31488185907,43930.24126348076,43930.02937609975,4230.430755101003,11818.990774288306,27.415424925943174,11822.83086257342,45634.40746028928,4229.523654555679,36369.46648456622,96.32000000000014,45634.848148099474,96.32000000000014,27.419173470637418,0.8143777572637103,2525.7964070394487
4700,1926.2164635406855,9865.279197520573,0.8138845531168005,36368.61730765175,84499.08238700098,2525.72515252378,1926.2307499794179,84499.01617754479,9865.598818282879,43930.264350139536,43930.00886815651,4230.493154904698,11821.304505219186,27.414159075303427,11823.349915335182,45634.11261091987,4230.535352866418,36368.51900578975,96.32000000000014,45634.736165772956,96.32000000000014,27.42450825186719,0.8138755304736567,2525.8766660290235
4800,1926.2336775381775,9865.400685089657,0.8139478002473046,36367.81197014867,84497.66591258957,2525.5938600464965,1926.1859813185201,84495.63970753089,9865.800383739546,43930.044617247375,43929.16471167813,4230.785686971219,11823.507833632146,27.426019536987635,11823.96207656109,45634.75500901985,4231.378936166393,36367.19505747046,96.32000000000014,45634.65543685862,96.32000000000014,27.42797451046533,0.8139766087171048,2526.493524018655
4900,1926.2652688986618,9865.798015955454,0.8142249027398322,36368.41972081767,84497.96510254365,2525.5496452933276,1926.2111636754871,84495.58257133314,9865.659117231411,43928.62662527034,43929.633601807254,4231.274361262734,11822.934888919632,27.418166181290154,11822.99728546828,45634.42388074279,4231.1214959795625,36365.8370673973,96.32000000000014,45634.16057782488,96.32000000000014,27.428981975894597,0.8141597703114509,2526.374928455086
5000,1926.2127100519856,9865.736411206757,0.8144965101057542,36366.49376493749,84495.39720032547,2525.68008647198,1926.2027661231737,84494.88531300807,9867.074677727256,43929.238333327434,43929.6108555436,4231.091901386227,11823.351292062684,27.423237215144344,11823.754869012306,45633.5062683997,4231.17798016612,36366.06028286815,96.32000000000014,45634.34999213688,96.32000000000014,27.430525634284376,0.8143857903177476,2526.5021014784725
