milliseconds,PA_D_Cytosol,PABCa_D_Cytosol,h_D_ERM,PABMg_D_Cytosol,CG_D_Cytosol,D28kB_D_Cytosol,PA_Cytosol,CG_Cytosol,PABCa_Cytosol,D28k_high_Cytosol,D28k_high_D_Cytosol,D28kB_high_D_Cytosol,CGB_D_Cytosol,Ca_D_Cytosol,CGB_Cytosol,D28k_Cytosol,D28kB_high_Cytosol,PABMg_Cytosol,IP3_Cytosol,D28k_D_Cytosol,IP3_D_Cytosol,Ca_Cytosol,h_ERM,D28kB_Cytosol
1000,1927.8585308571403,9836.025702034085,0.8075251558232248,36398.16196282536,84542.5638480708,2515.126887138783,1927.800359311872,84544.80775344196,9834.424941411147,43946.51538951694,43946.21370697657,4212.6006670265415,11776.131780000307,27.29817036557893,11776.801573322025,45644.83210244438,4213.100408087858,36397.96706446472,96.32000000000012,45644.58702202561,96.32000000000012,27.303182219590692,0.8074424770324762,2515.7530261179304
1100,1927.763365687677,9835.173066827188,0.808017573493949,36397.01426292166,84543.45565969529,2515.806818911089,1927.7638991753513,84540.34445278716,9836.705974738761,43945.5542214965,43946.03225912132,4213.422128543492,11779.527388240464,27.304862833746608,11779.023324880025,45644.276827366404,4213.774759698803,36397.15909716549,96.32000000000012,45644.24691019412,96.32000000000012,27.302141768216888,0.8081556756064625,2515.4302082673616
1200,1927.6481509828598,9836.526700492974,0.8084299453149966,36395.580581021655,84540.61727646565,2516.3526484383588,1927.6628381195458,84541.20303222278,9838.107309091034,43944.94673809978,43944.81368174142,4214.3379711418265,11779.494518264952,27.306290300648385,11781.23039867791,45643.94358253992,4213.988120002702,36394.69045800282,96.32000000000012,45643.648453760325,96.32000000000012,27.310456323232536,0.808186581794291,2516.582559033892
1300,1927.6651899029148,9837.752309299187,0.8084718093156648,36394.34828784965,84539.72857985948,2516.1289586493876,1927.6412248551437,84536.30647721689,9838.848629056798,43945.33269224561,43945.35055767463,4214.982173493592,11782.248781637023,27.311488053937836,11784.132476454626,45643.89738066206,4214.721091455209,36394.2960190979,96.32000000000012,45643.38233340921,96.32000000000012,27.312171626131608,0.8089044329838027,2516.7937999811934
1400,1927.5387932051392,9839.395818991652,0.8088892902349207,36393.41968197345,84535.44934800985,2516.904149533954,1927.630211728151,84536.77444297694,9838.729656687243,43943.73736932891,43943.57150594811,4215.852441355531,11783.913800640588,27.32253140863662,11784.575617321518,45643.420103126824,4215.444586410617,36394.35543813494,96.32000000000012,45642.83138076936,96.32000000000012,27.318593042265785,0.8088231440867754,2517.051492074186
1500,1927.5659048685861,9840.973238446102,0.8095036462787689,36393.49881010899,84534.22718486619,2517.5109168284957,1927.486919350088,84533.9782062977,9840.663120820544,43943.36547930487,43944.08627046168,4216.572649808428,11785.202056871412,27.330009961105628,11784.190672007693,45642.405750218444,4217.15547073373,36392.50269482661,96.32000000000014,45643.023605777686,96.32000000000012,27.328664727249524,0.8095749309601206,2517.7255102229483
1600,1927.503189987514,9841.283635700787,0.809876667588343,36391.59037168149,84533.70166382147,2517.637302235729,1927.419371683084,84531.44991510715,9840.57663681652,43942.20096098318,43942.55409955243,4217.677005242187,11787.612531206718,27.33307997200412,11787.658655417254,45642.50095163735,4217.116249647725,36391.07611003068,96.32000000000012,45642.631672241194,96.32000000000012,27.332386007230863,0.8102519371768172,2517.9490635178563
1700,1927.4026003690408,9841.638175324411,0.810126352480001,36390.870160985854,84532.11657229824,2517.518719226112,1927.3972741194796,84532.67980003421,9843.41028589909,43942.60625704925,43941.802549667016,4216.99712600196,11788.647208246091,27.330091744044644,11789.042087489463,45642.5408348981,4217.732358747863,36391.16936329251,96.32000000000012,45642.214153003464,96.32000000000012,27.33875898616837,0.8105830856030465,2517.8826015812033
1800,1927.3994686251904,9843.05528164164,0.8107964060190197,36390.53948568455,84531.90788174636,2517.999316464066,1927.3169189234034,84531.02611358867,9843.39969753504,43942.133726270935,43941.56438683978,4218.6935395647915,11787.798203387081,27.341081052984084,11789.018487493637,45641.55982600068,4218.330230935651,36389.86399015947,96.32000000000012,45642.26244134282,96.32000000000012,27.33192368731173,0.8108656109568764,2518.703838437747
1900,1927.37389520383,9843.906307752337,0.8110800035309712,36387.77452363607,84530.45252619592,2518.1226430588954,1927.3332064538297,84527.67426551617,9843.50326782211,43941.141722078566,43941.53398980482,4219.0179341263065,11791.781202506829,27.339716999538933,11789.950170960788,45641.891990498865,4218.941792112679,36388.30145213126,96.32000000000012,45641.11793715218,96.32000000000012,27.341091194881702,0.8110306984774975,2518.9977188009066
2000,1927.354301870621,9845.891766737546,0.8110839395616833,36388.576570161415,84529.10983266248,2518.933365988561,1927.249807526675,84526.79153099639,9845.91127330279,43941.059475487345,43940.73893626967,4219.806176430464,11791.333305587124,27.345330001937217,11792.016574297733,45641.1361854705,4219.913210580757,36386.46907669351,96.32000000000012,45640.77891595689,96.32000000000012,27.344898562957507,0.8107356723041772,2519.0957403026136
2100,1927.2759841831248,9844.830698744392,0.8114217958443479,36387.41000007985,84527.5375744532,2519.3084725344643,1927.2524213647782,84527.09900655158,9844.861608812429,43940.696268023356,43941.02876920764,4219.342815917877,11791.786321648031,27.350168662113752,11795.213994804855,45640.88757075293,4219.173160995494,36386.306696229556,96.32000000000014,45640.98196069259,96.32000000000014,27.342624944711265,0.8110216418199566,2519.592339342047
2200,1927.2505543425345,9847.891804126099,0.8114301039841252,36386.631888160395,84523.37705993223,2519.244045755808,1927.1874869689195,84524.23061851593,9847.133539308654,43939.40297039458,43939.26363665653,4220.037581588962,11795.795271294472,27.346001412880156,11796.121455878118,45640.68027502445,4220.050916472082,36385.01555940208,96.32000000000014,45640.85817369414,96.32000000000014,27.347713521070354,0.8117021779741745,2519.4655751256664
2300,1927.1749569937683,9848.842643490985,0.8118900689310252,36384.07688847917,84523.3557581278,2520.1465097504406,1927.1618985303394,84523.76053113402,9847.995383838532,43939.15548772429,43938.933103995776,4220.628494068279,11795.785684307068,27.3579830464193,11795.644356211456,45640.5870563349,4220.72629860942,36385.87729371283,96.32000000000014,45640.41434412499,96.32000000000014,27.35587298348665,0.811727318056237,2519.7247301252887
2400,1927.0475621399828,9849.457111682408,0.8117750944126356,36383.29582717866,84523.44400489757,2520.251642173737,1927.1002487824956,84522.14033240594,9847.869266352103,43938.82326430793,43939.162793319694,4221.267564457139,11798.055686777981,27.358177235374413,11798.362894989574,45640.37304274235,4221.2545514195035,36384.80751876559,96.32000000000014,45639.812533830765,96.32000000000014,27.364822686295046,0.8120839713624197,2520.7397550505684
2500,1927.0777672534061,9848.277912961856,0.8123840999508525,36382.99903209416,84522.96355322239,2519.88662208719,1927.0145670107495,84521.0056887321,9850.134583151606,43938.21624284201,43938.99999249653,4222.236548520172,11796.990843717882,27.36168104026186,11798.015750969296,45639.769955901014,4221.630835824237,36383.931458256084,96.32000000000014,45639.69722570481,96.32000000000014,27.36650621783608,0.8120907947197092,2520.6310085000355
2600,1926.9886137863805,9849.600449659678,0.812520112368205,36382.253734715916,84521.39070750162,2520.7022326436295,1927.0457516655767,84520.14414901857,9849.494073982807,43937.0855233738,43937.64039633164,4221.830264232677,11799.242099601674,27.366232390613682,11802.238366141008,45639.106742218995,4222.20820496835,36381.56165307448,96.32000000000014,45639.08005675927,96.32000000000014,27.369925890517855,0.8120228858883196,2520.718207881966
2700,1927.028989032917,9852.251799663207,0.8122767269494996,36382.93422277974,84517.26123531356,2520.8437048150668,1926.9453481735763,84519.48187752865,9850.526109134846,43936.612116620294,43937.77463515395,4222.47547171698,11800.226650052986,27.370673948951794,11803.998903318976,45638.66643596192,4222.521462659954,36381.77107698145,96.32000000000014,45639.13150948332,96.32000000000014,27.370799884221302,0.8122382174233079,2521.620608374993
2800,1926.94745081903,9853.139854006853,0.812623438952052,36381.77573622699,84518.95861792943,2521.424981429524,1926.9759391759615,84514.77810679322,9852.840928086578,43936.92965870511,43936.82947754594,4222.684284044598,11804.137590044485,27.372658351637806,11804.139069118442,45639.272779842744,4223.56437306964,36379.75698814687,96.32000000000014,45639.039708775745,96.32000000000014,27.374539334981456,0.812295184901661,2521.1304396834607
2900,1926.8449719761206,9851.854219840288,0.8127963270806017,36379.36695786657,84516.03928664996,2521.2213793452943,1926.9123734037653,84517.4287172006,9853.641152325868,43936.803459850446,43935.935105942706,4223.045368478908,11803.505004180115,27.377627511682366,11804.422406479121,45638.17386226204,4223.590609290061,36379.460357306125,96.32000000000014,45638.583268715745,96.32000000000014,27.376515516439763,0.8124535376567272,2521.7442284450763
3000,1926.8630612535237,9854.082576000234,0.8129313068860899,36380.57585918125,84514.96865746473,2521.720653755299,1926.8709532856878,84515.11823400107,9853.276492516854,43935.987542474715,43935.87254362095,4223.616931165902,11803.252959854088,27.370942652614314,11804.778456269401,45638.20624721363,4224.331786182662,36379.50176189385,96.32000000000014,45638.0454736946,96.32000000000014,27.38388121215338,0.8129991143151597,2522.2600615360275
3100,1926.7865526116884,9854.65148809577,0.8130698148830073,36378.25997838636,84514.78383740893,2521.8347995636004,1926.7385610820634,84511.28370938763,9854.435908859705,43936.19721773031,43935.03176861043,4224.650191182805,11807.241410404611,27.375265209863667,11805.391758248225,45638.248705317295,4224.948914139351,36377.704994679465,96.32000000000014,45638.45261319237,96.32000000000014,27.382534322498813,0.8127833029730782,2521.970969790974
3200,1926.7154549088018,9854.512156191393,0.813220714239773,36377.62876337511,84511.26838850183,2522.414111515781,1926.7230872295074,84512.70099386199,9854.945121447501,43934.55472800672,43935.68930150226,4224.832418811813,11805.131408924843,27.386097515296587,11808.043434951567,45637.54465660248,4225.013060158105,36377.78928749712,96.32000000000014,45637.87697935529,96.32000000000014,27.386493297411675,0.812853406295227,2522.7953681315944
3300,1926.6917659543087,9856.036667701166,0.8129616159020652,36377.27974874474,84513.25867917488,2522.2049991667313,1926.7627996963784,84512.981540938,9855.96651972016,43935.28603986822,43934.40995329045,4225.320349550476,11809.075596307337,27.38462163762477,11809.99728288271,45637.92033608265,4225.498951170052,36376.551073522205,96.32000000000014,45637.5145158847,96.32000000000014,27.382137067792673,0.8131259745721997,2522.668907823794
3400,1926.761685386474,9855.745314262242,0.813039230733159,36377.409002863125,84509.32048295227,2522.410141853131,1926.7230117338588,84509.31550695215,9856.323725823535,43934.87469393224,43934.97175230618,4225.010146078817,11807.682976931832,27.386662974244096,11810.367963429653,45637.27788478592,4226.399365795559,36376.64233079341,96.32000000000014,45637.15988294212,96.32000000000014,27.39694410017515,0.8134908844076308,2523.3736430325957
3500,1926.7032401976646,9856.558612119974,0.8137067436707728,36375.23772612978,84509.09056414019,2522.9008468286174,1926.646787786855,84509.3956038884,9858.326900470578,43933.56624272779,43934.26010815961,4225.677349360492,11810.228583248392,27.396847947535935,11809.93388841195,45636.74998573143,4225.6462149905465,36374.49479619403,96.32000000000014,45636.73959201678,96.32000000000014,27.393869178167204,0.8134943951660485,2522.9106730589187
3600,1926.6007981827697,9858.464156228485,0.8134220947238833,36374.12756692164,84510.16726313373,2523.4207507671504,1926.5957826857489,84506.27723304679,9858.398312423353,43932.99237393863,43934.34386566769,4225.67357571219,11811.07683519489,27.389900422076423,11813.348679450746,45637.237469720174,4226.040477113098,36375.55211134224,96.32000000000014,45637.18274160171,96.32000000000014,27.395893782473593,0.8134681717163453,2523.4463372478995
3700,1926.6255995010415,9859.928595228714,0.8136923748760612,36373.95687548246,84506.0072030573,2523.5436174016377,1926.6208801583562,84505.23482997976,9858.325656215633,43932.34415031527,43932.80041529715,4226.846252307211,11810.64274111372,27.40103291867291,11812.336974177391,45636.40498237369,4226.924104969861,36373.33349075142,96.32000000000014,45636.17559639549,96.32000000000014,27.39553485121463,0.8138259617695484,2523.96354139945
3800,1926.522919774526,9859.732897709808,0.8135738165772705,36373.57825212367,84505.40781211799,2523.6687514796727,1926.4805682168396,84504.67629049662,9861.193799522694,43932.561610014454,43933.4978007331,4227.279812447265,11812.228178702937,27.39778842400835,11814.299299826052,45635.980755693454,4227.506992665552,36373.14989574094,96.32000000000014,45636.41729677304,96.32000000000014,27.398718052516177,0.8133037267153124,2523.5467991335386
3900,1926.5495193225763,9861.271106664166,0.8135679318721222,36373.246658043354,84505.19401296593,2524.123807257027,1926.5471149832588,84503.1281229671,9860.260524120718,43932.05170146834,43932.66551660986,4227.304370564309,11813.04886450066,27.39845695616089,11816.950205676398,45636.486744497546,4227.713028404642,36372.64022471919,96.32000000000014,45635.71490808698,96.32000000000014,27.402314777989893,0.8135340080149573,2524.0077266716094
4000,1926.4334932933548,9860.680474090266,0.81370284633571,36371.71899718227,84506.47475271413,2523.7110514899123,1926.4511947595354,84503.40144219671,9861.296471557813,43932.69543469741,43932.221300067744,4228.025881849457,11815.264709933315,27.406316704156424,11818.041929187168,45636.17505369589,4228.147085405879,36372.20914919121,96.32000000000014,45635.832628290314,96.32000000000014,27.41092666681735,0.813877410758791,2524.3744118009777
4100,1926.399756497601,9862.636775240095,0.81384020903682,36371.977026029876,84504.67489931796,2524.7408517497847,1926.4501843242654,84503.89144467392,9862.923103075418,43931.260715224176,43931.793681022806,4227.615305622162,11814.238871990821,27.402008573285062,11818.223607850323,45636.12892818208,4228.4936897260395,36371.45169888169,96.32000000000014,45635.24935669082,96.32000000000014,27.41337089287264,0.8140504179053436,2524.2961839843706
4200,1926.3950030815909,9861.93041454647,0.8140300955453126,36371.985364958164,84502.42615616045,2524.7167332544377,1926.3854807871257,84504.0551418411,9863.089022344306,43931.518882425844,43932.19407025806,4228.432433144361,11817.943428277322,27.404922073259176,11819.696185416171,45635.72621940333,4228.740018958423,36370.71586634595,96.32000000000014,45635.04148647871,96.32000000000014,27.40825218900335,0.8137219590706685,2524.4904417551033
4300,1926.4300694006904,9863.173885932936,0.8141077395993126,36370.032591473646,84501.11334088337,2524.503645804147,1926.3262538079161,84499.6231284194,9863.77052333279,43931.42356731273,43931.83488769009,4229.125890578299,11819.31129794865,27.416257442084454,11820.316575580744,45635.429811108814,4229.698099385587,36370.610724904625,96.32000000000014,45635.08707559031,96.32000000000014,27.417651586779616,0.8139433504082525,2525.448520722263
4400,1926.3941375288791,9863.901845179029,0.8142564578379401,36369.514435026875,84501.25199377966,2524.874693856945,1926.3044987039711,84501.83687934549,9862.848575018083,43929.911477111316,43931.45785163364,4229.675090090441,11819.520924740826,27.415899937973776,11820.208653642832,45635.20403950169,4229.991925634922,36369.240699079186,96.32000000000014,45634.943304263485,96.32000000000014,27.417647047989476,0.8138206869422252,2525.349565657509
4500,1926.317883670119,9865.091183155657,0.8140469095930227,36368.81769747381,84501.34152084908,2524.7111086845343,1926.3515681239028,84497.72065399154,9865.068946116355,43929.85122246092,43931.30207179948,4229.812565961048,11820.864754770535,27.413247805350412,11822.197191145237,45634.61410793404,4229.658508438975,36369.4959092438,96.32000000000014,45634.759401711875,96.32000000000014,27.41658518247982,0.8140422505075164,2525.6073983472843
4600,1926.2376501551375,9864.359563676393,0.8137598215294729,36370.15169400773,84499.97059399252,2525.4725578033585,1926.2967255624044,84499.08965099696,9865.652699801178,43930.50739016265,43930.58652676158,4229.337727044709,11820.31812135758,27.418956257938845,11821.555089578254,45634.34944540167,4230.5249274759235,36369.44560618215,96.32000000000014,45634.53048251448,96.32000000000014,27.416759976564627,0.8136761376601134,2525.974335976092
4700,1926.3157960243357,9865.776588568484,0.8141606527728142,36369.51854101082,84500.77970514195,2525.292128762309,1926.2701543435278,84498.97604096266,9864.60251005824,43929.75491034428,43929.48238563886,4230.214149320909,11822.267614329241,27.424264597239272,11820.32330594745,45634.072451261716,4231.014181461045,36368.48857310169,96.32000000000014,45634.14094606953,96.32000000000014,27.42016874828291,0.8137140891409094,2526.329787233398
4800,1926.2956519436607,9864.76460410295,0.81409653308361,36369.09486385464,84498.65169838062,2525.419261376386,1926.1762266363048,84498.5098763946,9866.227390098906,43928.70372721265,43929.66320211337,4229.81379992716,11821.07971132792,27.418726835398804,11822.394938405148,45634.12964909772,4231.377836059611,36367.69824887176,96.32000000000014,45634.04987392359,96.32000000000014,27.4236731687594,0.8141410149452165,2525.9705138853487
4900,1926.2513529717119,9866.848725225507,0.8140812907726335,36366.91452142595,84498.88593897855,2525.982315093255,1926.1522735614678,84494.7683680503,9866.82795428129,43929.46780204742,43929.21606849368,4229.977257606091,11821.432191970342,27.420157553286614,11824.332604249403,45633.89460064789,4231.602814582322,36367.97375879147,96.32000000000014,45634.41721535583,96.32000000000014,27.427944667193543,0.8139434997330836,2525.8864276854847
5000,1926.131476885185,9865.812092865994,0.8141318442604967,36365.775810565545,84498.20495920327,2526.037167725782,1926.152876803377,84495.14713053216,9868.054414861843,43928.60424121032,43929.52319667341,4230.767510150362,11821.661256486892,27.42189255603973,11824.186577652014,45633.65042828394,4231.866767508717,36367.16457255666,96.32000000000014,45633.9204801746,96.32000000000014,27.4251494324338,0.8142791613083821,2526.316677630318
