milliseconds,PA_D_Cytosol,PABCa_D_Cytosol,h_D_ERM,PABMg_D_Cytosol,CG_D_Cytosol,D28kB_D_Cytosol,PA_Cytosol,CG_Cytosol,PABCa_Cytosol,D28k_high_Cytosol,D28k_high_D_Cytosol,D28kB_high_D_Cytosol,CGB_D_Cytosol,Ca_D_Cytosol,CGB_Cytosol,D28k_Cytosol,D28kB_high_Cytosol,PABMg_Cytosol,IP3_Cytosol,D28k_D_Cytosol,IP3_D_Cytosol,Ca_Cytosol,h_ERM,D28kB_Cytosol
0,1928.1360681573078,9827.718138515083,0.8003488712758308,36404.614730362264,84566.72920974194,2509.8842184975297,1928.1698458470744,84565.4098055077,9827.493891031529,43952.94686532145,43952.701954474804,4206.927356574283,11754.372419929698,27.08400052798254,11753.125366030377,45650.329630142674,4207.216349017239,36405.05467812767,96.32,45650.3563775424,96.32,27.096049271653307,0.8001638769110175,2509.798331563387
100,1928.1265704212244,9827.073338223841,0.8008743043902599,36403.59250362532,84561.71566742379,2510.942772702804,1928.1354721130392,84564.9215735716,9828.950917589067,43951.85693005314,43952.27268637872,4207.062471018338,11755.060650199632,27.253132643915063,11759.035507400824,45649.643968285956,4207.563521551379,36404.50466552596,96.32,45649.166326197635,96.32,27.248822291358294,0.8012576762483259,2510.7675371603855
200,1928.123551847707,9828.362600554148,0.80161202971204,36403.11330109754,84560.19313154495,2511.750164780261,1928.2024836952758,84559.85810802094,9826.945753578275,43952.62297582017,43952.41921007933,4208.59749494978,11760.369608504481,27.25805759393892,11761.016030696792,45648.681356795074,4208.545460209517,36403.889616947396,96.32000000000002,45648.41817979324,96.32000000000002,27.263433120336636,0.8019314359688204,2511.2771426947206
300,1928.098303250196,9828.502908578706,0.8031480908437475,36402.54295052565,84556.95484115573,2512.167771862486,1928.1592681379743,84555.44849459606,9828.953542574158,43951.687045499726,43951.702510709685,4208.007221808106,11764.194871918999,27.261591278951357,11761.543527693802,45647.80396711586,4207.864557460351,36403.479581180225,96.32000000000004,45648.357710699376,96.32000000000004,27.26795528826177,0.8030022177686993,2512.2711730491815
400,1928.072416831802,9830.143143705898,0.8032443715050459,36402.091047439186,84554.90130072791,2512.7881623479097,1928.1337742732499,84556.66760146392,9830.14115354257,43950.99647099438,43950.90154106081,4209.4646011233335,11764.239940525998,27.276885162069934,11763.386727515672,45647.10897676301,4209.036887008864,36403.06013812408,96.32000000000006,45647.43326240882,96.32000000000006,27.266997592367666,0.8037352391285335,2512.9050105970405
500,1928.0434656705017,9831.228045855058,0.8041242691308941,36402.25550180389,84554.23582596543,2512.728923618496,1928.0743722342352,84551.6482189426,9829.69634885488,43950.501155926984,43950.10589134224,4209.558240651682,11766.328277912928,27.28295883540944,11767.754440661023,45646.498208124045,4209.8911555102095,36400.90380945934,96.32000000000006,45646.94504658918,96.32000000000006,27.27519708972478,0.8040891025485841,2513.231661228516
600,1928.0251893229536,9830.41295913202,0.8048617357115457,36400.750055380835,84551.97137634095,2513.394413683327,1927.9743063506949,84552.27083611175,9831.614065355929,43949.3429083048,43950.17257806066,4210.92239854027,11770.303930099733,27.27957742320068,11769.861480041494,45646.06998588628,4210.180098016293,36400.142078426106,96.32000000000006,45646.927611873565,96.32000000000008,27.286532949104814,0.8051895361344164,2513.1722244905795
700,1927.9584093312487,9831.773919127267,0.8056566137651295,36400.75030376418,84549.37764463108,2514.0607974443383,1927.930479148415,84549.39427861068,9832.915669180857,43949.027315305415,43948.14653604939,4210.929287199051,11770.280716002228,27.283704890189973,11772.060185141101,45646.33086838829,4210.646210086829,36400.88878515283,96.32000000000008,45646.110018633466,96.3200000000001,27.289352209377373,0.8053766335498989,2514.471784722886
800,1927.9284837476605,9833.263165574868,0.8066663191151867,36398.08062994908,84546.26698029546,2514.147695608422,1927.9468117304957,84545.90600754089,9833.604126990764,43948.41645499004,43947.81411627675,4212.190883924901,11774.596851798744,27.288363377763392,11773.303601862946,45645.21359003025,4211.7960611778135,36398.23262977177,96.3200000000001,45645.267338508835,96.3200000000001,27.294904063952554,0.8066813254480489,2514.9609957701605
900,1927.8767978565709,9833.729550769684,0.8068776834808757,36399.097419468184,84545.12518586843,2515.1078950434207,1927.8309901137563,84544.01921708901,9832.976748458774,43946.955690252405,43946.6976232785,4213.032711403525,11775.6866324737,27.301519770128454,11773.323010915321,45645.3996293894,4212.89444941313,36399.08443306976,96.32000000000012,45645.584314698375,96.3200000000001,27.29986186941807,0.8068379161414347,2514.9368940135764
