milliseconds,PA_D_Cytosol,PABCa_D_Cytosol,h_D_ERM,PABMg_D_Cytosol,CG_D_Cytosol,D28kB_D_Cytosol,PA_Cytosol,CG_Cytosol,PABCa_Cytosol,D28k_high_Cytosol,D28k_high_D_Cytosol,D28kB_high_D_Cytosol,CGB_D_Cytosol,Ca_D_Cytosol,CGB_Cytosol,D28k_Cytosol,D28kB_high_Cytosol,PABMg_Cytosol,IP3_Cytosol,D28k_D_Cytosol,IP3_D_Cytosol,Ca_Cytosol,h_ERM,D28kB_Cytosol
0,1928.1918338725116,9826.735384603524,0.7999113325304928,36403.74256726173,84565.44762982709,2510.212547147835,1928.1974921978954,84568.11406111262,9828.154690551484,43953.19409496442,43953.011830952884,4207.469185789889,11755.23539542298,27.092820764483115,11752.001257787853,45649.72708079162,4207.476814257936,36404.622334078435,96.32,45650.052862901575,96.32,27.093387284347802,0.7998997565343244,2509.859946613175
100,1928.1349462514609,9827.082013706171,0.8008546203314478,36403.50099549793,84564.70803645515,2510.423454338913,1928.2039009917096,84563.4719101477,9828.303913707665,43952.89288901721,43952.78812769699,4206.905099593588,11758.61334494037,27.252511987931225,11756.043988488685,45649.74953334525,4206.871359363271,36403.63983418237,96.32,45649.13911918108,96.32,27.245685459342237,0.8010890342282677,2510.3875122385502
200,1928.186361397203,9829.299763285399,0.8019859486328644,36404.807321123575,84559.13442863019,2511.3218482141747,1928.19218680555,84559.12298678378,9827.683165797127,43951.505790631105,43951.329622503974,4207.599850673317,11761.183893104484,27.26061384799272,11760.92684841816,45648.7095233913,4208.478498299834,36404.449209580984,96.32000000000002,45648.79489447118,96.32000000000002,27.257234506741334,0.8021353726023198,2511.8360412269467
300,1928.0727388401162,9829.747454598146,0.8024489297465742,36403.8585558611,84556.81075523919,2511.811652541065,1928.132724842433,84559.35805170888,9827.491925837769,43951.40922775032,43951.51429383702,4208.511124010969,11761.982461493848,27.27137158849517,11761.64708793436,45648.261744711024,4207.920793491255,36402.2946289665,96.32000000000004,45648.168083612814,96.32000000000004,27.266945201965925,0.8028406383115085,2512.2941506294787
400,1928.11967111156,9828.165922765222,0.8036694013393701,36403.52411354903,84553.11892692356,2512.3395582933767,1928.0678606815673,84555.43312665896,9829.066987685666,43950.365090455736,43950.99771098257,4209.429753843874,11764.117494287124,27.27440363426487,11763.130599047288,45647.102873955926,4208.8230405614995,36403.34688324569,96.32000000000006,45647.51962174292,96.32000000000006,27.2781971171704,0.8034046813525774,2512.145284353122
500,1928.0771978050184,9831.005154432307,0.8043178072717068,36402.6607648932,84554.55369343,2512.8588571872647,1928.0047261407833,84553.33920569545,9829.631386371899,43949.74798475117,43949.49727384802,4210.357541844532,11766.61742772642,27.282756871500254,11767.288854721448,45646.79777514288,4210.300212797034,36402.226398866675,96.32000000000006,45646.956548896596,96.32000000000006,27.276096794085394,0.8047010516806555,2512.925467831461
600,1927.965041507387,9830.024835698827,0.8049350377590008,36400.002827183474,84551.24216868285,2513.723437947353,1927.9884510408508,84550.33462345388,9830.344960335722,43948.95162132559,43949.54820192442,4210.78531992106,11769.824632796815,27.280895348683384,11768.526906318622,45646.76721314423,4210.739016964113,36400.72949480882,96.32000000000006,45646.174553513534,96.32000000000008,27.280212348116635,0.8053864316679085,2513.3599477137886
700,1927.9232440532307,9832.028462868595,0.8055367599391673,36400.31806170451,84548.83366510755,2514.334572322805,1927.8984217555105,84550.43859778585,9832.795577326335,43948.847474609756,43949.10555104542,4211.897805873015,11773.189647544137,27.289395838195105,11770.436912402092,45646.092318178715,4211.965591359922,36400.418799771076,96.32000000000008,45645.69680993371,96.3200000000001,27.286770965359082,0.805477375413682,2514.2716542323665
800,1927.928386044246,9832.888543576293,0.8066201965535779,36398.58349070729,84548.67770649053,2514.317714524846,1927.9085122758318,84546.29427563526,9832.450042239632,43947.55577949055,43948.734746301125,4211.452127736252,11774.714776890292,27.29797609541561,11774.006683694042,45645.43880933546,4211.695304276767,36399.56088388068,96.3200000000001,45645.61426237128,96.3200000000001,27.29337481939354,0.8061356649964138,2514.6050075507746
900,1927.857898750561,9834.11454658233,0.8068940761185435,36398.94402707162,84543.15310326334,2515.043827781958,1927.9021064782328,84543.16640272341,9832.835516518706,43947.70906639672,43947.09937059892,4212.20875031736,11773.419386084122,27.29928017149432,11774.797078169368,45645.50516459205,4212.88124280984,36397.62159619617,96.32000000000012,45645.19345910963,96.3200000000001,27.303980664738283,0.8067520985140283,2515.112992813282
1000,1927.7537711126467,9835.181130111938,0.8072998869243349,36396.14440230729,84544.04015892108,2515.154623312533,1927.7811857628762,84544.59805571637,9834.097608900527,43946.083320461825,43947.19370829547,4213.021162195116,11776.837271565335,27.308474660803338,11776.057864912656,45644.91580354153,4213.925083515468,36397.97455891645,96.32000000000012,45644.59622799877,96.32000000000012,27.29752881075441,0.8075193980517962,2515.208439768691
1100,1927.7997523851193,9835.12805268259,0.8079012240677383,36395.79472129474,84540.43698175524,2516.0429652670828,1927.7122665547813,84540.03019698375,9836.112069122988,43945.54603613404,43945.39849061808,4214.262725558169,11780.137324591698,27.30663859619771,11779.222505580026,45644.25500924107,4214.42732172759,36395.14301888231,96.32000000000012,45644.33792452594,96.32000000000012,27.309723970611383,0.8075678743772058,2515.7349344889335
1200,1927.6677994714485,9837.08448768482,0.8084765070452005,36394.628945451615,84540.05569275054,2516.396067409647,1927.671921095857,84540.6634620641,9836.581668945928,43945.649789318326,43945.33033548996,4215.110623483694,11780.347526647098,27.311705285107767,11779.661287325487,45643.693559089195,4214.50895048937,36395.71578529576,96.32000000000012,45643.812446772135,96.32000000000012,27.309578694716436,0.808359891380298,2515.8541592776546
1300,1927.5807454167666,9837.400598025659,0.8090874626354423,36395.57304463864,84539.757094089,2516.6369182559047,1927.6478882799797,84537.60596898274,9838.286797321389,43945.28666911271,43945.04701038187,4215.667221348348,11781.413950648956,27.31852072409342,11781.901737983064,45643.83578700514,4214.863434711081,36394.47889619111,96.32000000000012,45643.31886427833,96.32000000000012,27.317266177750223,0.8084985133420347,2516.8441548040473
1400,1927.6481148007877,9839.486070422947,0.8094634853168108,36393.60046660565,84536.88768793766,2517.0232498395394,1927.5255598160109,84537.20695736427,9839.628768186643,43944.20991731766,43943.97394947376,4215.509527937129,11783.692368588909,27.315877404887814,11785.041823273044,45643.36086134296,4215.44074680746,36393.844674869,96.32000000000012,45643.17211425003,96.32000000000012,27.317086620498387,0.8094397472565017,2517.0221332455367
1500,1927.561418114534,9840.946451089154,0.8099263117994308,36393.043798579805,84536.93758029798,2516.804923754019,1927.5172527903212,84532.8345399855,9840.049233898348,43943.73325289818,43943.30322099824,4216.062580468501,11783.228534482698,27.321900379245996,11785.694551651919,45642.59113844139,4215.8318252002155,36392.32464451783,96.32000000000014,45642.50287235472,96.32000000000012,27.32566158842152,0.8097236592475228,2516.851861836354
1600,1927.466157843274,9841.712177481499,0.8101716025159331,36391.58182127651,84533.53695923662,2517.0926096307394,1927.5331585822942,84534.08713686075,9840.70677219308,43943.15758429016,43942.56288686245,4217.407921217768,11784.527782615027,27.327468691112973,11788.722842109339,45642.751212585936,4216.966304805636,36392.25618952144,96.32000000000012,45642.58257076459,96.32000000000012,27.33001686744979,0.8102366517670624,2517.32280902314
1700,1927.3888630319852,9841.549199988334,0.8099886795881709,36389.49950445772,84531.57623313201,2518.196582353939,1927.384943077687,84530.09210754838,9842.219685656275,43941.66489156517,43942.364574134306,4217.717911537505,11789.35191003337,27.335961197425878,11789.079078723262,45641.98834183684,4217.894828803806,36389.43108805768,96.32000000000012,45642.29951687724,96.32000000000012,27.338426368311456,0.8099947628251352,2517.6190667774886
1800,1927.3476872490905,9843.78239553859,0.8103867977179333,36390.11237901676,84531.25051327467,2517.9519224528194,1927.3808908511373,84530.48106000079,9843.014545544776,43942.1460098872,43942.20354365931,4218.033060906558,11788.834846688378,27.340950588808976,11789.393473261509,45641.3714343715,4218.431859406916,36389.3703357898,96.32000000000012,45641.55278615975,96.32000000000012,27.343895967303293,0.8104708112939216,2518.743523253462
1900,1927.3993918406472,9843.330823306651,0.8106319649041828,36388.84626099912,84528.22881591905,2518.072173883655,1927.378024436201,84528.92509839988,9843.551124765412,43941.38114773959,43941.94957444855,4218.947427257226,11790.557146504321,27.343017157377687,11791.457055729903,45641.78818235084,4218.425095305317,36389.55315020559,96.32000000000012,45641.22665723318,96.32000000000012,27.34284182580423,0.8111953509736033,2518.302557021543
2000,1927.2653704062104,9846.0016440836,0.8112652769281414,36387.75165475997,84529.2409365808,2519.172483321344,1927.3380855466858,84526.46661905879,9844.840253306742,43940.249178432045,43940.64758065112,4219.518018335224,11793.381574028741,27.344363726801813,11793.722496699093,45641.45978458881,4219.263089498672,36387.87093069986,96.32000000000012,45640.98193200062,96.32000000000012,27.34752776612897,0.8114764283957617,2518.598276308814
2100,1927.2444156853671,9845.331197630705,0.8117284228606004,36387.30113830294,84525.6041134878,2518.846906342806,1927.210618663632,84524.28390320828,9845.551601706828,43939.71889024966,43940.05094752115,4219.426852553276,11794.993085281612,27.347533996369414,11793.290258716037,45640.785877078015,4220.353604547754,36387.43904201219,96.32000000000014,45641.28796364748,96.32000000000014,27.347942246749565,0.8110743267249663,2518.926593442205
2200,1927.1993120082986,9846.851137052243,0.8111799214481062,36386.261228358766,84526.25961401228,2519.3953894669035,1927.1239899165191,84524.37464904404,9845.863351806662,43939.775547443875,43939.34878431501,4220.543174566576,11793.47005415336,27.349652492224404,11794.24118191355,45640.55150496301,4221.036983662444,36386.6656176579,96.32000000000014,45640.694843163714,96.32000000000014,27.356437339255958,0.8118089951168237,2519.517265748292
2300,1927.1867182120359,9848.48426064344,0.8121194419708964,36384.21751507324,84523.36117966342,2519.7284350535892,1927.2023438982478,84524.46505430203,9849.08511944073,43939.67539894483,43939.221798624974,4220.191507112386,11794.471254615271,27.354921938590973,11797.572243763516,45640.18132249532,4221.573015569641,36385.266464640576,96.32000000000014,45639.857998168794,96.32000000000014,27.352234634961988,0.8121179892068436,2519.8465744823457
2400,1927.070268805359,9847.948121934707,0.8123518328143291,36383.57611516512,84522.58487832594,2520.190254035114,1927.1448281256437,84523.13321346192,9849.440868259517,43938.18519435138,43938.57411061065,4220.573023945224,11799.31219357654,27.357786934535213,11797.95429049904,45639.62100974774,4221.321203250163,36382.933152587895,96.32000000000014,45639.88918746376,96.32000000000014,27.36230384255868,0.8118873650019933,2520.138886576881
2500,1927.037830816028,9849.966524121839,0.8117801805893676,36382.86340416746,84521.61780533218,2520.1071404249074,1927.0108543240262,84521.57227240948,9850.513723492246,43938.17535997881,43938.47866251202,4222.085253760699,11799.65115463849,27.362452415680174,11800.792905240927,45639.7612602945,4221.472196874048,36383.9962425134,96.32000000000014,45639.92116380514,96.32000000000014,27.36869651523321,0.8119169801326407,2520.353181796981
2600,1926.9596354752482,9849.322808143324,0.8123251286271245,36383.14719321687,84518.73918998401,2520.8258659109842,1927.030392010243,84520.9410499524,9849.77397112696,43937.14080838616,43937.644169760126,4221.5557902546425,11798.81014353444,27.36154905375265,11802.723328022852,45639.43774944162,4222.894377004295,36382.13391943224,96.32000000000014,45639.638861106556,96.32000000000014,27.3648599382285,0.8119307760714701,2521.2703489230807
2700,1926.978289227538,9850.684988022074,0.8126346955437509,36381.67319745578,84518.28532149976,2521.27057782572,1927.020924944997,84516.32504118791,9852.10636795701,43937.19622221643,43937.9957651087,4222.183241886498,11800.940641236391,27.37323323408616,11803.57235923626,45639.088007692444,4222.253266915147,36381.760691602845,96.32000000000014,45638.957417987716,96.32000000000014,27.367477337516142,0.8127631087431432,2521.5961781783435
2800,1926.900235908412,9853.062147311186,0.8126421867926941,36381.00990484955,84517.9866321938,2520.742686585569,1926.9346222424233,84517.13963460682,9852.542797713659,43936.44724461664,43936.473188163836,4223.403202693248,11800.61429550469,27.367280280070663,11801.628528529453,45639.09892022767,4223.162472964791,36381.78342903687,96.32000000000014,45639.15911190892,96.32000000000014,27.36825902570297,0.8125315695429911,2521.7195680587374
2900,1926.899344423681,9854.004450339782,0.8129991942484144,36380.459959257845,84515.61502312076,2521.7239782811366,1926.9175880433065,84516.86972713961,9853.094426355981,43936.57786701875,43935.92340652085,4223.737284324522,11802.530678550955,27.373006746415754,11804.614249716096,45638.89067597609,4223.448484339928,36379.90764810589,96.32000000000014,45638.54772322265,96.32000000000014,27.37927278253398,0.8128496911760655,2521.9663897002856
3000,1926.7937494385963,9853.151575596255,0.8128300314552992,36380.18812782151,84515.2709588379,2521.808684706648,1926.7763866717041,84513.79417168835,9854.747479472853,43936.56159317434,43935.43296902191,4223.885775027914,11805.436007933537,27.381940473376094,11804.539728172018,45638.184960634855,4224.564276659242,36380.22100438782,96.32000000000014,45638.05292586635,96.32000000000014,27.375858851202818,0.81321046288817,2522.2439149302077
3100,1926.7511877860798,9855.205139443486,0.813001895255151,36379.36799613429,84513.65129312708,2522.3647991084094,1926.7555295069114,84511.96024590138,9855.23671885326,43935.5732154012,43935.910114251456,4224.922301710512,11806.115349163898,27.379388193736755,11807.334830411568,45637.890469303486,4224.857354146969,36377.50583742274,96.32000000000014,45637.85433071652,96.32000000000014,27.37643127072988,0.8132469861189235,2521.8797917288057
3200,1926.7656811331476,9856.254150193548,0.8131543478940824,36379.23519192306,84513.44663751076,2522.086799724721,1926.7658337356347,84510.65475862667,9856.111215860506,43935.32340744776,43934.59493468223,4225.373345788406,11806.713908908032,27.38144563900583,11809.313607432172,45637.955198306256,4225.672451923852,36378.7766061267,96.32000000000014,45637.637323595,96.32000000000014,27.38833470479353,0.8128070560933466,2522.838131433567
3300,1926.6862515357313,9855.318746644714,0.8131346486905406,36376.41534285424,84511.46823192196,2522.3692245585353,1926.7147786094918,84510.91715458302,9856.734909511752,43934.9955403953,43934.23980719775,4225.190053207423,11809.42971733744,27.38517725771609,11808.204367398095,45637.40918055812,4225.2993744362375,36378.01914391428,96.32000000000014,45637.32740569539,96.32000000000014,27.382029748771266,0.8135069546885446,2522.887418128233
3400,1926.6899619035842,9857.183698839839,0.8135997679307432,36376.33379719664,84512.68528573021,2522.79630592593,1926.725178314607,84510.12370103002,9858.058035425516,43934.84345577165,43935.05607097063,4224.871348310951,11810.88171757987,27.387801097838892,11810.432778644377,45637.22805441928,4225.250629835984,36375.498882455606,96.32000000000014,45637.23372967269,96.32000000000014,27.387843972881406,0.8136840627197981,2523.3411183165904
3500,1926.7133397396765,9856.297021400003,0.8130323353541133,36376.61617826985,84510.02509092509,2523.3183232041265,1926.6337210478835,84507.21022681716,9857.044660248483,43934.339488274236,43934.1163500051,4225.7861795351655,11811.46786757861,27.397095247200483,11812.787968853434,45636.61635346694,4226.298529596364,36376.28877542024,96.32000000000014,45636.962327844034,96.32000000000014,27.394488728967442,0.8134788393221372,2523.446371371084
3600,1926.6458699841457,9856.916563246701,0.8138091112888317,36375.76238689124,84507.65267181215,2523.215936330686,1926.5809816639573,84506.15499353074,9859.488580455292,43932.79613487514,43933.62929936981,4226.270117634016,11809.361830743052,27.393533920618534,11811.208953698102,45636.81042917032,4225.911299318848,36375.3930021017,96.32000000000014,45636.81625354319,96.32000000000014,27.39630019240058,0.8135365176380885,2523.8025729737856
3700,1926.5978241073296,9859.191227753754,0.8134843468580152,36373.91660297019,84507.18420511745,2523.622679851405,1926.540023184608,84507.41165788185,9858.7182528396,43933.72342863963,43933.89631446826,4226.551991673866,11813.019155587359,27.396722663999718,11814.300909169631,45636.87461011211,4226.556886734311,36373.0127377791,96.32000000000014,45636.321945853895,96.32000000000014,27.401950714450194,0.8134038418919685,2523.723649760049
3800,1926.5588593546229,9859.627291143877,0.8134096222856091,36374.86822020918,84505.37568756813,2523.623045585393,1926.54153622017,84506.24858843649,9860.936621666257,43933.24185400562,43933.67954283748,4226.808548850179,11815.025182357265,27.40475199579392,11814.061077223101,45636.37815433767,4227.425078793897,36373.454395862675,96.32000000000014,45636.207276083966,96.32000000000014,27.402850506067463,0.8133052294491354,2523.765531270381
3900,1926.5525448889655,9859.749982997215,0.8133469270804896,36372.42765027391,84504.13038436932,2523.780259203613,1926.4677798283883,84505.03858250196,9859.698710244027,43933.05195411575,43932.46163924681,4228.028560120005,11815.365490841838,27.397787176700984,11814.563793377449,45636.54264860257,4227.384066942167,36373.5967568064,96.32000000000014,45636.53240734688,96.32000000000014,27.409170916369565,0.8133209573545082,2524.2149980112486
4000,1926.5079658733491,9862.093985979624,0.813587114072552,36373.418419333815,84503.67285936524,2524.0465636563877,1926.4043358339397,84505.0989017829,9862.032267666207,43932.2220355117,43932.58373567318,4227.7866840224315,11816.936979254131,27.40233741450871,11817.090015086766,45635.83010953791,4228.70297303643,36372.49365222624,96.32000000000014,45636.167015937506,96.32000000000014,27.408353453471715,0.8133480985095481,2524.5288474220924
4100,1926.4507036947248,9862.15922864242,0.8135155045515569,36372.10101750373,84502.95669621705,2524.2897028977536,1926.4299418739652,84503.5754252825,9862.76926839915,43932.01781458963,43932.244359949975,4227.88976434025,11816.487626368435,27.40881585487593,11816.18177042697,45635.30240527805,4228.301175291035,36370.8421662966,96.32000000000014,45635.93946912087,96.32000000000014,27.413042924759683,0.8139998490940691,2524.2384013572155
4200,1926.472088951497,9863.151143096167,0.8136258435968025,36371.79581685807,84504.68772552292,2524.2764293178166,1926.401142673874,84501.07830181837,9863.26878497176,43931.357587794366,43931.15797701962,4227.821707691443,11818.454616529638,27.411267771171584,11819.142218254328,45635.22562724613,4229.215578424238,36371.136846356065,96.32000000000014,45635.85340717869,96.32000000000014,27.406413021279853,0.8138567569870745,2525.0905295274524
4300,1926.44877281056,9861.798370124872,0.8135942102731406,36369.89422766459,84502.63513646318,2524.73049595582,1926.3311337305095,84501.87249994508,9863.721481153314,43930.7711559035,43931.389588736376,4228.834790164914,11818.361097391808,27.40784368710573,11818.529775667028,45634.84940315658,4228.736933444935,36370.831753579325,96.32000000000014,45635.07481356478,96.32000000000014,27.417196043730574,0.8138955855518013,2524.696658090706
4400,1926.4168854317875,9863.983655280574,0.8143051030356792,36370.22034540366,84503.2393393846,2525.017498455086,1926.3199825193808,84498.48811874432,9863.085624960457,43930.100922337195,43931.60362564511,4229.059089786424,11819.126980755087,27.4132475039891,11820.391537752399,45635.34273746147,4229.362491699956,36369.07156420301,96.32000000000014,45634.851802661535,96.32000000000014,27.411784866039525,0.8139833910129871,2525.024342628686
4500,1926.3407283633253,9863.955942419596,0.8137182608761789,36370.571740648345,84502.20469069609,2524.855032857696,1926.2652844316322,84500.81335644638,9865.149351379177,43930.5645648982,43931.31610397531,4229.032367015437,11817.718396471208,27.417371011092396,11820.987985096288,45634.58107415701,4229.4278190850455,36369.033997531995,96.32000000000014,45635.02690495359,96.32000000000014,27.421619126616626,0.8142280016750298,2525.9334481757037
4600,1926.2953553677062,9863.642100040033,0.8139106625525581,36368.30294229835,84500.4377716462,2525.1995634606237,1926.2840007620712,84499.40305677753,9865.691353963899,43929.88170113044,43930.679084148105,4230.32802932684,11821.531191045973,27.41233170523503,11821.377135182067,45634.770629615414,4230.367313471048,36367.61855517481,96.32000000000014,45634.44561266853,96.32000000000014,27.419078830243357,0.8139414047848721,2525.8673961361033
4700,1926.2728259015348,9864.913656831804,0.8137081056319218,36369.293536859426,84497.32351649924,2525.6524641150463,1926.1921218302464,84497.89052729671,9864.445150240274,43929.04013027536,43930.40608533764,4230.058237904639,11820.23115808557,27.420177064640036,11823.090301101009,45634.0886871756,4230.742079536394,36369.02440161523,96.32000000000014,45634.50038439918,96.32000000000014,27.42167600176982,0.8139191944575863,2525.8432946538574
4800,1926.2550578382375,9865.394822710237,0.8141020531087815,36366.84024386296,84499.87947981115,2525.4387215448814,1926.21297518902,84497.66521860275,9865.4305194095,43928.65296922424,43929.448986281684,4230.288996917194,11821.605757136816,27.422832953614396,11821.748151233945,45633.99610948018,4230.3379475075735,36366.619857071826,96.32000000000014,45634.55592266346,96.32000000000014,27.425171210539737,0.8138072632697873,2526.4361080454123
4900,1926.1728333297337,9865.67992527975,0.8138222897206302,36367.97429556066,84495.77660540472,2526.013262477413,1926.1959910442536,84496.73912868641,9867.59510354478,43928.34439532942,43929.00640808104,4230.262485499865,11824.168523993623,27.41929112984275,11824.701212428488,45634.46589737795,4231.401007535186,36365.99002410797,96.32000000000014,45634.171145880384,96.32000000000014,27.428442928697898,0.8142225965031418,2526.2611443435685
5000,1926.1759076275807,9867.232224840249,0.8144856761981932,36366.09645362824,84496.49956721652,2525.8808399345976,1926.2135343399298,84497.17022566972,9867.586954626557,43929.462067511005,43928.869062394726,4231.171929072194,11822.831490698425,27.430614376890652,11826.608535335188,45633.94386059809,4231.821805786914,36366.16185234564,96.32000000000014,45633.629936684454,96.32000000000014,27.434577923168316,0.8137989621352941,2526.307006073294
