milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
4000,3.5472595028514904e-10,1.771458185307628e-07,3.608289361505528e-09,3.731320312835822e-10,1.430680546134634e-10,1.1708205511665102e-08,5.220006417717732e-09,1.0145973554843042e-09,6.39132208393605e-10,5.339264222819928e-12,3.395911812547307e-12,9.977460171118341e-14,4.574718800436511e-14,7.717995191690487e-13,6.638849497510379e-13,1.2704250674994004e-11,1.2673351176116099e-11,3.592329671274844e-13,1.3099672472193457e-14,1.2836626235506282e-16,2.9971944504472555e-18,1.547028163166762e-17,4.288269176457451e-13,2.5438446250526426e-14,3.818529351795245e-11,8.57481735611658e-11,9.311079986642504e-15,5.834452767451513e-14,9.617265548917285e-11,2.7828467197604346e-11
4100,3.5475558955166896e-10,1.7677042635442452e-07,3.5998338433790495e-09,3.807387577604415e-10,1.4277542074820116e-10,1.2031480490385782e-08,5.223500049467397e-09,1.0529324358824344e-09,6.437765332942318e-10,5.558695481812652e-12,3.4261212273371983e-12,1.023298519702482e-13,4.564525109731407e-14,8.137303026291094e-13,6.775998205836774e-13,1.3008617975190358e-11,1.298561729262072e-11,3.7965014589687714e-13,1.3747996992847142e-14,1.377394909073404e-16,3.1710149441706142e-18,1.683381528692399e-17,4.437858907246562e-13,2.7216739074131206e-14,3.964089457787165e-11,9.043881407202181e-11,9.721940480834698e-15,6.24427267867359e-14,1.0174303979101354e-10,2.8408833526142524e-11
4200,3.54740990759192e-10,1.7639571952577095e-07,3.591588961688016e-09,3.882787451099354e-10,1.425038421938919e-10,1.2353871637977873e-08,5.22701458279387e-09,1.0913417261735565e-09,6.482207900334742e-10,5.779413328381235e-12,3.455041285607727e-12,1.0486231996185707e-13,4.555394946604984e-14,8.563376607359728e-13,6.908992125943954e-13,1.3312340216512935e-11,1.3297814234232317e-11,4.0062250132516e-13,1.4409349653374823e-14,1.4749111297417596e-16,3.349210425162026e-18,1.827004438346955e-17,4.588030660287527e-13,2.906100609305044e-14,4.1116908038572086e-11,9.524962384251486e-11,1.0139657073944936e-14,6.669704994882014e-14,1.0746247823861052e-10,2.898089034949012e-11
4300,3.546654757042135e-10,1.760216703045853e-07,3.5835846000195926e-09,3.957547655485046e-10,1.4224836675120495e-10,1.2675424110658287e-08,5.2304973789915274e-09,1.1298139288502318e-09,6.524809587519087e-10,6.001334066730177e-12,3.482781694436637e-12,1.0737358004462825e-13,4.5471142050773e-14,8.995854820537152e-13,7.038054693912623e-13,1.3615418777850291e-11,1.3609944308492145e-11,4.2214821865302863e-13,1.5083621166603092e-14,1.576229004581159e-16,3.531739733641288e-18,1.9780081639395183e-17,4.738748349035138e-13,3.097129183320059e-14,4.261321126256525e-11,1.0018025087856561e-10,1.056420798334309e-14,7.110806530967107e-14,1.1332970374136731e-10,2.9545430673041815e-11
4400,3.546473991726244e-10,1.7564850114168935e-07,3.5754865712364434e-09,4.031656015633155e-10,1.4201382836640275e-10,1.2995984925514513e-08,5.23422098209231e-09,1.1683229384265184e-09,6.56578318354025e-10,6.224326583703093e-12,3.5094152020461345e-12,1.0986177122366002e-13,4.540210854147575e-14,9.434553743809943e-13,7.163001920819828e-13,1.3917854370559475e-11,1.392202399279338e-11,4.4422690235802373e-13,1.5770662603546245e-14,1.6813877452124289e-16,3.718571857576143e-18,2.1365176915360776e-17,4.889893602840023e-13,3.294805640424422e-14,4.4129662775457544e-11,1.052303298239058e-10,1.099550205905666e-14,7.567712666999705e-14,1.193444623682366e-10,3.010220285983684e-11
4500,3.5462800289931595e-10,1.7527609040555482e-07,3.5674743675882798e-09,4.1051452366084454e-10,1.4179288094958617e-10,1.3315672745930846e-08,5.238000204657295e-09,1.2068668930094328e-09,6.60522242969284e-10,6.448346972398264e-12,3.5350437250376205e-12,1.1232960089143073e-13,4.534169343395059e-14,9.879074119869373e-13,7.284226165647107e-13,1.4219648689461061e-11,1.4234048246667728e-11,4.668562424755287e-13,1.6470391364322002e-14,1.7903924648265873e-16,3.909666104979561e-18,2.3026247128864674e-17,5.041481105418369e-13,3.4991117537284755e-14,4.566613876706469e-11,1.1039953716446645e-10,1.1433546934980589e-14,8.04043630657967e-14,1.2550511592168023e-10,3.065239791982892e-11
4600,3.546124849126806e-10,1.7490443133765678e-07,3.559563277232198e-09,4.1780274302995964e-10,1.4158296278350158e-10,1.3634515067872674e-08,5.241796769805114e-09,1.2454380149007304e-09,6.643234881877864e-10,6.673334562799947e-12,3.559747278549154e-12,1.1477816356543232e-13,4.528809611570005e-14,1.0329104503897674e-12,7.401936370749097e-13,1.4520803137781189e-11,1.4546018073287276e-11,4.900345891879283e-13,1.718270933716718e-14,1.9032571109479168e-16,4.104987416778326e-18,2.4764239299883326e-17,5.193492289670929e-13,3.710046764562138e-14,4.7222504901722896e-11,1.1568754859421298e-10,1.1878319166259476e-14,8.529023140631875e-14,1.318104934617928e-10,3.1196728584690035e-11
4700,3.546068593836289e-10,1.745335118442804e-07,3.551781933416059e-09,4.250311264005332e-10,1.4138185325707888e-10,1.3952543246953646e-08,5.245560945207162e-09,1.2840305098549462e-09,6.679907111697556e-10,6.89923915311985e-12,3.5835973523135974e-12,1.1720855986564716e-13,4.52392590084929e-14,1.0784341864020042e-12,7.516357057073452e-13,1.4821319161110885e-11,1.4857933300639598e-11,5.137602784960324e-13,1.7907524333979935e-14,2.0199932206149813e-16,4.304502356112977e-18,2.6580035463059402e-17,5.345918895831244e-13,3.9276059822676255e-14,4.879862370164669e-11,1.2109405018175662e-10,1.2329798242510284e-14,9.033510981184069e-14,1.382594063607236e-10,3.1735932430707196e-11
4800,3.5460623638698906e-10,1.7416335364261667e-07,3.544075530166776e-09,4.3220101936039837e-10,1.4118854523264464e-10,1.4269737720074322e-08,5.249345005556868e-09,1.3226311935807792e-09,6.715377601382146e-10,7.125981932599102e-12,3.606667708829446e-12,1.1962092847286093e-13,4.519583319225844e-14,1.1244542272947098e-12,7.627562315929846e-13,1.5121197933076744e-11,1.516979878920266e-11,5.380320185186439e-13,1.8644721134917914e-14,2.1406207451747722e-16,4.508178245691495e-18,2.847457527989841e-17,5.498717828373384e-13,4.151800595762362e-14,5.039435788894307e-11,1.2661870916165903e-10,1.2787936346940468e-14,9.553967602720765e-14,1.4485100824758993e-10,3.22703864153581e-11
4900,3.5459885094613166e-10,1.737939988035818e-07,3.5363390936531403e-09,4.393139633252113e-10,1.4100294515386758e-10,1.4586046836477605e-08,5.253264227787664e-09,1.3612227140512799e-09,6.749811684836463e-10,7.353468915003945e-12,3.629030671293727e-12,1.2201477891055308e-13,4.5160158918076135e-14,1.1709503481803256e-12,7.735532877330789e-13,1.5420440463397344e-11,1.548162229794399e-11,5.628487566950762e-13,1.9394171442342923e-14,2.2651643290633627e-16,4.715983464339631e-18,3.044881388860195e-17,5.651826674768821e-13,4.3826508629548507e-14,5.200956923673355e-11,1.3226118397545148e-10,1.3252668752199713e-14,1.0090477733531418e-13,1.5158467127088412e-10,3.2800239387355654e-11
5000,3.5459596742341277e-10,1.7342540986988109e-07,3.5286644290223827e-09,4.4636959483106737e-10,1.4082364718580547e-10,1.4901526625680095e-08,5.257207389630479e-09,1.39980746814683e-09,6.783215554980072e-10,7.581690644768813e-12,3.650729571883332e-12,1.2439146151991646e-13,4.5128698767784473e-14,1.217893557952871e-12,7.840579682849237e-13,1.571904839989986e-11,1.579339864533126e-11,5.882086941351521e-13,2.0155807761026753e-14,2.393625690157375e-16,4.927889648057786e-18,3.2503409056938137e-17,5.805278888862984e-13,4.6201355612010114e-14,5.3644110041947236e-11,1.38021198798122e-10,1.3723990980510203e-14,1.0643046502844773e-13,1.5845906769283213e-10,3.332639560320699e-11
