milliseconds,Hi,He,Li,Le
0,0.5036075183923725,1.002230225069921,0.008731627379175433,0.01245727893994889
100,1.0779518873149958,0.3948819411584974,0.03823411693165404,0.09933579002299099
200,1.080070407349212,0.3904700237186372,0.063884118952687,0.17828662996049757
300,1.0807213736835404,0.3952256580135809,0.08730027273091599,0.2587703958629592
400,1.0821187904140674,0.3909705355544025,0.12482082418351007,0.33183625937972183
500,1.0801155861346918,0.3905102753961186,0.15050785854460405,0.42328892315270916
600,1.0749193568796127,0.3951506277638503,0.1715122739889779,0.4868402228497422
700,1.0782197248015153,0.39150774507713015,0.18777414886979546,0.5574007640979459
800,1.0747821839948724,0.38811689012996764,0.22254788372565767,0.6075653873183345
900,1.0797613885561999,0.3915088620993856,0.23385697148578724,0.6464087253573589
1000,1.077714173333574,0.39422884954783155,0.2572294910731572,0.6876498913288146
1100,1.0754682726807305,0.3928966911903343,0.27865100881911403,0.75267842175227
1200,1.0756558534277207,0.39239019292886457,0.28552189155952995,0.7931634169095797
1300,1.0813229439836223,0.3893509860209607,0.30744027654851647,0.8595426734683393
1400,1.0823882869927715,0.3921250348053016,0.3294466370658001,0.878874555896391
1500,1.0790954192394366,0.3920888126250432,0.3417985751856156,0.917860279211487
1600,1.081905128501249,0.3910081925018146,0.3575979280002255,0.9779718676879869
1700,1.0800726464031387,0.3875603477515092,0.3661006966276536,0.9940862092058258
1800,1.0795541416333885,0.3948494275466366,0.379277654102436,1.0517738792966476
1900,1.0750991199395716,0.3924463789725549,0.3835747142996717,1.0934422589337476
2000,1.0781677418395808,0.391464284707481,0.40372610664268477,1.1106248386726405
2100,1.0751079782928648,0.3934644679013366,0.4044892941352299,1.1116279257395338
2200,1.0818056199445898,0.3955095168635526,0.41337439053224545,1.1552329881011332
2300,1.0819483815982631,0.39346724124903526,0.4293593947889072,1.2047219771691253
2400,1.078743060569302,0.3936887910297769,0.44381221253094943,1.2163735465235759
2500,1.0784396186987635,0.3906754630860668,0.44717103488196513,1.2146689390029146
2600,1.0792743221122525,0.3956275792501637,0.4541106360586064,1.2535287323378017
2700,1.0765119640418783,0.3889048238172779,0.4570007837217984,1.2586884048249074
2800,1.0801675325338913,0.3944003866694307,0.4705988662089879,1.2999884262991939
2900,1.0780070465200033,0.39086413304878,0.4755405396066404,1.3012988758517439
3000,1.0774111154133361,0.38775501459920203,0.4807555593450364,1.321892597824895
3100,1.0819580165852212,0.39184885493204624,0.4796843135252547,1.35103552904031
3200,1.0813670512187472,0.38789510218444134,0.4940189594910887,1.3727692629597272
3300,1.0799988216668126,0.3887633269048357,0.4927656244390372,1.3790224015662125
3400,1.0790550345224663,0.38905112560460947,0.5022165389326902,1.3860453809858184
3500,1.078165025617768,0.39068068711451576,0.5037346082237212,1.3882836298033097
3600,1.0759187220356408,0.39026640328621137,0.5182983511042678,1.4099246189289572
3700,1.0766030766808299,0.39241233521843594,0.5109882245638766,1.3995669711382805
3800,1.0828142799879628,0.3930352574568419,0.5180702673379778,1.4171678712663693
3900,1.077372720205293,0.3936965175032547,0.5217872945334434,1.4216510169597345
4000,1.079638158699389,0.39499731284002315,0.5197367131022913,1.4662875161722324
4100,1.0799492015106895,0.3946700518240358,0.52352495622153,1.4542677911937658
4200,1.0822748286497557,0.39093421934851036,0.5321665287661249,1.4625199270373261
4300,1.0813841784817748,0.3947308745106561,0.5350176177807452,1.479581920280991
4400,1.076745433022699,0.39244357573892547,0.5384340057887529,1.477509796578895
4500,1.0810133227102072,0.39421777926076024,0.5347089786906826,1.4920687449394856
4600,1.0806687040463263,0.39113083556183653,0.5392199679260793,1.4750352087435452
4700,1.0824158501771126,0.39145911796308963,0.5430718634239277,1.5220462304184914
4800,1.0777043039386747,0.39558736817277934,0.549453055900879,1.4943363087827015
4900,1.0787530544619452,0.39097873419308565,0.5508740502521262,1.5171917031376383
5000,1.0750707586607575,0.3950674464396486,0.5515818245675916,1.5333351736434584
