miliseconds,Hi,He,Li,Le
0,0.49923291290619265,0.9962267085299626,-0.00439811561407895,0.012331862820585309
100,1.0816061331443103,0.3886375408667774,0.03869141476673537,0.09855015880642995
200,1.0811871048724955,0.39481198197456746,0.062381548804666336,0.19793764647765724
300,1.0812486825274974,0.39397398732889766,0.08627027192859744,0.25514811033319185
400,1.076025493465061,0.3881007591260818,0.1225155686741952,0.33654540853726816
500,1.074871288192021,0.39563215714436367,0.14326118807144683,0.41748608881506505
600,1.0824805193143523,0.38792203311716705,0.17476856868599316,0.4690107408323213
700,1.07526346435948,0.394997155610567,0.18994930864772344,0.5568786227057655
800,1.0785262351354163,0.39211125822985715,0.2207806785271191,0.5944414811187184
900,1.0763660485890356,0.39071792676308104,0.2345868698493212,0.651615818958578
1000,1.0786169193163346,0.39127626376614216,0.26023952540695794,0.7173822873221734
1100,1.0791208744065306,0.3875918913603527,0.28208602530613663,0.7691549980168277
1200,1.082637229059862,0.39176284439818915,0.29004566019613615,0.8240817718100635
1300,1.0824781846257066,0.3887894843768593,0.3145893764316944,0.8435437905506936
1400,1.0765806195112624,0.3904460513395227,0.32559286742483146,0.8756802157807495
1500,1.0803833734330313,0.3938114286683543,0.3389962444764213,0.951198345561385
1600,1.0806497692519854,0.39302248349986346,0.35974189130366535,0.9554311056271886
1700,1.0752597186397126,0.389876392783901,0.37208949057616475,1.0216017745096382
1800,1.0790161779590546,0.39048746219692115,0.37256735022510856,1.0570791436417235
1900,1.079971905672906,0.39550423335317175,0.3972779103046268,1.0902143957076176
2000,1.0806888906365262,0.39093835939884475,0.3970125455258393,1.116300949284977
2100,1.0824069109874164,0.3952066212570322,0.4135007870206807,1.123186539691492
2200,1.079990398196483,0.3891643608016412,0.41333671058487664,1.1715378091509925
2300,1.07574336515563,0.3899665173376954,0.42433171066314407,1.1874523164346182
2400,1.0756691534854963,0.3930975448645362,0.43710532209442915,1.2252519089356604
2500,1.078036602919937,0.3874963593609643,0.45185241921380076,1.2184562972604347
2600,1.0823218433190605,0.38746880700042957,0.44735413067869606,1.2617935197481103
2700,1.078866940381526,0.39416291445401486,0.46238590832772514,1.2892471620802124
2800,1.0761426862868548,0.3911618587109833,0.4618282525229249,1.3105730195597856
2900,1.0774761058386333,0.38788678148382766,0.47897483030186305,1.296214652600071
3000,1.082375548794792,0.39532810633629056,0.4758220973968944,1.3457402215298557
3100,1.079323530801741,0.3879859711151011,0.48251242629151797,1.3576551771690273
3200,1.0771258068875447,0.38993336012370067,0.4880275700370251,1.335877878512572
3300,1.0809059433385169,0.3873898571510535,0.4929047791014684,1.3678857669940439
3400,1.0751716158954878,0.39326199623984165,0.4978804950672226,1.4011125805341245
3500,1.0778997385821691,0.39333483741494746,0.5015193605842567,1.4134388849246848
3600,1.0819067449364606,0.3882197950462002,0.5121398355205298,1.3905735230065466
3700,1.0806087314478312,0.3953869705849482,0.5106546030512814,1.4351424395799537
3800,1.0760947200842794,0.3906092430423455,0.5193989744107859,1.413394364413327
3900,1.0767002016471763,0.3945953735050419,0.520149712777101,1.4349213570296115
4000,1.0820493492136416,0.38827224373756497,0.5206692855101573,1.4372878310406503
4100,1.0753659913285583,0.38822753085624717,0.5324980142612292,1.4794974380047718
4200,1.0808775786157778,0.3892321595010081,0.5354471738496189,1.453985357282095
4300,1.0826273386628908,0.3917886077218253,0.5393393265764074,1.4941960944557156
4400,1.0771757082835465,0.3957697440985358,0.5318437091470412,1.4804263710924637
4500,1.0757436130189983,0.3940089116455119,0.5433439892224238,1.4997537437991233
4600,1.081915274234562,0.3928824434269796,0.5409265020246631,1.516713044149094
4700,1.0791399185093749,0.3943288991571016,0.5522824878237713,1.5199602047675507
4800,1.0749515865712438,0.39172337807120544,0.5545092371497282,1.5111060659194542
4900,1.076932962133803,0.39580950706448165,0.55001294544928,1.503134842895776
5000,1.0764274512383563,0.38810102115756523,0.5536689239659857,1.5338825455521194
