miliseconds,Hi,He,Li,Le
0,0.49774306708711635,0.9993140470754824,-0.001637231257095371,0.00785648695109315
100,1.0762648230110323,0.3936404709197117,0.02873670761857093,0.09799846207182436
200,1.0794110875847656,0.39121212360374624,0.06597293022253126,0.19283937842112045
300,1.077272337849548,0.3927449271356137,0.09539367523685807,0.2420273720302143
400,1.0806605359268513,0.3916390241121008,0.11978008068516892,0.3319613549554636
500,1.080307107963931,0.39095416013224643,0.14367148144367578,0.3883008173927559
600,1.077931503265663,0.39424040624560913,0.17291525144792966,0.4805599003895393
700,1.0788712759058534,0.3958092121304029,0.1922376346117554,0.5208367808468475
800,1.0804504776628523,0.3896348549463708,0.22069498615087044,0.6037759469001295
900,1.0767871749198377,0.3885882707085413,0.23869178250816728,0.6535260186298286
1000,1.0776406417234616,0.39159054669451393,0.2544583921804102,0.7275518974618753
1100,1.0811078962452196,0.3887984647376856,0.2697363354677633,0.7478046184469836
1200,1.0814449174927931,0.38990596137653055,0.3001217085020545,0.8237450813761382
1300,1.0786076646571505,0.3914030349739052,0.3165396315302335,0.8485005952774544
1400,1.0819936619848516,0.39275740210973653,0.32372299746283767,0.901674541605524
1500,1.080453621608662,0.3958702149095697,0.33820431911037396,0.929452351745073
1600,1.0760090249204746,0.3886638975153163,0.34972964781407606,0.991931666029625
1700,1.0815711014182101,0.39236930267933573,0.37235067885299195,1.020605551780814
1800,1.0805651348861396,0.393634100483419,0.3730652421765957,1.0613941591566476
1900,1.0782918114363882,0.38861798404642933,0.3888696303182712,1.0631280053742642
2000,1.0825508528408743,0.3951255617114905,0.39656713211481,1.12374171342473
2100,1.0763644564969879,0.39353154985587013,0.4106674755583962,1.116364086234678
2200,1.0774184792248187,0.39329253796867075,0.41842805950173545,1.1605599779672031
2300,1.0774185583716451,0.39568213262952645,0.43418152159023826,1.1929304207328655
2400,1.0788760527501584,0.3897477933525217,0.43664223119069245,1.1906820011351607
2500,1.080572715372912,0.3907900835555761,0.44317488865722715,1.2423983292906753
2600,1.080787317839498,0.38867444714019583,0.44944288143751976,1.2572877755981722
2700,1.0789291156261636,0.3883293472836032,0.4684264400029166,1.2778306685123801
2800,1.0817984015787252,0.39016459136519044,0.47309068370479784,1.3065120181210794
2900,1.0758957630606976,0.39112632193507,0.471347241192202,1.3270400059722964
3000,1.0815956045211397,0.3944973088910916,0.48754210209418514,1.3442316895699258
3100,1.080073360293689,0.3926815520387426,0.489248548540893,1.3608783228945882
3200,1.076331412661836,0.3939725512780121,0.48812752859054415,1.3603069849965934
3300,1.0762504252245375,0.38786603561617644,0.5013814357289611,1.36758699177148
3400,1.0777643787962918,0.38756737093885996,0.49967494364878967,1.3684335182345744
3500,1.0812690802529397,0.39015168208267564,0.5038820379682184,1.394830911873594
3600,1.0794317012359742,0.38928526007810604,0.5091462883436855,1.4053552870530281
3700,1.0792284574106203,0.3945316895325388,0.5185113983169478,1.4327276661101123
3800,1.076642256116458,0.38960509984220365,0.5126077666987284,1.4424181311785833
3900,1.0785153715054483,0.39346935579877074,0.5283564844272524,1.4414961796991919
4000,1.075909144333445,0.39178434622839614,0.5295328548591144,1.4322029817590245
4100,1.0758678555716772,0.3939034151089265,0.5319945236406921,1.4786712015956343
4200,1.0826791576727348,0.39248034760546274,0.5327999067672634,1.4597068297486504
4300,1.077055197509799,0.3948041523999334,0.5275990038786555,1.479372024044931
4400,1.0806784901116488,0.3875853854889728,0.5456072804742408,1.466720706179034
4500,1.078421253378527,0.3874326905107918,0.5396842808220458,1.4681837191728075
4600,1.0785391243644247,0.39496736415383943,0.5405034118058505,1.5120038807870841
4700,1.0766831746425631,0.3930238325625124,0.5384250143324137,1.493876407421664
4800,1.08236961693979,0.3933380922770527,0.543220487277724,1.4878555076123259
4900,1.082065169443116,0.3957672552456964,0.5416997871010975,1.5163374751802852
5000,1.0820265674010452,0.3923374196321184,0.5538436684432555,1.5369913469521745
