milliseconds,GP,pGP,mRNA,PEPCK,IRS,p1IRS,p2IRS,p1p2IRS,Akt,pAkt,mTOR,pmTOR,Foxo,pFoxo,PYRout,GLCex,F16P,PYRin,LAC,OAA,GLY,G1P,G6P
1100,0.6436231409421743,0.0012768590578252227,2.8959959678132288,0.7673789897794219,20.619233903312185,6160.522557232021,7.309230256180173,0.8190736878033446,0.9648009755009931,0.15339902449900694,880.2481449836923,0.001855016306088718,1.0602472508922235e-05,8.752749107776314e-08,34375.01293597313,28685.59240082432,359005.0202816962,37384.26660428862,37916666.88142978,145.81238468917485,182762.6937081051,200740.37198670913,29225.963181047373
1200,0.6436234826217616,0.0012765173782378384,2.8951761464906602,0.7672680588225739,20.640510800678392,6641.231323673816,9.731404377140844,1.1924633772550708,0.9435166862202865,0.17468331377971347,880.2476939413156,0.0023060586829014946,1.0581283859656422e-05,1.087161403435769e-07,34375.01410999588,28687.69670836393,358684.26635286,37383.38756204357,37916666.90095028,151.430960798017,182763.1588708035,200729.05184252292,29233.800679066484
1300,0.6436237123512786,0.001276287648720864,2.8943556066393237,0.7671571395015095,20.659763995516577,7121.301316605097,12.64988215440309,1.6862023360972105,0.9216206771191561,0.19657932288084404,880.2471836832943,0.0028163167041051537,1.0557359704991237e-05,1.326402950087607e-07,34375.01528368956,28689.817523030608,358363.57860388875,37382.50857016891,37916666.92047022,157.04274365298488,182763.62400604176,200717.7363663691,29239.07307010133
1400,0.6436238801389246,0.0012761198610748406,2.893534214304774,0.7670462318054617,20.677059141248044,7600.661503664236,16.109233046114472,2.32526770382856,0.8992445977748077,0.2189554022251924,880.246612760073,0.0033872399254950376,1.0530649897415696e-05,1.5935010258430242e-07,34375.01645705415,28691.94728495704,358042.95797288476,37381.62962866283,37916666.939989604,162.64823152190937,182764.08911375955,200706.42492338986,29242.92498714075
1500,0.6436240136063573,0.0012759863936420465,2.892711833645236,0.7669353357221854,20.692477744042495,8079.240184286977,20.151809921483245,3.137207736294391,0.8765146242956238,0.2416853757043763,880.2459800795897,0.004019920408781942,1.050112374811599e-05,1.8887625188400725e-07,34375.01763008967,28694.081809403488,357722.40516219067,37380.75073752355,37916666.95950841,168.2478731863751,182764.55419392674,200695.11717179717,29245.989672354688
1600,0.6436241280430143,0.001275871956985127,2.891888327853061,0.7668244512379432,20.7061147640616,8556.96536616642,24.817408645234224,4.15210266640347,0.8535507591353613,0.26464924086463887,880.2452848906613,0.004715109337177229,1.0468769163395524e-05,2.2123083660447275e-07,34375.01880279615,28696.21877670106,357401.9206242022,37379.8718967493,37916666.97902665,173.84207433298957,182765.01924653028,200683.81292725628,29248.617916992374
1700,0.6436242315185489,0.001275768481450557,2.891063559958018,0.7667135783375012,20.718076444743676,9033.765077200249,30.143008991477807,5.402511259732926,0.8304662879662296,0.28773371203377046,880.2445267663761,0.005473233622401273,1.0433591740225343e-05,2.5640825977465334e-07,34375.01997517358,28698.356962124704,357081.5045591741,37378.99310633827,37916666.99854433,179.431202455484,182765.4842715669,200672.5120940347,29250.994813441655
1800,0.6436243286265111,0.0012756713734883949,2.8902373937293664,0.7666027170041299,20.72847787468799,9509.56770153414,36.16251953738991,6.923391222073413,0.8073672352020508,0.3108327647979493,880.2437055833055,0.006294416693136775,1.039561360012651e-05,2.9438639987348567e-07,34375.021147221974,28700.495666568488,356761.15691877855,37378.114366288675,37916667.018061444,185.01559189334998,182765.94926903828,200661.2146144474,29253.22605851766
1900,0.6436244223702754,0.0012755776297241257,2.889409694512329,0.7664918672196174,20.737440648398902,9984.302268102432,42.90658882869764,8.752003513860004,0.7843519545618107,0.33384804543818936,880.2428214992678,0.0071785007308398764,1.0354872111932066e-05,3.3512788806793106e-07,34375.02231894134,28702.634436485463,356440.87741892016,37377.23567659875,37916667.03757799,190.59554811599733,182766.41423894803,200649.9204442133,29255.38039435672
2000,0.643624514512507,0.0012754854874925444,2.888580329903587,0.7663810289642917,20.745090912326837,10457.898663780838,50.4025050893852,10.927805692926418,0.761510880348006,0.3566891196519941,880.2418749321155,0.008125067883211974,1.0311418636204866e-05,3.785813637951309e-07,34375.023490331696,28704.77300779526,356120.66555266606,37376.357037266695,37916667.05709397,196.17135082484748,182766.8791813016,200638.62954819328,29257.498095503164
2100,0.6436246057675182,0.001275394232481396,2.8877491703419413,0.7662702022170492,20.751557592867716,10930.287802694093,58.67415222215185,13.492334518819735,0.7389264116416002,0.37927358835839986,880.2408665383149,0.009133461683882285,1.0265317235508622e-05,4.246827644913746e-07,34375.024661393065,28706.911276744908,355800.520606809,37375.47844829071,37916667.07660938,201.7432564578596,182767.34409610584,200627.34189840886,29259.595366842637
2200,0.6436246964565592,0.0012753035434403955,2.886916089697765,0.7661593869553903,20.75697067306878,11401.40179056699,67.74198264842904,16.489077559430356,0.7166728489995834,0.4015271510004167,880.2397971903207,0.010202809678000408,1.0216643306898101e-05,4.7335669310189655e-07,34375.02583212544,28709.04919576983,355480.44167968514,37374.599909669036,37916667.09612423,207.3115007408576,182767.80898336813,200616.05746527365,29261.68011064864
2300,0.643624786772158,0.0012752132278415818,2.8860809657966597,0.7660485831554601,20.761459519857947,11871.174056228672,77.62303279632889,19.963336360791686,0.694816414574911,0.4233835854250891,880.2386679538428,0.011332046155982585,1.016548219789741e-05,5.245178021025863e-07,34375.02700252883,28711.186740614467,355160.42769915774,37373.72142139986,37916667.11563852,212.87630091717156,182768.27384309584,200604.7762153395,29263.756890338413
2400,0.6436248768752342,0.001275123124765438,2.885243680921416,0.7659377907920869,20.765151324461872,12339.539476753167,88.33093884154363,23.962095318964877,0.6734152664130121,0.444784733586988,880.2374800659884,0.01251993401045249,1.0111927876979424e-05,5.780721230205714e-07,34375.02817260324,28713.323899206378,354840.4774400917,37372.842983481394,37916667.13515223,218.4378578690787,182768.7386752965,200593.4981109783,29265.82859694555
2500,0.6436249668927904,0.001275033107209319,2.8844041221574828,0.7658270098388431,20.768170020097,12806.43442116023,99.87606876456304,28.53385945393831,0.6525197768243636,0.46568022317563645,880.2362349117923,0.013765088206560156,1.0056081482358822e-05,6.339185176411748e-07,34375.02934234871,28715.460654606726,354520.589544881,37371.96459591186,37916667.15466538,223.996357601424,182769.20347997738,200582.22310955144,29267.89901119002
2600,0.6436250569199862,0.0012749430800134268,2.8835621816905945,0.7657162402680971,20.770635282630394,13271.79679348805,112.26563424067838,33.728511177753845,0.6321728105759609,0.48602718942403916,880.23493400387,0.015065996128836277,9.998050081973855e-06,6.919499180261419e-07,34375.03051176523,28717.59700418013,354200.7625406269,37371.08625868946,37916667.174177974,229.55197261384652,182769.6682571459,200570.95116579125,29269.969878033822
2700,0.6436251470374008,0.0012748529625988914,2.88271775713494,0.7656054820510676,20.772661284588928,13735.566080793953,125.5038013359092,39.59716386098245,0.6124099313170832,0.5057900686829169,880.2335789610082,0.016421038990698494,9.937945360335624e-06,7.520546396643738e-07,34375.03168085282,28719.73294605185,353880.99485773366,37370.20797181239,37916667.193689995,235.10486342794198,182770.13300680934,200559.68223121922,29272.04293907366
2800,0.6436252372276593,0.001274762772340254,2.8818707516180306,0.7654947351578916,20.774356134850578,14197.683306763169,139.59190648458772,46.1920063420927,0.5932598814804796,0.5249401185195205,880.2321714891035,0.017828510895389324,9.875882450541646e-06,8.141175494583491e-07,34375.03284961149,28721.868491198664,353561.28484779067,37369.329735278894,37916667.21320145,240.6551792850458,182770.59772897494,200548.416255803,29274.11808035498
2900,0.6436253274971797,0.001274672502819933,2.8810210739645123,0.7653839995576807,20.77582184695465,14658.091044509132,154.52859128977155,53.56616598979741,0.5747449331199486,0.5434550668800515,880.23071336316,0.019286636838856085,9.811978865518645e-06,8.780211344813498e-07,34375.03401804124,28724.003650602244,353241.6307992783,37368.45154908715,37916667.23271234,246.2030593771255,182771.06242364986,200537.1531873461,29276.195262505014
3000,0.6436254178336227,0.0012745821663768986,2.8801686388001255,0.7652732752185846,20.777152934651305,15116.733386435442,170.30999085758683,61.77356416448718,0.5568812967385859,0.5613187032614141,880.22920640933,0.02079359066895762,9.746353418130205e-06,9.436465818697908e-07,34375.035186142086,28726.138436627083,352922.0309538035,37367.57341323537,37916667.252222665,251.74863375060187,182771.52709084115,200525.89297215894,29278.274294145776
3100,0.643625508245448,0.0012744917545515712,2.87931336659095,0.7651625621078542,20.77843651376611,15573.555903814808,186.92992320757844,70.86877883891866,0.5396795797369496,0.5785204202630504,880.2276524888141,0.02234751118487467,9.679125275664491e-06,1.0108747243355048e-06,34375.036353914045,28728.272858861328,352602.4835207775,37366.69532772176,37916667.27173242,257.29202411280386,182771.99173055575,200514.63555517176,29280.355446472357
3200,0.6436255987547339,0.0012744012452657052,2.878455183605749,0.7650518601919079,20.7797530702889,16028.505587590957,204.3800900990491,80.90691372895307,0.5231452689980245,0.5950547310019755,880.226053483646,0.02394651635300629,9.610413147353927e-06,1.0795868526460705e-06,34375.037521357124,28730.406926374708,352282.986690276,37365.81729254454,37916667.291241616,262.83334447746915,182772.45634280035,200503.38088058497,29282.43909698617
3300,0.6436256893481399,0.0012743106518596713,2.8775940217930427,0.764941169436393,20.781174360816912,16481.530759048812,222.65029412244334,91.94348337179652,0.5072792201259624,0.6109207798740376,880.224411285736,0.0255887142629259,9.540334694171792e-06,1.1496653058282053e-06,34375.03868847133,28732.540652226417,351963.5386433813,37364.9393077019,37916667.31075025,268.3727016146806,182772.92092758164,200492.12889260982,29284.52503495113
3400,0.6436257800614191,0.00127421993858047,2.876729819039144,0.76483048980625,20.782764786539403,16932.581092221746,241.72859072083202,104.03425008976352,0.4920780364196867,0.6261219635803132,880.2227277744172,0.027272225581717047,9.469005143125199e-06,1.220994856874797e-06,34375.03985525668,28734.6740433952,351644.1375720378,37364.061373192046,37916667.33025831,273.91019633441294,182773.38548490606,200480.87953524437,29286.613966223067
3500,0.6436258708650633,0.00127412913493622,2.875862518448494,0.7647198212657729,20.78458245894969,17381.607413736554,261.6015339824557,117.23518300616298,0.47753466840976644,0.6406653315902334,880.2210048244157,0.028995175583234542,9.396537991500812e-06,1.293462008499186e-06,34375.04102171318,28736.80711534321,351324.7816733463,37363.18348901318,37916667.349765815,279.44592273916214,182773.85001478012,200469.63275334775,29288.70531198326
3600,0.6436259617908472,0.0012740382091524182,2.8749920690838393,0.7646091637786747,20.78667787363124,17828.561809541523,282.2543130418211,131.6022334024171,0.4636387180073325,0.6545612819926674,880.2192442677352,0.030755732263759692,9.323042552434555e-06,1.3669574475654418e-06,34375.04218784084,28738.939875638873,351005.46918268007,37362.305655163516,37916667.369272746,284.97997046454526,182774.31451720995,200458.38849232587,29290.79965507916
3700,0.6436260528230462,0.0012739471769534177,2.874118424896573,0.7644985173081383,20.78909358755867,18273.397338736944,303.6709844232633,147.19138948298803,0.45037701455058343,0.6678229854494164,880.2174479158881,0.032552084110942986,9.24862566708716e-06,1.4413743329128357e-06,34375.04335363968,28741.072337135654,350686.19835591875,37361.427871641245,37916667.38877911,290.51242329589,182774.77899220173,200447.14669863135,29292.89676189249
3800,0.6436261439547142,0.001273856045285424,2.8732415451824505,0.7643878818168856,20.791864890741387,18716.068092209123,325.83464462630184,164.05846046515535,0.4377340186404801,0.6804659813595197,880.2156175292205,0.034382470778485386,9.173389742266541e-06,1.5166102577334552e-06,34375.04451910971,28743.204511128835,350366.96749630856,37360.550138444574,37916667.40828492,296.0433607924272,182775.2434397615,200435.9073200897,29294.996590379742
3900,0.6436262351895761,0.0012737648104235379,2.8723613941018122,0.7642772572672207,20.79502266717184,19156.529114124944,348.7275502923104,182.2590347175853,0.42569212415678276,0.692507875843217,880.2137548233529,0.036245176646025556,9.097433288839283e-06,1.5925667111607146e-06,34375.04568425093,28745.336408387848,350047.77494894475,37359.6724555717,37916667.42779016,301.5728580687737,182775.7078598951,200424.67030580805,29297.099139486545
4000,0.6436263265240959,0.001273673475903687,2.8714779403713973,0.7641666436210898,20.798593094424945,19594.736284672486,372.33131493818695,201.84840848901266,0.4142321325761907,0.7039678674238091,880.2118614655515,0.03813853444750287,9.020850842735692e-06,1.6691491572643051e-06,34375.04684906335,28747.468041106524,349728.61910480517,37358.79482302082,37916667.44729483,307.10098592455074,182776.17225260835,200413.43560645805,29299.204149208093
4100,0.6436264179541076,0.001273582045892023,2.87059115737517,0.7640560408401338,20.8025937113887,20030.646266414213,396.6270820952169,222.88148095800855,0.4033336100024641,0.7148663899975357,880.2099390595662,0.0400609404327487,8.943732090480234e-06,1.7462679095197647e-06,34375.048013547,28749.599419929345,349409.4984144407,37357.91724079015,37916667.46679894,312.6278117445498,182776.6366179069,200402.203174465,29301.311536376987
4200,0.6436265094654335,0.0012734905345660396,2.869701022583404,0.7639454488857201,20.807033966201,20464.21640194966,421.59561420031554,245.41276626402137,0.39297507599254605,0.7252249240074538,880.2079891595375,0.042010840461305744,8.866162906176412e-06,1.823837093823586e-06,34375.049177701876,28751.730555198305,349090.4113757539,37357.03970887786,37916667.48630248,318.1533990385674,182777.1009557962,200390.9729637064,29303.421218730058
4300,0.6436266010526533,0.001273398947346265,2.868807517634861,0.7638348677190177,20.811923157586957,20895.404731741804,447.21745201005956,269.4962217158727,0.38313455222150256,0.7350654477784972,880.20601324866,0.04398675133890518,8.7882240567647e-06,1.9017759432353011e-06,34375.05034152799,28753.86145704837,348771.35655354575,37356.16222728218,37916667.50580546,323.67780833793375,182777.5652662818,200379.74493016873,29305.533079340472
4400,0.6436266927232012,0.0012733072767984969,2.867910627964244,0.763724297300999,20.81727632577505,21324.17002399914,473.47278513566334,295.18533399762055,0.37378938106689225,0.7444106189331076,880.2040127561634,0.04598724383554502,8.709992394093186e-06,1.9800076059068136e-06,34375.05150502535,28755.9921346777,348452.33256399893,37355.28479600129,37916667.52530787,329.20109695008364,182778.02954936898,200368.5190313647,29307.64709354106
4500,0.6436267844762581,0.0012732155237415196,2.867010342643027,0.7636137375925305,20.823095882316505,21750.471485538685,500.34197744323853,322.53292169084546,0.364917050880452,0.7532829491195479,880.2019890384066,0.04801096159229161,8.63153978593067e-06,2.0584602140693307e-06,34375.05266819398,28758.12259677424,348133.33809248544,37354.40741503338,37916667.54480972,334.7233195439478,182778.49380506293,200357.29522695334,29309.763245271723
4600,0.6436268763014011,0.001273123698598505,2.866106654161409,0.7635031885543562,20.829355579631724,22174.268681036207,527.8055534115597,351.59123935037474,0.35649472020481143,0.7617052797951884,880.1999433966805,0.05005660331851108,8.552934241663357e-06,2.137065758336645e-06,34375.05383103388,28760.252852355872,347814.3718768169,37353.53008437666,37916667.564311005,340.24452795489276,182778.95803336884,200346.07347827355,29311.881417194843
4700,0.6436269681981339,0.001273031801865741,2.865199558213949,0.763392650147193,20.836041146018577,22595.521726213683,555.8441552408251,382.4117960991199,0.34850012089462074,0.7696998791053791,880.1978770589327,0.0521229410662592,8.474238966394347e-06,2.215761033605654e-06,34375.05499354507,28762.382909310654,347495.43272469414,37352.65280402932,37916667.58381173,345.7647718110019,182779.42223429165,200334.8537487706,29314.001593371115
4800,0.6436270601641543,0.001272939835845325,2.864289053476329,0.7632821223317027,20.843198971458275,23014.191845344227,584.4378192400486,415.04545228661266,0.3409109430565346,0.7772890569434653,880.1957912000304,0.05420879996860796,8.395513542117199e-06,2.294486457882803e-06,34375.05615572754,28764.51277595509,347176.51949459367,37351.77557398956,37916667.60331188,351.28409812148885,182779.88640783643,200323.6360035231,29316.123643156283
4900,0.643627152194985,0.0012728478050146766,2.8633751414125084,0.7631716050685884,20.85085004198062,23430.240412819676,613.567212036347,449.54226125048575,0.3337057503965904,0.7844942496034093,880.1936869237429,0.05631307625615186,8.316813049919403e-06,2.3731869500806e-06,34375.05731758132,28766.642460096733,346857.6311129123,37350.898394255564,37916667.622811474,356.8025520283741,182780.35055400795,200312.4202097075,29318.24744486605
5000,0.6436272442845846,0.0012727557154150425,2.8624578261040945,0.7630610983185575,20.858883622970296,23843.62841926472,643.214171266294,485.95157275552174,0.32686337832741874,0.791336621672581,880.1915652827063,0.05843471729275052,8.238189200190411e-06,2.45181079980959e-06,34375.05847910642,28768.771968899473,346538.76655529893,37350.02126482553,37916667.6423105,362.3201763330901,182780.81467281113,200301.2063359771,29320.372925954696
