milliseconds,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max
1000,2.9703301618282505e-05,0.00029999260287229555,0.0029553447257111894,9.078393342989187e-06,1.1932350095118185,0.008762215796780704,-3.0257637931283568e-05,1.1997904038821743,-8.016178750434345e-05,-1.2449153052537053e-05,0.1201207996441668,0.0002913732728543612,2.94683959376983e-07,6.974921143270408e-09,3.474708030882621e-05,1.9392236320821208e-07,0.00021125050946227728,4.763382221932587e-06,2.0035958012855023e-08,6.930068674470257e-06,-2.8568896583545736e-06,2.778311018381253e-05,2.0514645681541007e-05,-6.445613611163106e-05,0.01494159509761126,-4.069006048499642e-05
1100,2.9709868987853483e-05,0.00029999039272098586,0.0029575131634280625,8.33470476733133e-06,1.1904491637906696,0.010659835117240522,-6.5788432892110885e-06,1.200241232334025,0.0006620460958219748,-1.1521117302970597e-05,0.11986347533064114,0.00028954933996691964,2.9272329593979886e-07,9.266062231073513e-09,3.54584109281436e-05,-3.2515313602724684e-09,-5.1574215979157455e-05,-1.182010684197403e-05,2.576713478730729e-08,8.420965751059697e-06,9.29417350784106e-06,0.00016530191758266165,-1.5484590773382877e-05,0.000186819746544748,0.016054610878806434,-2.1529407759039512e-05
1200,2.970924772863917e-05,0.0002999914692810605,0.0029573936578874646,9.699704001025636e-06,1.1907634348796161,0.010624140712201564,1.0460009885813127e-05,1.199397880505264,-0.00015114573005116255,3.156831469869581e-05,0.11985810682881123,0.00029014051969619876,2.91789079279255e-07,1.0452613091768367e-08,4.0688115405022955e-05,3.7411651165800533e-07,0.00014845128663026495,9.337433968830046e-06,4.656982253064588e-08,9.573270153689808e-06,1.2007832027776566e-05,-6.989145027879895e-05,-3.8473322822741096e-05,0.00017410552020684275,0.016940503981816048,3.421048034043293e-05
1300,2.970881921480736e-05,0.00029998981763812573,0.0029479179682975285,9.900865218007969e-06,1.186848267785859,0.011498387103147299,-8.603727306581753e-07,1.200122122396648,0.000589195393765143,3.638107541902339e-05,0.12008024046797726,0.00028785504171086366,2.896278925499711e-07,1.0985317820894848e-08,4.387543426082502e-05,3.4379664243950024e-07,-5.99908889296581e-05,-7.4450725468893476e-06,-1.2223387250188681e-09,1.120720782998893e-05,1.3256175222347037e-05,0.00013224475467598954,3.539743527313849e-05,-3.573604944801544e-05,0.015589015121758126,4.063768790178463e-05
1400,2.970886722056602e-05,0.00029998861309081916,0.0029426252777665163,1.1123287255622609e-05,1.1871840112820602,0.01295931606632777,2.776597620132409e-06,1.19909955139068,0.0005522050029485522,-1.726736121963243e-05,0.1199618879616203,0.0002870828341035464,2.9413647103995017e-07,1.0746412767201562e-08,4.731675259216724e-05,2.7512701276552097e-07,-5.260883294229956e-05,1.9324648388606798e-06,-7.710573660055031e-09,1.103029257578014e-05,9.670492735832376e-06,0.00018093960939520365,-1.0893001925685428e-05,-2.8671140445932076e-05,0.017764847670399653,1.6610771452996006e-05
1500,2.9707229875740325e-05,0.0002999880197074753,0.002945989538349236,1.0737952388191422e-05,1.1848550618472198,0.01309991247264216,6.471037721836482e-05,1.1999948516800039,0.00046517002430351135,-3.5805257743769314e-05,0.1200520043791874,0.00028609527095857084,2.9454581391301227e-07,1.1729947201988163e-08,5.0260760764511917e-05,2.985934712029172e-07,0.00014230573485012683,3.4352815383694962e-06,3.716023233306558e-08,1.315731836142955e-05,1.3667607608031825e-05,7.823430920340666e-05,-1.660625975678758e-05,6.526891767271933e-05,0.019831866516686933,2.2516081211841498e-05
1600,2.971244856141011e-05,0.0002999865037380775,0.002932892130221523,1.3549849697838125e-05,1.1840554783093316,0.01510731070534984,4.005451634446489e-05,1.1986893014379818,0.0007762887978345092,-4.110413571688614e-05,0.1198332933854074,0.00028573158166916656,2.944131228215999e-07,1.34831233450893e-08,5.2063909190066454e-05,2.0444939883988046e-07,1.289164496328472e-06,1.555805043712254e-06,6.907042070784932e-10,1.4369630416347731e-05,-2.752461260327949e-06,-1.5096539516498608e-05,1.6647182273462893e-05,0.00020777487447173025,0.020096246619080434,-2.803870117927584e-05
1700,2.9708524985862495e-05,0.0002999860109961078,0.0029281303110113704,1.2513696226468356e-05,1.1825127764888035,0.015384331824612291,-1.816219005049177e-06,1.1999319041227092,3.682388258499712e-05,1.2325297480504814e-06,0.11987563270280137,0.0002829101716421286,2.903929850260479e-07,1.331977970388959e-08,5.280198739832962e-05,4.598981723513026e-07,0.00014989922640029624,-1.2274204952242233e-05,3.571363912032146e-08,1.6920467709907523e-05,1.1696677842391796e-05,0.00021311457879534464,2.6827272072063096e-05,6.338942409105039e-05,0.020738263165437323,-7.466973490339078e-06
1800,2.9706189688090532e-05,0.0002999857441343229,0.002928435684108105,1.4744186575935977e-05,1.1827817190671432,0.018487236398126137,6.71832831875028e-05,1.1995715375231806,0.0002083055451258952,3.283918240742102e-05,0.11991928495932119,0.00028463108305030294,2.882127711033121e-07,1.4180826326088548e-08,5.9191840224957084e-05,4.66654400314287e-07,8.070003388024693e-05,2.4620572753153205e-06,5.108728473618284e-08,1.586602725237516e-05,-1.9871066571616773e-06,0.00018656138241284249,1.478640806633407e-05,0.0002941635780464248,0.025068053263514408,3.516096607601254e-05
1900,2.9713901983044707e-05,0.0002999849778835495,0.0029307613795219152,1.541234061219709e-05,1.181868274326665,0.016664427549294494,5.591892582789235e-05,1.1995168075896303,4.1937486628762705e-05,-1.1861162547775353e-05,0.11997034908013843,0.00028090175573662894,2.9015601565581346e-07,1.508750598803404e-08,5.9703148552314466e-05,4.337876419518107e-07,1.2266387520153466e-05,-4.117964701987464e-06,1.8811510019108143e-08,1.9178964528717246e-05,-1.853301561501271e-06,4.019445412015893e-05,-3.7354467385722466e-05,3.879583519455064e-05,0.023084358128876124,3.6409420412874153e-06
2000,2.971098568620061e-05,0.00029998498665943096,0.002925090826071826,1.5970510154105423e-05,1.1822401076237103,0.02001165341214484,6.397980958604361e-05,1.1999608824909058,1.1792056768429853e-06,-1.2620353318420123e-06,0.11984691679453982,0.0002814613560290738,2.910075598856159e-07,1.572602315834416e-08,5.898412436186713e-05,4.489389869614614e-07,0.0002730505538859092,9.390251428367997e-06,5.489505995095017e-08,1.8833909803454197e-05,1.2121468654956e-05,-1.5199290349905199e-05,4.405272709253938e-06,-6.206879291311611e-06,0.025267127078698562,-6.299662365856776e-06
2100,2.9712507559439383e-05,0.00029998461942619116,0.0029125356494323754,1.72893267719848e-05,1.1790270282105852,0.01983220772230845,1.896912719909929e-06,1.199178679002075,0.0006744818045293087,-3.17084486939658e-05,0.11991526521678882,0.0002794478387654155,2.869676323381273e-07,1.6746823974702426e-08,6.733917352406671e-05,4.3746467592444077e-07,0.00028187329732499105,-1.4049847194186912e-05,6.187762717291556e-08,2.126519745083468e-05,1.3097468547307908e-05,0.00021692760420336112,-3.2076355725462286e-05,0.00017621650123636064,0.026146724226209093,1.2453995203090992e-05
2200,2.9712033557203297e-05,0.000299982759706119,0.0029153434517933305,1.767545844450004e-05,1.178033240349141,0.01990068065624174,4.981734954422046e-05,1.1995027795230433,-7.117284135251336e-05,3.7800036427740006e-05,0.11981163204256713,0.0002782479826542417,2.922696743373434e-07,1.6892813874982316e-08,7.021430994556657e-05,3.005375642099027e-07,0.0003042104574436466,-7.312014209189975e-06,4.1919800410257447e-08,1.9988195325106118e-05,1.3256142224541827e-05,8.69754678156272e-05,-3.7025946125644605e-05,0.00033680702297933485,0.028526015520133632,-3.4663214165247456e-05
2300,2.970778194160428e-05,0.0002999825304408587,0.0029111972029762516,1.733595245746293e-05,1.1756835439567572,0.022962251951196094,8.710593555669922e-05,1.1989998255390055,0.00019888750659423569,-5.463003212840315e-06,0.11969339549093427,0.000278848490639074,2.8687614419869977e-07,1.6937817358311104e-08,6.820085553646821e-05,4.7534108268989693e-07,8.902227685879942e-05,-1.0437674780405174e-05,2.1845585000716146e-08,2.1466198711349625e-05,-7.65743547998577e-06,0.0002574535919062336,-4.3865058725277395e-05,8.693238573304072e-05,0.03033776469117866,-3.795968872905108e-05
2400,2.9711053283416335e-05,0.00029998235954352724,0.0029085685291039636,1.777340830585334e-05,1.1754516151256478,0.025072274303846367,1.6910376056545285e-05,1.1984501042735523,0.0009073366655171513,1.6616633733183787e-05,0.11974862455713672,0.00027729688221021716,2.881101055773974e-07,1.8201708213366775e-08,7.633322634864622e-05,4.3839054605483963e-07,6.556527702801847e-05,7.421918214098885e-06,4.908025016349947e-08,2.2298290311337147e-05,4.666180924315517e-06,7.582912116324108e-05,-3.432241644028154e-05,0.00016408400734697098,0.029364305543363164,6.054285581341357e-06
2500,2.970913996240659e-05,0.0002999795872700119,0.0028992556632553524,1.965834806042618e-05,1.1732251936608782,0.024615260104183807,6.418604954132369e-05,1.199138297075809,6.707770730877884e-06,3.7444485170971035e-05,0.1198007353342539,0.0002746542733119701,2.9095171171098247e-07,1.8476191532129177e-08,7.617866142506218e-05,4.401615732104711e-07,0.00016163132602579197,-1.4093889614657506e-05,1.618793812166826e-08,2.3648951009905758e-05,-5.199574944899602e-06,0.00020682610666815886,1.3955565879445295e-05,4.4386888092251775e-05,0.03163795264888423,7.383034244058352e-06
2600,2.9713988065854336e-05,0.00029997885610778986,0.0028982172105117016,2.028815112989021e-05,1.172466959412538,0.026251986223537596,2.616862164970544e-05,1.1999617649512535,0.0007113930476192961,1.0273205629636914e-05,0.11991786206357088,0.0002735287767164671,2.904076835102249e-07,2.083345083158127e-08,7.595094913292653e-05,5.724102009558142e-07,0.00010765558674041305,-4.656478039711966e-06,6.557410908628805e-08,2.5751055510595633e-05,1.0000672697460033e-05,0.0002986260342707489,-2.3414674591903124e-06,0.0002630493255868035,0.03253759277404196,2.3024964211148135e-05
2700,2.9711501619728726e-05,0.0002999783824891129,0.002896222485994825,2.1720715855683693e-05,1.171343270266259,0.026933982854900004,3.9385353738946375e-05,1.1984221408474027,0.00034412038668764567,4.438141669562943e-06,0.11968504916747974,0.000274352424002693,2.8633070269935884e-07,2.08582060746405e-08,8.150836077700638e-05,7.173681583543481e-07,0.00028236497271928116,-8.348455336687004e-06,7.227789513393647e-08,2.8480193886169786e-05,1.5035667498114872e-05,7.204870123202032e-05,4.189538927051715e-05,0.00028722607507596575,0.03340418587074324,2.1395086935920828e-05
2800,2.971545084385521e-05,0.0002999782203735385,0.002886471241463234,2.2259274547811404e-05,1.1703237270022124,0.029506392173919465,3.0086349572341715e-05,1.1991887293909893,0.00100617208302643,3.890332301425516e-06,0.1197144031774556,0.00027118734112437993,2.8714891702763605e-07,2.1610961183058446e-08,8.37962777280584e-05,4.3961172742276354e-07,6.13907767772587e-05,-3.313402731052211e-06,2.9550014199794447e-08,2.9261440376659523e-05,-4.901471556481439e-06,0.00017299943910864575,1.8017895850855106e-06,0.0002014142086109633,0.03463106027434921,4.637272602599822e-05
2900,2.9713494373578155e-05,0.00029997664734200956,0.0028906234592380752,2.3458404757658665e-05,1.1708252613800687,0.030313041495766593,3.961882496571216e-05,1.1991603775941384,0.0009553613820439495,-1.8217340141840592e-05,0.11983810008576197,0.0002715719168962724,2.852775620184327e-07,2.2603586626614168e-08,9.087497665726901e-05,4.3426353468359125e-07,0.00020351782674297067,1.4784776984370477e-05,5.482860979784121e-08,3.0074099564324244e-05,-5.654479478399699e-06,5.6354039567567236e-05,3.305394689027697e-05,0.0003230916214236506,0.03836427767404741,4.4716836115885305e-05
3000,2.9717308293861363e-05,0.00029997784027454503,0.0028851621034858194,2.4097741611675204e-05,1.1678291261773726,0.03122718453295629,5.2446146583455076e-05,1.19995138556391,0.00089470284085451,-1.9990183694127343e-05,0.1198059775430999,0.0002700966676529404,2.8247896327474606e-07,2.2661874438865674e-08,9.319560980053e-05,6.703940317867249e-07,0.0003095153386578705,1.06525892809651e-06,7.67448050410071e-08,2.946372579424762e-05,1.0263352196863213e-05,0.00034242108346210125,-3.438044965568626e-05,0.000298999681630763,0.03877305163859683,-2.6159145112734232e-05
3100,2.971109903962363e-05,0.0002999758555599829,0.002880180434109179,2.3058781493209963e-05,1.168993523696396,0.03331463883173973,8.116692833420717e-05,1.1985964876246822,0.0007488134808062858,-1.909726317797777e-06,0.11990971191810354,0.00026956347824915914,2.8358180357103195e-07,2.4052003027276807e-08,9.210570022038622e-05,4.352756116851878e-07,0.00021530777319880026,9.289470281602508e-06,7.1903409710961e-08,3.2519235194931833e-05,-9.161135920723559e-06,0.0001736847116132507,-2.9642191360088467e-06,0.00025427995168321823,0.03814460047060998,-2.5504120350408287e-05
3200,2.9715320036708153e-05,0.0002999763186978889,0.0028751032327925556,2.3897068837213197e-05,1.164844751359195,0.03254490112670082,4.712983246223884e-05,1.1989395517513743,0.0004930576287335309,3.613342677497963e-05,0.11982431017012928,0.00026747921925254976,2.8348982482215475e-07,2.541491643061724e-08,9.781578277692012e-05,7.737833388428469e-07,0.0001223592088043203,-1.2816162253704256e-05,4.3334378587587554e-08,3.231904811840736e-05,1.2635686833017701e-05,0.00015212285853590896,-1.78685864515203e-05,0.00027912835757755184,0.040784912049597506,4.3094244681501864e-05
3300,2.97121391937366e-05,0.00029997455088570836,0.0028749619287173444,2.5716462084006488e-05,1.1656335758027347,0.03406538157221321,2.733459696897155e-05,1.199186319761219,0.0001484780663168329,6.143318423074804e-06,0.11981394346135155,0.00026751156692886356,2.812410689786105e-07,2.5356279794399675e-08,0.000103298811839998,8.301927956408935e-07,0.00019915609256492784,1.3311006715810456e-05,3.667215966834222e-08,3.473366491846155e-05,7.97804256809563e-06,0.00017286993712342078,1.961641001546634e-06,0.00035883692538479523,0.04102081094537659,-2.831921844161633e-05
3400,2.971390244339772e-05,0.0002999746219527077,0.0028671038109786243,2.6039094801934667e-05,1.1650019297062517,0.0367850150026464,9.532687147902748e-05,1.1982720965275544,0.0006039696642123741,-1.1505335175540103e-05,0.11959366171154752,0.00026419019033865215,2.839551230347443e-07,2.6767518759190122e-08,0.00010552106702258073,8.61239714764978e-07,0.0003436224158181363,5.729230387014607e-06,9.164211653500617e-08,3.49792051734385e-05,-3.845737983095753e-06,0.00013698063469855059,1.382293591362726e-05,0.0004332685835727705,0.0433522660340579,2.937609474638377e-06
3500,2.9716771291074856e-05,0.00029997232694811297,0.0028613198208535377,2.610059395675593e-05,1.162012152310191,0.036787727646231956,6.764682200755603e-05,1.1995919179582408,0.0002408836281941246,6.6480603354666065e-06,0.11972513648900399,0.0002642725157187326,2.842106841338213e-07,2.7352548414832138e-08,0.00010796147123713981,8.451058035619504e-07,0.0003042104022066972,-1.292920907762265e-05,5.2739945476233865e-08,3.6410594505284207e-05,-1.035510612162495e-05,0.00022631806307631667,8.5041448408908e-06,0.00011852327480019642,0.04358250409392635,-2.4161879557124644e-05
3600,2.971881087492134e-05,0.00029997247811777244,0.002856487953263106,2.8188454804766275e-05,1.1627080606116382,0.036702978227195746,8.601353459058079e-05,1.1988037136087561,0.0010846935031774486,-1.0831080631799542e-05,0.11988205089655304,0.00026390734320144943,2.85410763527827e-07,2.7618268568187923e-08,0.00010858020837104085,7.787828132438507e-07,0.00016585607916061408,1.4738150839487e-05,5.0582266168338356e-08,3.584250333634149e-05,8.564317584767067e-07,0.0001904131729110892,-3.3458069599954744e-05,0.000312944100050409,0.04466277574926425,-4.448221838916422e-05
3700,2.971863431066311e-05,0.0002999705949422971,0.002859923248245346,2.9463409379909975e-05,1.1626777941251818,0.038073665113521775,0.00010770108745983278,1.1981324453428441,0.00042093610321204206,-2.52325650470012e-05,0.11972313535101507,0.00026082031600735,2.819338811476454e-07,2.9086914797651797e-08,0.0001127649849374811,6.54447886562763e-07,0.0002615259664949606,-7.089811876675165e-06,4.26432573956737e-08,3.725242582192729e-05,-2.4454018616366353e-06,0.0003502837642533406,-4.6343432654892395e-05,0.00038530843838189763,0.04782239728054163,-2.882527934776017e-05
3800,2.9720377119293946e-05,0.00029997021520807574,0.0028525836516858087,3.001499634574342e-05,1.159592435599741,0.0403157853171377,0.00011667668452896901,1.1992645520988112,0.0006482357041819103,2.119463843711482e-05,0.11957370851009652,0.0002593459467090793,2.8026134001292465e-07,2.8678867195245514e-08,0.00011365319364405056,6.175674070275697e-07,0.0003213302946323757,1.1264490789156663e-05,5.473609936888782e-08,3.8705152679068935e-05,5.637211864467524e-06,0.0002524805133729377,4.075593421858073e-05,0.00019725078071472632,0.048646353968083936,3.2452997596072895e-05
3900,2.9718927354813087e-05,0.000299970737175456,0.0028513226438962756,3.0292252085790804e-05,1.1593129353169154,0.04013981806443019,0.00021526077784358712,1.1956877828885915,0.001868213185243014,0.0001264551263714021,0.11912452606148421,0.00026035303514400376,2.8564915381702185e-07,2.9364424226374317e-08,0.0001193883172317293,1.083699245433687e-06,0.0007297968612579945,3.597023075254701e-05,1.6925291633409671e-07,4.077638572485792e-05,4.3644778642249463e-05,0.0005641524532826567,0.0001333704620223953,0.0009665519687780475,0.048254880929473214,0.00014619039235964828
4000,2.9714563498018887e-05,0.00029996901063554217,0.002849995051526503,3.026503462036402e-05,1.1569903692982264,0.04270534160559801,0.0003806452096645594,1.1929160502249854,0.003957778635312438,0.00023353097988656007,0.11882653190038348,0.00025847486078596016,2.7953267551152397e-07,3.140077861884491e-08,0.00012082144887570893,1.92835801669331e-06,0.0011574854766027848,0.0001117145960214214,2.486388220865367e-07,4.166865421958139e-05,0.00010515178287575494,0.0010459997323663157,0.00024270317538585334,0.001418856998281759,0.05139499915358397,0.0003295204976744377
4100,2.971988347343699e-05,0.0002999695110321917,0.0028469113529772136,3.066017237706276e-05,1.153381079673472,0.044358411455907076,0.0005263076089755201,1.1910651882920105,0.00555440828635425,0.0003994982199912071,0.11814360996873755,0.0002568546636589537,2.846218807416584e-07,3.138445125209977e-08,0.00012304911970561767,2.3632339583012445e-06,0.001748818727452428,0.00014691391220282395,3.062889830931769e-07,4.128607985129575e-05,0.00013868934845475225,0.0017900445070604114,0.0004300756952983619,0.002024723221444459,0.05187528327648844,0.0005016073851543283
4200,2.972152522724598e-05,0.00029996870761318773,0.0028410515012485074,3.236257468007379e-05,1.150406614988775,0.047775057766462126,0.000668068874738655,1.188333057193464,0.006991489727585691,0.0005367317832811299,0.11746920964618719,0.0002568597443180381,2.8232030882265053e-07,3.043348470868257e-08,0.00012038441969645045,2.7582441492736336e-06,0.0020376998597363655,0.00018637908649417545,4.415567855811165e-07,4.34561845453006e-05,0.00020017732429046932,0.002305884451198114,0.0005457536569518965,0.002421657969142393,0.05111991886812976,0.0006322489962243685
4300,2.9714715423600025e-05,0.00029996880790613805,0.0028404519977554914,3.218110645763046e-05,1.1469928652794064,0.04634940181027285,0.0007993991272606628,1.1852479111403387,0.008614205761212641,0.0006138055500998626,0.11711988978010303,0.00025508181600118437,2.8388539312091353e-07,3.1841905655574246e-08,0.0001241542401405711,3.3572451128059023e-06,0.0027803410571875633,0.00024062265485336157,4.772220087103945e-07,4.2314759339999836e-05,0.0002663856038598498,0.0025343197709580545,0.0007146928664454981,0.0032276258703949727,0.051491538140134595,0.0008372534881736728
4400,2.971800175076851e-05,0.0002999673029794961,0.0028327424878362966,3.1766409438512324e-05,1.1453426473859563,0.05112546074488309,0.0009475600920639577,1.1816883943967005,0.01133312193846548,0.0007214354664448063,0.11668820646411669,0.0002566866435653553,2.825155529514182e-07,3.2982784616379155e-08,0.00012768955815154064,3.863771913730344e-06,0.0031137423261071774,0.00030074023344338384,6.021515661935347e-07,4.352463493259266e-05,0.0003041841441870001,0.002963521098130295,0.0009235853665185913,0.0037801099746236316,0.05445554071602749,0.0009726374206339647
4500,2.971724575862611e-05,0.0002999659716270027,0.0028340999520512387,3.42471358599349e-05,1.143102510793275,0.052748956993696125,0.0010207731353331162,1.1781566256138507,0.012931197741617991,0.0008540561277944748,0.11616191029518119,0.0002551223990473096,2.8162553153312286e-07,3.254734624875082e-08,0.00012338434399880466,4.542567853147284e-06,0.003465823793416693,0.00036758156922172354,6.95920740243018e-07,4.375849888061477e-05,0.0003672510790925222,0.0036712283492734855,0.0010398201002886289,0.004020207874412402,0.0565375776719574,0.0011204114921481748
4600,2.9720950949295905e-05,0.0002999671079068697,0.002833763387468731,3.2800052006272e-05,1.1397932835277744,0.05162921241341681,0.0011593821190874077,1.174986181395259,0.013930438548479284,0.0009987260668142346,0.11547959854339536,0.00025366947196272166,2.770968651472905e-07,3.3893682089404364e-08,0.00012572640542339337,5.0901382237446445e-06,0.004234869596666426,0.0003995441983044896,7.925887980244921e-07,4.4657459124060835e-05,0.00041104189685172376,0.00401646501210844,0.0011475867123047698,0.004784215083876945,0.05439184572954551,0.0012611149668423712
4700,2.9719961230145855e-05,0.0002999664026744794,0.00282429949102676,3.5042165743041336e-05,1.1381207873522567,0.05311995957455164,0.0013573092810476414,1.1730055845568195,0.01631111294678955,0.0011176278524898044,0.11513146708338538,0.0002536576628210377,2.765761685848935e-07,3.46529261310946e-08,0.00012934360551055738,5.4485624637562485e-06,0.004641834438428415,0.00045785365847979454,8.406403910516665e-07,4.703989990700605e-05,0.00045640318048922353,0.0046436016816929,0.0013122085171340398,0.005199480709839959,0.05748923136328047,0.0015235890005191092
