milliseconds,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max
1000,2.9703303493269148e-05,0.00029999115337550164,0.0029632220948430273,8.906310926052704e-06,1.1923217758042197,0.00715784200330842,4.0135122268511865e-05,1.1989066412781728,0.0006589126985091156,1.1324461611117115e-05,0.1200345661702868,0.0002932132220210452,2.899598645668204e-07,7.812447011005836e-09,3.196648767730763e-05,1.2864368438337208e-08,4.8554756838872873e-05,-1.6109851286607207e-05,4.1941720905938255e-08,6.9589635783552825e-06,-1.1442780841848594e-05,2.482630576387995e-06,2.7445849171543208e-05,-5.7708625168547996e-05,0.014162743032594622,-3.47707937573273e-05
1100,2.9705884553146175e-05,0.0002999914944376787,0.00295072340353394,7.941813358362355e-06,1.1900289436105087,0.0076688282079093555,2.997124101326709e-05,1.199711209487547,6.503111916048098e-05,-1.047876876383028e-05,0.12005550003646703,0.00029012816469831885,2.8969281937801027e-07,8.617545637922542e-09,3.496155569215521e-05,3.729176541364619e-08,1.1955608746913565e-05,6.539350874543606e-06,3.910399785428889e-08,1.0109510131749184e-05,7.021491825497141e-06,0.00021786848393611457,-2.4390356405286527e-06,-9.698561196793071e-05,0.013279658324152975,1.5203842098983357e-05
1200,2.9709395951199904e-05,0.0002999900437697455,0.002953980677826997,1.0475707919725357e-05,1.1893836401033149,0.009816275740398894,6.112239140842047e-05,1.1996428199125613,0.0002552622662715455,2.9067433069534204e-05,0.11994661802056558,0.0002899204635525376,2.9059786321720095e-07,8.52497412576723e-09,3.5781902422143415e-05,2.594737973754165e-07,6.855356199559347e-05,6.508777995093412e-06,7.341216749594388e-10,9.405132568834518e-06,7.783213857953215e-06,-4.640810463377748e-05,4.500334314931694e-05,9.853105357198052e-06,0.016854156730956135,-7.624794356989734e-06
1300,2.9709468750541237e-05,0.000299989656326144,0.002945874829131378,9.25086741143042e-06,1.1905199701980673,0.011109306460667968,5.599621133608227e-05,1.2000511538595768,0.00016494877548335862,2.9472582537529115e-05,0.11982010228014185,0.0002883034339975237,2.934029678839586e-07,1.0629033158416235e-08,4.0729874665436876e-05,1.7000683509051487e-07,9.283919215655623e-05,4.824225687559733e-06,3.0007016822631765e-08,1.0935411639538045e-05,-6.675076856990901e-06,7.674973205865333e-05,1.7693207631354955e-05,0.00021451574347868799,0.016709878050649864,-2.834752465483094e-05
1400,2.9709280566108116e-05,0.0002999880844447138,0.002941734175645819,1.0733445549121064e-05,1.1874254158557376,0.012562077614175651,3.3588181806151816e-05,1.1988621989290582,0.00045360843997872553,-3.7873815018918865e-05,0.11986939175839631,0.0002880545678115826,2.884038505908027e-07,1.2015709292189583e-08,4.4915464564864604e-05,3.8790372513461237e-07,-3.643287094507511e-05,-6.975611883508866e-06,3.0848836485993704e-08,1.3377282752342667e-05,-5.253658111267989e-06,-4.850901677484969e-05,-3.2795662345762696e-05,-4.6138718039593954e-05,0.017232397370056156,-4.156951469991378e-05
1500,2.9708354010929116e-05,0.00029998899987952965,0.0029394510806261026,1.1993572949939517e-05,1.1867930632520367,0.013658562792154823,3.684910656416835e-05,1.2004576069114499,-3.0081373093291395e-05,-1.8792876580595415e-05,0.12007897450731926,0.00028729614519977205,2.89745927850042e-07,1.182722991784958e-08,4.7276402370557384e-05,2.519145289701601e-07,0.0002340307112272563,-7.424970105307032e-07,2.8475943072498898e-08,1.3496466162602363e-05,5.124580233763646e-06,0.000142226392828948,-4.651371595357546e-05,0.0002433925615699483,0.019781945396449632,-2.1913172681415762e-05
1600,2.9711446142273733e-05,0.0002999871548708902,0.002941330790978555,1.2768572352348721e-05,1.1836801505738799,0.015273014806034392,3.548308234728987e-05,1.2003135297127645,0.00028676559552999855,-4.771751827146683e-06,0.11984488123694591,0.0002866005098375135,2.927832049668946e-07,1.2652683458030043e-08,4.7092963814604125e-05,3.067965534332683e-07,0.00013178566550769576,7.890374143154135e-06,3.085796727646329e-08,1.3245407282401524e-05,-1.8971801993269072e-06,7.092956600500685e-05,3.711009558906962e-05,6.195766150144122e-05,0.02102765131280187,-3.2418966930974464e-05
1700,2.970608497102986e-05,0.00029998753256772656,0.0029307058017646655,1.2400986919333876e-05,1.1838028048580926,0.016772812889126725,2.8786822318308467e-05,1.1992427306703588,0.00021164038599893686,4.030837655918344e-05,0.11981826390730392,0.0002831571370790675,2.933494257035123e-07,1.2527457461018123e-08,5.560243937626413e-05,1.7142783398770698e-07,2.0400560258602757e-05,8.56489404747959e-06,9.694642208941125e-09,1.6292252411898575e-05,-1.937015816783604e-06,9.609390003010511e-05,-2.6159049807519316e-06,0.00025592659146864296,0.02222336413674019,-5.7787022217687296e-06
1800,2.9706595352582574e-05,0.0002999855349717203,0.002932463633795765,1.4564372541173544e-05,1.1833026761351582,0.01849020704829566,2.6111914933066045e-05,1.1997600728146096,0.0003347132406830583,4.738271269429325e-06,0.11997402316630344,0.00028274036363397874,2.93672651523785e-07,1.3231330439238208e-08,5.8063182941553626e-05,4.1879734903463876e-07,0.0001568356781999804,1.1282906292731556e-05,4.513776929183476e-08,1.690054884624872e-05,9.350986901990743e-06,0.00026535829119836494,3.1043313332611594e-05,0.0002599957109380845,0.022175515252785587,-4.7250780157595e-05
1900,2.9713751127944214e-05,0.0002999845688293155,0.0029270597269174564,1.4644007133378466e-05,1.1816670606063886,0.018069839339484195,7.079232641953105e-05,1.1990962965219358,0.00040373502004701544,3.851983547272651e-05,0.11978861009376719,0.0002824392265431302,2.857962709855207e-07,1.478157497061768e-08,5.544960280249406e-05,5.360294693080065e-07,0.0002464406986664494,3.4785772933833317e-06,5.991698876194828e-08,1.9282006630353153e-05,4.05780821462142e-06,0.00018226639652735066,1.0156469558296334e-05,0.00013641072380820665,0.02354869156677974,-3.2068598284415816e-05
2000,2.9712463177073487e-05,0.0002999845618960154,0.002924206786703898,1.6567472649396214e-05,1.179101720062628,0.020844438163493493,1.5460493775738973e-05,1.1988651573406113,0.0005235668347473497,-2.987428320214738e-05,0.11994844205729024,0.00027941905590185865,2.929643808740565e-07,1.5197297657993817e-08,6.415604067431427e-05,3.284738708283349e-07,0.00026880614971871124,4.018310038290074e-06,5.649586206712413e-08,1.7814805041335372e-05,1.1482012039628042e-05,0.0001942075555008933,3.7820313497226335e-06,0.0002443590741679134,0.0262567000949032,-3.5111501453030985e-05
2100,2.9713449779084188e-05,0.0002999847190424901,0.002921461605315817,1.611018217359727e-05,1.1811093872599303,0.021709333370801064,5.410898561961753e-06,1.1992203666852725,0.0007046364200872738,-9.422173054316715e-06,0.1199466669669859,0.0002806969067933894,2.9091778059959584e-07,1.7068366736117912e-08,6.499057284408178e-05,4.5209607512696996e-07,0.00027367177519945906,7.563723140494884e-06,3.9302130783438433e-08,2.0721625337932803e-05,5.052643439753051e-06,0.00030004649596872084,-1.839578421798913e-05,0.00016505517730652574,0.027089095925269396,-2.9719700139946668e-05
2200,2.9710684603470005e-05,0.00029998397936671135,0.0029144596912219134,1.63712232408798e-05,1.1781456014360259,0.01986865544338644,7.835334289226458e-05,1.19934845411617,0.00019291339243484334,1.754294168838839e-05,0.11997407402272203,0.00027720783151526167,2.898493878835513e-07,1.7069319573635823e-08,6.589195367879621e-05,4.985581395127179e-07,7.238711859380144e-05,1.4388063727004324e-05,2.7860215866381574e-08,2.1355792233860316e-05,-2.4387196554126587e-06,0.00016520569563620592,-7.730247460161787e-06,0.0001509345673701922,0.03007277312492319,-3.9858982158718665e-06
2300,2.9713782748345177e-05,0.00029998198321439374,0.0029137990943399793,1.834287733769604e-05,1.177842106876051,0.020934092669082277,2.9099274867393644e-05,1.1989881597202774,-1.723984116477179e-05,1.630859048902495e-05,0.11977901171409693,0.0002775563024260429,2.90042470361409e-07,1.771989913045672e-08,7.487975030471674e-05,3.070918740025802e-07,6.882634688125516e-05,-1.3477087717266542e-05,1.752533095304282e-08,2.134078351710969e-05,-1.258429895560178e-05,0.0001401865486503904,1.486676015787446e-06,0.0003077541644743103,0.02903723002389172,3.6531440902233403e-05
2400,2.970897500273722e-05,0.0002999811683800076,0.002907105724158555,1.9395307133014384e-05,1.1767248785176838,0.02550241008000493,3.417452463470382e-06,1.1987791090837527,0.0002085358378993889,-2.1343817401709014e-05,0.11972851476643037,0.00027642400853069215,2.8544577817213683e-07,1.7972880854266052e-08,7.117318735549404e-05,6.476911811915901e-07,0.00011430103348115107,3.981248253991983e-06,4.8933439067359246e-08,2.5092071241353728e-05,-3.925268427844585e-06,0.00022930055044972176,-8.333687623597146e-06,7.844093813619377e-07,0.029281475146423104,2.047322951988417e-05
2500,2.9709104642046994e-05,0.0002999796461369846,0.002903405749717161,1.9328607779574866e-05,1.1747079231127466,0.02368130811938815,8.906680518435217e-05,1.1988038273869168,0.000809357586354923,9.392857781991002e-06,0.1199004400386402,0.00027445700537538095,2.837579159006269e-07,1.8770326280012926e-08,7.947781476330036e-05,6.245707056102729e-07,0.00020481714492021495,-5.897598078964607e-06,2.9521003639363578e-08,2.4682824351979292e-05,1.256200220953203e-05,0.00018805969900316082,1.2810136920019924e-05,4.106165477593953e-06,0.030713160445766063,-4.267113737062188e-05
2600,2.9715972274382444e-05,0.0002999788264135573,0.0029040008317157426,1.986822824351601e-05,1.173901693716435,0.027022642375342774,4.836170904909439e-06,1.1986782648482797,0.0003376660641431409,5.425394312880277e-07,0.11981726843980929,0.000272753234338719,2.8817278213119524e-07,1.984845083383579e-08,7.778918434142962e-05,4.5110582820506215e-07,0.0003020991945293268,7.023407314098382e-06,2.7220407971387253e-08,2.437144337968003e-05,-4.235823628075669e-06,6.0224113853505045e-05,-1.1154811709408119e-05,0.0002797416417252892,0.03186062692098616,-1.4900257807975097e-05
2700,2.9712359538138458e-05,0.0002999791018339018,0.002889822116336201,2.0087424523655472e-05,1.1715701789661415,0.028442369120490814,1.7387543930275788e-05,1.1992275845242717,0.0007189285439545264,-3.228671284099246e-05,0.11974576388549268,0.0002732775227319318,2.8764028091047726e-07,2.146880223987831e-08,8.670456138102075e-05,6.919376351415951e-07,8.133213493814102e-05,7.603592524550437e-07,2.1592470553636586e-08,2.8151377900027187e-05,-1.576262094492333e-05,0.00012947058583703938,2.892214567311116e-05,4.9758602075401396e-05,0.036005670466131456,-4.54789866343634e-05
2800,2.971164769658536e-05,0.00029997806879377233,0.002889972104172221,2.2351791273450107e-05,1.170188066101409,0.027678015564091326,2.785588069433438e-05,1.1990191221877393,0.00010655096171849527,-2.399860567012914e-05,0.11966957934420171,0.00027259573180609764,2.8783156800413604e-07,2.10351433597144e-08,8.223216346395096e-05,5.342260742557918e-07,0.00019113363410603066,9.219899850990516e-06,5.2219681094590195e-08,2.8742074897913382e-05,-1.1643302408484007e-05,0.00019503552328062354,-1.0201109686153341e-05,8.306187568442043e-05,0.03724747239445204,-4.79365251221781e-06
2900,2.9712210468990183e-05,0.00029997726741321396,0.0028879170120298158,2.1865188744167544e-05,1.1690737036939411,0.03079364512777051,3.5386541063840605e-05,1.1982712676110694,0.0009893287230556247,1.8386261605510854e-05,0.11996020822059282,0.0002696224028883306,2.883199819759645e-07,2.174089915047502e-08,9.057835894125856e-05,7.36697375020978e-07,0.0003718156856218866,-3.4462478983521358e-06,6.306641975140282e-08,2.786882350212171e-05,-1.1029296184018737e-05,6.655945704328156e-05,-1.4015359809539397e-05,5.737375063370352e-05,0.037990873342095034,4.249399261794242e-05
3000,2.971792661301839e-05,0.0002999778852578721,0.0028809549066083112,2.2552618889674464e-05,1.1670778734389113,0.03051234244975919,1.7877561882415587e-05,1.1995774016320686,0.0006815346552499584,1.1844681435916231e-05,0.11971511145976158,0.00027041385376107865,2.8770914820425104e-07,2.3110558923192173e-08,9.107245430814103e-05,7.784260033705946e-07,0.00014694340248467546,-8.301700904807003e-06,8.30439081134507e-08,3.066590529935392e-05,-1.0319169587658363e-06,0.00021605038581102873,-5.797004043375033e-06,0.0002160614357680012,0.036892913354291484,-3.979532281132372e-05
3100,2.9711399814552356e-05,0.000299976965848575,0.0028781849977265557,2.4370000523770506e-05,1.167739229971375,0.03332349153551573,7.172732742477916e-05,1.1981672945208979,0.00010755268129322828,2.6183897550566632e-05,0.11962115571738277,0.00026730717409125665,2.869163431624675e-07,2.377860739240243e-08,9.163490538492085e-05,6.197684700449924e-07,0.0003647039550448081,-6.593648683765949e-06,3.7695469655411584e-08,3.0393004247011754e-05,-1.2213620859153318e-06,0.0003242783020475374,-4.48493522723841e-05,0.0003889151545624776,0.03934173858468839,4.408080995330736e-05
3200,2.9718077287673866e-05,0.00029997436235620857,0.002874580170171746,2.4491492246630135e-05,1.1651376230763373,0.03256428620865311,1.9217628100639427e-05,1.198346565610172,0.0005112494047600409,-1.0420936413431976e-05,0.11977635545303542,0.0002678559729619673,2.8476454958667974e-07,2.4491421363851393e-08,9.567958038575843e-05,6.846757944671565e-07,0.0003994868388334154,1.1483767675792906e-05,3.533103453744291e-08,3.353111357967634e-05,-1.3904067869903914e-05,0.0002458395020927648,2.026638556788557e-05,0.00036343086625104115,0.04231894924510346,-4.16685388138322e-05
3300,2.9718315558173713e-05,0.0002999745482356162,0.0028667363255891784,2.6024248342246277e-05,1.1673028129951681,0.034213129414039097,5.429381756999529e-05,1.1985206551723084,0.0008424228612501344,-2.868751603938524e-06,0.11973455455327295,0.0002669613944297861,2.845496490738058e-07,2.6226961943310638e-08,0.00010107766741093427,8.134199064373292e-07,0.0002296752866546454,-5.256869355085156e-06,4.551104820414024e-08,3.3807964708553185e-05,8.029304899427799e-06,0.00014200908641934235,4.5772864027738315e-05,0.0002871767617595595,0.04316026728489482,-1.4648886700149699e-05
3400,2.9716969061550312e-05,0.0002999747244230719,0.002868457369500768,2.5710577292917052e-05,1.165013993390478,0.0360385246558379,6.306403687952418e-05,1.1997821293221353,0.00032573480884386693,1.902901202649681e-05,0.11982238324651012,0.00026412272278928555,2.845112891129249e-07,2.5454971197356807e-08,0.00010757686225124508,5.907179342982971e-07,0.00036415915618364975,9.684491302209352e-06,6.843557687439231e-08,3.542862628588811e-05,1.2432246312512491e-05,0.00024688759530979397,-2.633672404385675e-05,0.0002595627866133273,0.04195699235836348,-1.9718864289866862e-05
3500,2.9720042653847346e-05,0.00029997371799621374,0.0028607323159841776,2.6575847085782082e-05,1.1647784169123228,0.03710158099710901,2.5368429997036694e-05,1.19790052049476,0.00018039934255390764,2.363763528845618e-05,0.11981301841883261,0.00026386642190681984,2.8651517364882815e-07,2.7061469027682136e-08,0.00010386212132145687,7.105636863033694e-07,0.0003873273229871946,1.3979283931405669e-05,6.06873419782291e-08,3.6418510783418304e-05,1.1294843474056834e-05,0.0001839656843328268,-3.126138244893065e-05,0.0002769834860156429,0.04577293443059964,-4.02983962182327e-06
3600,2.9715717981185213e-05,0.0002999712441117722,0.002864750355159593,2.840088165229956e-05,1.1629871054122225,0.03651823483073221,3.732272510643857e-05,1.1980086303739892,0.0009185245629712066,1.068392618665554e-05,0.11963198665552702,0.00026407548978015454,2.8690013613363207e-07,2.7505037899865935e-08,0.00010923655091417156,5.570160636450363e-07,0.00033954359810972243,-8.610995513003664e-06,7.674494499514367e-08,3.745278201364143e-05,-1.1847054773654669e-05,0.00038236351651148857,1.3925215330177957e-05,0.0001479698351526896,0.045962380559972545,4.070330274402892e-05
3700,2.9720737129195956e-05,0.0002999723843238592,0.0028612675111668357,2.8794182156439352e-05,1.159280858934566,0.038999514159725156,5.1279625792442424e-05,1.1979565246614332,0.0004048586820555083,-3.28018939569977e-05,0.11959513941760747,0.000261697447673325,2.826857521699093e-07,2.7866349378889304e-08,0.0001097625638580391,5.813000763347405e-07,0.0003342915183747116,2.3939511251667803e-06,7.50039150621117e-08,3.974306856389444e-05,9.695689710921316e-06,0.00015613221747352773,-7.6276763787655385e-06,0.00023833399992744287,0.046431593363851095,1.3563698909071873e-05
3800,2.9715679364016837e-05,0.00029997134639432577,0.0028569416076255536,2.830808861622712e-05,1.1591427650709742,0.04112349194087797,7.406800464901904e-05,1.1992059788165763,0.0004680487139381521,1.4768926396157853e-05,0.11979620551464924,0.0002597149453351458,2.865208788670245e-07,2.9756297202922996e-08,0.00011597224074440821,9.204628449094955e-07,0.00021725421528682106,-9.947378529223447e-06,4.4801904774330696e-08,4.093544598408697e-05,1.528469579235312e-05,0.0001840442179187216,2.1263917239960488e-05,0.00021998388645624373,0.04834656735948037,9.053337496212571e-06
3900,2.9718305382847478e-05,0.0002999695094228563,0.0028524105188497805,2.9322789122944728e-05,1.1590740081855955,0.040133305190083346,0.00019235839178778755,1.1954078522521463,0.0021514973596535114,0.00014893490251608035,0.11930196474593437,0.0002592775366406991,2.8359349255379684e-07,2.9561897061448598e-08,0.0001161355520882387,1.2628774328644853e-06,0.0008779758465372245,3.122991735639271e-05,1.3012258786924865e-07,3.976353698213595e-05,5.5615164899036004e-05,0.0006429444634693583,0.00010885675921622575,0.0006477441991151881,0.04833588263643845,0.00015211558372703882
4000,2.971625180413446e-05,0.00029996952627852133,0.0028451640808379005,2.936245111435522e-05,1.153914895685938,0.04256152668421161,0.00039113218430431544,1.193336122787774,0.004477331168783503,0.00027588875601453495,0.11861898199865191,0.00025996456409212566,2.8096181321363945e-07,2.998075238036579e-08,0.0001193734365272727,1.9164616895525167e-06,0.001074412817605046,9.361622931041631e-05,2.1052577574515923e-07,4.22104812700885e-05,8.95635865671603e-05,0.0010542857971644775,0.0002784532765306323,0.0013967018940067729,0.0502344993889958,0.00028227100393348836
4100,2.971597253400254e-05,0.00029996902482592335,0.0028498937475480834,3.0882592516231954e-05,1.1525743641943567,0.04594914462316054,0.00048296141343317237,1.1909865354631104,0.005849597637606902,0.000353191574758809,0.1181248479667611,0.0002580157720776388,2.792306169863474e-07,2.98826190314491e-08,0.00011750366310734256,2.1714021564019276e-06,0.0017816088419835587,0.0001483838941082887,3.065225487607246e-07,4.329325558603554e-05,0.00014854139968537727,0.0018375054888379442,0.00042974066999668017,0.001852106799982482,0.053138631766338824,0.0005136538877672861
4200,2.9716309725853222e-05,0.0002999685699287574,0.0028450892236894622,3.219260515404446e-05,1.1492272380156803,0.04777653472671131,0.0006677251366994943,1.1866128081585348,0.007211876820262199,0.0005318346471286266,0.11773052205844498,0.00025622164880806353,2.8026177265027044e-07,3.0450245985173056e-08,0.00012388011767009411,2.7174906764385664e-06,0.0021030150911698284,0.00020157793605886493,4.1557634838024474e-07,4.2438395786171844e-05,0.00020517728420945276,0.0020198761197250358,0.0005996896800829237,0.002603093930470141,0.05066019295438695,0.0006415444881802022
4300,2.9718964391249864e-05,0.0002999690557584292,0.0028385332328497545,3.3038476775409827e-05,1.1475195845107276,0.04752931238684263,0.0007490486457746602,1.1844001794299082,0.008969372863500859,0.0006649679139717973,0.11698961493747641,0.0002560636837220821,2.849156223293833e-07,3.2449538404418244e-08,0.00011991224462417188,3.287182561133224e-06,0.002798531418767866,0.0002662773905521066,5.084602865624959e-07,4.352107094239832e-05,0.00023455782018300862,0.002787390960424617,0.0007424318520080057,0.0029909407266658517,0.05270593943164903,0.0007690758919734606
4400,2.971568462492476e-05,0.0002999664312295856,0.0028394265268274085,3.332718474324844e-05,1.1446608306679724,0.05089507513725537,0.0009155123785680015,1.1822925519216525,0.011322164224747527,0.0007302489333970822,0.11655808848944374,0.00025491121987693624,2.805036740116653e-07,3.161817888654898e-08,0.00012757452378752822,3.7648783500192376e-06,0.0029752119691280523,0.000299860357279756,6.126619261095105e-07,4.429607122136866e-05,0.0003058222518469439,0.0031589216234771686,0.0009194311335621665,0.0036694546214247996,0.054126916634726366,0.0009764818813682246
4500,2.9722286080538434e-05,0.00029996760409074704,0.002840019847324783,3.308405996122593e-05,1.1456375583119258,0.05227134707826275,0.001030209716842384,1.1777557497109796,0.012888906118310846,0.0008792227753224395,0.11612653981932307,0.0002537304461680399,2.8062474110364885e-07,3.356750720270526e-08,0.00012290102399048974,4.531303537052731e-06,0.0036520088137335896,0.0003671733322934632,6.681438002023396e-07,4.4329562988454353e-05,0.00035685297821903226,0.003634369140340636,0.001030681739988667,0.0043539465630529775,0.05347001574548016,0.0011757833395925016
4600,2.9722244346537257e-05,0.0002999668110543408,0.0028352533617519355,3.464332490723416e-05,1.1421059756543641,0.05161063926563128,0.0012328047273489518,1.1761418806913009,0.014534402597605928,0.0010471319280818611,0.11568976444364096,0.0002532877808014281,2.839817830869254e-07,3.279449279748411e-08,0.00012629845539766034,4.831933552735285e-06,0.004106589420117089,0.0004103879638161958,7.904290461011844e-07,4.657033320845281e-05,0.00040262870546044254,0.003975584049649877,0.0011690251229403896,0.004735255369625549,0.056720883304915454,0.0012871010030416224
4700,2.9717458669670333e-05,0.0002999661389423068,0.002825988687515699,3.5187060190269564e-05,1.138369411689675,0.05608709704343071,0.001348070229629462,1.171972455756444,0.015464674635283367,0.001121263643014622,0.1150506513225143,0.00025282968625827,2.781679319513086e-07,3.507570670106264e-08,0.00012725651919784375,5.368611865699254e-06,0.004554888846074215,0.0004467858936918627,8.388249262387892e-07,4.616140839640813e-05,0.0004608532957263304,0.004620847665135601,0.0013079400519503384,0.005389677730385632,0.05547014357965868,0.001443325166776673
