milliseconds,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max
0,3.0003206935483727e-05,0.0002999992469343606,0.0029985060209694343,6.686857971554932e-07,1.1986150529135366,0.0005718541616716806,2.3494982908494554e-05,1.2006927200814559,-0.00011489202039733455,-1.252805910844626e-05,0.12008767429659666,0.0003015840152195287,-3.519375308925575e-10,-2.580124021299203e-10,3.0582343024871023e-06,3.2045119267286155e-09,-0.00012189464655114418,3.38968776187401e-06,-9.032603344603005e-09,-5.235424272502658e-07,-1.5502655914966796e-05,0.00010733275608618007,-4.012135877169939e-05,9.803198297209361e-05,0.0017174634029261694,1.1784622733522498e-05
100,2.9721582722228315e-05,0.00029999898055147004,0.0029933748006515134,1.8510133313550336e-07,1.1997305112645211,-0.0006096341909775428,5.310693179768907e-06,1.1994906674743753,0.00022311870435241977,-3.2412908447983574e-05,0.12001493781637047,0.00029991616384995406,2.735936426765066e-07,1.8411761241269026e-09,6.3142963688448105e-06,-1.5770631311840061e-07,0.0001093366008337993,5.5381662015516695e-06,-2.6990389557010587e-08,8.87338282077761e-07,3.2707315534127052e-06,-0.00014329980630744464,-2.099217403732239e-05,6.50788209105791e-07,0.0005713919325173058,-2.1489466490015155e-05
200,2.971597707570069e-05,0.00029999884169995745,0.0029909437832150274,1.8923348044087638e-06,1.201012816310415,7.142784741542567e-05,2.609868742149739e-06,1.1999499139284955,-0.00029536794275060744,2.551379584740447e-05,0.1200715963444381,0.0002997289480179229,2.856397201393904e-07,1.4910737509494924e-09,5.800744569697575e-06,6.848488985879436e-08,0.00012153321432715049,-1.622759094457232e-05,-2.877210546737724e-08,1.0410683724565587e-06,-2.324967689230007e-06,6.371547323959677e-05,-4.693980106355774e-05,-6.697970478997575e-05,0.0030236767831935264,1.9280062004898196e-05
300,2.9710449430490553e-05,0.0002999965869425521,0.0029911811382176937,1.5616990549474834e-06,1.1991442219225852,-0.0005925252813607868,-3.745802376827526e-05,1.1999704948074355,0.0002267146046621178,3.153689203205795e-05,0.1201111744873879,0.00030087850815104606,2.8626800685380323e-07,3.3730843005576916e-09,1.4074130504600183e-05,-1.7645778896396687e-08,9.115290055475048e-05,-7.161724678782417e-06,2.7371976999307204e-09,-8.416323803948169e-07,-4.683569054488957e-06,-0.00013027453818029283,3.9289918057675844e-06,0.00017729192969367764,0.002888181086407162,1.458392009785536e-05
400,2.9705656407693335e-05,0.00029999625360216256,0.0029816641987714023,3.1231978836396806e-06,1.2009420615579158,0.0015040752755364033,-3.8227996968789634e-05,1.1992612331335233,0.00024894921880908933,2.189662364235216e-05,0.12009172404898424,0.00029864785045013683,2.919431695021547e-07,3.4859973654458097e-09,1.7931151435846917e-05,1.8683700589253745e-07,-2.761888077192768e-05,-2.572510861168105e-06,-1.7393197408796678e-08,1.7836309855741446e-06,-2.2512843419646826e-06,-3.837717873487841e-06,-1.0373711152131994e-06,0.0001382364035855694,0.007119096974330756,1.7259370278744185e-05
500,2.9706711291632178e-05,0.0002999968038665914,0.0029759190341021717,4.532538616195418e-06,1.1972119543210098,0.0009657635127144129,3.904275687878593e-05,1.1996388585264803,-0.0004530279632270701,-3.816099329219957e-05,0.119982061819348,0.00029647250952853107,2.966087903307764e-07,3.830434304966345e-09,1.840636820497946e-05,-9.3326721698841e-09,-5.397588911573088e-05,-1.0989474348992314e-05,-1.6641393473827176e-08,1.2086364383430865e-06,-3.1761586771608483e-06,-5.564853757805415e-05,-1.93344663672469e-06,3.6450342266314566e-05,0.006435905335462092,2.2799437936324822e-07
600,2.9707416348119052e-05,0.0002999943001173096,0.0029724907699503708,4.188315404172109e-06,1.1960698631613271,0.0016357671330847528,-2.316069783096559e-05,1.1997200141600635,-0.00031825587676851075,7.239774906828019e-07,0.11996280722121486,0.00029554852679554823,2.9801086848760953e-07,5.654872095271825e-09,2.3768592323679952e-05,-1.669621061759297e-08,9.223183377103256e-06,1.0158886824626648e-05,-1.0617260537199537e-08,1.7093625039219828e-06,4.2157017411504555e-06,0.0001689129262806058,-3.0575804289975086e-05,-3.00894206857681e-05,0.009752869719283408,-3.9891332703062354e-05
700,2.9707215440170642e-05,0.0002999942983137543,0.0029749247704644512,6.634489861332946e-06,1.1968667937466246,0.0057675225990165445,1.6372815611335795e-06,1.200325602220795,-0.0002978580723287457,5.256850194157289e-06,0.12004782193104449,0.00029705924706139496,2.9221140650487194e-07,5.573925603822277e-09,2.1412695614198378e-05,1.7719115021025116e-07,2.4721963998304582e-05,1.2639038736910834e-05,3.3168682307266286e-08,3.5363614211014172e-06,-1.5240579341066702e-05,-0.00011430941323963993,1.8194928519438727e-06,-0.00012493715382110262,0.009388961302799603,-3.837851574138776e-05
800,2.9705300669912207e-05,0.00029999436553375495,0.0029661328694133306,5.846809277226019e-06,1.1949169994158273,0.007128141937666857,5.449302904205388e-05,1.2001772018773698,0.0005515274226926564,-2.3587661010712837e-05,0.12008715862255818,0.00029331864991116345,2.9202033065257946e-07,7.272537811957184e-09,2.9604764642832324e-05,-7.648182754880865e-08,0.0001532034354694435,4.561288708945727e-06,6.1936797671966205e-09,4.735311166246833e-06,7.341991856582528e-06,-3.9486157022835626e-05,-1.590073845467495e-05,-1.729811953023671e-05,0.009540223696229606,1.5265154408652866e-05
900,2.971011914319848e-05,0.00029999176435535445,0.0029647915904321663,7.315583621251865e-06,1.1952174307500953,0.007074361978472916,-1.3174558851671717e-05,1.198952906721949,-0.00031493004786249375,1.7454125346266572e-05,0.11979269663437417,0.000292406455999959,2.917617455601852e-07,6.555742897428814e-09,2.7170695938569687e-05,1.5914937149115487e-07,-2.869163519126112e-05,2.822043703915118e-06,-1.0547966853797736e-08,6.051571678670643e-06,9.90169057009446e-06,7.529788898202869e-05,1.5467128957501452e-05,0.0001878919125651076,0.011287193122752087,-4.2368844835212786e-05
1000,2.9709529472420348e-05,0.0002999912153691387,0.0029568328692011637,7.716979123025628e-06,1.1905804128317512,0.009191920647823195,-1.7062745990473286e-05,1.199161967064755,0.0006345785719329674,1.5642622769561763e-06,0.12002740159553475,0.0002934774185853516,2.905777916703708e-07,8.171820663699292e-09,3.024311596328065e-05,1.7558750488811412e-07,0.00011460203096090096,1.1188789097730755e-05,2.9186410970964885e-08,6.8223103071341456e-06,-6.357302770326526e-06,9.272908616383873e-05,-1.7749910180588832e-05,0.00012882048331578985,0.011822275692324715,-3.807190093985552e-05
1100,2.970859516372556e-05,0.00029999067338244635,0.002954534812687157,8.188546795216407e-06,1.1909317232554244,0.009567551668194434,-2.965072833195313e-05,1.1996872132438727,-0.00020665049891337107,3.168392420664039e-05,0.11986788804186953,0.00029090456628408796,2.9138829877320803e-07,7.815055127672401e-09,3.121862864996473e-05,2.5686563620898764e-07,3.3867110668376494e-05,1.258368411885147e-05,2.2937189181046344e-08,7.380815781694983e-06,4.820742054966971e-06,8.419437116459548e-05,-8.513318555285548e-06,-0.00011191933896205537,0.013594862538011268,3.853623991297358e-05
