milliseconds,BMAL1,ROR,REV,DBP,E4BP4,CRY,PER,PERCRY
0,1.0,1.0,110.0,1.0,80.0,1.0,25.0,0.0
100,1.2878638779043337,1.1021342641700655,109.13248079389889,1.0005252046747464,78.37199885280299,1.0201134652861519,24.212007048525845,0.4027538254372125
200,1.4746564068437147,1.2112548470687112,108.3110556334273,1.004266990143355,76.85186502159308,1.0906302187228378,23.506358323222482,0.6766885057355435
300,1.5833520263246805,1.3251714462658872,107.5350743147335,1.009912302406339,75.43760502924512,1.1855251705234315,22.861316294970024,0.8617312006342178
400,1.6421948856855133,1.4419856797053012,106.8030762891958,1.0165563892040703,74.12605574925266,1.2922023445409987,22.265233464275948,0.9937396946257349
500,1.6719244348794464,1.5601212389491237,106.1132780655798,1.0236540621903774,72.91322371023789,1.4043638447666493,21.711274581871763,1.0967679998210866
600,1.6850135110008715,1.6782593405280328,105.4637709991814,1.0308951063530312,71.79456474601366,1.5186591740562614,21.19498155215422,1.1846319828598777
700,1.688286880293512,1.7952808719182005,104.8525978372116,1.0381031116303372,70.76519369138978,1.6331269137063396,20.71312860476407,1.2646004992833415
800,1.6853450565594308,1.910234092109659,104.27778545825329,1.0451735893707514,69.82004047294433,1.7464955909093205,20.263179469697253,1.340302453425927
900,1.6780910620963663,2.022319327275923,103.73736437291312,1.0520401155816947,68.95397023996016,1.8578611795118884,19.84300845276133,1.4134810980136825
1000,1.6675871307022743,2.130880778825506,103.22938219308045,1.0586569114674478,68.16187672624476,1.9665463020836054,19.450753683511792,1.4849539569232069
1100,1.6544934364576978,2.2353997370371657,102.75191510190832,1.064990422423372,67.43875472894572,2.072033650938251,19.08473056571819,1.5551027433059756
1200,1.6392785282124727,2.3354862280770217,102.30307774319535,1.0710152067131558,66.7797553614301,2.173932869467881,18.743378739050744,1.6241094135186744
1300,1.622317020038896,2.430868455581674,101.88103169840451,1.0767118870032093,66.1802266187909,2.2719597427819487,18.425227097312,1.6920684660325402
1400,1.603942691364567,2.5213805234664664,101.48399285919868,1.0820661477328166,65.63574160649304,2.365921355226168,18.128871383333564,1.7590482091182604
1500,1.5844359390500011,2.6069488862316113,101.11023729624758,1.0870679869786477,65.14211645993258,2.455703641111752,17.85296037794604,1.8250825111592333
1600,1.5640595531968973,2.687578472145098,100.75810554559413,1.091711111734477,64.69541986998213,2.5412595440476484,17.596187039363667,1.8902092774924206
1700,1.5430461426034376,2.7633393083755573,100.42600616785417,1.0959925832381805,64.29197595319764,2.622599019956429,17.35728481183512,1.9544582930241747
1800,1.521600973548965,2.8343537705025925,100.11241794151121,1.0999123309121333,63.92836222650874,2.6997794142423266,17.13502617250216,2.017853713813786
1900,1.4999055729035686,2.9007850155891437,99.8158910925241,1.1034727468549392,63.60140360761453,2.7728968760440127,16.928223112493463,2.08041649170837
2000,1.4781201163071094,2.962827016150631,99.53504762016398,1.1066783500399633,63.30816310399302,2.8420789643414346,16.73572900151221,2.1421649288586293
2100,1.456382214270105,3.0206955609738513,99.26858120854236,1.1095354613459072,63.04593159591805,2.9074778695459287,16.556440574498378,2.2031115042610265
2200,1.4348090762473176,3.074620424019167,99.01525654835321,1.112051883059423,62.81221640649434,2.9692642911770966,16.389299975586603,2.2632630219711185
2300,1.4135006028452917,3.1248392863473256,98.7739079201268,1.1142366279036247,62.604728274379994,3.0276224020034044,16.233296903971194,2.3226215729833353
2400,1.392540530730658,3.171592848865645,98.54343742556209,1.1160996874492215,62.421368272942495,3.0827455990878594,16.08747028959942,2.381183655619063
2500,1.3719989900320475,3.2151208325885694,98.32281301313368,1.117651829195273,62.260215095159204,3.134832835891918,15.95090938877715,2.4389409011559686
2600,1.3519342262548604,3.255658821119663,98.11106633303221,1.1189044229906386,62.119512758302875,3.1840855022644337,15.822754318511537,2.4958801871286544
2700,1.332394501431333,3.2934356830211535,97.90729050072294,1.1198692908217678,61.9976586735471,3.230704694042484,15.702196201390064,2.5519841146537106
2800,1.3134195866742067,3.3286717407402717,97.71063775133398,1.1205585841003258,61.893192260671434,3.274889000647007,15.588476795135712,2.6072313205683852
2900,1.2950416409992782,3.3615775776106402,97.52031697192982,1.1209846815796103,61.80478379201854,3.316832772736776,15.480887890271829,2.66159630958283
3000,1.277286250282191,3.3923532620200687,97.33559121648123,1.121160099914773,61.73122391685987,3.3567247615557063,15.378770334168578,2.715049604268953
3100,1.2601734231087471,3.4211879261457967,97.15577526282208,1.1210974186112317,61.6714141043611,3.394747087371577,15.281512624206481,2.767558068959689
3200,1.2437185263808235,3.4482597776336434,96.98023324521074,1.1208092268032848,61.62435828220988,3.4310746145706625,15.18854902663979,2.8190854613009866
3300,1.2279330969700073,3.473735399159675,96.80837617255247,1.1203080384857202,61.58915242537765,3.465873677089509,15.099358626160878,2.8695923610796434
3400,1.2128253227287753,3.4977708971294628,96.63965981725981,1.1196062996596492,61.564979535978345,3.4993026613085028,15.013462341528458,2.919036968502987
3500,1.198401029897795,3.520510706470635,96.47358220401048,1.118716283393103,61.551098061657974,3.5315103356289685,14.930422634457262,2.9673748576390357
3600,1.184663785559953,3.542089602687969,96.30968176295565,1.117650148840028,61.54683958242537,3.5626374784057155,14.849839931324823,3.014559851777661
3700,1.1716148479977444,3.5626321803985,96.14753507051026,1.1164198506718421,61.55159992460761,3.5928155663152763,14.771351152824742,3.060543515219298
3800,1.1592533758568535,3.582254209607774,95.98675490066361,1.1150371657584253,61.56483507080129,3.6221677586266416,14.694626865852975,3.105275719571827
3900,1.147578963978627,3.6010622514616744,95.82698863387516,1.1135136787330069,61.58605568642317,3.6508089730685835,14.619370791550693,3.1487065384187813
4000,1.1365901469264033,3.6191546705224757,95.66791584186055,1.1118607479716676,61.61482020672628,3.678845729673695,14.545316580081224,3.1907850724962485
4100,1.1262820665757816,3.6366219817009577,95.50924741750914,1.1100895170980576,61.650734146034736,3.706376813306079,14.47222643056734,3.231457378612721
4200,1.1166506058340493,3.653547339685313,95.35072304937673,1.1082108941167863,61.69344162420251,3.7334932094239908,14.399888975478332,3.270670275057003
4300,1.1076937623419194,3.670006879114596,95.1921105563142,1.106235570793787,61.74262527316998,3.7602785690860756,14.328117946353158,3.3083731590895775
4400,1.0994076477946622,3.6860703091247915,95.03320365070235,1.1041739986420267,61.79799948878668,3.786809425477914,14.256750015546473,3.344513802051371
4500,1.091786651603713,3.701801293752526,94.8738212267925,1.102036418471964,61.859309831477375,3.813155796998928,14.185643742930239,3.379038780658202
4600,1.0848275506593246,3.7172578966974283,94.71380560647188,1.099832849543167,61.92632814083301,3.8393813034808466,14.114677654886389,3.4118975955706494
4700,1.0785281090481234,3.732493023720951,94.55302158136683,1.097573110909904,61.99885090231533,3.865543754861181,14.043749061861858,3.4430414139228662
4800,1.0728824438722788,3.747554659824469,94.39135526096995,1.0952667982559614,62.07669664743253,3.8916951546742666,13.972772643319946,3.472418662586214
4900,1.0678846544734646,3.762486395916567,94.22871270597003,1.092923305478319,62.15970273565721,3.917882244151344,13.901678898674616,3.4999786940366437
5000,1.063535029975134,3.7773274959235814,94.06501946638531,1.0905518388899735,62.247724841098744,3.944146513777044,13.830413468338154,3.5256782912413476
