milliseconds,x1,x,c0,z0,z1,z2,w0,w1,u,i,ix,ixp,y,c,totalCyclin
1300,43.23547674398424,1.033208782566962,200.0,66.15852603976226,5.252527703179903,1.2586562402849677,6.672148332435916,0.5293734505427881,0.002423457570542825,0.0,0.0,0.0,56.637189416896106,0.7764424677647849,103.07813475566232
1400,44.19747077502899,1.9210678446754943,200.0,66.75428463473624,7.0174460603210855,1.1766513167551516,6.701920994982217,0.7549207541773648,0.002671064615101989,0.0,0.0,0.0,56.848629493266344,0.7751575209825926,101.21087094074944
1500,43.08808747174834,2.500912918281941,200.0,64.49827368664074,11.567470375510645,1.9307209827076792,6.53016852169467,1.0788886520144438,0.0018435202987098667,0.0,0.0,0.0,55.5266051574129,0.7721076961482523,100.37840392750022
1600,37.86770748395057,7.752807737851418,200.0,56.058407641748445,19.395232112785664,4.7882609032192835,5.707442255139827,2.254298854543034,0.0028810739136111187,0.0,0.0,0.0,53.1703422368304,0.7710059151913831,98.88992438701747
1700,22.488997747493663,25.455712400887542,200.0,26.950336410059236,27.410158789974805,26.68667740358732,3.308770764285238,4.971085447618172,0.008974097505201995,0.0,0.0,0.0,41.291696202953936,0.760928853514065,87.50013554103103
1800,7.685865501986929,36.70523484557236,200.0,9.153954932118355,18.998689802117596,55.08079372840926,2.028304416359923,6.285163943458307,0.013058371660231752,0.0,0.0,0.0,22.828528497936322,0.7745711192181652,68.63351550159024
1900,5.190669921530187,30.922662767564297,200.0,8.085708116332784,19.285481562204247,56.95461156132704,2.1770817396780955,6.197899703900472,0.01719327053947076,0.0,0.0,0.0,15.993517382105747,0.8175054071548034,53.381707893726656
2000,5.775139074736232,25.47553048179565,200.0,10.622617947171156,21.793062657873946,53.652741413516736,2.553348732763014,5.952196387387304,0.01882441592028078,0.0,0.0,0.0,15.17406162561223,0.8471438732195753,46.43696564786389
2100,6.18857162743529,22.225063743747146,200.0,13.184556184878081,23.50746498614247,51.510575327892994,2.7803018388418894,5.859751091521816,0.025161899637414137,0.0,0.0,0.0,15.327307023518104,0.859774189824849,43.34427294739067
2200,6.670602909139978,21.00344478114944,200.0,14.178422566322011,24.588878518342202,50.34348114398175,3.019049556326835,5.751668424730743,0.027823870786505358,0.0,0.0,0.0,14.988215099463476,0.8616538611066661,40.896678273364316
2300,6.671705619999499,21.219533143812637,200.0,16.446491176405424,25.53167978990784,48.89635900229277,3.120432427728616,5.862458552712057,0.03255188016661469,0.0,0.0,0.0,15.022564680120128,0.8649591100430241,42.24157276579562
2400,5.199347947904608,20.224218922965758,200.0,16.35735215203229,26.04734815680167,47.6170508267735,3.109301375022531,5.893308636113261,0.03292348572518782,0.0,0.0,0.0,14.158725975781586,0.8657229058761563,42.369640099415385
2500,5.683738278689834,20.43513214725648,200.0,16.680484561338695,25.76085218093824,49.51223548850712,3.2380872873303277,5.864451740518113,0.038023593334449886,0.0,0.0,0.0,15.176374369514654,0.8674941330197203,41.66633914886243
2600,5.3541593396241245,20.26313736223969,200.0,17.29339249972987,26.813446336429678,49.102800845391485,3.281177520360392,5.982175389603996,0.04219451751681024,0.0,0.0,0.0,13.69265100340864,0.8701135827325361,41.332034260642516
2700,5.3278074969162486,20.421702652005532,200.0,17.976187203979194,27.272422986150115,48.69028552605355,3.371839202925032,6.025344281036784,0.044127912796517905,0.0,0.0,0.0,13.817325246234091,0.8705934198705794,40.69352490342169
2800,5.955259558231612,19.39176340604698,200.0,17.76193583158456,27.60952385477721,48.63773814287698,3.3125563947813905,6.172114373098874,0.04969485752157688,0.0,0.0,0.0,13.939182845419445,0.873541581252149,40.69724229011947
2900,6.288274287566447,19.512863020775082,200.0,18.634414406588878,27.15548129175548,49.12471648230957,3.4002672385935537,6.1618245764044834,0.052494647467321555,0.0,0.0,0.0,13.937929475620326,0.8747417165620834,38.90492324703218
3000,5.776785335240704,19.78170869655266,200.0,17.527034657844407,27.5541916393122,49.580041394192456,3.4541811981273347,5.965105283559307,0.057516107335928233,0.0,0.0,0.0,13.230527044500661,0.8752849500597097,38.31816058400027
3100,5.586851674862675,19.18870714782933,200.0,18.323291019576036,28.165135290859872,49.297287803792265,3.4248249873015983,5.992839925889546,0.061335857489839836,0.0,0.0,0.0,13.427297206413167,0.8754665868508847,38.098219318677444
3200,5.783300218872201,19.25096236052013,200.0,19.14432160169726,27.494686662800074,49.05676551849454,3.540571435604615,5.971164409175019,0.061945846620429054,0.0,0.0,0.0,12.743074821047104,0.8775955661455374,37.65807441037227
3300,5.327279718054868,18.936539561899604,200.0,18.049428234301633,28.758591909952045,48.9754145185839,3.5509198123598997,6.1670131776652095,0.06778293445530689,0.0,0.0,0.0,13.706827372874114,0.8793925625313267,38.345259348884106
3400,4.855620210803749,18.562144481492123,200.0,18.784091227434743,28.0736969772263,49.06220357436925,3.4860129013836216,6.077079503978876,0.06981784264389315,0.0,0.0,0.0,12.999174431553334,0.8766435567017329,36.97145603700299
3500,4.774362903897765,19.103604896023434,200.0,19.748283650730034,28.07813615551149,49.42031269253591,3.513407324153678,6.09490995371968,0.0734958112754047,0.0,0.0,0.0,13.674507684274326,0.8809651801558629,36.57750602197938
3600,5.138383414165379,18.924919022413302,200.0,20.35641037697758,29.295074310245585,48.296375599255676,3.630361746511895,6.006657139270804,0.07959606108558931,0.0,0.0,0.0,12.408374352681879,0.879440635624464,37.48324639117184
3700,5.478243422651567,18.39404056632726,200.0,20.291597614974116,29.277558985031213,48.828660930705304,3.5884056021946344,6.12062816487359,0.08267051689599243,0.0,0.0,0.0,12.367157608145938,0.8808218393013797,37.838159577764515
3800,5.533952169330961,18.49570088371646,200.0,20.66441667076062,29.662163233157145,47.50112031685995,3.6681919276657786,6.0285327961146145,0.08630300835648069,0.0,0.0,0.0,13.762924187627721,0.8815598687388001,37.927699362649065
3900,6.175297574929811,17.907885708693726,200.0,19.96820433019418,29.23121152459996,47.436166980268844,3.734109520213883,5.989570436399802,0.08998191863866097,0.0,0.0,0.0,12.753572471988365,0.8841897498974889,36.460380435110714
4000,6.129315013241722,18.061582363905707,200.0,21.02077431061699,28.754050864644668,47.21734892094875,3.7477557848055003,6.076919389814552,0.09009417241685945,0.0,0.0,0.0,12.394042567097657,0.8825870469830739,35.91746478221573
4100,5.128528447079793,18.123867007743684,200.0,21.522624006766545,28.93147866995853,48.11581598403657,3.7323122475628816,6.18879436089511,0.09581676296444264,0.0,0.0,0.0,12.463311246638263,0.8844562485840742,35.641548082033886
4200,5.31153948395058,18.113608826233204,200.0,20.90402768735551,29.49383565081103,48.74594221560773,3.7502614691043528,6.197689782508136,0.09678170633199351,0.0,0.0,0.0,12.826711934046676,0.8829063207324965,34.4947896180599
4300,4.89027591899471,17.554244827282737,200.0,21.576664607075855,30.262670696574695,47.178962697356226,3.7995221705741837,6.103078396920135,0.10018618087220746,0.0,0.0,0.0,12.339423444094532,0.8858130667494021,34.18879677035752
4400,6.009794284275349,16.906429404311606,200.0,21.1643950896396,29.916514168709774,47.22854855129467,3.8264291106105315,6.120586569042875,0.10507681723363534,0.0,0.0,0.0,13.385668553803914,0.8853595303596277,36.23492426312267
4500,6.007198205306379,17.311309027701355,200.0,21.3357377569628,30.11263766616744,47.04123966015248,3.8176632806935036,5.92585351822477,0.10891020918892433,0.0,0.0,0.0,13.030441968341265,0.8867934142380267,33.91698794820552
4600,6.1210297630272485,16.813200130235114,200.0,21.262931718381534,29.6894051882378,46.87595765944869,3.8789056603798135,5.953187072493755,0.11134649929267407,0.0,0.0,0.0,12.91868521486404,0.8893563205741735,35.548703111185205
4700,4.831966308368982,16.765705528059247,200.0,21.700801857427784,30.229759128070995,47.18220007488697,3.846374255957555,6.058955143111821,0.11504628605607094,0.0,0.0,0.0,12.540624423738581,0.8862268495205093,33.363770354443965
4800,4.60406159457291,16.33610426151457,200.0,22.319523085281578,29.791690165707067,46.457910551821236,3.9622555477611963,6.105760544675249,0.11824614128257628,0.0,0.0,0.0,12.93093792570043,0.8894572824530598,35.64734409572288
4900,6.086332156872351,16.874529860761346,200.0,22.18397217574523,30.10213655825815,46.86951145847498,3.9421642797520646,6.01795104168665,0.12067299314809424,0.0,0.0,0.0,12.818346680150547,0.890626153725265,34.4601574887539
5000,5.090466622935995,16.11987560978228,200.0,22.899804622539072,30.870780054332908,45.84915028327349,3.929436305773484,6.034853252833868,0.12481607972610684,0.0,0.0,0.0,12.930398388609301,0.893106008886257,34.59876838592692
