miliseconds,x1,x,c0,z0,z1,z2,w0,w1,u,i,ix,ixp,y,c,totalCyclin
2000,5.4856874668261915,25.117092383672862,200.0,10.790157531489058,22.253029373753428,53.36837214552068,2.5742565335048955,6.124609961641963,0.020720355072206865,0.0,0.0,0.0,14.509088334538188,0.8441775593628285,44.863350760789864
2100,5.4292206814362896,22.29230721267889,200.0,13.873671825516062,24.112732032087102,51.38220248255733,2.776451575460639,5.851651377486612,0.021689596610751535,0.0,0.0,0.0,15.029657284490886,0.8561182484231789,42.52353572421213
2200,6.292360377707334,21.10148178056564,200.0,14.590445811063347,24.9247901586199,50.14388806778591,2.9871333442182917,5.753646220288425,0.028028372809159763,0.0,0.0,0.0,14.272342617238463,0.864854847540466,42.945167842246164
2300,5.885060955875148,20.53243945182227,200.0,15.982897109301232,25.472778300438808,48.41024290280373,3.0599554692440116,5.763258474765493,0.0295081534508581,0.0,0.0,0.0,13.927553675930957,0.8665832166088132,40.29993745312398
2400,5.766025092340998,20.63474653302081,200.0,15.538120876704191,25.527596390366277,48.75898483645223,3.1133566820710534,5.804964544752493,0.034588894310636394,0.0,0.0,0.0,15.457034526425517,0.8672491147128815,42.177209366462954
2500,5.885103883565056,20.15422429035911,200.0,16.378548639776707,26.71478263914127,48.69637558794014,3.180190150266552,5.987219060910505,0.03874367735281365,0.0,0.0,0.0,14.729232264945855,0.8670140570692189,42.06604487803021
2600,5.565696102865451,20.089396022260665,200.0,17.340484176173938,27.169200551460563,48.37477882030908,3.3193146254926726,6.005895394255782,0.04375690493301574,0.0,0.0,0.0,13.854329700878404,0.8709380751111649,39.69433868656127
2700,5.917511621129324,19.966760849900478,200.0,17.75948066921799,27.3440145416512,49.44562774045489,3.3652204273588784,6.0855747014517,0.04649524358171552,0.0,0.0,0.0,13.737419117942471,0.8730536927842519,41.344487730206275
2800,6.301953307973012,19.520326095784366,200.0,17.714986963092535,27.62026902876653,49.48570814538674,3.3398962636541096,6.004795303959206,0.05106357664829433,0.0,0.0,0.0,13.943207922198713,0.8735432343953878,39.844657570070275
2900,5.6080383416701265,19.302413818469745,200.0,17.560419308694776,27.615981665935124,49.48350653713783,3.341410684223449,6.103860477781548,0.05430518746470504,0.0,0.0,0.0,13.5038791814378,0.8729671524036603,38.722911770181874
3000,5.90609572120182,19.665208239030253,200.0,17.33531875017312,27.469741094255614,50.290233399614394,3.4712764457023524,6.096364965568305,0.05645396958868565,0.0,0.0,0.0,13.84626475360444,0.8719716182406243,39.07393613446281
3100,5.9794399611982305,19.776000526609455,200.0,18.033320332974267,28.36059815649219,48.78110244595124,3.4571425005921927,6.11229550460976,0.06174355404871762,0.0,0.0,0.0,13.20445200181558,0.8754017457183284,37.57663113249119
3200,5.082465912042941,19.192392437311742,200.0,18.975960656129715,28.64400376016817,49.807265789194616,3.542043626665587,5.980383325215938,0.06285059670777737,0.0,0.0,0.0,14.34083959287604,0.8756571846517405,37.31228006110536
3300,5.290055958849002,19.23537925465288,200.0,19.427137971382507,28.803222869742584,48.154693322313186,3.5047602153974915,6.0121812357341,0.06509452947151351,0.0,0.0,0.0,13.153107398373246,0.8776738138564724,38.4989659440656
3400,4.822853201921017,18.961265080600395,200.0,19.511016353415084,28.444090741860684,50.104295414836834,3.513929360185495,6.07563760495311,0.07203490297716031,0.0,0.0,0.0,13.96283994919186,0.8790385514163777,36.80671062802137
3500,4.872789125743974,18.737932480105197,200.0,20.168028537289633,28.119174378426592,48.76192825328472,3.6485126673358055,6.227495843958012,0.07628126600277188,0.0,0.0,0.0,14.049954506674736,0.8790813042778037,37.17849795791385
3600,6.042273612478487,18.112333909744052,200.0,19.112748710084592,29.069571963446915,49.553120050115425,3.6586774546541188,6.023451835337886,0.07839821095448114,0.0,0.0,0.0,13.262874342039549,0.8785975857678074,37.056055097221176
3700,5.2736594762912885,17.935082432810137,200.0,19.40710301253947,29.162585932236354,48.938360871925504,3.632238169405314,6.083310283003563,0.07927616370897336,0.0,0.0,0.0,12.593089846560956,0.882633288159481,37.429476469548234
3800,4.873912471046273,18.06336879520101,200.0,20.33248470465067,29.066059371969274,48.511674953352085,3.6895697326414867,6.216891010700866,0.08675560715792242,0.0,0.0,0.0,12.828972048175627,0.8807239582359965,35.46201888624845
3900,5.008783830217723,18.479163262106173,200.0,20.523247484579024,29.039231361752297,49.062228175295004,3.625352632706285,6.1532999859284505,0.0892800370208542,0.0,0.0,0.0,12.809565636982462,0.8830343253541862,35.751660503850985
4000,5.301284530242453,18.05348073963913,200.0,20.946335168623563,29.698474257723774,47.53896873962012,3.724904171708248,6.027950076796774,0.08975991592606312,0.0,0.0,0.0,13.429496496006186,0.881712584863005,36.552819361745165
4100,6.1156006793626645,17.415903263102255,200.0,19.92930591777431,29.830421343474363,48.608636235070215,3.7767245135059873,6.062331701573176,0.09693894433590244,0.0,0.0,0.0,12.072935447492998,0.8829635756539805,35.78398541828462
4200,6.042288491036153,17.36310628884858,200.0,20.929663876884977,29.513682247837046,48.93540445739206,3.779865970504674,6.0002199847141,0.09750042910679795,0.0,0.0,0.0,12.633745250600828,0.8866290026129202,36.48589562080679
4300,4.9677159733533145,17.06486998900435,200.0,21.567334505460018,29.824847014544307,47.59394336362346,3.759402689082462,6.104958655055719,0.10192345684273224,0.0,0.0,0.0,13.425226268340928,0.8852997624498448,34.57288193029057
4400,5.009697730210302,17.18198592516547,200.0,20.632960874399743,29.571320225059747,48.49189293069194,3.8310756130735566,6.046375540575904,0.1054950919632863,0.0,0.0,0.0,11.921192284728203,0.884023509022684,35.938133385081244
4500,4.702515646645861,17.307352997865394,200.0,22.099024567260784,29.503308552730953,47.11593168779749,3.769219900102078,5.982120921802893,0.10645452950640082,0.0,0.0,0.0,12.535743974237228,0.8866626356435152,36.22087373351253
4600,5.553611213278511,16.778959543663703,200.0,22.19198864588689,29.889335899907593,46.83786995772183,3.8247620779826503,6.010785605675195,0.11265556454284627,0.0,0.0,0.0,12.952317667188845,0.8871453542431815,33.7100837207674
4700,5.238159674229986,16.71989640648923,200.0,22.897973773425296,29.75102320388334,45.8862281557401,3.8381660090689707,6.0964051284469125,0.11699995385963724,0.0,0.0,0.0,12.40534507284306,0.8888750629631254,35.20744755373009
4800,5.958613739703185,17.04586520477695,200.0,21.98278704412302,30.741739551409342,47.47485877795504,3.9005181345970943,6.130850973240167,0.11890780481623742,0.0,0.0,0.0,12.492465320346296,0.8878802921834231,33.57092035000295
4900,5.55337092628445,16.9451216438148,200.0,22.179792551146434,30.548883180757084,46.10036306225002,3.992483706850872,6.108916463603561,0.12096297348254571,0.0,0.0,0.0,12.3930418593095,0.8916312738833542,34.418829899332664
5000,5.690198956818803,16.369501245614067,200.0,21.98987027775214,30.91027459069672,46.038604751528084,4.00228840199078,5.865571239093829,0.12347334731699516,0.0,0.0,0.0,11.281898308361257,0.8897094485183363,34.82352611210176
