miliseconds,x1,x,c0,z0,z1,z2,w0,w1,u,i,ix,ixp,y,c,totalCyclin
0,-0.3678881591355111,0.2865243474689801,200.0,-0.7363387918180667,0.22562331215539697,0.7439235565172798,-0.04056342373003603,-0.015124283581252836,0.0002456895790586798,0.0,0.0,0.0,-0.36275836246127935,1.0002089693926606,0.30255277790113544
100,11.27586505431434,0.36818267301258933,200.0,10.272101806096835,0.16332204489334942,0.04934788821742682,0.8942301649370858,-0.00024608244406510837,-0.0018431839897888667,0.0,0.0,0.0,15.958944949549224,0.9479887273605936,26.906626402401272
200,19.71365935406291,0.1897750910284438,200.0,17.947225171049766,0.18780631620153165,0.27598809330242885,1.8275655796741965,0.09070565030425037,-0.002020678750737815,0.0,0.0,0.0,24.85250554366065,0.9006455032062475,44.2215580432348
300,27.063716223565486,0.6008407502722064,200.0,25.304729859273444,-0.11495491563287208,-0.32016876624640767,2.494857749012639,-0.041183236959051864,-0.0016045456475978262,0.0,0.0,0.0,33.4996970742063,0.8629381094880539,61.001672285173385
400,31.26591992655038,0.31950598811612535,200.0,33.081915716688705,0.785669551451674,1.0516397698227735,3.219541996618937,0.1362229236492346,-6.236394949177183e-06,0.0,0.0,0.0,39.31493839412899,0.8411554674550136,72.12942376599354
500,35.78141322803377,-0.20680989921574544,200.0,39.24177730000217,1.3586378717077403,1.0346420132808172,3.87091199289432,0.18964154284489598,-0.0004946034702450293,0.0,0.0,0.0,44.06218381034884,0.8212954697072894,81.138877205566
600,38.0059137772766,-0.07986986195522039,200.0,43.972561370429645,1.8601887248203697,-0.29299768650599445,4.32792228664593,0.09580976835755847,-0.0010484981252236946,0.0,0.0,0.0,48.67789385790578,0.8083858440306384,86.70179533443172
700,39.776206314284465,0.2293123183593304,200.0,48.15851544255184,2.021815545897419,-0.14614205147561415,4.8906142773005055,0.06722921185683466,0.002144552814522932,0.0,0.0,0.0,51.05916920514559,0.7955017378098334,91.36213535307941
800,41.53041143864353,0.7752965449501614,200.0,52.75339409580234,2.2363852582436268,0.9270468857214619,5.324848058014333,0.1586503413238437,9.155601986834803e-05,0.0,0.0,0.0,52.39688580966195,0.7920203214719248,94.93581360829451
900,42.625093383033175,0.43577438446717387,200.0,57.496985479721246,1.9181858428533451,-0.0558921110748114,5.6610545061209345,0.25606885044212924,-0.0014257968763177102,0.0,0.0,0.0,55.06475867158171,0.7865053641184491,98.72476715589298
1000,42.78971155367093,0.18674690202659983,200.0,59.33906198683951,2.534463082532483,-0.8656633534881107,5.953198683865693,0.26151119470257717,-0.0015015808214209935,0.0,0.0,0.0,55.96120181045121,0.7809079159673225,98.8632622626912
1100,44.09958241316637,0.3352828250132933,200.0,63.13089146411633,2.9860065919562113,0.23866523401981865,6.305217363448975,0.3884460310193364,-0.0012339466878083976,0.0,0.0,0.0,56.14225178411562,0.7797006579476052,101.17902151232387
1200,43.5755308586521,0.5428405089721796,200.0,65.83500026616805,4.346645912870662,0.7367064549364398,6.517522370590662,0.5439054392243984,0.0018223931218202367,0.0,0.0,0.0,56.32966216126664,0.7758145355463237,102.07017372492203
1300,44.40518778351417,0.7066245818274537,200.0,66.04631078080348,5.933659044951869,0.6257086946065221,6.644468033515408,0.5621299624256421,0.0011929523787016592,0.0,0.0,0.0,56.46151051808462,0.777551770935331,101.84360669111787
1400,43.81402692590538,1.7706965837078505,200.0,66.92176984444565,7.351986582891503,0.4096056838833374,6.734524501180175,0.8304055080605177,0.0015235091274081742,0.0,0.0,0.0,56.58337141805723,0.7736540931020063,102.4055225824656
1500,42.016532061059536,2.976750323067238,200.0,64.2784686397997,11.140564482483752,0.9770063400241952,6.580095221324665,1.176724838496676,0.0027940072972248643,0.0,0.0,0.0,55.33555222918145,0.7757137501533653,102.30962001987966
1600,37.49683611705337,7.688293999844441,200.0,55.744429716841104,19.359678738637207,4.631343424840098,5.658664955793681,2.203543040816919,0.0018891571821157672,0.0,0.0,0.0,52.743123130958885,0.7745965787867377,98.24593726476172
1700,21.91539833431275,24.951513478137773,200.0,27.290982240320847,27.128847754046035,27.574086327279872,3.2667826128344855,4.945640663867439,0.006211883445669242,0.0,0.0,0.0,41.38164197050997,0.7646751549745007,88.96980832101445
1800,7.929432119677516,36.304986088711935,200.0,9.545036765167858,18.698757601605486,55.46383312938887,2.026003942533948,6.374828832340673,0.012747616713111191,0.0,0.0,0.0,22.38099462232094,0.7737294696885791,67.81852140979197
1900,5.8243528391860515,30.630532417191496,200.0,9.560264725283577,20.11555438651658,57.59465294688904,2.182527513210081,6.350848662963875,0.014532682529735006,0.0,0.0,0.0,16.83773914326686,0.8177320632568648,53.7951792653179
2000,6.462247116983708,25.05706655571609,200.0,12.035016757489297,21.594309434722646,53.06048359799956,2.6321500665954782,5.961466190399389,0.018805919814975532,0.0,0.0,0.0,14.39103035244772,0.843844333984405,45.315784381281674
2100,5.384260492606294,22.711453923567753,200.0,13.87639124719752,23.848799059624493,50.86700961059082,2.8048064203759973,6.035964771411195,0.022836073225428567,0.0,0.0,0.0,15.766022969628137,0.8589165823384933,42.433089295742775
2200,6.36558935288161,21.110783470393013,200.0,15.819761378603616,24.247696453702304,48.83414507767014,3.0659924995402994,5.909251814586489,0.028897708221001767,0.0,0.0,0.0,14.578478433149916,0.8621694631318492,42.00513084099155
2300,5.5920324008745865,21.259534040627894,200.0,16.62601273159401,25.36337222548715,47.736192603344634,3.1509177207738235,5.8915438054401905,0.03183493604679307,0.0,0.0,0.0,14.292478451779782,0.8640684170837666,42.53819473798256
2400,5.75367749580253,20.755546242137598,200.0,16.66003585888131,25.962402055908626,49.200475125122864,3.110052595714221,5.9481026704289945,0.033488242312342924,0.0,0.0,0.0,13.97416070201761,0.8663933597572328,40.53431906389733
2500,6.264143908912481,20.056645332824786,200.0,16.11555160338156,26.631682410478135,48.824179273955934,3.284953649794306,5.934461485393424,0.039327938442394704,0.0,0.0,0.0,13.755769772276297,0.8691171816022197,39.81386758872928
2600,5.5394810232415805,20.591973241576035,200.0,16.2278502182681,26.471786085375538,49.85388561349234,3.2846945454598506,5.860035472817245,0.04122801770432676,0.0,0.0,0.0,13.872381505869297,0.8677897333754385,40.91394973909199
2700,6.238003138416996,19.99607792913361,200.0,16.783665900744623,26.62152587828578,48.50505436901197,3.242562730618471,5.941203040652018,0.043937338077628396,0.0,0.0,0.0,14.812313504014774,0.8710495275053386,40.83729261506231
2800,5.806258626026966,20.202398436991803,200.0,17.575639806747123,26.69278350192267,48.92508029539246,3.276979630226638,5.96411515687154,0.04901942149597595,0.0,0.0,0.0,14.564282119856234,0.8744598693800715,38.682583297191236
2900,5.334522319940131,19.969334509356063,200.0,17.664445929345526,27.294316683914836,49.89091179416651,3.413096795481437,5.9660853126030355,0.05214456343215711,0.0,0.0,0.0,13.529163584984948,0.8737855471267236,38.98710037897575
3000,5.128594637901811,19.770027890470146,200.0,18.561464989853118,27.67217271889402,48.28433675114797,3.407933323553606,6.152781669827565,0.05581555942023239,0.0,0.0,0.0,13.49684454757474,0.8764768789942803,38.454620151606235
3100,5.8518058240312705,19.818936623677235,200.0,18.785018320878926,27.623168689100194,48.63946135429913,3.4832046203914397,6.122971518370277,0.05890033278291367,0.0,0.0,0.0,14.431749680840632,0.8773774433861907,38.92513179825708
3200,5.953787361273744,19.607009328253376,200.0,17.78506337310071,28.323376334427916,48.831873797539785,3.4284715617543244,6.062120671010527,0.0645607472050447,0.0,0.0,0.0,12.920395073108935,0.8762047771074641,38.62009749219873
3300,5.038807680357851,19.36205145099169,200.0,18.4356625563507,28.251238317189166,49.11335539309709,3.5303382610600176,6.171009489702008,0.06740891016900596,0.0,0.0,0.0,12.829993699320784,0.8785946476647353,36.799221870744894
3400,5.390296684545571,18.66025447794789,200.0,18.838804200010326,28.63027927634668,49.72866787286526,3.544931825479887,6.120599754764309,0.0693760819022206,0.0,0.0,0.0,13.80832270285409,0.8784443007117183,37.553220328059275
3500,5.622032046682499,18.240713771542968,200.0,20.012782993246223,28.564309348287686,48.62924950804256,3.5385895576857624,5.99246800152431,0.07221274504504961,0.0,0.0,0.0,13.196369343323093,0.8796148938183329,37.28287253735663
3600,5.96363113277017,18.85175510796051,200.0,19.890498517207494,29.20561739093875,49.17808128253408,3.5872144558233776,6.008272791902531,0.07614955385244009,0.0,0.0,0.0,13.158236251943654,0.8781076541852582,37.007069099761665
3700,6.00017622890695,18.181446363278944,200.0,19.230993450229416,28.92530513132707,48.6475133431859,3.6520866774967358,6.052846567856519,0.07922110604753359,0.0,0.0,0.0,13.099592701830288,0.8817101934148479,35.81261403100384
3800,5.911088550044665,18.112103912434783,200.0,19.24427400833551,29.32814838631722,48.17311390461064,3.6437000221781046,6.165437279943785,0.08357873863372971,0.0,0.0,0.0,13.43021341662281,0.8838274367042565,36.027865926914366
3900,5.394056791707991,17.87441271458589,200.0,20.05423252382085,29.639979719551317,48.215060589943775,3.681331605211796,6.113036350775887,0.08852968579794727,0.0,0.0,0.0,13.518608462142094,0.8845181168557207,35.41596787895271
4000,4.996023361298101,17.92850094659936,200.0,19.725081580435702,28.759038392729142,47.80011207146698,3.767807226367201,6.10107542800902,0.08995575118038297,0.0,0.0,0.0,12.837702703907787,0.8818743338299262,35.18203282699518
4100,5.174824844278056,17.562969872332822,200.0,20.90569476823415,29.890638601170423,47.79402872232586,3.6967182485566776,6.183383307956745,0.0941876965488145,0.0,0.0,0.0,12.438033834856373,0.8851717153633735,35.084233293209486
4200,5.451843092709784,17.298105443821353,200.0,21.6506216037013,29.92891240509022,47.77427402893936,3.819406076676483,5.986439735067538,0.09829205990163939,0.0,0.0,0.0,12.038619626948435,0.8863039781108052,34.60638133080613
4300,6.0180185119698715,17.64027009385555,200.0,21.373761858988974,30.198813097647104,47.37783037052136,3.802141204779502,6.188769050081831,0.10365461511766796,0.0,0.0,0.0,13.340873522054363,0.8831831060022565,36.4601314372519
4400,4.934204774919146,17.486704828400836,200.0,21.458310510795254,30.053580385917897,46.97627141275148,3.7495027264752956,6.032066879031804,0.1046456826230254,0.0,0.0,0.0,11.952327594508795,0.8871086027281737,35.13415770800252
4500,5.281974188812006,17.31985502519186,200.0,21.728269684618155,29.471844418734236,46.827200464799006,3.8787958996130523,6.059042913586103,0.10757405906268584,0.0,0.0,0.0,12.71081891599398,0.8856368506630751,35.67728812891165
4600,5.264385456496975,16.833351388968637,200.0,21.25581938295748,30.190370689844723,47.600919513107485,3.872530559068734,6.009760625380979,0.11362289238657342,0.0,0.0,0.0,11.59512661958124,0.8897430830856119,35.56543524776773
4700,5.832758385800358,17.408390751335272,200.0,22.422291016807982,30.08487677423986,46.928464025175224,3.849201903709521,6.0383213396219055,0.11411647198787248,0.0,0.0,0.0,12.226954970739298,0.8863173907039354,33.83302881090846
4800,5.129340959365746,16.701271527270762,200.0,22.646876473006706,29.957255316081145,46.534813229183754,3.8952331467467434,5.905838687651291,0.11962625768913834,0.0,0.0,0.0,11.89323283130114,0.8909828790978048,34.14578424410437
4900,5.856814779830021,16.367682117394626,200.0,23.264683825278844,30.29359443772969,46.13445352965187,3.9462063266678458,5.991607396688864,0.12276860388781562,0.0,0.0,0.0,12.695573391542663,0.8881493450468212,34.065842925730095
5000,5.257212233492769,17.002120750470155,200.0,22.766407979686424,30.63833141486651,46.99935172736665,3.966770484111619,6.080177562507325,0.12427798672512116,0.0,0.0,0.0,11.58854812393459,0.8888570669661009,33.27263586280429
