miliseconds,x,y,y0
0,-0.010800332839867874,0.0017429503228765329,-0.012345234327222622
100,0.027839755439072477,0.00012552795657657338,0.008802000421560721
200,0.05568173678041397,-0.0004713300686933759,0.012285818518985466
300,0.09155437228208466,0.0005253798694605851,0.008163731234138322
400,0.11719706255398578,0.0013376186299941845,0.013934770446966359
500,0.1375870605439766,0.000807315314796199,0.025114078278529774
600,0.18755568113165624,-0.001396296867309479,0.008833268262795266
700,0.22060806279920353,0.0024852486010099734,0.014784958279605308
800,0.22529041647486436,-0.0012607934054681474,0.023601317698418535
900,0.2710587976282604,0.003464400677304345,0.04842877032418475
1000,0.3112882210860444,0.0003903722854323305,0.051916725855219815
1100,0.31714408941544214,0.002466098641375542,0.08060497238209234
1200,0.3541821493330853,0.0032643069765713414,0.07381937297979116
1300,0.4022992764421876,0.0038221603877666914,0.08241762784813107
1400,0.4068998000370259,0.00339455503459134,0.09646906212361875
1500,0.44555954558752925,0.0058079094333705885,0.13695162025195146
1600,0.4734551515221495,0.010165289718879195,0.14418176614409864
1700,0.5119344188895479,0.006967568026162741,0.17660055344802958
1800,0.5212851066583337,0.009353731313459337,0.17427288730653795
1900,0.5595458091593803,0.014389903145478968,0.20680469625498293
2000,0.5905753134497046,0.0141066340862359,0.2141395084829619
2100,0.604676047036575,0.01800609009228718,0.24175519060062325
2200,0.64699971665654,0.01632218033205805,0.26685856751742154
2300,0.6556730209360634,0.020628397277730793,0.29602774461815134
2400,0.7078463947617781,0.024933164180631393,0.30323220631006903
2500,0.7032881267976989,0.03010226005757502,0.35255408591743337
2600,0.7363032018464574,0.03242963772135407,0.3523458979403347
2700,0.7519342182122498,0.03542907414931087,0.378478395584314
2800,0.7851435475009964,0.04030704797031026,0.41302168601400147
2900,0.7971393564671956,0.04132937385615281,0.4441085155203572
3000,0.8364829182695935,0.045105188754451526,0.46325568546189655
3100,0.8275535123742374,0.05128005108511554,0.5090414117835526
3200,0.853427761948975,0.053499025489327785,0.5202662178906982
3300,0.8790011435008229,0.06148195107086543,0.5627295332768589
3400,0.8802822574197209,0.06632245571757789,0.5737339232228269
3500,0.8942840029121036,0.07142990034015004,0.6216050591390953
3600,0.895377626102908,0.07659186200180267,0.6463572600519384
3700,0.9079001559680308,0.0812063674256195,0.6860359933086237
3800,0.900126934476194,0.0860050776041465,0.7145904473233484
3900,0.9227768192611991,0.09654321944412676,0.7445291446109459
4000,0.9300044718338655,0.10226308243492424,0.7750714281525062
4100,0.9224962292389831,0.1066726458911391,0.7948205099222314
4200,0.9303997981861887,0.11278023981805045,0.8342588323937157
4300,0.9050318577726649,0.11996359036815728,0.8619173724957205
4400,0.9143288119221566,0.1271349720081395,0.8840331726333647
4500,0.8827054601419916,0.13545939270029161,0.9213051565687814
4600,0.8722915350770803,0.1457616331840085,0.9355856129004076
4700,0.8613393145963555,0.1537838846570723,0.9587481657662447
4800,0.860551166532316,0.16002951944739402,0.9805999790935088
4900,0.8341460008199083,0.16689297960009786,1.0219673723428524
5000,0.8185822435574803,0.17757349942461242,1.0185389848000497
