milliseconds,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol
0,11.89300891218961,0.0018320537285886921,0.5,2.9157854485399537,0.0843202223901263,0.5613266600014898,0.04699364017557826,0.4,0.01180522231707843,0.9364797496910141,10.820609591357025,1.761837448882139,11.57089141850514,1.4780256912315384,0.0,1.150752779113133e-06,0.9905464816028547,-0.0034291053686110137,-0.00016684138297199213,-0.02656879179675077,6.406732591364394e-05,0.0024478630834489034,-3.0204984025965533e-05,0.023916592567304138,0.0,0.0
100,11.899235996969326,0.0018319222122341644,0.5,2.915826254838281,0.08411715113132778,0.5600687286336752,0.04690422422919571,0.4,0.011807818700340205,0.9225794429063452,10.825494155176148,1.8740629445362873,11.555832760398992,1.3609803127073274,0.0,4.332305463857025e-06,0.8621071469977932,0.12035153967743825,-0.00016382667042284232,-0.002757941438846014,0.0006904860515722427,0.010024746862031648,-1.629894342248114e-06,0.01542737762638734,0.0,0.0
200,11.897920804956506,0.0018277139820691449,0.5,2.9157545713332094,0.08419895496904445,0.5637395566744264,0.04597761102253908,0.4,0.01179104752112983,0.901951012920787,10.815652511979353,1.9552393419787293,11.558873361079899,1.2885574805801203,0.0,5.502605920209978e-06,0.7841108553777226,0.1927657167548208,-3.141281996850517e-05,0.00256486881234874,0.0017190325840129837,0.035891328602692264,5.315929833830169e-05,0.015355179493787282,0.0,0.0
300,11.89231902712997,0.0018292225722436812,0.5,2.9157627298046425,0.08434024843971832,0.5665401687910705,0.04438116760591008,0.4,0.011773038445786674,0.8670009692972432,10.815911251415644,2.018220566842173,11.563628098662258,1.243166644939588,0.0,3.590058077879942e-06,0.7265543470648872,0.24322228951580124,4.713021960062474e-05,0.013044077095187937,0.003268393789226481,0.061365362825493715,0.00015914643138556034,0.015294969324444555,0.0,0.0
400,11.892988610233115,0.0018272559324750163,0.5,2.9156631629750454,0.08407435325098833,0.5716900138806588,0.042622248651753694,0.4,0.011753608127597888,0.8442741740569302,10.79720639697962,2.0584570609873203,11.557894126648302,1.2115958126972273,0.0,7.252947398846046e-06,0.6682074623655598,0.26712054254889805,-7.738452363330997e-05,0.04703435814807152,0.004503300978157746,0.08888879890274134,0.00022862943820735928,0.015311527914222847,0.0,0.0
500,11.895496653374648,0.0018260413254151883,0.5,2.9157138560688853,0.08427944611370217,0.5813136371959114,0.04054394912722873,0.4,0.01174596451848657,0.8155637106921526,10.785793123642064,2.0874061143983598,11.55516237771546,1.1962815478023086,0.0,1.25014978192148e-05,0.6508396554797089,0.2872501394889227,0.0002890875197525965,0.05565513935504075,0.00544091768750325,0.1061161137896157,0.00024249639634050298,0.015431471132656322,0.0,0.0
600,11.895074528216043,0.0018269715538994132,0.5,2.9156077938496434,0.08413333702500286,0.5876216711857769,0.0391205132464622,0.4,0.011716591467754788,0.7889497794272856,10.778099085258196,2.1064429041543136,11.539076337350908,1.1894384330408418,0.0,7.626925652989063e-06,0.6275554328786678,0.2894068973395025,0.00033527708249139846,0.0852612571858599,0.00633149905203238,0.1206673416544631,0.00032097503105794564,0.015470774904725895,0.0,0.0
700,11.89112159799599,0.0018263991525912832,0.5,2.915524125398623,0.0841406907354356,0.5933563005755194,0.03768708363467642,0.4,0.01171697108450639,0.7752054377308037,10.76603083857308,2.1287444189376803,11.546447549862663,1.1840724518001582,0.0,1.6047310852963925e-05,0.6131538128236029,0.29844197635638725,0.000553447696762005,0.13129075189767173,0.006882351125151816,0.13269194709383256,0.00036520562598010815,0.015478073064791252,0.0,0.0
800,11.88447778732289,0.0018210967499398124,0.5,2.915524428845022,0.08390326176201843,0.5971296444642514,0.037147685394901396,0.4,0.01170171522412848,0.7592477579854574,10.759467306268427,2.148224928621296,11.527780036442856,1.1822642450727099,0.0,2.1646521167009396e-05,0.573301665627272,0.30514612844009886,0.0005092453358209973,0.15662687651215842,0.007283703954321609,0.14305142784881691,0.00038334140390886316,0.015451380609810779,0.0,0.0
900,11.88317280912563,0.0018226206234578698,0.5,2.915375872885043,0.08379203976233446,0.6042245424150049,0.03627148794430816,0.4,0.011683417307149634,0.7550749839021068,10.75096527753507,2.163517122635561,11.515136719066929,1.1802962413095281,0.0,2.0080133806813104e-05,0.5838201467616687,0.30518378038725746,0.0008804501322854845,0.16428268678360042,0.007306170023842374,0.14419798717630347,0.00041974822968385923,0.015673641185280782,0.0,0.0
