milliseconds,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol
0,11.89588458272357,0.0018279095106936397,0.5,2.915773145029945,0.08435963571294063,0.5613941256645733,0.04647987018683121,0.4,0.011796310364451,0.9378266088505104,10.821606122700652,1.7528166120420297,11.581859427694976,1.4789225238240074,0.0,-4.816553930410308e-06,1.0049256620542135,-0.0005682542059589947,-0.00019606668623490663,-0.030046242441537595,0.00014088321667973797,0.003047464873855495,1.3855292560476648e-06,0.02372341064870187,0.0,0.0
100,11.893459690296831,0.0018276790397426317,0.5,2.915815281061069,0.08412687994691453,0.5597339723558067,0.047093811495434866,0.4,0.011794771542377286,0.9263299361328449,10.820636466451516,1.8807794897951329,11.582423338167175,1.357977268346304,0.0,4.5451923675871786e-06,0.8597615838979625,0.12723754203847962,-0.00019385764899424032,-0.00030724863205847607,0.0006217738766721328,0.013289844267629474,9.84189425220166e-06,0.015233511893708184,0.0,0.0
200,11.891754073425762,0.0018274561920873593,0.5,2.915788077771708,0.08428331414918885,0.5615252393800321,0.04602686951967717,0.4,0.011781218030093823,0.9035301937278266,10.817917737235895,1.9552788884388872,11.561534727569247,1.292772259855167,0.0,-8.253090707184669e-07,0.7756064729054228,0.19450026741529913,3.324661431291821e-05,0.030060344795703874,0.0018406189872876477,0.037183652369967436,7.371876397061057e-05,0.015355304826861217,0.0,0.0
300,11.897996682282255,0.0018282940645116103,0.5,2.9157632165649296,0.08425613718697013,0.5662262792413592,0.04412328162903074,0.4,0.011773347777979906,0.874513393944098,10.810074160491656,2.0158291438583014,11.554714857243685,1.2414414688691617,0.0,-2.4706451638233433e-07,0.7126455558984024,0.23685162604980184,9.300085718705308e-05,0.011772664973897768,0.0032352183770533154,0.06270822168542564,0.00012271019244411267,0.015391212136243768,0.0,0.0
400,11.898172911820604,0.001827766773959963,0.5,2.915679012223996,0.08431896859520348,0.5747635083322877,0.04220910522866495,0.4,0.011755737662849014,0.842754213777342,10.796293628428966,2.066604587451757,11.566058276868512,1.216483220934345,0.0,4.7954514206285396e-06,0.6836284160017263,0.2684755354993747,0.0002416632837640858,0.05242219055992811,0.0046313787486645264,0.0851716531774269,0.00020871698554577082,0.015492155876103687,0.0,0.0
500,11.890903558368885,0.0018274467542982748,0.5,2.9156036312781475,0.0840217100732287,0.5804986202731848,0.04061698391494745,0.4,0.01174614553605263,0.8128439494387519,10.787147624771334,2.0869929551467665,11.5497685259836,1.1980923895296673,0.0,9.021496770255408e-06,0.6550765457583105,0.2838493276215856,0.0001579489393047839,0.03927252497902721,0.00542437029805946,0.10436563102357448,0.0002817756702224494,0.015495360905946578,0.0,0.0
600,11.891312624258603,0.0018266137020918878,0.5,2.915568623433924,0.08404789205446601,0.5874996839283633,0.039004104524983645,0.4,0.011725624535393626,0.789841476395589,10.777826822244933,2.1124265546771706,11.55124664392193,1.1924876616741182,0.0,1.1276474911444658e-05,0.6141075825576003,0.29764005736064564,0.00016356032644870085,0.07569708027950693,0.006364442025302932,0.12013093676625797,0.0003130749084026054,0.015517536485499821,0.0,0.0
700,11.88804496948467,0.0018225604936653182,0.5,2.9155022139029363,0.08401807169786338,0.59222552006804,0.0378279766477644,0.4,0.011706674350724228,0.7798119337395863,10.773140273391052,2.1273982575524135,11.544519056090206,1.1893983322509278,0.0,1.2214887916544704e-05,0.6087675939419458,0.298675046144211,0.0005059947648914133,0.09303962601118296,0.006792111292970275,0.13116382918625447,0.0003739920232444276,0.015421739268454986,0.0,0.0
800,11.889549490542645,0.0018205604378961043,0.5,2.915513519142481,0.08409172983397364,0.5973879393938465,0.036713345137762504,0.4,0.011695500993259025,0.7607554433801934,10.755295350232444,2.1496379019978247,11.506536847406506,1.1848466837989946,0.0,1.774800462976791e-05,0.5954358403367613,0.3043380754857653,0.0007563441793886766,0.14705486730852785,0.007147342620146359,0.13712877573184312,0.00038784969222886137,0.015543610302410828,0.0,0.0
900,11.884142293089797,0.0018178581181121263,0.5,2.9153537063215014,0.08386556212643241,0.6037986177324278,0.0363850450834641,0.4,0.011685052986834582,0.7478932414700836,10.749401917944608,2.159410784486559,11.492743387772835,1.1823419440038554,0.0,2.7966014648781333e-05,0.5594586416393028,0.30043472317943004,0.0005500376608512481,0.13033615178961133,0.007491218579509668,0.1432785766690782,0.00041685683635021327,0.015628125316552582,0.0,0.0
