milliseconds,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol
0,11.893799179512195,0.0018298643813278606,0.5,2.9158227486677304,0.08424474875840976,0.5606315626551609,0.04697470165130786,0.4,0.01180638185761821,0.9390989376295659,10.822738262469375,1.750676610474089,11.554059507277943,1.471174824128218,0.0,-1.9108010538789927e-06,1.0012871293621595,0.0012708663715681463,0.00019762966883097625,-0.02715869137033768,5.290093154482e-05,0.002503761135747655,-8.420124015715124e-06,0.02391471351346807,0.0,0.0
100,11.896020332675214,0.0018290100870566365,0.5,2.915745179329504,0.08433053000799834,0.5599635827815234,0.047158415809105826,0.4,0.011802173630851195,0.9238342363589734,10.817958272692891,1.879663709932184,11.567316904315895,1.3610180066090043,0.0,-5.955859851260361e-07,0.8839295743028849,0.11970127815202297,6.8257769799339e-05,-0.002973095338136166,0.000499435742415717,0.015336383817198675,4.569424114097492e-05,0.015241208723717424,0.0,0.0
200,11.893338343370127,0.0018299038961734147,0.5,2.915719648882993,0.08429394015892208,0.5639806101571858,0.04579928286975826,0.4,0.011783057755349846,0.9000676074660019,10.815740022555861,1.9619591536319703,11.557649944971573,1.287783302346537,0.0,3.102594464759924e-06,0.7814696998106233,0.2007549728526461,-3.008832099607335e-05,0.03546072309493031,0.0017976908448577185,0.03475611366929121,9.750920286776014e-05,0.015292041801782112,0.0,0.0
300,11.897925686603122,0.001829999169442699,0.5,2.915731413548332,0.08420439117032362,0.566610394475084,0.04420026540116357,0.4,0.01176592206228552,0.8711721705411397,10.80900049872472,2.018163428204582,11.579891937203097,1.2400938263384864,0.0,-4.4878010677392033e-07,0.7368218495058668,0.24403215756534558,0.000126300689254866,0.0001633773670897086,0.0033253192030364216,0.06189170682622039,0.00016873399564505074,0.015401755668634437,0.0,0.0
400,11.89708214482279,0.0018305922423365562,0.5,2.915664169695488,0.0841907219666647,0.5731653325224387,0.04254154833823839,0.4,0.011756323015348982,0.842848655584496,10.800660051593665,2.0660192957297605,11.543108840985566,1.214356948931799,0.0,-1.6455857422725296e-07,0.6690201293756026,0.2661738821703348,0.00010880858564177068,0.004711326685219397,0.004450927590429185,0.08833275355502082,0.000207006843120905,0.015354793205135702,0.0,0.0
500,11.893710210895089,0.0018269916009390778,0.5,2.915669811645293,0.08411402665114628,0.579157211811477,0.040563613716529445,0.4,0.011740267102546286,0.8179937147216474,10.787330979454419,2.086793298283498,11.562663555035028,1.2035930832226522,0.0,8.354055906135917e-06,0.6484053632520984,0.286691190997075,0.0001456974344380108,0.05030085558084388,0.0053764553769869786,0.10636628313900011,0.00027817753277606014,0.015473455083072529,0.0,0.0
600,11.89041896200234,0.0018257331662809354,0.5,2.9156407875310353,0.08418658950572432,0.5874676762979307,0.03901946986367243,0.4,0.01172905168888886,0.7909318963530525,10.780561958082522,2.118645691533697,11.545452145612401,1.1861982126046662,0.0,9.930579702904012e-06,0.6132347677956432,0.2968099541111785,0.0001642558355960364,0.10402490648701206,0.006214014042979029,0.12034751707668397,0.0002738279639269964,0.015376732987859408,0.0,0.0
700,11.889325744788177,0.0018240453197831683,0.5,2.9154826795522752,0.0840783786633809,0.5924526415107424,0.03757273961103967,0.4,0.011713609331413988,0.7774309233868274,10.764963256210743,2.1352801918830786,11.519232716970123,1.18099016565875,0.0,1.758244774870269e-05,0.5927645736413013,0.2990915687664176,0.0005244630914894329,0.07515392367118691,0.006749235699042727,0.13245655116080468,0.0003242298014492012,0.015531513546423893,0.0,0.0
800,11.885387630013541,0.0018213973074344982,0.5,2.915481970095257,0.08392750113703569,0.598948270642682,0.036869708806444614,0.4,0.01171062411224562,0.7617451431114659,10.75676590379727,2.152151644823779,11.52281842214118,1.1827258123350095,0.0,2.3468537823125393e-05,0.5987821380773545,0.29635022331774324,0.0006030512401110432,0.13258164192478375,0.007123488005700156,0.1400398856463488,0.0004000438492458851,0.015620291980484785,0.0,0.0
900,11.883933655525569,0.001818005805706833,0.5,2.9153618496143827,0.08388308674703737,0.6023708369718658,0.03607213185784409,0.4,0.011690053526202827,0.7510169636221581,10.75491406180189,2.1640705399712776,11.499608837675202,1.1801003435636637,0.0,1.9496510916542646e-05,0.5773738369270894,0.2993307685761104,0.0008733387574989124,0.14524517985962257,0.007580787859256372,0.14548414681301902,0.0004055727342744405,0.015495855166942784,0.0,0.0
1000,11.880745942864062,0.0018184105800938737,0.5,2.9153792765727338,0.08367719051210255,0.6082669391328871,0.035243033501159364,0.4,0.011685279155278406,0.744962359843546,10.747286099525327,2.1705343585518704,11.503204810811706,1.185196491306859,0.0,3.045630069183016e-05,0.5628787798066248,0.2962002491902462,0.000904534292063345,0.19024162140230733,0.00743844196374529,0.1472122521916515,0.0004283592884160483,0.015574413718888588,0.0,0.0
1100,11.879228761971198,0.0018168656141862413,0.5,2.9152681881543745,0.08371913887426517,0.6090382350274789,0.03488125658031493,0.4,0.011681358088892346,0.7410893603356332,10.737999672985646,2.168501703597121,11.486027992704795,1.1901702092025808,0.0,2.900389181176864e-05,0.5487426379547233,0.2972052742572723,0.0008866827511781242,0.1924730734566762,0.007652209724032392,0.15071497557016628,0.000516052661455221,0.01569464867594341,0.0,0.0
1200,11.874868957657274,0.0018131176519187312,0.5,2.915217213248402,0.08349209891501815,0.6131483842463261,0.03483810112651879,0.4,0.011661024137344843,0.7385646872858826,10.730035859918068,2.1812252470823177,11.480542595104648,1.1848963597381865,0.0,4.1072743101647316e-05,0.540101270663433,0.298156843492598,0.0012074304766150265,0.25958537251595004,0.0076726259093578275,0.1506997479088379,0.0005167227595666706,0.015751214554771856,0.0,0.0
1300,11.87275484182062,0.0018132253840532071,0.5,2.9151767016832313,0.08333151877323777,0.6147764797147228,0.03416528311618059,0.4,0.011654838700705982,0.7286927954199035,10.717692200807866,2.1766710931856523,11.466393337349851,1.191856784926653,0.0,4.5512776034879885e-05,0.540326449158507,0.29136539889219504,0.0015459302768428386,0.24682588199989633,0.007743789973811119,0.15460316229653548,0.0005269009491583259,0.015609748734718924,0.0,0.0
1400,11.870100068190892,0.0018096834204635833,0.5,2.915165153947252,0.0832458127336583,0.6160409592235978,0.034032338851224926,0.4,0.01165265370777597,0.7348171607965657,10.715329954035969,2.179944905870384,11.43487583329371,1.1958283394107072,0.0,4.9497565237645023e-05,0.5161944301050929,0.29104031873996766,0.0014609670108153285,0.3313729147475548,0.007564049101402199,0.1549502555408547,0.0005766194202159789,0.015761000794906103,0.0,0.0
1500,11.866603421662191,0.0018077240634779064,0.5,2.915033219513513,0.08326278806304689,0.618456743694948,0.03393187182806519,0.4,0.011653060586205452,0.7301923208656892,10.705589512138266,2.1802451661591324,11.435603011870644,1.1964060519363156,0.0,4.815581484759441e-05,0.518811025743271,0.287077500664509,0.0018632459696810981,0.30232446327454443,0.007719354768265471,0.15455841324690883,0.0005672641961327883,0.015739403485166635,0.0,0.0
1600,11.86567128581522,0.0018035054762321882,0.5,2.915048027229374,0.08311496109245124,0.6179541221348749,0.03419896072398594,0.4,0.011635325984121836,0.728800036016897,10.700439237995994,2.182825717567499,11.398422829554633,1.2029131683681376,0.0,5.1150746453413766e-05,0.5129182391825805,0.28601832483562295,0.0020444248677700403,0.3313263459849738,0.007412744152994054,0.1513397399680798,0.0005915119120481389,0.01585418942596851,0.0,0.0
1700,11.862423130844208,0.0018031696226597927,0.5,2.9149070350850006,0.08309030895519229,0.6195749605047468,0.034350398100593066,0.4,0.01162542717928833,0.7280474762970198,10.69091061070461,2.1978481360875435,11.407462875784779,1.2071406326314462,0.0,6.207021284232029e-05,0.48545167671703815,0.2773785588889711,0.00211542250385696,0.3791389240115016,0.007631519547316661,0.15151284759361272,0.0006653741085242876,0.015933311571040998,0.0,0.0
1800,11.858028325046675,0.001799807128663725,0.5,2.9149046690496103,0.08290817938393544,0.6179657770254113,0.0344967574166463,0.4,0.011619227259917082,0.7341166207290593,10.696459230514874,2.2001350058126525,11.378923689845356,1.211292504367285,0.0,6.316843255144367e-05,0.4762493003432647,0.2799053662782087,0.0024278333376324315,0.39871868251767073,0.0073703590019564965,0.1500882482541925,0.0006411298174047129,0.015772769698015016,0.0,0.0
1900,11.855997185236085,0.0018001878321355737,0.5,2.914916019109807,0.08274904334981018,0.6185468598223863,0.034310532439572446,0.4,0.011619614091353902,0.7365870877712896,10.686480709750146,2.1984907908257196,11.36043321077086,1.210982544818554,0.0,7.143871611942193e-05,0.4952333238183217,0.27189411140221625,0.0024153222718280134,0.46614820303508464,0.0074371299038744855,0.14889895441789566,0.0006590300944736632,0.015939744676061518,0.0,0.0
2000,11.848512482531037,0.0017964780232852537,0.5,2.9148342635075974,0.0825781144942534,0.6185350372867175,0.03460119867274847,0.4,0.01160270365797572,0.7398694239755926,10.677636647008892,2.1985383608275537,11.341725136987968,1.2161374953322017,0.0,7.58224475323196e-05,0.48622704491728197,0.2734030426235022,0.0024677875531530623,0.4729790629851425,0.007281572807747215,0.14429152892844332,0.0007119093498267925,0.016025127465534496,0.0,0.0
2100,11.843864259127528,0.0017918509709689365,0.5,2.9148076833937506,0.082559832232056,0.6173259632840821,0.034251961653319285,0.4,0.011610641072271395,0.7395633858885406,10.67849996007801,2.2035126318169964,11.328708402347603,1.2124596720964969,0.0,7.21201054142058e-05,0.47324120252784413,0.26650646031391584,0.0026878509814472003,0.4854463585829865,0.007309863717842021,0.14259349014971165,0.0007027029597870164,0.016088189903576754,0.0,0.0
2200,11.840907202294332,0.001791006018546296,0.5,2.914720038615195,0.08242316658425307,0.6174191544574484,0.034794141934299166,0.4,0.011603320270267172,0.7372549008374236,10.674353490595806,2.192082679492424,11.316442311646929,1.2163369089654248,0.0,7.48566551404432e-05,0.460337504479882,0.26790181762889936,0.00302891753923407,0.4915358816519214,0.0071240098084017186,0.14271171923922393,0.0007461832467976011,0.015914944152164635,0.0,0.0
2300,11.845342198000406,0.0017922344697582017,0.5,2.914677196142423,0.08232527373493666,0.6177056414088695,0.034434977183610986,0.4,0.011595231497739712,0.7443909386270459,10.674734760276609,2.2071346023977974,11.328584880971698,1.222474188451903,0.0,8.053022187395475e-05,0.46650466888211073,0.2656581533639634,0.0028883742753600043,0.5304770710900019,0.007110540409930863,0.14237852270675588,0.000800119241338281,0.016031670705794473,0.0,0.0
2400,11.840996030184392,0.0017866537928070407,0.5,2.914669093852163,0.08215379745528575,0.6162886451807735,0.034506011264219975,0.4,0.011595760481645226,0.74336024565096,10.664356489671379,2.197073309046967,11.312986609586043,1.2283482555583038,0.0,8.584452652220537e-05,0.46278814364198356,0.2565848932510721,0.0032713029977632815,0.533007225441586,0.006888502897993918,0.1350279623843017,0.0008212187961121771,0.016042500251102848,0.0,0.0
2500,11.831970209632026,0.0017862648412427851,0.5,2.914640191557972,0.0820740126721532,0.6185791600954975,0.034746069024834784,0.4,0.011584818247310814,0.748613575744552,10.663392888086433,2.20637032190036,11.295212220932758,1.2245802637735783,0.0,8.93037406046101e-05,0.4596377983593602,0.2530724399166913,0.0032044108016313676,0.6088886208312289,0.006729253319163575,0.13611766141859083,0.0008233472381378266,0.01615054811987932,0.0,0.0
2600,11.830196813414972,0.0017836771572103723,0.5,2.914625784559123,0.08187642424257398,0.6158875244273393,0.035271166445965396,0.4,0.011579794098136328,0.7463590287894546,10.65723870853452,2.203432007756686,11.295775399989358,1.236250445578156,0.0,8.882511791155593e-05,0.4457655994534914,0.24982815754933235,0.0034014258176246702,0.6001722657487616,0.006712406970238246,0.1316670454710125,0.0008431042062479942,0.016213211203818897,0.0,0.0
2700,11.829493858076724,0.001783254843050399,0.5,2.9144949620443064,0.08175339084110025,0.6161141031473544,0.03542898571474184,0.4,0.01157268454853753,0.7541013822926771,10.65362943880909,2.198379063419233,11.280944250865774,1.2323147778474257,0.0,9.981163807959748e-05,0.4255170333454355,0.25207056939542677,0.003558767507129935,0.6137812371286109,0.006879378910326704,0.13119740730410848,0.000847878440011346,0.01609668852737689,0.0,0.0
2800,11.826382728933613,0.001780801200446666,0.5,2.914556370213004,0.08178566856301529,0.616102043877319,0.03506209080100906,0.4,0.011566815440521317,0.7568113318272623,10.64961086754351,2.2053407086806667,11.254825011344975,1.2376046389609334,0.0,9.652777765722093e-05,0.43400939109413256,0.25172684486305086,0.0038334236924278745,0.647546319593778,0.006563948919995679,0.13332144074865684,0.0008403028352594919,0.016165728016444024,0.0,0.0
2900,11.822381370088308,0.0017780658854599845,0.5,2.914517057371346,0.08159954266131787,0.6167646461290069,0.035522319175483805,0.4,0.01155042307267154,0.751151442890975,10.655531355970322,2.2103058639109765,11.238687980577964,1.2374905591782077,0.0,9.842813966035331e-05,0.4231544286368004,0.2404237204507736,0.003767696443854453,0.6804718653031743,0.006730344609786177,0.1304082089981319,0.0008467432320696554,0.01610295588007909,0.0,0.0
3000,11.817906586526423,0.0017781295152874224,0.5,2.914396617232905,0.08144158084735291,0.6161895909146117,0.035310370748587595,0.4,0.011561740518360524,0.759592808756694,10.655986141228682,2.198242355354992,11.228049173673513,1.238037127250981,0.0,0.0001106037774340497,0.41247970385984256,0.24038541042772116,0.0038215832122763483,0.658256048033931,0.0066373221266496545,0.13124223357122072,0.0008655090598938739,0.016318970844607854,0.0,0.0
3100,11.814418792765574,0.0017767317817353712,0.5,2.9143999408693158,0.08146231561492077,0.613859496528618,0.03591143512077614,0.4,0.011539505763539716,0.7624004921740977,10.648702105394078,2.2145299422420774,11.2320756356829,1.2413972398945778,0.0,0.00010625373146325296,0.41907155644867955,0.23723533273858424,0.003990726523692041,0.7219953553785791,0.006369599158798291,0.1261298047538081,0.0009291046018556148,0.016258693793184488,0.0,0.0
3200,11.813937068451189,0.001773026439837482,0.5,2.91434870389021,0.08149448818575601,0.6142928825848032,0.03548344904474729,0.4,0.011553278424430992,0.7594485701229308,10.640072880434255,2.203355913238248,11.212244361724611,1.2458452737138388,0.0,0.00011648871441933627,0.42383551890177285,0.240489290548999,0.004114058578134856,0.7259649717400702,0.006337657523035724,0.12773164086108102,0.0008959996669873394,0.01616595721382556,0.0,0.0
3300,11.809920103999591,0.0017715465193795677,0.5,2.9143812430093634,0.08131917452417887,0.6136149873225331,0.035861162466658325,0.4,0.011543343234257666,0.7644197223546786,10.648070474748412,2.212992830066868,11.207544051860525,1.2542555014602605,0.0,0.00011677870977171609,0.39224536727230197,0.23835969602278717,0.004189696066613962,0.7275694688371805,0.00624938253238641,0.12128787490033138,0.0009170825848640054,0.01626487889835106,0.0,0.0
3400,11.81029660223244,0.0017735501678662515,0.5,2.914298604477951,0.08120308411970176,0.6140170036619118,0.03618244161654716,0.4,0.011539946467543959,0.7658684829851673,10.638644795612104,2.2098838880105767,11.200169151686927,1.253869920260309,0.0,0.00011516665318377474,0.3887245559080361,0.23547774019429626,0.004487517417292869,0.7692181209550483,0.006147656839740007,0.12047571033564732,0.0009570366466411556,0.016317873915309623,0.0,0.0
3500,11.803061583298042,0.0017706637411373566,0.5,2.914295308407444,0.08101127442164079,0.6110333341428259,0.03615032619023442,0.4,0.011535058496835268,0.7648198319699494,10.63327616618508,2.2111420532476775,11.180421789262073,1.2590548129307568,0.0,0.0001247818911878994,0.38705182828759455,0.225742079278061,0.004724439990718662,0.7886684385734642,0.006108536184515815,0.12408853738028844,0.0009497533653446266,0.01627082830199249,0.0,0.0
3600,11.805461815773226,0.001768698772910819,0.5,2.9142112341229263,0.08108096719638118,0.6133746597205696,0.035964393266200476,0.4,0.01153216214124302,0.769186910369029,10.635853709783625,2.2147609609825936,11.175146145569224,1.258771690124388,0.0,0.0001242680393519474,0.3876608113338952,0.23138300397938152,0.004821411322697851,0.7765499456695072,0.005990248493375161,0.11957063511020949,0.0009840270135653328,0.016416504648496328,0.0,0.0
3700,11.80291972228657,0.0017677608073025548,0.5,2.9142305828323645,0.08093535669568916,0.6117153959229511,0.03640839509622744,0.4,0.01151479682598525,0.7664737916808947,10.640106343044014,2.2055023893976515,11.159036134905834,1.2573938863072658,0.0,0.00012284174024793193,0.37929460691799083,0.22376388880806616,0.004798046785229246,0.8139706328611759,0.00596713435051809,0.11770993254322937,0.0009733762908445211,0.01625030472401635,0.0,0.0
3800,11.80007436552312,0.0017681329915401965,0.5,2.91412366032019,0.08079667619549444,0.6118370720173303,0.036335977464353554,0.4,0.011521459172712691,0.77058085462411,10.633694237156611,2.20657418849163,11.158759537125079,1.2625723992717528,0.0,0.00012445914006881093,0.37607644812215507,0.22677716340572238,0.005012666430900415,0.8156033006474883,0.006064601640781268,0.11631701008197073,0.0010238667083308501,0.016321314601281056,0.0,0.0
