miliseconds,A_dopa,A_B,A_M,C_dopa,C_OMD,C1_M,C2_M,C1_B,C2_B
0,101.9177442133358,17.89864511304755,1.355433965534356,0.9055017326856527,0.5230908245487443,0.005165592205342822,-0.00012036102066138881,0.00039944897488086874,-0.0005224420898461726
100,88.4601560385805,16.385675333558904,1.0774353857428807,23.736328256773657,0.20496419818657585,0.5189393444146065,0.01552277065539748,0.10885565669633683,0.0038994983958483102
200,77.52545391384342,14.913255239658051,0.8253828223136432,42.75901368144342,3.746679269020283,0.4107227795841926,0.030629722769368137,0.1417997566680093,0.010839441891800016
300,67.50714732272417,13.517211523424299,0.6618464215350877,57.816947421312285,6.9655903900528875,0.3262163096878999,0.04218248968145645,0.14521385478561452,0.017337951565400092
400,59.109266739753004,12.55034696973131,0.49766589907716596,70.72828899726024,8.03611447443286,0.2548373438885502,0.04994365759423096,0.13660438261652189,0.024198197423608046
500,52.35526706941778,11.36827832432177,0.4034145455241791,82.1006656148673,13.979841378896092,0.2086908575078623,0.05643666891859336,0.1261466707881316,0.030382475791725302
600,46.79428648776901,10.395966407732825,0.2982238531119615,87.87248931900363,19.0383216253579,0.16528237314021313,0.059567457328494625,0.11659816617263535,0.036133588041910684
700,42.15766682994223,9.478988351660464,0.23163938082966964,93.58249581322241,23.48119959377119,0.1290845029087428,0.06357398837011917,0.10823357152976087,0.03972415688747582
800,35.16408602222802,8.367467257545563,0.18691940588405637,99.00571525613026,33.06311161136232,0.1054212707247818,0.06502015922204855,0.09857174925608635,0.043707167464086594
900,31.661078197295012,7.920150614174315,0.1445656061186631,101.4346051134424,39.07131847799323,0.08963731029359576,0.06587057642085749,0.0896513022457727,0.045231136553204265
1000,27.718045854223163,7.3004391539658435,0.11033013631594228,104.68825744984663,46.192935620976286,0.06875105344690897,0.0664138705891409,0.08209954996446248,0.04815952888235801
1100,23.19837715625328,6.373585941670807,0.09049444007049401,102.70616388612665,51.040465917724404,0.06209105446519931,0.06556048162426437,0.07178253140879713,0.04979013584305707
1200,20.97196477003748,6.049795842222078,0.060488918420107424,104.01304891854257,59.21677346993703,0.04829048919265012,0.06597091131794688,0.06928303847517346,0.0503653942617265
1300,18.014569139178604,5.541575941122565,0.04490914462430437,104.03292259668038,65.28952914082298,0.04049236883074951,0.06488643985910181,0.06292795144523688,0.051989400483156235
1400,17.47404207921478,5.091571131022772,0.0371692038300588,102.68053570756963,70.50717491714632,0.035010285590780954,0.0638425860291187,0.05611409459112707,0.05140516794742311
1500,14.895285728569052,4.228721356924025,0.024259783024221753,100.86458955684432,77.14765172225286,0.027590141772081224,0.06339473871863877,0.0496265464698659,0.05245389042123597
1600,11.669598434405353,4.008298154039891,0.015965427643187164,95.52845223504082,80.80108348962192,0.03225328450542078,0.06265336936340968,0.04843122164303056,0.05125194166227625
1700,11.914852169487757,3.5979436585451476,0.01199071125989705,92.58581577836667,84.87668515433229,0.029336389731489887,0.061662403855828926,0.04203275133147561,0.05213601805200372
1800,9.792036533814837,3.5751854321400356,0.024815799856861602,89.80274497693182,94.32211030122761,0.02595552558100588,0.05985895573147268,0.039991738700589814,0.0503463492056676
1900,9.045997525226538,2.8319320619079735,0.0035095851621006497,87.29900848366688,98.21443223881384,0.01638762911980304,0.057954585463555384,0.03519778026376904,0.04981152377689413
2000,8.363156914382683,2.618428204453691,-0.004097484290088188,82.79178349576529,102.36390183747557,0.014682760995906211,0.05788358291191726,0.033624105444311415,0.04928203209701552
2100,7.559777097287374,2.664905356078724,-0.004774693585405439,78.99593196781015,106.44881865104614,0.014076440807094984,0.056460709723552265,0.03148588240602004,0.047716962536362574
2200,6.763223358277303,2.477210999279391,-0.008071532096893928,78.3123732704277,108.36866034307575,0.016427507879202427,0.05467454128445052,0.0252410016917835,0.04767619205615643
2300,4.399661746372245,2.2754944370390917,0.003215744071142528,72.73116804799382,116.6851496321957,0.015752281315631396,0.052872530128921055,0.02465019876001968,0.04619122244055735
2400,3.7629221966718203,1.773839546814163,0.013570033361060208,70.66893637568869,120.06689959854941,0.010449641623946772,0.05255011957827434,0.02452132006837345,0.045471090105659806
2500,3.2708667130872597,1.7125391410565625,-0.004461607031656552,66.55330056707693,124.4022601629568,0.010226954833364896,0.05138171171450825,0.022257510108033538,0.04311109548171184
2600,4.03971886469026,1.523887171522097,-0.010082902342369358,63.31231562441723,126.11153143924977,0.009172792384578988,0.04981784369765597,0.017062015167068602,0.0421691496742442
2700,2.4462907652260943,1.481762766241077,0.00927873292213948,59.121531641956565,130.7800948181999,0.01462629134591168,0.0479521615796936,0.01783661224589132,0.04089491849777854
2800,3.044803064589749,1.5305610107945449,-0.008773312420043467,53.893421180098905,132.17187870122058,0.013700641316113158,0.04696815148815041,0.015516696148750888,0.03963041900933733
2900,2.686139243421246,1.1343688449803084,0.006819776454221838,51.80056759613499,134.99630962283732,0.01556594376929667,0.04574163062011692,0.014152638173182883,0.03781854357234314
3000,2.707523854867642,1.2070399005712098,0.004730577435065763,47.50471783004122,135.83433588256355,0.012917548552411385,0.04527095092778115,0.011448878520535789,0.03647809450588199
3100,1.7679506575931454,1.039372939504027,0.01158156577997272,46.80230003898367,139.9515393144221,0.014425611458712734,0.04409598926526773,0.013324462329616284,0.035015926698823
3200,2.426408116819178,1.0145730313304262,0.0022114031048933113,41.33231936412688,139.30768536816012,0.00839830096724427,0.042863654549340484,0.009987840119590629,0.03411349798139743
3300,1.3554169889336323,0.9389998420673782,0.01363734520722028,38.99020498716957,142.6766845891533,0.012605726998060635,0.04199204772152064,0.011004318718109364,0.03299016715267766
3400,1.5658837372536547,0.9468184412934164,0.012909611861216955,36.69499005470763,141.82835099672147,0.010715588804657648,0.04107892524244005,0.009399568043304522,0.03138395939655268
3500,0.4312246914030776,0.48935014115898634,0.013819369483494064,35.78221660159504,143.07135166970437,0.010435524219349838,0.03952087424419951,0.00905765043806679,0.03013453614805997
3600,-0.11761515344816775,0.7111990959108005,0.007447545437343447,33.1726886561493,145.60763676893265,0.006952411327494152,0.0377553892096851,0.00841338060226386,0.029746209615683996
3700,-0.2730144877415688,0.3836863035834024,0.0024584698456171982,30.485445291509382,146.3649707014962,0.006333889228670736,0.03717383086316895,0.009374088280776046,0.0274928439875891
3800,0.37996176628182116,0.7247026032749768,0.01341953257409958,28.939954458448398,145.39327795938613,0.008562143417093881,0.03591921716313955,0.0075178949873947855,0.02696839270105409
3900,1.7276195621746204,0.5041273175585756,-0.006439581011152199,26.486161991882568,147.04826053741925,0.0035225510980867155,0.034952485089270714,0.007501012709085317,0.026124220946051893
4000,0.5264841835519558,0.5267734435265596,-0.01310042347944891,24.615964186597292,150.23862315283432,0.007398356445771196,0.034483429994393786,0.0068248938573828525,0.024372506010306442
4100,1.461489511741343,0.41552700699744766,-0.0012422133362601639,22.774837194227,149.7530078954143,0.002364926483654755,0.033639119492500265,0.006017920887139181,0.023593989921438758
4200,0.42745447489949745,0.13882211734836059,-0.007410256165401923,21.77272466307215,151.6917027739212,0.011638330707131992,0.03320908955585396,0.004552577507350014,0.021964932910918653
4300,-0.4167633797895875,0.2182203431190443,0.011297959166079641,19.83569605240678,150.8163547522629,0.0055852351620467085,0.0324948795225538,0.003397231868061717,0.021971448777537657
