miliseconds,A_dopa,A_B,A_M,C_dopa,C_OMD,C1_M,C2_M,C1_B,C2_B
3200,2.168787546324145,0.7593536156283666,-0.013521638121846855,44.38243480691856,139.044827860872,0.0052544193102235515,0.0426571635696703,0.009270618105332487,0.03499216723685086
3300,2.0422377961345277,0.8935343218671462,0.012506963599556182,39.3939131845412,141.6597211075226,0.006793769053489655,0.04122661122895335,0.010080765413136634,0.0326506149853242
3400,0.8809072995339765,0.6281094066169286,0.009442495415576947,38.54211651412401,143.5273678328347,0.01122156944442946,0.039666549561682855,0.009850434797704963,0.0322944074703204
3500,1.480307047730341,0.8439897249361044,-0.0014449052064811627,34.5872885781189,145.49630993525608,0.006027014024498821,0.03906307884317069,0.00939788620302717,0.030181800276125523
3600,1.3416429066978337,0.4079014700076084,0.003058405903653679,31.26224777330598,147.18803507133993,0.008189863968018164,0.03780663212018249,0.00973447014455478,0.02863844645358021
3700,2.0042982598984023,0.7631849424637365,0.009213342338175813,31.02137653243556,145.60584427073908,0.010902333212477982,0.0370986752590371,0.007690507164801417,0.027607701069292837
3800,1.04855590715853,0.5883450026037412,-0.004786121799699135,28.91976147783793,148.66116793169164,0.010826326813429332,0.03691649918272001,0.005097485939151469,0.02693370317827717
3900,-0.12826000120554082,0.4953106535730076,-0.010776866215606888,26.95904849422326,147.18999364879517,0.005665020708012598,0.03541545249597506,0.0072431789641154674,0.02579610746640332
4000,1.827122622815112,0.5243625940677128,0.009084395770376296,23.983752596242756,151.33073313109261,0.007099856804758264,0.03422391468178879,0.007604601448102786,0.024851891770836056
4100,-0.42248209473775133,0.4611024709778444,0.009074368432007818,21.20282372148771,148.20569287848576,0.008365939540252566,0.033869481431595065,0.006183080913730546,0.023848383432929762
4200,0.4732943276350724,0.511319235829734,-0.0025157681891132687,19.823878672135873,147.26735825188464,0.0022741278675136485,0.032485793208598686,0.005436448072399579,0.022496966925913894
4300,-0.257724734052391,0.29756018694101344,0.0049634634462623365,17.764693281533084,150.98586844823066,0.007063089081592131,0.03225606559114012,0.005672112370710434,0.021545377033861824
4400,0.042267927688493634,0.15300346055641065,0.0008590200222454053,17.627632788166668,147.5055799870429,0.005351326000743276,0.03119501746040315,0.002312267121911956,0.02109510050989129
4500,0.9994251090708541,0.4223141303135362,0.0018055382651440347,17.246979773275513,149.79277994159108,0.0094341170974014,0.030605579017961876,0.0022789783538269366,0.019258891736039813
4600,0.13011065873112004,0.30097391521561195,0.011811416034004235,13.967600097154682,150.1352244481401,0.00843983047665991,0.03005270821041771,0.003368747064176166,0.019017134485239447
4700,-0.8116920083469661,0.18162822798221764,0.0016187269112542652,12.876929392323895,150.5925854376363,0.004027808472368403,0.02940937043966592,0.0026337618508290223,0.018338874383234713
4800,0.7833380866098588,0.2739853992061061,0.01031387226992858,12.555893683891055,149.66262187663497,0.01043873794816054,0.027362326996743944,0.0010502616588872428,0.017168788409022487
4900,0.14307531014081556,0.2891849409850678,-0.008808170028695434,11.27851334711366,147.44231270823428,0.00823621670788699,0.027554641703114433,0.0032287799289557086,0.016139852668586384
5000,0.5536259572799843,0.10736899422532338,0.005867442033421341,10.902598169807447,148.62285220490085,0.0001220774330681386,0.02718413021821084,0.0030936657843365,0.01625521580675922
