milliseconds,EGF,NGF,freeEGFReceptor,boundEGFReceptor,freeNGFReceptor,boundNGFReceptor,SosInactive,SosActive,P90RskInactive,P90RskActive,RasInactive,RasActive,RasGapActive,Raf1Inactive,Raf1Active,BRafInactive,BRafActive,MekInactive,MekActive,ErkInactive,ErkActive,PI3KInactive,PI3KActive,AktInactive,AktActive,C3GInactive,C3GActive,Rap1Inactive,Rap1Active,RapGapActive,PP2AActive,Raf1PPtase
1000,9922004.465015888,455391.7963505477,4.465015881560159,79995.53498411852,9391.796350547913,608.2036494520812,45.383157353512374,119954.6168426465,119970.8999082513,29.100091748651934,97242.94224831946,22757.05775168041,120000.0,116894.53206893819,3105.467931061788,119877.52109205814,122.47890794186557,567703.409860793,32296.590139206484,561603.8991256616,38396.100874339914,2274.514150885391,117725.48584911457,119250.728795862,749.2712041379044,80010.22588420725,39989.77411579282,116071.93961144787,3928.060388551911,120000.0,120000.0,120000.0
1100,9922004.465015888,455333.334480416,4.465015881560159,79995.53498411852,9333.334480416232,666.66551958376,60.51701677974921,119939.48298322025,119958.20433409233,41.795665907648974,97245.646635278,22754.35336472188,120000.0,116751.40976228473,3248.5902377152624,119844.2454320902,155.7545679098164,562240.4562443049,37759.54375569472,550652.4904759782,49347.50952402337,1438.8832128279353,118561.11678717202,119147.55622000762,852.4437799923171,72002.82381747554,47997.176182524534,115195.71530541709,4804.284694582673,120000.0,120000.0,120000.0
1200,9922004.465015888,455275.2888852871,4.465015881560159,79995.53498411852,9275.288885287462,724.7111147125307,78.36683498368285,119921.6331650163,119942.12637678374,57.87362321623937,97248.84071440174,22751.15928559814,120000.0,116626.13296147693,3373.8670385230225,119806.99270301632,193.00729698369827,556547.7712359726,43452.22876402708,538285.4983500299,61714.50164997168,908.7584045799152,119091.24159542006,119043.87349864877,956.1265013511899,63416.79860198906,56583.20139801102,114241.3758548234,5758.624145176364,120000.0,120000.0,120000.0
1300,9922004.465015888,455217.65650862345,4.465015881560159,79995.53498411852,9217.656508623793,782.3434913761986,99.09040410934536,119900.90959589064,119922.26283176805,77.73716823191756,97252.55313350723,22747.446866492643,120000.0,116516.77426324856,3483.2257367513953,119765.94007150979,234.05992849023656,550635.1019228299,49364.89807716981,524548.7142810936,75451.28571890805,573.3365458860595,119426.6634541139,118939.89637403717,1060.1036259627836,54336.002873948455,65663.99712605162,113215.57897726861,6784.4210227311605,120000.0,120000.0,120000.0
1400,9922004.465015888,455160.43431762134,4.465015881560159,79995.53498411852,9160.434317621673,839.5656823783173,122.84865874654585,119877.15134125347,119898.2266074863,101.77339251367697,97256.81298785792,22743.187012141938,120000.0,116421.76423633278,3578.2357636671672,119721.35041335487,278.6495866451459,544509.6347857281,55490.36521427152,509503.8112718328,90496.1887281689,361.4785802372939,119638.52141976268,118835.76188237383,1164.2381176261183,44882.71800506865,75117.28199493141,112128.2230503966,7871.776949603176,120000.0,120000.0,120000.0
1500,9922004.465015888,455103.619303009,4.465015881560159,79995.53498411852,9103.619303009307,896.380696990686,149.80776876605725,119850.19223123396,119869.65137222312,130.3486277768911,97261.65033114758,22738.349668852265,120000.0,116339.79136027096,3660.20863972897,119673.61735575425,326.3826442457898,538177.8237207627,61822.17627923683,493227.9825278734,106772.01747212824,227.8132955712285,119772.18670442874,118731.55680261756,1268.44319738238,35243.70333688163,84756.29666311844,110994.5608732785,9005.439126721267,120000.0,120000.0,120000.0
1600,9922004.465015888,455047.2084788459,4.465015881560159,79995.53498411852,9047.208478846196,952.7915211537994,180.1406915189254,119819.85930848109,119836.19616636139,163.80383363861924,97267.09645187602,22732.903548123828,120000.0,116269.73474181384,3730.2652581860807,119623.34638254241,376.6536174576244,531647.4949645352,68352.50503546432,475814.0964987681,124185.9035012335,143.53620279200368,119856.46379720795,118627.33595699095,1372.66404300898,25717.468739797423,94282.53126020265,109838.992972673,10161.007027326767,120000.0,120000.0,120000.0
1700,9922004.465015888,454991.1988823249,4.465015881560159,79995.53498411852,8991.198882325185,1008.8011176748086,214.03263626028777,119785.96736373974,119797.55011135616,202.44988864381753,97273.18448121805,22726.815518781787,120000.0,116210.6176146969,3789.3823853030244,119571.4997252746,428.50027472544747,524930.7115676056,75069.28843239386,457371.35521432344,142628.64478567828,90.42090949683535,119909.57909050313,118523.13390943651,1476.866090563398,16794.587219182078,103205.41278081799,108701.75448733875,11298.245512661018,120000.0,120000.0,120000.0
1800,9922004.465015888,454935.58757357567,4.465015881560159,79995.53498411852,8935.58757357601,1064.412426423986,251.66100572833747,119748.33899427167,119753.4373874357,246.56261256430622,97279.94736349962,22720.052636500175,120000.0,116161.57421993595,3838.425780063939,119519.6412624519,480.3587375481435,518048.1486585626,81951.85134143688,438026.5487829611,161973.45121704062,56.95453324941108,119943.04546675055,118418.9724283449,1581.0275716550289,9247.850940639826,110752.14905936024,107648.84696020672,12351.153039793026,120000.0,120000.0,120000.0
1900,9922004.465015888,454880.3716354704,4.465015881560159,79995.53498411852,8880.371635470774,1119.6283645292212,293.2350636014928,119706.7649363985,119703.62266169884,296.37733830118265,97287.42257210251,22712.577427897286,120000.0,116121.8259126494,3878.1740873505005,119470.23533486016,529.7646651398838,511035.75094491267,88964.24905508684,417926.08880477736,182073.91119522433,35.872259161111614,119964.12774083886,118314.86521264925,1685.134787350657,3999.0037519786083,116000.99624802146,106775.46254395568,13224.537456044056,120000.0,120000.0,120000.0
2000,9922004.465015888,454825.5481734311,4.465015881560159,79995.53498411852,8825.548173431394,1174.4518265685995,338.95154142862685,119661.04845857134,119647.91719098255,352.08280901746366,97295.64491070287,22704.355089296936,120000.0,116090.6636291389,3909.33637086098,119426.54200683325,573.457993166781,503952.33720525546,96047.66279474406,397238.7765769582,202761.2234230434,22.59284588279014,119977.40715411719,118210.82087553805,1789.1791244618598,1329.3036880958766,118670.69631190418,106167.36405394037,13832.63594605933,120000.0,120000.0,120000.0
2100,9922004.465015888,454771.1143152385,4.465015881560159,79995.53498411852,8771.114315238852,1228.88568476114,389.0106308788666,119610.9893691211,119586.18565588354,413.81434411648576,97304.6520220245,22695.347977975303,120000.0,116067.43487370606,3932.565126293835,119391.34876754865,608.6512324513692,496880.5430821699,103119.4569178296,376157.90935130505,223842.09064869653,14.228912203246923,119985.77108779672,118106.84482574227,1893.1551742576235,363.6819838454022,119636.31801615463,105823.10446983716,14176.895530162594,120000.0,120000.0,120000.0
2200,9922004.465015888,454717.067210844,4.465015881560159,79995.53498411852,8717.067210844305,1282.9327891556895,443.61385220017775,119556.3861477998,119518.35304889778,481.6469511022379,97314.48011667571,22685.519883324097,120000.0,116051.53402391853,3948.465976081365,119365.41805338167,634.5819466183567,489913.08939737896,110086.91060262054,354899.2189318225,245100.781068179,8.961181501720535,119991.03881849823,118002.94045413306,1997.059545866861,88.64649551019606,119911.35350448985,105659.03318357952,14340.966816420201,120000.0,120000.0,120000.0
2300,9922004.465015888,454663.4040321817,4.465015881560159,79995.53498411852,8663.404032181994,1336.5959678180013,502.93803305143194,119497.06196694857,119444.40996847191,555.5900315280791,97325.16142321813,22674.838576781676,120000.0,116042.3948834535,3957.6051165464146,119347.56252909936,652.4374709006954,483132.6725115317,116867.32748846778,333692.26019444293,266307.7398055585,5.643576213651957,119994.35642378626,117899.10988122816,2100.890118771762,19.997142090810996,119980.00285790923,105589.19584259453,14410.804157405197,120000.0,120000.0,120000.0
2400,9922004.465015888,454610.12197298364,4.465015881560159,79995.53498411852,8610.12197298397,1389.8780270160232,567.1608566952324,119432.83914330475,119364.41464458634,635.5853554136559,97336.7288216078,22663.271178392024,120000.0,116039.4851535082,3960.514846491726,119335.81059058274,664.1894094172994,476600.28446524875,123399.7155347507,312767.49024836364,287232.5097516379,3.554191051341178,119996.44580894857,117795.35442790945,2204.645572090469,4.226680560902555,119995.77331943913,105561.43420954682,14438.56579045295,120000.0,120000.0,120000.0
2500,9922004.465015888,454557.21824859624,4.465015881560159,79995.53498411852,8557.218248596593,1442.7817514034039,636.4391077072456,119363.56089229278,119278.4910868807,721.5089131192724,97349.21066784456,22650.789332155262,120000.0,116042.30215508056,3957.697844919373,119328.29203207667,671.7079679233642,470354.30945607723,129645.6905439223,292343.3269966024,307656.6730033991,2.2383370117630514,119997.76166298815,117691.67491176205,2308.325088237863,0.8400635659553791,119999.15993643407,105550.84198803887,14449.158011960903,120000.0,120000.0,120000.0
2600,9922004.465015888,454504.6900957984,4.465015881560159,79995.53498411852,8504.690095798753,1495.309904201244,710.9088457869267,119289.09115421312,119186.82381197643,813.17618802353,97362.63232757155,22637.367672428296,120000.0,116050.3696442388,3949.630355761129,119323.56418626475,676.4358137353165,464414.9880569571,135585.0119430425,272615.8934086682,327384.1065913333,1.409643193440372,119998.59035680648,117588.07183361088,2411.9281663890215,0.157188294110536,119999.84281170594,105546.89832350163,14453.101676498167,120000.0,120000.0,120000.0
2700,9922004.465015888,454452.53477262164,4.465015881560159,79995.53498411852,8452.534772621879,1547.4652273781176,790.6913459151834,119209.30865408486,119089.65008399861,910.349916001333,97377.01615698096,22622.98384301891,120000.0,116063.23541408704,3936.7645859128743,119320.62178460871,679.3782153913576,458789.80376225227,141210.1962377473,253752.15964405055,346247.8403559509,0.8877534570417552,119999.11224654286,117484.54549492733,2515.4545050725733,0.027706723147645194,119999.97229327688,105545.45082705148,14454.54917294832,120000.0,120000.0,120000.0
2800,9922004.465015888,454400.7495581713,4.465015881560159,79995.53498411852,8400.74955817163,1599.2504418283647,875.8928829167136,119124.10711708333,118987.2506372408,1012.7493627591315,97392.38181332086,22607.618186678978,120000.0,116080.46953391905,3919.530466080867,119318.8017628082,681.1982371918609,453477.9414269547,146522.05857304475,235886.1826248695,364113.81737513206,0.5590816953494816,119999.44091830458,117381.09607172078,2618.9039282791337,0.004602544229164036,119999.9953974558,105544.92376030084,14455.07623969896,120000.0,120000.0,120000.0
2900,9922004.465015888,454349.331752451,4.465015881560159,79995.53498411852,8349.331752451295,1650.668247548696,966.6063448226759,119033.39365517735,118879.93970819442,1120.0602918055004,97408.74653721742,22591.25346278241,120000.0,116101.66307591018,3898.336924089743,119317.68005708179,682.319942918285,448473.4708188132,151526.52918118626,219117.86057422697,380882.1394257745,0.35209355488415517,119999.64790644503,117277.72366104161,2722.2763389583397,0.0007207915389024714,119999.9992792085,105544.7326571774,14455.267342822395,120000.0,120000.0,120000.0
3000,9922004.465015888,454298.2786761865,4.465015881560159,79995.53498411852,8298.278676186874,1701.7213238131174,1062.9131631612217,118937.08683683882,118768.05503100486,1231.9449689950272,97426.12548884067,22573.874511159203,120000.0,116126.42721646388,3873.5727835360444,119316.9902055118,683.0097944882755,443767.457421888,156232.5425781114,203513.63361470876,396486.3663852928,0.2217383977250835,119999.77826160217,117174.42831024656,2825.571689753385,0.0001064722705414458,119999.99989352777,105544.6635154005,14455.336484599306,120000.0,120000.0,120000.0
3100,9922004.465015888,454247.58767065336,4.465015881560159,79995.53498411852,8247.587670653804,1752.4123293461869,1164.8853399197326,118835.1146600803,118651.9482937162,1348.0517062836796,97444.53211064466,22555.46788935524,120000.0,116154.39262097303,3845.607379026919,119316.56647672194,683.4335232781194,439349.30507373676,160650.6949262626,189108.64199181908,410891.35800818243,0.13964450201004053,119999.86035549788,117071.21003541625,2928.7899645836974,1.484081930845025e-05,119999.99998515924,105544.63852492429,14455.361475075517,120000.0,120000.0,120000.0
3200,9922004.465015888,454197.25609750487,4.465015881560159,79995.53498411852,8197.256097505353,1802.743902494638,1272.5874941535196,118727.41250584649,118531.97641869143,1468.0235813084673,97463.97849888401,22536.02150111589,120000.0,116185.20903782517,3814.790962174753,119316.30640081844,683.693599181604,435207.58851622755,164792.41148377195,175909.92495386134,424090.07504614,0.08794414678670338,119999.91205585307,116968.06883294515,3031.9311670548013,1.952788104615058e-06,119999.99999804728,105544.62949646846,14455.370503531347,120000.0,120000.0,120000.0
3300,9922004.465015888,454147.2813386022,4.465015881560159,79995.53498411852,8147.28133860262,1852.718661397372,1386.0788864636702,118613.92111353636,118408.49391466558,1591.506085334343,97484.47577126622,22515.5242287337,120000.0,116218.54504074885,3781.4549592511025,119316.14684086267,683.8531591374102,431330.5605915501,168669.43940844957,163900.2957838012,436099.70421620016,0.05538475500409494,119999.94461524484,116865.00468683544,3134.995313164532,2.426646349809895e-07,119999.9999997574,105544.62623531738,14455.373764682414,120000.0,120000.0,120000.0
3400,9922004.465015888,454097.6607958457,4.465015881560159,79995.53498411852,8097.660795846142,1902.33920415385,1505.4153651209958,118494.58463487901,118281.84644601232,1718.1535539876018,97506.03442134334,22493.96557865661,120000.0,116254.08786909757,3745.912130902385,119316.04897373202,683.9510262680782,427706.4566565999,172293.5433433996,153042.5714220158,446957.4285779854,0.0348797825338208,119999.96512021731,116762.01757328694,3237.982426713021,2.8489827033713258e-08,119999.99999997165,105544.62505745019,14455.374942549608,120000.0,120000.0,120000.0
3500,9922004.465015888,454048.39189100865,4.465015881560159,79995.53498411852,8048.391891009099,1951.608108990893,1630.651174531309,118369.34882546871,118152.36567587826,1847.6343241216507,97528.66464894473,22471.335351055233,120000.0,116291.54332407344,3708.456675926481,119315.98895531926,684.0110446808391,424323.67442675953,175676.32557324,143283.87825722445,456716.1217427766,0.021966333540060633,119999.9780336663,116659.10746358582,3340.8925364141696,3.1638211372275293e-09,119999.99999999696,105544.6246320396,14455.375367960169,120000.0,120000.0,120000.0
3600,9922004.465015888,453999.47206557164,4.465015881560159,79995.53498411852,7999.472065572085,2000.527934427908,1761.840566444959,118238.15943355505,118020.36536482681,1979.63463517313,97552.37665583687,22447.62334416312,120000.0,116330.63568578576,3669.364314214159,119315.9521514501,684.0478485499892,421170.8780675145,178829.12193248502,134559.8039341189,465440.1960658821,0.013833809879796616,119999.98616618996,116556.27432592212,3443.7256740778835,3.35699276542756e-10,119999.99999999978,105544.62447839839,14455.375521601394,120000.0,120000.0,120000.0
3700,9922004.465015888,453950.898780559,4.465015881560159,79995.53498411852,7950.898780559424,2049.101219440569,1899.039158631287,118100.96084136871,117886.13864708865,2113.861352911286,97577.18089649116,22422.819103508817,120000.0,116371.10762188962,3628.8923781102903,119315.92958416959,684.0704158305053,418237.0566027319,181762.94339726766,126798.2184370783,473201.78156292264,0.008712179868038131,119999.99128781997,116453.51812653386,3546.4818734661385,3.531154380681829e-11,120000.00000000009,105544.62442291054,14455.375577089237,120000.0,120000.0,120000.0
3800,9922004.465015888,453902.6695163766,4.465015881560159,79995.53498411852,7902.669516377038,2097.330483622954,2042.3049939891082,117957.69500601088,117749.95636384426,2250.043636155676,97603.0882752895,22396.91172471049,120000.0,116412.7200636622,3587.2799363376953,119315.91574715893,684.0842528411528,415511.5549879878,184488.44501201183,119922.64278692244,480077.3572130785,0.005486774551024037,119999.99451322528,116350.83883042684,3649.1611695731635,7.158098028057813e-12,120000.0000000001,105544.62440289107,14455.375597108687,120000.0,120000.0,120000.0
3900,9922004.465015888,453854.7817726514,4.465015881560159,79995.53498411852,7854.781772651826,2145.218227348165,2191.6992698759605,117808.30073012403,117612.06630318658,2387.9336968133534,97630.11028445477,22369.889715545232,120000.0,116455.2520302891,3544.74796971078,119315.90726277081,684.0927372292671,412984.08900324913,187015.9109967505,113855.0986005437,486144.9013994572,0.00345545839962335,119999.99654454143,116248.236401828,3751.7635981720036,9.184795782349975e-13,120000.0000000001,105544.6243956373,14455.375604362478,120000.0,120000.0,120000.0
4000,9922004.465015888,453807.2330680722,4.465015881560159,79995.53498411852,7807.233068072551,2192.76693192744,2347.2867071917735,117652.71329280821,117472.69319352803,2527.3068064718873,97658.25907696423,22341.740923035777,120000.0,116498.50038580965,3501.499614190251,119315.90206060099,684.0979393990943,410644.75056846597,189355.24943153374,108518.41224788797,491481.5877521129,0.002176182813276474,119999.99782381702,116145.71080446994,3854.2891955300524,5.576439865451241e-14,120000.0000000001,105544.6243930154,14455.375606984377,120000.0,120000.0,120000.0
4100,9922004.465015888,453760.02094023186,4.465015881560159,79995.53498411852,7760.020940232205,2239.9790597677847,2509.1355626358804,117490.8644373641,117332.03928225137,2667.960717748563,97687.54747480426,22312.452525195757,120000.0,116542.27951832241,3457.7204816774783,119315.89887090006,684.1011291000108,408484.0075977492,191515.99240225047,103837.99430233502,496162.00569766574,0.0013705188496584862,119999.99862948096,116043.26200177084,3956.7379982291604,8.703810799709639e-14,120000.0000000001,105544.62439206662,14455.37560793315,120000.0,120000.0,120000.0
4200,9922004.465015888,453713.14294547145,4.465015881560159,79995.53498411852,7713.142945471862,2286.8570545281273,2677.317281695538,117322.68271830444,117190.28535589864,2809.7146441012974,97717.98891218212,22282.0110878179,120000.0,116586.42093406995,3413.579065929958,119315.89691515543,684.1030848446389,406492.70064219186,193507.2993578077,99743.1330090002,500256.86699100054,0.0008631276657397563,119999.99913687215,115940.88995694717,4059.110043052837,-4.4786761807668915e-14,120000.0000000001,105544.62439172312,14455.37560827664,120000.0,120000.0,120000.0
4300,9922004.465015888,453666.5966587255,4.465015881560159,79995.53498411852,7666.596658725968,2333.4033412740214,2851.905818018139,117148.09418198184,117047.59206528864,2952.407934711284,97749.59731795226,22250.402682047774,120000.0,116630.77276321588,3369.227236784048,119315.8957160067,684.1042839933682,404662.03772763733,195337.96227236223,96167.86272825765,503832.1372717431,0.0005435826398099967,119999.9994564172,115838.59463308488,4161.405366915129,2.2134407337230336e-14,120000.0000000001,105544.62439159908,14455.375608400682,120000.0,120000.0,120000.0
4400,9922004.465015888,453620.37967336865,4.465015881560158,79995.53498411852,7620.3796733690815,2379.6203266309076,3032.976643347126,116967.02335665285,116904.10144169572,3095.8985583042236,97782.38693960661,22217.613060393407,120000.0,116675.19917732474,3324.8008226751745,119315.89498075786,684.1050192422064,402983.5881438438,197016.41185615576,93051.47460455807,506948.5253954426,0.00034233900655344034,119999.99965766084,115736.3759931841,4263.62400681589,-2.191019293872564e-15,120000.0000000001,105544.62439155413,14455.375608445625,120000.0,120000.0,120000.0
4500,9922004.465015888,453574.4896010636,4.465015881560159,79995.53498411852,7574.489601064036,2425.5103989359527,3220.605488678277,116779.39451132169,116759.9385098839,3240.0614901160293,97816.3721153062,22183.627884693793,120000.0,116719.57972193073,3280.4202780691976,119315.8945299468,684.1054700532646,401449.2756024098,198550.72439758983,90338.73859092224,509661.2614090785,0.00021559946200308596,119999.99978440038,115634.23400018738,4365.765999812608,1.0970135321017722e-15,120000.0000000001,105544.62439153789,14455.375608461878,120000.0,120000.0,120000.0
4600,9922004.465015888,453528.924071611,4.465015881560159,79995.53498411852,7528.924071611507,2471.075928388481,3414.86643595874,116585.13356404123,116615.21292406031,3384.787075939636,97851.56695103522,22148.433048964787,120000.0,116763.80857028312,3236.19142971679,119315.89425353605,684.1057464640076,400051.37097357085,199948.6290264287,87979.90222118945,512020.09777881124,0.0001357811147960544,119999.99986421873,115532.16861699737,4467.831383002647,9.135697476659829e-16,120000.0000000001,105544.62439153202,14455.375608467748,120000.0,120000.0,120000.0
4700,9922004.465015888,453483.6807328005,4.465015881560159,79995.53498411852,7483.68073280098,2516.3192671990087,3615.831045850759,116384.16895414922,116470.0205711514,3529.979428848564,97887.98519518075,22112.01480481925,120000.0,116807.79370768285,3192.2062923170606,119315.89408405736,684.1059159427122,398782.48469334474,201217.5153066548,85930.52463986228,514069.47536013846,8.551287275031421e-05,119999.99991448698,115430.17980648794,4569.820193512086,-9.85861707529795e-16,120000.0000000001,105544.6243915299,14455.375608469876,120000.0,120000.0,120000.0
4800,9922004.465015888,453438.75725026266,4.465015881560159,79995.53498411852,7438.757250263085,2561.2427497369035,3823.569018051446,116176.43098194855,116324.44510176638,3675.5548982335586,97925.64000563082,22074.359994369184,120000.0,116851.45604785987,3148.5439521400485,119315.8939801431,684.1060198569793,397635.5588717029,202364.4411282967,84151.19611765197,515848.8038823488,5.385475991694188e-05,119999.9999461451,115328.26753151137,4671.732468488652,7.076307308099974e-16,120000.0000000001,105544.62439152914,14455.375608470644,120000.0,120000.0,120000.0
4900,9922004.465015888,453394.1513073229,4.465015881560159,79995.53498411852,7394.151307323306,2605.848692676682,4038.126416596711,115961.87358340327,116178.5593626014,3821.440637398525,97964.54062578043,22035.459374219576,120000.0,116894.72850824625,3105.2714917536573,119315.89391642904,684.106083571041,396603.8591086983,203396.14089130113,82607.18431416796,517392.8156858329,3.3916978715491e-05,119999.99996608286,115226.43175490276,4773.568245097277,-4.324107720096507e-16,120000.0000000001,105544.62439152887,14455.375608470924,120000.0,120000.0,120000.0
5000,9922004.465015888,453349.86060485657,4.465015881560159,79995.53498411852,7349.86060485704,2650.139395142949,4259.553974270811,115740.44602572918,116032.42671477598,3967.573285223933,98004.70053625337,21995.29946374662,120000.0,116937.55515854114,3062.444841458771,119315.89387736336,684.106122636715,395680.9659858205,204319.03401417893,81268.04004230816,518731.95995769266,2.136046423007969e-05,119999.99997863937,115124.67243948278,4875.327560517281,2.4487893955053525e-16,120000.0000000001,105544.62439152876,14455.375608471024,120000.0,120000.0,120000.0
