milliseconds,Cyclin,Active_Cdc2_kinase,Active_APC
0,0.003978048863522774,0.010121129714747906,0.00991876036650956
100,0.022129106220974,7.375736671223621e-05,0.00013889202628269417
200,0.016600017758467908,0.00015316562828748717,-1.4678426056986628e-05
300,0.025379385736135233,0.00019231996468241532,6.138945395017861e-05
400,0.0370738858218292,0.0003779605605349181,0.00013019660046968733
500,0.04558408043315422,0.00046175475036619267,-1.762508544732753e-05
600,0.04265060535067799,0.00032878533434558047,0.00010679690436335489
700,0.047299721504681154,0.00039082033966089815,1.3443858461032898e-05
800,0.05892220664489877,0.0003644729923381082,6.49788013896078e-05
900,0.05937140778459337,0.0004186092353483967,-6.390579938754422e-05
1000,0.06183992619528288,0.00045388645868494693,0.00012406650703250256
1100,0.06677313068066924,0.0008544316329014913,-3.9066343383924615e-05
1200,0.0842394192376521,0.0007399025005629885,-7.574259454038211e-06
1300,0.079374802999813,0.0009102142458936599,-3.663330226254881e-05
1400,0.09136122826148607,0.0007715208268979072,9.765910287474038e-05
1500,0.09896904042051032,0.0008118847423212296,-0.00011541018440883462
1600,0.1023804177539291,0.0009787377577390212,-6.0675691851049253e-05
1700,0.11163750301447854,0.0011504455340632844,-5.538676469639731e-06
1800,0.11741605444084452,0.0011055906661306,2.709954991840438e-06
1900,0.11371671600298275,0.0013706071002606837,-5.589457047228634e-05
2000,0.12601247072137356,0.0014360434445640957,0.0001323783583679505
2100,0.1254742992839408,0.0014430831370640085,5.968308523086005e-05
2200,0.13437309395475128,0.0013318482255455142,-7.014160506737896e-05
2300,0.13270249519441787,0.0015911810191397723,0.0001250095699095742
2400,0.14919596894620796,0.0014847620701294545,0.00011332372961561558
2500,0.1459362654482215,0.0017389692222138427,-6.404837527162476e-05
2600,0.1600744998113195,0.0019004482053375227,8.45098400172967e-05
2700,0.1548297001620405,0.0019190515172139437,9.690145061560336e-05
2800,0.16405969245088067,0.0018606794841711735,7.482321695267559e-05
2900,0.16710027688602128,0.0021553580772658083,5.9212826174902215e-05
3000,0.1712697043587206,0.002098973587418916,0.00010997349832559367
3100,0.18750790180064045,0.0022477325789435963,7.785199843246714e-05
3200,0.18861326432736508,0.002336410968229067,9.803776190511552e-05
3300,0.1912069951678117,0.002607300402895772,-4.124347605931128e-05
3400,0.19939189500379131,0.002724135757914068,2.671108749911003e-05
3500,0.19969893061009786,0.0025732655103286044,9.057331463147922e-05
3600,0.21497065735562404,0.002663337076806862,5.0693133539079755e-05
3700,0.2151856933862522,0.003044529534554047,0.00014687921461569396
3800,0.21418038362441394,0.0030044457623900605,-9.913620210686992e-06
3900,0.22676287595822456,0.003245499145184737,0.00011181340660645439
4000,0.235089846784245,0.0032235363526918496,5.447493903249951e-05
4100,0.22918654116101334,0.0035843117975563215,-7.974498037791268e-05
4200,0.232892572004509,0.0034711767594691485,0.00015632454763929579
4300,0.23436976872890258,0.00365856575792203,6.0094018069364673e-05
4400,0.24982248644808214,0.00385397150896352,-1.8094910214145876e-05
4500,0.24908812903775712,0.004071672198757739,-7.497686057574685e-05
4600,0.26120919434998185,0.004011440350380729,4.81934935478819e-05
4700,0.25731640917215315,0.004309390466853899,0.00013884460820884836
4800,0.2690683824007848,0.004386432910604461,0.00012688490416007495
4900,0.269532926642595,0.0047794198711305115,1.944747765712073e-05
5000,0.2757061877094838,0.0047801724894733335,7.36258625997906e-05
