milliseconds,Cyclin,Active_Cdc2_kinase,Active_APC
0,0.016817145361441854,0.01001938033645266,0.009962776960190767
100,0.014752667242415788,-1.023295813077358e-05,0.00015349453495693731
200,0.024510833471783504,5.408343921931073e-05,6.179702213482554e-05
300,0.021826018574079335,0.00036631407620782365,8.980752763775187e-05
400,0.027902660219120974,0.0003007371908184152,6.410009051147219e-05
500,0.04047332149026546,0.00031995996657442014,-0.00011235090231294621
600,0.04800177425164148,0.00023450347669688504,4.531387317904408e-06
700,0.055223861781591214,0.0005532188822119119,-0.00010932456430890143
800,0.058252138159289035,0.0004075874043599569,3.4475121905977084e-05
900,0.06267857651228759,0.0006396773529035327,9.341175157420842e-05
1000,0.07406745605058378,0.0007896208464195809,0.00010348937059477886
1100,0.07619877275439528,0.0007988228866818239,-5.959807555341594e-05
1200,0.07415113622510917,0.000669365167352738,0.00012032725762480586
1300,0.08060194509122183,0.0007821882580456553,-3.548473645952689e-05
1400,0.08936837676234866,0.0007802835435700504,0.00014841978823164467
1500,0.09773768824187279,0.0010797423895588997,-3.6140839047053945e-05
1600,0.10707599527457518,0.0010583687706545155,-2.992834306203821e-05
1700,0.10719327595303384,0.0012119488466280908,-1.8695137710501534e-06
1800,0.11604727932393413,0.0013048292031928278,3.923331961551944e-05
1900,0.11294772512276938,0.0014087110782134797,-1.4577860844989957e-05
2000,0.12833101746617862,0.0014152709498063644,0.00012640145253601696
2100,0.1216087049706784,0.0012557995799090853,-3.6777816221490086e-05
2200,0.14155464827303813,0.0016153911996418977,-6.463195970313193e-05
2300,0.1350351485709994,0.001428865312791274,-6.125015161931939e-05
2400,0.1463024139298968,0.0014870117259543252,6.072901525074154e-05
2500,0.15261120741142223,0.0018741280118699506,8.221572359655297e-05
2600,0.15114919791620426,0.0019577362562394848,-6.933722452334251e-05
2700,0.1570879082514936,0.0019316529153655946,-0.00010844633501904705
2800,0.16453203537760355,0.0019337168476016387,0.00013655409256085456
2900,0.17823945297893873,0.0020963082467486006,0.00013490937497493126
3000,0.17243160196241608,0.0022389876432929684,-7.347183253868476e-05
3100,0.18249178535852617,0.002374813387168245,0.0001080338226730439
3200,0.1897795050883393,0.002318044378470571,2.9804700715478003e-05
3300,0.1939683664776288,0.0025645409733089774,-9.491042567886805e-05
3400,0.1983851470309408,0.002708815299161205,-2.8719561641824988e-06
3500,0.2049530615027007,0.0025400250547849917,8.961885170932551e-05
3600,0.20707678707850008,0.0029865259065741754,-5.839517042625725e-05
3700,0.21212898810116493,0.0030102949057824765,5.371587700887513e-05
3800,0.22183093861136524,0.0030064281184928737,-8.923976470486978e-05
3900,0.2296519677715413,0.003302525514122328,6.522472541156209e-05
4000,0.2195870549677905,0.003213762747970878,-2.0323078562104313e-05
4100,0.23540557629745645,0.00353393074187697,-3.9086465628746604e-05
4200,0.23417749522244188,0.0035498163812774856,-4.1360578465524535e-05
4300,0.24756836835676288,0.0036221100726689863,-1.7391388731967023e-05
4400,0.24216697609726764,0.003946634305601889,-2.9395784704399026e-05
4500,0.25405837630445655,0.004062199094948113,-2.628314518572122e-05
4600,0.2514327132991101,0.00420844437613783,-2.9928669233384044e-05
4700,0.267871621728428,0.004332749376132482,-4.404134038340127e-05
4800,0.2697339521161309,0.004403549124604424,7.994395744690773e-06
4900,0.26679252127893593,0.0046060014892352966,0.00016085710454237493
5000,0.27237894701959897,0.005035953915603521,7.933203892153481e-05
