milliseconds,Ras2_GDP,Cdc25,Ras2_GDP_Cdc25,Ras2_Cdc25,Ras2_GTP_Cdc25,Ras2_GTP,Ira2,Ras2_GTP_Ira2,CYR1,Ras2_GTP_CYR1,cAMP,PKA,cAMP_PKA,IIcAMP_PKA,IIIcAMP_PKA,IVcAMP_PKA,C,R_2cAMP,R,R_C,Pde1,Pde1f,cAMP_Pde1f,AMP,PPA2,Pde2,cAMP_Pde2,Cdc25f,Ira2P,Ras2_GTP_Ira2P
1000,19613.48108523024,0.015258512708039377,168.026313387188,5.9076591012227197e-05,131.9583690234278,46.66725768368453,164.14562883662427,35.85437116337562,195.98745556458854,4.012544435411537,54.41687587847631,2499.6871574226807,0.31282280047199607,1.977601262871754e-05,8.361689254631887e-10,2.5177203808761454e-14,2.7836667720655253e-15,2.645470390763568e-15,1.3819638130195869e-16,7.800913968231223e-33,1400.0,1.6915022780557122e-19,3.0458982198318865e-20,1.824275836581508,4000.0,6494.614338779262,5.385661220736486,7.266919231310065e-19,5.780678880023632e-18,1.5382985542975188e-17
1100,19601.264301211202,0.015264538537160161,165.16020307728817,5.885612001518252e-05,134.82447352796953,51.122476085984935,157.26900950464477,42.73099049535516,195.10250325399818,4.897496746001941,73.21195088509366,2499.532226269872,0.4677294635098597,4.426381688356096e-05,2.802612083220809e-09,1.2565250891781616e-13,1.546299186343997e-14,1.4613911855711484e-14,8.490800077284869e-16,2.9856761634699642e-31,1400.0,9.744722743864429e-19,2.5736256464684933e-19,2.9326258028699286,4000.0,6492.249495337458,7.750504662540843,4.1733082934437165e-18,2.989504844334837e-17,9.632210966511545e-17
1200,19588.984038912033,0.015270745503866168,162.89621115205762,5.8681965798928776e-05,137.08845942038764,55.41431580509923,150.2350473970432,49.764952602956754,194.1480365745793,5.851963425420832,95.52946750652819,2499.327753914037,0.6721545544617764,9.152316119946389e-05,8.341224684617396e-09,5.353277962098037e-13,7.271507805802258e-14,6.833539513936022e-14,4.3796829186623645e-15,8.072546835093687e-30,1400.0,4.652111793561167e-18,1.7327601962518893e-18,4.494132380842839,4000.0,6489.272763655414,10.72723634458519,2.01938848296639e-17,1.3070131151504952e-16,4.995272956659867e-16
1300,19576.69607286113,0.015277060353739685,161.10677881298682,5.854431615738267e-05,138.87788558225827,59.581717247055956,143.1348357106275,56.865164289372466,193.12767733719787,6.872322662802278,121.53377398756072,2499.065277201791,0.9345456256544545,0.00017715007119821076,2.248348907875086e-08,1.99766413601228e-12,2.9711654357769614e-13,2.776400868557132e-13,1.9476456721982874e-14,1.5987528235746172e-28,1400.0,1.8917538484536907e-17,9.62424956992641e-18,6.617908951931982,4000.0,6485.625242152204,14.374757847793447,8.456595875748332e-17,4.998296746146837e-16,2.205743437445276e-15
1400,19564.442627422486,0.01528342137481013,159.69136093046092,5.843543685765794e-05,140.29329721264244,63.6620439054695,136.04521330682485,63.9547866931751,192.04417459975056,7.9558254002495525,151.36940454266525,2498.736041678018,1.263633966440115,0.0003242997938577252,5.574433518762828e-08,6.66884772034687e-12,1.0789068444050952e-12,1.0024462568003426e-12,7.64605876047523e-14,2.4748744245448563e-27,1400.0,6.722791019416484e-17,4.544373883901554e-17,9.422569930177824,4000.0,6481.254033856657,18.745966143339746,3.1371384374655196e-16,7.302905368374682e-16,9.584966911491808e-15
1500,19552.255161346297,0.015289777415222106,158.57069518785465,5.834923080505259e-05,141.41395668541438,67.689612054684,129.02998016667416,70.97001983332574,190.89950345688843,9.100496543111644,185.16604274186372,2498.3310498372975,1.6683839549722719,0.000566079024760405,1.2868778782580883e-07,2.024198008294363e-11,3.542114405044306e-12,3.272256400365869e-12,2.6985800467843684e-13,3.1001157078723417e-26,1400.0,2.131074783959194e-16,1.8687066447266803e-16,13.035227678808301,4000.0,6476.112000794629,23.887999205367358,1.049464265693394e-15,1.640182035593432e-13,-1.4396253850094168e-13
1600,19540.156599577826,0.015296086685034063,157.68229205464232,5.828089111801386e-05,142.30235357769655,71.69505038552447,122.14137391183607,77.85862608816434,189.69497996483278,10.305020035167272,223.04268379804415,2497.8410979310943,2.1579534400615485,0.0009483494509786939,2.7933661930190687e-07,5.6598816663469e-11,1.0659477223389529e-11,9.790740961310794e-12,8.687362620787353e-13,3.2350684532252012e-25,1400.0,6.12672063874802e-16,6.827272525442514e-16,17.590548117974766,4000.0,6470.157333471048,29.842666528948307,3.2111381119114868e-15,5.0124331443987226e-14,1.202726371437284e-12
1700,19528.16312030405,0.015302315525591808,156.97688115981242,5.822662777237816e-05,143.0077582979492,75.70514159598072,115.42158131750243,84.57841868249231,188.43137826694135,11.568621733058716,265.1110194977053,2497.256803476869,2.7416629879370005,0.001532960342598812,5.74695117641427e-07,1.473431015951791e-10,2.973492347855215e-11,2.7153830101330984e-11,2.5810933772266702e-12,2.8754792268282672e-24,1400.0,1.6202954555982898e-15,2.2522534557248685e-15,23.22988880281404,4000.0,6463.3530241774815,36.646975822513454,9.091129538857954e-15,-4.816581793033476e-13,1.4691663535612886e-12
1800,19516.285583633453,0.01530843724613381,156.4156118603559,5.818345226061857e-05,143.56902151886064,79.74292979665802,108.9041624125983,91.09583758739797,187.10904258023115,12.890957419768945,311.4781105928756,2496.5686254312236,3.4289720118553726,0.0024014284898270072,1.128038015647092e-06,3.602724336372814e-10,7.760017171267811e-11,7.045365804973209e-11,7.146513662963285e-12,2.2208693273153015e-23,1400.0,3.9864675094081515e-15,6.803086396596375e-15,30.100530032535236,4000.0,6455.666308151851,44.33369184814395,2.4042013438606485e-14,3.9045866975792137e-13,1.3094166955983147e-12
1900,19504.53067308779,0.015314431076680454,155.96784747051223,5.814900791729656e-05,144.01677994931805,83.8279590563029,102.61532724765792,97.38467275233698,185.7279904653198,14.27200953468022,362.24842852474336,2495.7668787970374,4.229459994564584,0.0036590834076497777,2.1240676213821824e-06,8.334749140579709e-10,1.9092928140896686e-10,1.7233943270722273e-10,1.85898487017823e-11,1.5148719649242156e-22,1400.0,9.212531548286251e-15,1.903108415373462e-14,38.355000365670456,4000.0,6447.068117869254,52.931882130740725,5.986351656526627e-14,1.1662163259244239e-13,2.751368193737986e-12
2000,19492.901807539987,0.015320281254646384,155.60942707556524,5.812143621254293e-05,144.3751945216587,87.97656336741457,96.57504456154494,103.42495543844666,184.28800606455144,15.711993935448588,417.52535086674067,2494.841745206062,5.152811241679229,0.005439695642698035,3.85456318436787e-06,1.8356445959383855e-09,4.457758633887093e-10,4.000340795207934e-10,4.5741783867989436e-11,9.247986735952688e-22,1400.0,2.0156574175103002e-14,4.977875995673097e-14,48.15049157481835,4000.0,6437.532580448635,62.46741955135923,1.4128340374520754e-13,6.907041231264764e-13,4.767186919613268e-12
2100,19481.399870048146,0.015325976244011871,155.32129576491954,5.809927138546913e-05,144.6633201594797,92.20216374640482,90.79798458691582,109.20201541307165,182.7887232313609,17.211276768639117,477.4121902495074,2493.783280798417,6.208801823849223,0.007910605622321359,6.7677523211068904e-06,3.868910096726108e-09,9.930953268418268e-10,8.86010465524773e-10,1.0708486131718532e-10,5.1115129435851405e-21,1400.0,4.203199920723239e-14,1.2272495279142363e-13,59.64835401389679,4000.0,6427.0365765316255,72.96342346836781,3.17847916264903e-13,-1.1958069156860394e-12,1.2598981506055499e-11
2200,19470.023790954536,0.01533150807617514,155.0884249976379,5.8081357395446207e-05,144.89618541284278,96.51554987458421,85.29431024555768,114.70568975441334,181.22969907539726,18.77030092460279,542.0128289548916,2492.5814225193535,7.407287567326233,0.011278369119084093,1.1535308859655412e-05,7.838447221586334e-09,2.1210003635819158e-09,1.881297740000881e-09,2.3970262358119667e-10,2.5810390723738814e-20,1400.0,8.399763104060821e-14,2.8711480147332027e-13,73.0136609905988,4000.0,6415.559370354125,84.44062964586819,6.84930063982015e-13,-3.3837847574270724e-12,2.511745460504252e-11
2300,19458.77101484253,0.015336871797347239,154.8989619436799,5.80667824868866e-05,145.08564311765377,100.92513691637717,80.07033623200773,119.92966376794224,179.61047865503903,20.389521344961004,611.4320220243033,2491.2259937731824,8.75819213267533,0.01579493492414832,1.914171957277612e-05,1.532453497909972e-08,4.360552102168385e-09,3.845296051838776e-09,5.152560503297847e-10,1.2028699318870848e-19,1399.9999999999995,1.6163211283626951e-13,6.410683955305217e-13,88.41482975580932,4000.0,6403.082314703175,96.91768529681715,1.4196909458869609e-12,-2.682977885392756e-13,4.625511263791543e-11
2400,19447.637875426106,0.015342065005479629,154.74355856833014,5.805482758041427e-05,145.2410413117489,105.43719600821852,75.12907775863263,124.87092224127586,177.9306516106635,22.06934838933656,685.7754252576051,2489.7067102180263,10.271494382578782,0.02176436456466477,3.100149915157118e-05,2.9007210496728304e-08,8.660151734405266e-09,7.592579008878085e-09,1.067572725527374e-09,5.209739535413943e-19,1399.9999999999986,3.0065844277640495e-13,1.3727552435313571e-12,106.02328622410487,4000.0,6389.588629672379,110.41137032761313,2.8407544201261744e-12,3.291202887303259e-12,8.80619875851675e-11
2500,19436.619896756467,0.015347087460979904,154.61484302187418,5.804492561058333e-05,145.36975184564864,110.05606084639344,70.47070913194413,129.52929086788686,176.1899013834736,23.81009861652648,765.1493950918309,2488.0131863433035,11.957214380452195,0.029550103750095914,4.911085267947823e-05,5.3314432894870565e-08,1.666586705224821e-08,1.4526886924142307e-08,2.1389801281061265e-09,2.1101737644903805e-18,1399.999999999997,5.424636872682113e-13,2.8309063916271773e-12,126.01316133700183,4000.0,6375.0632516910855,124.93674830890642,5.504706832068249e-12,8.87570594444997e-12,1.652243340464912e-10
2600,19425.712035740875,0.015351940756432305,154.5070028739964,5.803662946702956e-05,145.47758714852222,114.78431487862822,66.09295110482178,133.9070488948705,174.38804757401647,25.61195242598358,849.6606029766983,2486.1349433555,13.825397484284938,0.03958280790300238,7.624134681286791e-05,9.539063526956867e-08,3.116156244949014e-08,2.700543185760999e-08,4.156130591880413e-09,8.038648159772846e-18,1399.9999999999936,9.521101220248728e-13,5.64225560754466e-12,148.5610075104588,4000.0,6359.492746984057,140.5072530159355,1.0358440325337632e-11,1.8264949424575185e-11,3.0310907050311585e-10
2700,19414.90887760394,0.015356628032643644,154.4154565177871,5.802958671789385e-05,145.56912882448944,119.62296415104225,61.99140327855631,138.00859672088075,172.52508184837657,27.474918151623452,939.4155014710983,2484.061418787714,15.886096114397573,0.0523687186855794,0.00011618431967657197,1.6651670336849045e-07,5.674536318488892e-08,4.889415205910033e-08,7.851211125788854e-09,2.894600380931587e-17,1399.999999999988,1.6297068220171032e-12,1.0902342701842014e-11,173.8455248039499,4000.0,6342.865282465114,157.13471753487772,1.897447693726946e-11,3.493266060344219e-11,5.334890253113303e-10
2800,19404.20479342426,0.015361153730430406,154.3365940605414,5.80235196783792e-05,145.64798676208946,124.57160059621728,58.15983517923484,141.84016481978125,170.60119768746853,29.398802312531515,1034.5196754519325,2481.781978152341,18.149348875984035,0.06849858111992273,0.0001740559807541715,2.8415575155484794e-07,1.0084932222637458e-07,8.639772833930791e-08,1.4451593887066913e-08,9.895491414878715e-17,1399.9999999999768,2.7250782753504864e-12,2.0479742815481697e-11,202.04728770193742,4000.0,6325.170646316753,174.82935368323993,3.3907325237114104e-11,4.279780193685745e-11,9.47021921943787e-10
2900,19393.594066891023,0.015365523369641162,154.2675729813179,5.8018209692131815e-05,145.7170034769584,129.62855980223728,54.59044697846688,145.40955301984778,168.61681419123954,31.38318580876048,1135.0771087156284,2479.2859288693526,20.625156811071612,0.08865708262639084,0.0002566744760686628,4.7485417853284377e-07,1.7524956274569666e-07,1.492786923055501e-07,2.597087044014677e-08,3.2246653392640845e-16,1399.999999999958,4.472872171165787e-12,3.74742898088571e-11,233.3484647456824,4000.0,6306.400310113132,193.599689886862,5.922350766179128e-11,8.561363272641866e-11,1.59838454844909e-09
3000,19383.070995890834,0.015369743348865988,154.20615691646785,5.8013484730156243e-05,145.77841532651215,134.79107627810015,51.274108316330384,148.7258916808587,166.57259410898882,33.42740589101127,1241.1893937362709,2476.56253661973,23.323456645978215,0.11363278540120678,0.0003730214694230781,7.782944652977387e-07,2.982660882752172e-07,2.52618675280951e-07,4.564741299426637e-08,1.0052131410243726e-15,1399.9999999999259,7.177510006134135e-12,6.698259127408506e-11,267.9325246651568,4000.0,6286.547524158519,213.45247584147404,1.0127671100458337e-10,1.2134109951486098e-10,2.687015441386992e-09
3100,19372.629973296123,0.015373820761100308,154.150588445062,5.800920960510493e-05,145.83397972471235,140.0554381033645,48.20058132688281,151.79941866852067,164.46945625141146,35.53054374858859,1352.9549100021409,2473.6010442008983,26.25409098138905,0.14432851364472435,0.0005348022341414244,1.2528805074629694e-06,4.979192886335593e-07,4.1932489692996647e-07,7.859439170359308e-08,3.006948825057647e-15,1399.9999999998713,1.1323238553176296e-11,1.171016020360734e-10,305.9839240661522,4000.0,6265.607437780122,234.39256221986946,1.6982416110754866e-10,1.8504038283656926e-10,4.407552279960008e-09
3200,19362.265550446577,0.015377763222075715,154.09948859699736,5.8005278241157177e-05,145.88507563413756,145.41714185121862,45.35873207163029,154.64126792098637,162.30858246216312,37.691417537836905,1470.4679935522931,2470.390692915298,29.42677541627499,0.18177215642024774,0.000757120461422253,1.9833491180588563e-06,8.164041079118625e-07,6.836537945332113e-07,1.3275031337865183e-07,8.660074061323935e-15,1399.9999999997817,1.7572107013138376e-11,2.005884172909939e-10,347.68777275923935,4000.0,6243.5772366055435,256.4227633944487,2.796145156167611e-10,2.791053911942929e-10,7.092342260094261e-09
3300,19351.972485925013,0.01538157870999418,154.0517776406072,5.800160758078162e-05,145.93278277853742,150.8710469620367,42.73673192978114,157.26326805857755,160.09141937749538,39.90858062250462,1593.8181216729727,2466.920746352903,32.85106282940122,0.22712778695670094,0.0010592816112627264,3.0909727722535284e-06,1.316322232471241e-06,1.096078898095873e-06,2.2024333437556413e-07,2.4062707347364404e-14,1399.999999999636,2.683305185993122e-11,3.3717280916639146e-10,393.2294757443935,4000.0,6220.456288514951,279.54371148504026,4.52606936923839e-10,4.1585254384918035e-10,1.1215401941474345e-08
3400,19341.745782031594,0.015385275415435926,154.00661239410465,5.799813276256084e-05,145.97794433154098,156.41152886682775,40.322250326452206,159.67774965547426,157.81967529500275,42.18032470499726,1723.0891294885912,2463.1805164921316,36.53630492186565,0.2817070500836463,0.0014657441764285802,4.747118287649594e-06,2.0892618189849378e-06,1.7299380899163212e-06,3.593237290690941e-07,6.46330098515929e-14,1399.9999999994027,4.082238939458794e-11,5.563995783826936e-10,442.794350344789,4000.0,6196.246291169184,303.7537088308077,7.210352090911635e-10,6.121524603838022e-10,1.74501606867726e-08
3500,19331.580710845727,0.015388861601110075,153.9633363999609,5.799480328847168e-05,146.0212167424179,162.03262953280137,38.102639038223444,161.89736093412242,155.49531247638748,44.50468752361253,1858.3584714010144,2459.1593920992023,40.491611044511224,0.3469807886094169,0.0020072427736021357,7.191136849760087e-06,3.267545281694392e-06,2.690461641980523e-06,5.770836397146026e-07,1.6818183290099426e-13,1399.9999999990353,5.953310795690623e-11,9.049653307134263e-10,496.5672166561238,4000.0,6170.951415097052,329.0485849029384,1.1316153746184431e-09,8.849144738650259e-10,2.6753839408803188e-08
3600,19321.47283107867,0.015392345473427872,153.92144074377725,5.799158000997041e-05,146.06310891733287,167.72820181888045,36.065105210640326,163.93489474762546,153.12053533816533,46.87946466183474,1999.6965487210782,2454.8468689858983,44.72580493435303,0.42459070985347086,0.002722096250460576,1.0753625851345258e-05,5.040048975668439e-06,4.1268291767724695e-06,9.132197988967319e-07,4.2486823484349636e-13,1399.999999998465,8.716145849056171e-11,1.4475975343599898e-09,554.7319661239402,4000.0,6144.578434572816,355.421565427174,1.7512275524393453e-09,1.2670083636020201e-09,4.045443189230723e-08
3700,19311.417997322555,0.015395735066075064,153.88053289526093,5.798843273116106e-05,146.1040133784805,173.49204591064165,34.19687243608048,165.80312750172084,150.69777505733938,49.30222494266067,2147.1661100298948,2450.2325820197334,49.247379481201556,0.5163610496618577,0.003657726280415297,1.5886448960940673e-05,7.673357990357121e-06,6.248159653452201e-06,1.4251983369057432e-06,1.0440321097906682e-12,1399.9999999975914,1.2793329044815973e-10,2.28050068865036e-09,617.471108491731,4000.0,6117.1368416886025,382.8631583113889,2.674534192489684e-09,1.7947989058382314e-09,6.039196294418148e-08
3800,19301.412362806797,0.015399038137205107,153.84031204707395,5.798533831179764e-05,146.14423092533121,179.31803477506008,32.48532731376485,167.51467259461708,148.22967122316484,51.770328776835214,2300.8217351850562,2445.306338461586,54.06445010496758,0.6243100606073076,0.004872402002174445,2.3201014607084175e-05,1.1539652190492344e-05,9.34441478406699e-06,2.1952374064261903e-06,2.4992820282044543e-12,1399.99999999627,1.8384739632501099e-10,3.5463046542269073e-09,684.9653025415594,4000.0,6088.638938267363,411.3610617326289,4.034047290971463e-09,2.516415726728188e-09,8.908986759074839e-08
3900,19291.452376766152,0.015402262080671447,153.80054944602094,5.798227915430993e-05,146.18399030352066,185.20022707134964,30.91815051281841,169.08184935369715,145.71905105285325,54.28094894714683,2460.7094052196217,2440.058152513118,59.18470689078956,0.7506612619922475,0.006437240623852852,3.351683222583076e-05,1.7153294478875593e-05,1.381359882896387e-05,3.33969564991258e-06,5.8366634610712865e-12,1399.9999999942943,2.61572687703366e-10,5.444234876482147e-09,757.392872038806,4000.0,6059.09990250443,440.9000974955605,6.0133688082727565e-09,3.4947050638206047e-09,1.2997791620228151e-07
4000,19281.53477733628,0.015405413852458525,153.7610727654195,5.7979242001686514e-05,146.22346383253634,191.1329652007047,29.483430289103556,170.5165695183913,143.1689068201134,56.83109317988668,2626.866162912437,2434.4782806950006,64.61536600369774,0.897854284660588,0.008438484830411796,4.7922597928027796e-05,2.521842279884954e-05,2.0196840706850328e-05,5.021582092000086e-06,1.3317172322262379e-11,1399.9999999913744,3.6809637490843367e-10,8.257753611925057e-09,834.9293123939631,4000.0,6028.53782689712,471.46217310286954,8.864453218333897e-09,4.811066909649833e-09,1.8768225239511587e-07
4100,19271.65658098416,0.015408499912970355,153.72175373896053,5.797621698623858e-05,146.26277977189457,197.11095672650436,28.169756893645594,171.83024283137738,140.58237229736267,59.4176277026374,2799.3198650807553,2428.5572574746157,70.36312117385366,1.0685550967440693,0.010980058169207418,6.785173091436984e-05,3.668975604924518e-05,2.9222838804854154e-05,7.466917244392133e-06,2.971054637384216e-11,1399.9999999871047,5.136211402524454e-10,1.2381929470333666e-08,917.746796639611,4000.0,5996.973725623239,503.0262743767511,1.292971215512456e-08,6.569417729820745e-09,2.683954532872957e-07
4200,19261.81506909156,0.015411526184215008,153.68249819555558,5.7973196863051775e-05,146.3020322863075,203.12933980964758,26.96629896318366,173.03370064755165,137.96269838402796,62.03730161597212,2978.0890200054896,2422.2859314568386,76.43409483710639,1.2656656376282334,0.014186466131965638,9.517676718077592e-05,5.285100210577092e-05,4.1864689189175284e-05,1.0986312916596737e-05,6.489754494893985e-11,1399.9999999809243,7.164008382045201e-10,1.8359066665386517e-08,1006.0136772220034,4000.0,5964.431510244434,535.5684897555557,1.8670577160726053e-08,8.90204949503962e-09,3.803504737046589e-07
4300,19252.007772634908,0.015414498022585911,153.64323823709526,5.7970176408273754e-05,146.34128926791692,209.18373087778727,25.86286003746781,174.13713941612437,135.31322893828317,64.68677106171684,3163.182711659881,2415.655501107973,82.83379034876931,1.492332502710705,0.018206009337819653,0.0001323242982968525,7.541369559068099e-05,5.9410893636345724e-05,1.6002801954336387e-05,1.3893435164112587e-10,1399.9999999720658,9.75158681205089e-10,2.695889070178493e-08,1099.8939988846635,4000.0,5930.937933745616,569.0620662543739,2.6703582531023974e-08,1.1976396649973054e-08,5.344192638206246e-07
4400,19242.23245556511,0.01541742020561169,153.6039259954606,5.796715193887933e-05,146.38059857925077,215.27025602290772,24.849917034642136,175.15008220447893,132.6373770790788,67.36262292092125,3354.60060025864,2408.657550057608,89.56704523294621,1.7519546210625416,0.023214352308636672,0.00018241517712138132,0.00010664151540579916,8.355389090469442e-05,2.3087624501105855e-05,2.9180377230580184e-10,1399.9999999594838,1.3172335303890572e-09,3.9198534352329055e-08,1199.5470231681352,4000.0,5896.522503428326,603.4774965716642,3.78458404305576e-08,1.600331241192091e-08,7.44863447102024e-07
4500,19232.487097429283,0.0154202969314595,153.56452866823795,5.796412093079359e-05,146.4199930174525,221.38556714974786,23.91864186945356,176.08135707901465,129.93860233798677,70.06139766201322,3552.3329927859195,2401.2840817184247,96.63798585307657,2.048189779630247,0.029418461783741606,0.00024943401922364734,0.00014950554141051863,0.0001164996499796073,3.300589143091248e-05,6.01792913710318e-10,1399.999999941771,1.7761820680571114e-09,5.645211128799241e-08,1305.126769314958,4000.0,5861.217364492035,638.7826355079566,5.317194356278901e-08,2.1246676357138863e-08,1.0302729702308117e-06
4600,19222.769875765505,0.015423131829839553,153.5250246044238,5.796108171777962e-05,146.45949422849475,227.52684407730632,23.06090754980057,176.93909100742206,127.22038905881676,72.77961094118324,3756.360975864098,2393.527552870906,104.04998402761713,2.3849598067253996,0.03706092301117835,0.00033843276115337227,0.00020787675322229306,0.00016110233013249403,4.6774423089800245e-05,1.2196326126902894e-09,1399.9999999170448,2.3744467428984088e-09,8.058050181655071e-08,1416.7815776563061,4000.0,5825.05715617955,674.9428438204403,7.408465144628401e-08,2.8035054222337354e-08,1.4147302071979607e-06
4700,19213.079148683868,0.01542592798249562,153.4854002268748,5.795803325468724e-05,146.49911578462223,233.6917844906577,22.269280827011,177.730717206957,124.48622628011637,75.51377371988363,3966.656601957872,2385.380905988994,111.80561594145746,2.7664542718476244,0.04642464164023217,0.0004557733542185987,0.0002867630003629004,0.00022102854267854247,6.573445768435929e-05,2.4308681082031573e-09,1399.9999998828039,3.168813169383609e-09,1.140270324133551e-07,1534.6536996287562,4000.0,5788.078843399382,711.9211566006092,1.0240206750678382e-07,3.6775339261414136e-08,1.9292446451824112e-06
