miliseconds,CDK1_active,APC_active,Plk1_active
0,-0.0002041675436921205,-0.0010268924780419979,0.0011368585699750796
100,0.010767816386690788,-0.0012717392248152324,-0.0015140632605655736
200,0.015325151074285975,-0.00031516008791704364,-0.006240867211741141
300,0.02422167311015559,-0.0012034032185955018,0.001810030131852261
400,0.03473021603148335,-0.00026835717997555225,0.0014598033961358945
500,0.054214748824270055,0.0007933125118254335,0.003649443414691551
600,0.05726639809107875,-0.00022476116479654013,-0.00627618308777714
700,0.07421926695962416,-0.0012030969594787999,0.0027963412503257947
800,0.08339760989979411,0.0011838605313373126,0.0019379874763623013
900,0.08758097004075746,0.0012113138104288615,0.004056462260563299
1000,0.10508458010772635,0.0009494186117480282,-0.0025979172594220836
1100,0.11428325680949063,0.0011705013425965102,-0.0015418071478167082
1200,0.11647162874982442,0.0005893156823361455,-0.004150069670173691
1300,0.13295081626472635,0.00044122205508978127,-0.0030324650533977747
1400,0.1363615856104639,-0.0005500925826070089,0.005513974976494901
1500,0.15658513396642137,0.000996473173686142,-0.004596086316032249
1600,0.1659300328796475,-0.001102302213080284,-0.0007276818663371334
1700,0.1770055700498939,0.0007780879511590837,-0.0018932853430688392
1800,0.1843266051510954,0.0004958150699929658,0.004203816284145484
1900,0.19163542314218754,-0.001118084100752187,0.0026030315023291223
2000,0.19925137547844543,-0.0008755282152281297,0.005974480833145072
2100,0.2079627860753809,0.0010810604781816586,-0.003131398852951301
2200,0.22382939213886135,-0.0006342492171609818,0.000919474789911551
2300,0.22468620215848953,-0.0006949144427166491,-0.001942232431598351
2400,0.23941356004871375,-0.00032720831368144356,8.099668377311979e-05
2500,0.25334545546032466,0.0008925218727054372,0.004053546707195401
2600,0.264579801065211,-0.00020863810939857354,0.0014895324332708073
2700,0.2690782074007827,0.00026199878231193577,0.0012058677287747174
2800,0.2729893655600615,0.0003726642842685122,0.006870041518776133
2900,0.29067273835549146,0.001248958313840246,0.012555962367392889
3000,0.30239785384826945,0.0006550312586470261,0.016657130900853225
3100,0.30524373338140853,0.0011246339423870294,0.01751340058342761
3200,0.3163214224258533,0.0008835858119458613,0.027457428081986424
3300,0.32285006518028847,-0.0001396190508240876,0.02500624950613507
3400,0.3407924082845263,0.0008536059763792265,0.03779464613776619
3500,0.34909405321487247,-0.0010802314011447113,0.044355392491276874
3600,0.35994982487574784,-0.0005740644271665116,0.06017438008302812
3700,0.3633887521387947,-0.0006403863899260866,0.06842448156422401
3800,0.3762032308797873,0.0005591955799781446,0.08726416395055572
3900,0.389650619726757,-0.0002705926171147148,0.10829979222747367
4000,0.39409692831570114,0.0005477164201229531,0.12699755199542856
4100,0.41400386455029586,-0.0005516958293045595,0.15366987006315505
4200,0.41269650649634426,-0.0011128104538841214,0.19012807930471076
4300,0.42343484156882705,0.0013362448362468796,0.2185689755716666
4400,0.44062590657631723,0.001494751235934976,0.2518887498462958
4500,0.4430487661840264,0.0031304254531406544,0.28568819674826396
4600,0.45698854944737044,0.007228175080132539,0.3224152650073677
4700,0.4772068584522886,0.020410104713654977,0.36328941609734766
4800,0.48461000169529295,0.04423803225685034,0.3923758756921696
4900,0.4830114179621778,0.08842245856482993,0.43433926472838486
5000,0.5028212279717418,0.15552210279355733,0.4678708102908114
