milliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
0,4.4099669192652524e-05,9.9956851465254,-0.0035295972817835316,2.0908131050815115e-05,0.0006368792550525727,-0.00021527616073963753
100,-6.0687151811896276e-05,9.99461575825631,0.005017959696986217,8.90603043148669e-06,0.0008000044047905559,0.0007734061701157556
200,1.3572933547515032e-05,9.987194901117757,0.007228428821859322,-2.3485066771106584e-05,0.0003015171231244068,0.0013642760601236398
300,7.72419955514823e-05,9.990345296531663,0.014558779062584092,-4.928760248394163e-06,0.0021904909109968164,0.0009395091062229166
400,-6.1870776706684e-06,9.981437898454319,0.015032036130126788,1.0950420359363352e-06,0.0013165415245169408,0.0012111075919122034
500,4.967117672932816e-05,9.978961351360066,0.017827403897394154,-1.6461829252236896e-05,0.0027211109848198586,0.0019277511955228912
600,9.798630311714046e-05,9.973888698687357,0.02411016228629746,-6.528469614106011e-06,0.003366721904285277,0.0026988649692656526
700,1.621487573100678e-05,9.967251293270358,0.02420336038224952,1.712325487231501e-05,0.0038645667954661437,0.0023472045920450452
800,-8.37828377731204e-06,9.965078542201354,0.029018543136128144,-1.2992011466879933e-05,0.004380395569272112,0.0029988636931677255
900,4.9351015973270804e-05,9.959664349681592,0.031980181738182276,3.2150788517498856e-05,0.00500440197638128,0.0040989029969020745
1000,0.00011107186188912907,9.957583676937487,0.03977507827046373,1.8579441074395018e-05,0.004429800956838674,0.004523647193483102
1100,0.00016910082498280737,9.957514511007501,0.03922750681094575,2.1019251884077093e-05,0.0059898401546928225,0.004168027477566954
1200,0.00018359891768244751,9.948931066495879,0.04655611948964397,2.4632777657683702e-05,0.005467508997167915,0.005223590986779005
1300,9.698830518313302e-05,9.946190217665011,0.04725195705214939,1.2593944121877616e-05,0.0062240166006803325,0.005332993277327168
1400,0.0001241997123450231,9.940881650937882,0.048922487911749475,1.08921155586021e-05,0.007266639638372455,0.005886642058049826
1500,0.0002163409285827246,9.939633052414317,0.049484885694684566,1.720784385909589e-05,0.007210753100636652,0.006094034686034386
1600,0.00027347568307700785,9.936079577634343,0.05536939452929501,5.429970205342191e-05,0.0076105135198589365,0.006553916629771511
1700,0.00021662417713393112,9.932459938489961,0.05573861703909653,4.884018388682411e-05,0.008087130367953855,0.006870922070645079
1800,0.00037047886751990464,9.93433745949542,0.060491115266552924,8.496217100954271e-05,0.008839024646600727,0.007614646812152709
1900,0.00037760807018120295,9.929869323616964,0.06946613247246848,5.744260161142956e-05,0.009651704120124725,0.007408724094230919
2000,0.0004522007213067932,9.923184525518606,0.07102599524892036,9.66116643080175e-05,0.009257795130053818,0.0077901153152597335
2100,0.0004992127067439624,9.920826602349305,0.06759223312107845,8.627389851492942e-05,0.010691734641640527,0.008691187955272048
2200,0.0004280027245752939,9.919206997789429,0.07094840692990997,0.00011640355441407168,0.011190265668080462,0.00847742985455138
2300,0.0005733224495968712,9.912414170181952,0.07982955545335259,0.0001288546969136021,0.011380338762190214,0.008708658452846458
2400,0.0005455949880467953,9.909355717468074,0.07861508513942475,0.00011531742710151714,0.012223470185440411,0.009383510133029495
2500,0.0005988942600360686,9.904391918453529,0.08479264429345655,0.00015714552570481033,0.012375054716260093,0.010304572050057251
2600,0.0007088624403808418,9.903838074487146,0.08622098465800564,0.0001480167891729637,0.01230106586616031,0.00976599907428028
2700,0.000781418519850434,9.904147962498238,0.09146563716539934,0.00017614221365491845,0.013323786869377354,0.010361294667595425
2800,0.0007028934186177932,9.901086008272737,0.08764751001603187,0.00021453677502992878,0.013318744166076065,0.011579789453820669
2900,0.0008340834173142015,9.898273154556367,0.09662054459716711,0.00021975158097849135,0.01443302425142547,0.01172968564402763
3000,0.0009212854889422313,9.895131630017865,0.0956165197057709,0.00026080263515208205,0.014370293639434905,0.011903314061072007
3100,0.0008912472094793738,9.888299922904642,0.09501111233426755,0.0002672420616124334,0.014665300733833079,0.011954068699650914
3200,0.0009737594071021065,9.884832962698741,0.10029900598119561,0.0002657818335145213,0.015106570147719892,0.012523886063640197
3300,0.0011093063569811133,9.880838935581645,0.10578618850195247,0.00028317088485134623,0.01681659220498652,0.013361008170508235
3400,0.0010958325311058478,9.880646366582395,0.10229584244624348,0.00032886565977718115,0.017023994821503095,0.013530208756292262
3500,0.0012587212031652047,9.883236179940312,0.1059648542652727,0.0003467237710845796,0.017875956151665057,0.014259609801083041
3600,0.0012604461506036837,9.875218979655918,0.11093051468624526,0.0003551787287245256,0.018377193582144066,0.014458576252330196
3700,0.0013549544286063058,9.872241744747674,0.11331386405144298,0.000405439995832513,0.018694568895141733,0.014329346475369396
3800,0.0014448877037288317,9.874026841108407,0.11384211753926192,0.0004116943970808496,0.018780142809565765,0.014742034685043651
3900,0.001502662351425933,9.872569270363403,0.11402544799707309,0.0004419717222381061,0.019207012483408583,0.015546667491295116
4000,0.0016006007804474202,9.86542592270001,0.11517359044843432,0.00046641529460940135,0.019577560273128243,0.015643398884102745
4100,0.0016761590276795984,9.867420211572316,0.12005516837242954,0.0005455722312213598,0.02069011059387602,0.016023902551092928
4200,0.0017607028315643866,9.858029184684629,0.1196191563762813,0.0005659075492082931,0.020155356832782786,0.01607854449798566
4300,0.0017967164808772862,9.86276226592407,0.12278052584258303,0.0005732294489344488,0.02037859411969293,0.017113631123589813
4400,0.0019345494176748294,9.853537556568151,0.12370797432369876,0.0005953469952609246,0.020950428207669815,0.016898271278190016
4500,0.001924578978397266,9.855762632267542,0.12874274665763855,0.0006532272060874826,0.022068149324830044,0.017780581019719126
4600,0.0021411261037009724,9.855200262733009,0.13411573412292901,0.0006846911771594476,0.023156708149790494,0.017994478454486238
4700,0.0021148779552004767,9.851516249082529,0.13516360873342712,0.0007451306509500636,0.022263446522502416,0.01809413677027532
4800,0.0022770032123606994,9.845509464813672,0.13738981215422977,0.0007739953773613748,0.02370251626482617,0.018343135997567917
4900,0.002367450198630804,9.842698071459962,0.1389281787160537,0.000775714551415124,0.023816342569205565,0.019252838375846047
5000,0.00239649789771744,9.84463145200614,0.14115827083715704,0.0008374911110690486,0.024299356015583824,0.019028464364333805
