milliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
0,-7.606740614593538e-06,10.001794955918731,0.002416684161173506,-2.4801630590215822e-05,0.00028041571318469804,-0.000210761257349791
100,2.1976914676372035e-05,9.99139617067082,0.006990812757907616,-7.618322838372464e-06,-0.00020596447136172254,0.0009068687315716218
200,-4.2319078627878784e-05,9.993054459325675,0.005375123042611817,-6.017717018871573e-06,0.00046165604004938987,0.00028869049849978646
300,-4.490112319645714e-05,9.986154615784939,0.00779262408300312,-7.073086675034996e-06,0.0018972972884805433,0.0007641371264230997
400,-5.41020729022817e-05,9.986569574253357,0.013770054264447175,2.1843374468452226e-05,0.0024599910021027883,0.0014292433854090078
500,-4.646771026905153e-05,9.980688033511319,0.01865372798316503,-7.223601993729597e-06,0.0028626429197448925,0.0025281972124678617
600,7.508573620060963e-05,9.975415099385884,0.02260705701385876,-1.4868446797859148e-05,0.0036221356854086004,0.0020944120209721567
700,3.6889164932678536e-05,9.967887575453664,0.02950589567636935,-8.793942263404857e-06,0.0027993445811659817,0.0025086372497713717
800,3.169544881749802e-05,9.96617012936523,0.027996698938597093,1.1056374771939872e-05,0.004547515297955149,0.0030717876028582025
900,5.707516495219164e-05,9.958425525256642,0.033852136246069246,1.7016779630965109e-06,0.003969253478410908,0.003597322533484872
1000,0.0001350034952814155,9.958898334545552,0.03856827830963041,9.722297393202237e-06,0.004326609705913687,0.004535297301041687
1100,0.00017150325303757406,9.957002746083141,0.03813340575270022,1.4740300494260838e-05,0.005094789877674503,0.0043348620141230275
1200,8.123986402587907e-05,9.951320476464746,0.03994166641873786,1.5196336002604414e-05,0.005246573232341943,0.004657411302182061
1300,0.00016969981965013887,9.943622426418349,0.051060529953893846,4.217316646202056e-05,0.006165481093979047,0.0049676615258526504
1400,0.0001658323455356301,9.947960372248513,0.0503902909222147,1.5633315201984628e-05,0.007621924309212977,0.005663479968735875
1500,0.0001749088370129495,9.94403201399505,0.0524271268626337,1.6434421692124452e-05,0.006744463407903897,0.005675896114645556
1600,0.00032781113868746213,9.935848483851327,0.05420522556461469,6.209103504738943e-05,0.007602772064818558,0.005949046612393386
1700,0.0002463354880994806,9.93664048652457,0.05880417406959517,4.635957183355133e-05,0.0077725403230348615,0.0069766472107142645
1800,0.0002730742015381906,9.932993119455139,0.06669500611641539,8.580634160760395e-05,0.009184960475390469,0.007167498522893914
1900,0.0003166652653798512,9.928293313831555,0.06906323258293615,8.407776573353856e-05,0.008791169825612817,0.007086317132714584
2000,0.00037969741792154207,9.924288218558857,0.07063396887671157,8.698980993522173e-05,0.009633029407002737,0.007498541394729374
2100,0.0003816133278732085,9.917585847493543,0.0743449079521544,8.474269542251736e-05,0.010827098995928585,0.008655978461012384
2200,0.0004192609744697916,9.91374600372151,0.07448849273288698,9.581647612135171e-05,0.011305938700883332,0.00818318097647992
2300,0.000476373207249111,9.91642342786892,0.07640059306312336,0.00011191962267613561,0.0114409644078048,0.008573624422727884
2400,0.0006466247665121294,9.910987890402561,0.07697323205785417,0.00011699261898192982,0.012306518754598149,0.010031873142165275
2500,0.0006777133606318622,9.905507394019052,0.08540214156825719,0.00012141221294160449,0.012950005232498667,0.009503632426517066
2600,0.0006377803537846791,9.904604744135046,0.08294391665369687,0.0001852213059831948,0.012209699995418825,0.010800580021747816
2700,0.0007309730900337165,9.89686807808935,0.08529231696135955,0.00015454002685815632,0.01321786451772174,0.010372980711793241
2800,0.00081963607791156,9.895399978176009,0.09196450807285847,0.00021898002944647967,0.013567523423009684,0.01127586837611132
2900,0.0008575653142321745,9.892784559492517,0.09384322866238229,0.0002411637435349521,0.014283308330096847,0.011569498813521744
3000,0.0008733580921297994,9.895593726453214,0.09344470471921175,0.00024350103078738298,0.014216806990128443,0.012282172454917438
3100,0.000909008412443252,9.888568292452923,0.095799735717046,0.00023492089966806103,0.014693543096202206,0.012575449757603297
3200,0.0010499560797820778,9.8846069639017,0.10194761479872325,0.00029824352379518107,0.015978050020343904,0.012557186413592155
3300,0.0011253623749549687,9.880631333797595,0.10304173505249865,0.0002814225337813656,0.016106075375080138,0.0129382059377092
3400,0.0010933518130368646,9.87943239102055,0.1037132135494972,0.0003011889399409345,0.016270688394932467,0.013412754917961242
3500,0.001137181459787822,9.875547895706303,0.10855671720681515,0.0003292909102913488,0.017356830037256105,0.013609172650219856
