milliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
0,6.540670091195591e-05,10.00239681025034,0.0025404484541045225,-3.1381531394847187e-06,0.0005525360124428116,0.00018766941575720214
100,5.223690429886114e-06,9.993448862230865,0.0009203747287622956,-8.621952590197887e-06,-0.00014994200866041908,0.00020123487553626768
200,1.2664810116864614e-05,9.989607172980888,0.011135775310225717,-2.22047623424154e-05,0.001028111544354479,0.0009382318810569614
300,6.642180621803891e-05,9.987906191555915,0.014141939138580818,2.1997173870743852e-05,0.0010656808003421427,0.0016855499895344261
400,5.169957145488774e-05,9.979929643510369,0.019263826577188198,1.0582878315927345e-05,0.0018448151500395165,0.0014892423810812078
500,-3.1420880456882675e-05,9.975172032790908,0.020574487864361033,7.9864814289249e-06,0.002395910523973087,0.0018402365886076306
600,-3.5939201132137064e-06,9.97291629305239,0.025095698812089104,1.3769259345392894e-05,0.0032584421913007507,0.001980272175337534
700,5.898003017296291e-05,9.970246945642563,0.029800234000220742,-9.409830432121601e-07,0.0030324369225606844,0.0022860618562392087
800,2.8414830521631593e-05,9.969750715788294,0.02945536835390828,-1.9145493239760313e-06,0.0036283771956150306,0.00371604015902937
900,4.6694357631895415e-05,9.964616207991572,0.032466851607921954,6.430922947887195e-06,0.003901042647767948,0.003030470433995838
1000,0.00013050453785368914,9.962258279090172,0.037618878052834745,-1.204969659621295e-05,0.004819711663524952,0.0039908431500607295
1100,0.00015587036945594735,9.958645687925348,0.03970965224745006,1.987704689022062e-06,0.005650993254864288,0.004387929962119354
1200,0.00018350173406689665,9.951589426398217,0.04282228178161754,3.5921643145764846e-05,0.005514544718899387,0.005195165028810584
1300,0.00018174285379814696,9.948709320715148,0.04941102353470533,2.044007444768671e-06,0.005938729419502292,0.005638961999282977
1400,0.00014504062332086065,9.94736492347439,0.046700855394523365,4.219802781541867e-05,0.007496049339121437,0.005670613753140957
1500,0.00019309748549051797,9.941078273585243,0.05504124924319307,1.7769759876702745e-05,0.007268115552784724,0.006288498571968537
