milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totp53,totMdm2
3400,5.182731363830138,5.1041552808687864,94.83541739673234,9.998292234663161,10.0,0.0,200.0,0.0,0.0,0.0,0.2664932832920884,0.19580550919580905,0.0074298201921732445,0.017444333887506894,0.003256480180306875,0.0016651921749747862,99.93564580756434,100.00945089740458
3500,5.182844338547436,5.109735826326346,94.8276685812139,9.998289537514575,10.0,0.0,200.0,0.0,0.0,0.0,0.2647640993057279,0.21462061872893629,0.007588532571519599,0.016887417364310767,0.0033549487083094753,0.001768692466643643,99.93351259018021,100.00982038577781
3600,5.181494037826826,5.112867620932271,94.8163393928109,9.998273008740824,10.0,0.0,200.0,0.0,0.0,0.0,0.2918137848647976,0.21705606960535156,0.007626079430998051,0.01850154758178036,0.0036059714332113196,0.0017527408365991947,99.93156659424271,100.00997676125581
3700,5.18712831494565,5.113950614348922,94.82321660179082,9.998104186519958,10.0,0.0,200.0,0.0,0.0,0.0,0.28452403766310214,0.21312798660468402,0.008272663708678145,0.018373786395095754,0.003811371933828887,0.0018493701725157173,99.93166286696425,100.0099390431589
3800,5.193158839491087,5.119832204307437,94.80955224861745,9.998187106543224,10.0,0.0,200.0,0.0,0.0,0.0,0.3018577858127061,0.23585435218216935,0.008136829802804665,0.018163389119185285,0.0036581248388925834,0.0019571174603523517,99.92822912845708,100.01057805067077
3900,5.207806401399509,5.118648922617142,94.80214408987698,9.998146991726715,10.0,0.0,200.0,0.0,0.0,0.0,0.30605060892689495,0.24127757153413382,0.008506134133496964,0.01930566488091575,0.003822793200097457,0.002035587890313532,99.92722875062593,100.01085946916169
4000,5.209952794254318,5.128889149726106,94.8009981696125,9.998053403463391,10.0,0.0,200.0,0.0,0.0,0.0,0.3154153868136291,0.24009464636940134,0.009051787647805525,0.02002972926140598,0.0040811302588625335,0.0020627969771519305,99.92598765077149,100.01069992059163
4100,5.212888223836288,5.126846220287084,94.7976070528362,9.997947374005983,10.0,0.0,200.0,0.0,0.0,0.0,0.3243464816998719,0.24797117817002312,0.00935932179554016,0.019915880314400888,0.004207263003530654,0.0020136813079522846,99.9241974721654,100.0109779502792
4200,5.226141979705155,5.1353283335105715,94.78524228569455,9.997989235310799,10.0,0.0,200.0,0.0,0.0,0.0,0.3333232127685765,0.2541779514883689,0.00903368102275131,0.02136036984280043,0.004245478421249094,0.0020797276510976996,99.9243841769961,100.01111044040871
4300,5.227932372231174,5.130635606623436,94.79360549458936,9.997826540936364,10.0,0.0,200.0,0.0,0.0,0.0,0.34680737803877465,0.2543769449166586,0.009529548007165954,0.021996848003883414,0.004233051910630398,0.002113209454292971,99.92344747193135,100.0121172139249
4400,5.224423073199996,5.138724437433188,94.78086928723589,9.997845114043125,10.0,0.0,200.0,0.0,0.0,0.0,0.35155903139207595,0.2559026808407661,0.00992100003525297,0.022005517142762263,0.004504364680334231,0.002269365138580529,99.91945111883304,100.01223785705334
4500,5.241984645396074,5.135708813583835,94.77295217692377,9.997764059286256,10.0,0.0,200.0,0.0,0.0,0.0,0.3492679223552631,0.27822722212449796,0.0099809135290217,0.022547551584056084,0.0046083002744624615,0.002293216808651035,99.91535211289765,100.01207674664144
4600,5.244208401723725,5.146785443697036,94.7781042294002,9.997763766516046,10.0,0.0,200.0,0.0,0.0,0.0,0.3618607835594703,0.26726508010684036,0.009984499338796075,0.02312959108878726,0.004655903729336579,0.0023185294664036333,99.91330059745256,100.01245322547982
4700,5.251513604161603,5.144256323945364,94.77217686235899,9.99761846585609,10.0,0.0,200.0,0.0,0.0,0.0,0.3634444240631924,0.27925946850238154,0.010696456176872402,0.023362434772572837,0.004586965563212328,0.002398958196878458,99.91476635843058,100.01291445379661
4800,5.2530654893760245,5.152398799499563,94.76749408578677,9.99770240956413,10.0,0.0,200.0,0.0,0.0,0.0,0.37823167053716,0.2946733326955435,0.01096178692057917,0.023424517874614078,0.004685397303288123,0.0023926406884368597,99.91289105504335,100.01330200459235
4900,5.24730309934416,5.155681330800142,94.75545209133087,9.997639776013184,10.0,0.0,200.0,0.0,0.0,0.0,0.38339909291803215,0.300644113418981,0.010820245158897073,0.02461377741758325,0.005011183653426228,0.0024303126252874924,99.90956555928987,100.01370764436548
5000,5.256594950665201,5.151343407448184,94.74902827322614,9.997536770886072,10.0,0.0,200.0,0.0,0.0,0.0,0.3921381109368639,0.29350426312461825,0.011160549232842213,0.02508222883545304,0.0049869453061993155,0.002511534642846964,99.9087454051188,100.01391108165424
