milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totp53,totMdm2
2200,5.1107061382437005,5.067526597060905,94.89051511993065,9.998916395570651,10.0,0.0,200.0,0.0,0.0,0.0,0.17203713410494703,0.12795802641696596,0.004789168495242013,0.011337378109233642,0.0021942939886757332,0.0010632856295083348,99.96028795968873,100.00616532046126
2300,5.123732618418055,5.0700333682668965,94.88109724439379,9.998829495235821,10.0,0.0,200.0,0.0,0.0,0.0,0.1701475882658553,0.1436810401520099,0.0051450783295915745,0.0110578907055093,0.002320642085726708,0.0011821710868596552,99.95834391963342,100.00658844593217
2400,5.126006913836203,5.07971142697494,94.87481276733334,9.998879276409074,10.0,0.0,200.0,0.0,0.0,0.0,0.18543886153995998,0.14156021158464602,0.00539482956194035,0.011205806886651418,0.0024927032073655013,0.0011397888226872903,99.95345488968395,100.0065686922294
2500,5.1318651173626435,5.082987245909128,94.875816224546,9.998699931565255,10.0,0.0,200.0,0.0,0.0,0.0,0.20513998758196464,0.14731404266988044,0.005462818733708606,0.012153098201063098,0.0024923714834117227,0.0012118915807471664,99.95429072657441,100.00718534208131
2600,5.140479458594363,5.0789370038114345,94.86877956924344,9.998665914757462,10.0,0.0,200.0,0.0,0.0,0.0,0.20613585465021514,0.15503678069071966,0.005867674952348981,0.013363559192903189,0.0024748589321270838,0.00125809311344615,99.95241663778533,100.00715106548168
2700,5.141536940499933,5.082605081135882,94.86912316800232,9.99858863685166,10.0,0.0,200.0,0.0,0.0,0.0,0.22086201228076482,0.1566153492026959,0.006096482621808038,0.013148710512311885,0.002718381860857673,0.0013764210011333808,99.95168722673775,100.00755708380288
2800,5.152864449573124,5.086226102047232,94.86334997680353,9.998567646532962,10.0,0.0,200.0,0.0,0.0,0.0,0.21326815981323038,0.16234387667326153,0.005994064976292653,0.014074464889539404,0.0028729956923286793,0.001463012966686755,99.9489223630198,100.00751069625764
2900,5.151018832253033,5.089284765276983,94.85200693963802,9.99858932032902,10.0,0.0,200.0,0.0,0.0,0.0,0.22315332695536524,0.17943944794565528,0.006319066766000121,0.014722272007344956,0.0027817529703495587,0.001504702043498107,99.9491151121782,100.00834352636124
3000,5.153625851559499,5.095404724848355,94.84796314321366,9.998478957581963,10.0,0.0,200.0,0.0,0.0,0.0,0.24454452780290248,0.18809992159222627,0.00686048251552711,0.014415882233105356,0.0030223046416464074,0.0014432761873984226,99.94548989212906,100.00853626399324
3100,5.168068720476717,5.101723840394298,94.84181285459074,9.998468894445452,10.0,0.0,200.0,0.0,0.0,0.0,0.23190050869480175,0.18720344681214407,0.00673999126294578,0.016053220670974713,0.0030197616923930393,0.0016052003250734551,99.9438586515742,100.00818216958888
3200,5.174748403613591,5.0993407357012135,94.84739761184092,9.998467541943292,10.0,0.0,200.0,0.0,0.0,0.0,0.25550547569970117,0.18545282664155094,0.006716884520498582,0.01519210027443424,0.0031329489653677614,0.0015719931424630496,99.93907036692329,100.00912558664497
3300,5.174511290865776,5.1075504359129615,94.8362349484064,9.998361574304166,10.0,0.0,200.0,0.0,0.0,0.0,0.2583686864672605,0.20172354568147105,0.007090283869556708,0.015639758644891647,0.003362195244327973,0.0016651642711485565,99.94119946376776,100.00872762571326
3400,5.178785058342738,5.102126400703376,94.83360510355162,9.998285218839104,10.0,0.0,200.0,0.0,0.0,0.0,0.27511505792365953,0.20712118073211452,0.007301884333938242,0.016691914146943296,0.0032591937300049906,0.0017338001375351271,99.94041520451492,100.00927010126165
3500,5.189576353070756,5.109131391245027,94.8307622762291,9.998314657017907,10.0,0.0,200.0,0.0,0.0,0.0,0.28451899426300015,0.2069146207137925,0.007696606883461653,0.016890632169109014,0.003637496651623038,0.0017331935394175962,99.93702640108872,100.00990327633664
3600,5.188088745128023,5.10925105732976,94.82118181347295,9.998256644537781,10.0,0.0,200.0,0.0,0.0,0.0,0.29002462742870205,0.21737150055721172,0.007765189108943834,0.018042733695896995,0.003483834440780003,0.0018333519200837997,99.93414596139209,100.00960402266502
3700,5.1972304931152715,5.11793981870541,94.81437834823545,9.998109256996916,10.0,0.0,200.0,0.0,0.0,0.0,0.29529097529668935,0.23016647453848144,0.008150483815089123,0.018460549971756345,0.0038109449651413997,0.0019030816988360175,99.93152188881932,100.0099678658102
3800,5.20543914552878,5.122308191561005,94.81647815024544,9.998108839328383,10.0,0.0,200.0,0.0,0.0,0.0,0.2947739064792503,0.22137176091964708,0.008174143077101636,0.018349484578402114,0.0037588346219691233,0.0019761180014496765,99.93093063632845,100.01031004971819
3900,5.201117676321042,5.122703387917934,94.80914391108429,9.998071763328499,10.0,0.0,200.0,0.0,0.0,0.0,0.3057913418182871,0.23389045474312645,0.008347166576650565,0.0196644257163629,0.003876019816322181,0.0018990806988711786,99.92883057253293,100.01108574182545
4000,5.210605991411145,5.128864777038434,94.80040399089187,9.997970912316978,10.0,0.0,200.0,0.0,0.0,0.0,0.31147621336993736,0.23966177928069243,0.009121968606121127,0.019377052754863646,0.004136192797369282,0.0020773506039912398,99.92727017198894,100.01134418979991
4100,5.217196252005991,5.131089148809703,94.79280698422191,9.998009799568196,10.0,0.0,200.0,0.0,0.0,0.0,0.3272570724480856,0.24002486099556805,0.009035469111813152,0.02101989057198661,0.003957462347538179,0.0020830435036447315,99.92333855851722,100.0112653708872
4200,5.2191504564969815,5.134797134689033,94.79453561810375,9.997979113007451,10.0,0.0,200.0,0.0,0.0,0.0,0.3261578603257461,0.25862546405806225,0.009448296114619358,0.02007364703157998,0.0042160349322275465,0.0021978076973498844,99.9255842378756,100.0114434639638
4300,5.220513976968159,5.135063579950302,94.78105941056086,9.99783110587597,10.0,0.0,200.0,0.0,0.0,0.0,0.33080631696467155,0.25480252628916145,0.009415981130589581,0.02134660861718582,0.004212974949644095,0.0021771498248409757,99.91988642909163,100.01156244578598
4400,5.233095142257112,5.132857587127578,94.7809478818575,9.997886846484372,10.0,0.0,200.0,0.0,0.0,0.0,0.3463187320435204,0.2679713784306833,0.009535916904520977,0.02194124436415979,0.0042605253718185085,0.00227668003607602,99.92172734191672,100.01178349263975
4500,5.2363250638099865,5.139796770272343,94.77824505918981,9.99777897055008,10.0,0.0,200.0,0.0,0.0,0.0,0.3476537962867455,0.2659148621450785,0.009830072198295686,0.021780585858811832,0.004591625846589836,0.0023094034402361503,99.91886286581037,100.01228700437653
4600,5.2388231296769545,5.146236846799816,94.77154249809011,9.997670799161062,10.0,0.0,200.0,0.0,0.0,0.0,0.3521054944169979,0.27324007181245513,0.010306935937677536,0.022834539782248447,0.00455874006877379,0.0024082897122769857,99.91823301105009,100.01272186342568
4700,5.239097908711971,5.145421362999953,94.76569342296787,9.997613077478848,10.0,0.0,200.0,0.0,0.0,0.0,0.3649781397847608,0.2766703228834968,0.010575792855010624,0.023933439201013075,0.004603208743292698,0.002369234456593183,99.91572398993576,100.01302515646098
4800,5.256796522155589,5.152414171504131,94.76014813684274,9.997573523531006,10.0,0.0,200.0,0.0,0.0,0.0,0.38446217241518216,0.2874653947433757,0.01084664841165429,0.024352648854801182,0.00489714279380192,0.002449401435495057,99.91491804695386,100.01303695899821
4900,5.248571001115317,5.153394639223475,94.75257095060823,9.997548331905685,10.0,0.0,200.0,0.0,0.0,0.0,0.37411363710857654,0.29467912722690837,0.01097024993282048,0.023755762333256533,0.00503798704147708,0.0024147087709506998,99.91103593832173,100.0132089568832
5000,5.264654856078488,5.150798514755797,94.74854565206266,9.997475102624119,10.0,0.0,200.0,0.0,0.0,0.0,0.3803555128884606,0.30676976655243643,0.010975281309814726,0.024301445184976084,0.004956037053423992,0.0025720448089212667,99.90995287930546,100.01350827612647
