milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totp53,totMdm2
0,5.003414519589394,5.000807732708647,94.99607011351686,9.999959170314588,10.0,0.0,200.0,0.0,0.0,0.0,-0.0037891473914377447,-0.0048864595294068214,0.00011856521887921025,-0.00016819021508988433,0.00010011512066280605,-2.732674588140467e-05,100.00207904160365,100.00033976714671
100,5.003334652700463,5.001668694858854,94.99895966657968,9.999955994622086,10.0,0.0,200.0,0.0,0.0,0.0,0.006638966559126573,-0.0027230120625328074,0.0002837661694912882,0.0012175449370599631,-7.009537026841426e-06,0.00011135073602263887,100.00054880834574,100.00002009223496
200,5.006241961558589,5.006801785751509,94.99182069334007,9.99993201404579,10.0,0.0,200.0,0.0,0.0,0.0,0.0057764534571088395,0.011712854934067759,0.00039431777912251025,0.0010438064733951631,0.00023642114676624088,0.00016938450358152545,99.99649038941719,100.00040768835171
300,5.013006616081973,5.006782724207266,94.9819101790587,9.99982302884178,10.0,0.0,200.0,0.0,0.0,0.0,0.0234921913251119,0.016962070149829266,0.0004539361051939218,0.0018816310958356466,0.0003605876280025005,9.93944713330322e-05,99.99485121324574,100.00058091829878
400,5.028459549103329,5.010757405714685,94.98121956935925,9.999822498884644,10.0,0.0,200.0,0.0,0.0,0.0,0.028529286701369828,0.031274581973822664,0.0006785950017564881,0.001743197977548098,0.0004319428264690088,0.00020346248505535825,99.99486933396462,100.00122420617191
500,5.025463156608953,5.017914617373068,94.97449139142992,9.999787601530828,10.0,0.0,200.0,0.0,0.0,0.0,0.040225626362013316,0.023450760555893038,0.001340883471942025,0.001911266145151005,0.0004789118362447447,0.0002773665250658988,99.9907433817281,100.0015474937091
600,5.034958974283806,5.018385907456642,94.96573348711286,9.999711610036812,10.0,0.0,200.0,0.0,0.0,0.0,0.05031329211106032,0.027309690519863324,0.001547778734667232,0.0025646109270146726,0.0004961947184696978,0.00024194395556304918,99.98666665124875,100.00132999773376
700,5.035902627977874,5.02095386157002,94.96334688330731,9.999654816422884,10.0,0.0,200.0,0.0,0.0,0.0,0.05273367382045205,0.034088627377928754,0.0017442058312413069,0.002810453442819039,0.0006575519735025864,0.0004156041142560056,99.98722704518619,100.00164887661006
800,5.038554998401877,5.02115488714876,94.95939175088581,9.99954340009182,10.0,0.0,200.0,0.0,0.0,0.0,0.06583481904050069,0.052785201420454744,0.0017269180084405356,0.004130345495254664,0.0007256806029790622,0.00038732109781728063,99.98622311799524,100.00190359634252
900,5.051310464256625,5.024771430677924,94.94857655310068,9.999573186714242,10.0,0.0,200.0,0.0,0.0,0.0,0.07876009728381975,0.06052022084783328,0.0019672348150356483,0.0037275834138076488,0.0010200377954576881,0.00044914664454531907,99.98355614244063,100.00240937707572
1000,5.0478147226640155,5.035316710690064,94.94758380544941,9.999470042214336,10.0,0.0,200.0,0.0,0.0,0.0,0.06896933312816494,0.05395745415134062,0.002382870581133981,0.004435666097441518,0.0009341275755772335,0.0004463030893709204,99.9796526725858,100.00300874399012
1100,5.064759574878142,5.0320509260982655,94.95003575684734,9.999471698411748,10.0,0.0,200.0,0.0,0.0,0.0,0.08205715898135447,0.06761929834007287,0.0023407077855568275,0.0055585683286013,0.0012214721761726931,0.0006213114045167869,99.97966551029354,100.00289205458259
1200,5.0696768004393205,5.03731276999302,94.94267856385247,9.999472583658815,10.0,0.0,200.0,0.0,0.0,0.0,0.0870621960438484,0.06772167704015074,0.0025514298977007397,0.006177785911675492,0.001204623155960703,0.0006298664848919235,99.97645318345553,100.00334958710837
1300,5.075431723114568,5.045643919748772,94.94032970495049,9.99935953265842,10.0,0.0,200.0,0.0,0.0,0.0,0.10007303479066486,0.08332516694058487,0.003071549601867471,0.006266039796111141,0.0012542100219755331,0.0006412922653683141,99.97567796348036,100.00398542312463
1400,5.0732558205144915,5.046049505233749,94.92985713818597,9.999273422948722,10.0,0.0,200.0,0.0,0.0,0.0,0.09865836651407195,0.08264402153266541,0.002888749092828673,0.007089925865540116,0.001315235135670508,0.0007485673408406081,99.97234603964236,100.00355344145507
