milliseconds,FITC_Dextran_three_compartment_model_compartment_1,FITC_Dextran_three_compartment_model_compartment_2,FITC_Dextran_three_compartment_model_compartment_3,Pyranine_three_compartment_model_compartment_1,Pyranine_three_compartment_model_compartment_2,Pyranine_three_compartment_model_compartment_3
0,-0.6060785843261577,0.03254719134919965,0.003435010624295659,0.0,0.0,0.0
100,-0.2363318186319141,-0.019422666063999474,-0.004755492987858472,0.0,0.0,0.0
200,0.5542672361695176,-0.05613281960789434,0.001341420319621724,0.0,0.0,0.0
300,2.737957436120099,-0.04821824061777403,0.004988183224907745,0.0,0.0,0.0
400,3.175527477691026,0.005515564322442754,-0.0004884875957636803,0.0,0.0,0.0
500,2.9889916480154084,-0.00292378975731334,-0.0019019479164129516,0.0,0.0,0.0
600,3.187107305125351,0.07002773947868193,-0.0024533292478214246,0.0,0.0,0.0
700,4.84730823577411,0.13922119407486738,-0.004074561892870502,0.0,0.0,0.0
800,5.248592618645687,0.13070148982433288,0.001671921697403751,0.0,0.0,0.0
900,6.186137239730327,0.16053788723291906,0.0011217085503976254,0.0,0.0,0.0
1000,7.405123970040048,0.15155163616421086,-0.0014838821411622019,0.0,0.0,0.0
1100,7.527731985044553,0.16137541740267117,0.0034422222693256906,0.0,0.0,0.0
1200,8.049856766575495,0.244108033860233,0.00571342589732963,0.0,0.0,0.0
1300,9.214685137938133,0.14406026889078155,0.0042658518541834525,0.0,0.0,0.0
1400,9.681249815545062,0.2067078883794422,-2.843273110970674e-05,0.0,0.0,0.0
1500,9.296745330866644,0.20528330228985273,0.006070646220444036,0.0,0.0,0.0
1600,9.51716920061526,0.34055333718988146,0.0039007556058833757,0.0,0.0,0.0
1700,10.40980658102747,0.40111642836395245,0.0072545884861431485,0.0,0.0,0.0
1800,11.879118877438213,0.31690685947442065,0.007565988810059172,0.0,0.0,0.0
1900,13.178767191495815,0.40651996676400237,0.008644138581460419,0.0,0.0,0.0
2000,13.824750329492549,0.4787860301105236,0.009804958276851454,0.0,0.0,0.0
2100,12.872433429069385,0.4481674644721194,0.011104044310166056,0.0,0.0,0.0
2200,14.91822510219769,0.575366377010412,0.016878211060847886,0.0,0.0,0.0
2300,15.156321547420369,0.6346463877369272,0.019192411923775472,0.0,0.0,0.0
2400,15.77078123272609,0.6989450079934597,0.019323960848322688,0.0,0.0,0.0
2500,15.600382625650303,0.6646853965504964,0.018218386976472396,0.0,0.0,0.0
2600,15.877141409322654,0.7203105149225325,0.02817692748802868,0.0,0.0,0.0
2700,16.95656285453024,0.805970720878302,0.025949111253564285,0.0,0.0,0.0
2800,17.336711102410575,0.86997726647849,0.029287231771216757,0.0,0.0,0.0
2900,18.46273228570085,1.0405491692848399,0.032259719758766396,0.0,0.0,0.0
3000,18.677550607945108,1.0384407128751145,0.03876407696406924,0.0,0.0,0.0
3100,19.53417600738716,1.1530356261302885,0.0407218623657712,0.0,0.0,0.0
3200,19.51208803447351,1.2540405780494446,0.04503539566858619,0.0,0.0,0.0
3300,19.946235468984728,1.2223710848666696,0.04688047461796644,0.0,0.0,0.0
3400,21.005597234240607,1.3540159411895538,0.05831220329798189,0.0,0.0,0.0
3500,21.62000595519788,1.4175228500392547,0.054920854978585155,0.0,0.0,0.0
3600,22.273687948445033,1.3938673091308453,0.0627045669354641,0.0,0.0,0.0
3700,23.132598651688156,1.4913675004560012,0.06892477993599218,0.0,0.0,0.0
3800,23.271585690389458,1.6966892550991959,0.07602239464402467,0.0,0.0,0.0
3900,23.73836941621454,1.6582692618039727,0.08564029903054658,0.0,0.0,0.0
4000,24.072038866513267,1.8610347703494265,0.08793777481845422,0.0,0.0,0.0
4100,25.778328490218737,1.8279858895531156,0.09413052015129184,0.0,0.0,0.0
4200,26.360665662709383,1.9406653546213974,0.10004979610997501,0.0,0.0,0.0
4300,26.69823140342897,2.041224353738951,0.10576344397624539,0.0,0.0,0.0
4400,27.527924961293532,2.1149382421327956,0.11136115663246075,0.0,0.0,0.0
4500,27.93016130706768,2.185766945396413,0.12791833630991664,0.0,0.0,0.0
4600,28.499903266605923,2.3361901225788095,0.130762638563831,0.0,0.0,0.0
4700,28.907424415017314,2.48908774394085,0.13545303643489948,0.0,0.0,0.0
4800,30.15246917703596,2.5873557637833455,0.14496082361297472,0.0,0.0,0.0
4900,30.097011288447973,2.579232693743181,0.15894848953675642,0.0,0.0,0.0
5000,30.705430644302055,2.7531722630051267,0.16460905837670156,0.0,0.0,0.0
