milliseconds,Myc,CycDT,CycET,CycAT,E2FT,Comp1,Comp2,Rbp,CkiT,CycECki,CycDCki,CycACki,Cdh1dp,Emi1T,EmiC,Cdh1,UbI,Rbpp
0,-0.0064750882487422425,0.000458164697461409,0.11900000325033713,-2.8172541718387045e-06,0.10600005538941153,0.10500512391672207,6.763098543462291e-06,1.5635202866011467e-06,0.19999948247042618,0.11503429833441385,-2.605944943633608e-05,3.59775746730755e-06,1.0000008812524317,0.001994835308143863,0.0020080725961076846,0.9979995077660267,0.01999914532123989,0.001000598436029336
100,0.000992451024317999,-5.449983963982789e-05,0.11899995015050419,7.1117992295410075e-06,0.1060001146910188,0.10477867519698535,2.9653856354497346e-05,1.1676447250992587e-05,0.19999841848344493,0.11495323251417701,-0.00010846698469626635,2.2944801560032363e-06,0.9999627086325817,0.0020675116935119134,0.0020169679162512074,0.9979459363442057,0.019997062972346696,0.0009736306934367445
200,0.014440596078937551,0.0013446619211164687,0.11899993709541434,1.5443734207679277e-05,0.10600003173317675,0.10475323145380057,7.277917273113483e-05,2.032768328818717e-05,0.19999693576794653,0.1149668065816201,0.00035618871420883754,1.2222364398152099e-05,0.9999414668922904,0.002130246774560056,0.0020852812687411435,0.9978604726997217,0.019994820141359285,0.0009530036377615777
300,0.03069386126828461,0.0013889416820674092,0.11899990825714794,2.687571715484004e-05,0.10600024442180982,0.10472886709390102,8.313503451903602e-05,2.3460433094194922e-05,0.19999503257627063,0.11491995488973655,0.0010598922386111688,1.4563034648281675e-05,0.9999277999964448,0.0021868089233921194,0.0021241394421324757,0.9977967110489603,0.019988903030552414,0.0009380040203777155
400,0.031287183031709936,0.002270981265611836,0.11899988844312512,3.6848115646476116e-05,0.10600027481001688,0.1047163286593623,0.00010488872805430825,2.4423389386352006e-05,0.19999423614022327,0.11492328748134889,0.0014006090858623272,2.7450132608530273e-05,0.999918983395329,0.0022298231426995914,0.00216396503438281,0.9977572023505004,0.019985444867709513,0.0009173536725757672
500,0.05254315469553099,0.001962369459075586,0.11899986361111693,4.315786029626023e-05,0.10600026212540321,0.1047141191159061,0.00010440562649235084,2.787780215687118e-05,0.19999090163433728,0.11488752028911584,0.002115907502478025,3.239384658583209e-05,0.9999154040144442,0.002252445192862535,0.0021991696914575396,0.997721049779168,0.019986642130762334,0.0009168980673948802
600,0.06432792408698013,0.0019079784429565363,0.1189998549053083,4.89708888798321e-05,0.1060004039773338,0.10471001363970049,0.00012079449523309922,2.933533734766469e-05,0.19999214844860166,0.11483603117870986,0.0021258859818168692,3.620927425186458e-05,0.9999119513054723,0.0022817259667344686,0.002234913763431819,0.9976748849763453,0.019984771144983916,0.0009056647672694418
700,0.06921277738067926,0.002959221008258155,0.11899984385029767,5.770745365168106e-05,0.10600040660179957,0.10469876636465066,0.00012636191884445722,3.0186975813296166e-05,0.19999024110647695,0.1148816901633093,0.002704263773173273,4.571343072014838e-05,0.9999112795553016,0.002311375788614857,0.002246141121629427,0.9976562068497123,0.01998240072071857,0.0008995349674787627
800,0.08592246075959954,0.0027576420288444705,0.11899976206431,5.651773424685684e-05,0.10600064654256312,0.10468651976829656,0.00013538596255155552,2.9511375899389858e-05,0.19998892092791343,0.11480602213016763,0.0026575015727532633,4.594939152618719e-05,0.999907610743159,0.0023211341664358407,0.0022603319326386247,0.9976397038436792,0.01997550643196481,0.000890018381046525
900,0.08926478315451443,0.004263060838278151,0.11899974917836555,6.772442993578355e-05,0.10600065902061585,0.1046968131770263,0.00012204052959092647,3.386557364901216e-05,0.19998652883312676,0.11479577066433826,0.0029997129476494666,5.702647276479545e-05,0.9999080607611913,0.002333162395014934,0.0022876798333358876,0.9976168687380179,0.019976505102233238,0.0008988506104103483
