milliseconds,L,R,LR,Gabg,RGabg,LRGabg,RRGSm,LRRGSm,RRGSmGabg,LRRGSmGabg,GaGTP,Gbg,Effector,GaGTPEffector,RGSc,RGSm,RGSmGaGTP,GaGTPEffectorOFF,RGSmGaGTPEffectorOFF,GaGDPP,LRRGSmGaGTP,RRGSmGaGTP,LRRGSmGaGTPEffectorOFF,GaGDP,P,z1,z2,z3
0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,305.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0
100,0.0,184.2294214279607,0.0,182.58019500363704,16.83437840896539,0.0,1.8848702613316122,0.0,2.050680132101189,0.0,0.0014073734536990108,3.534746454708341,304.2131920615869,0.7393270737824873,8.26270842534988,45.01677228754579,2.7371665361777806,0.00032827618807898583,0.04715258844287218,0.0067934708514205714,0.0,0.0006497690522339782,0.0,0.0019213666422061295,0.24709436474481214,0.06802898526172908,0.003841582680609366,0.0001563489153124133
200,0.0,170.3599219729605,0.0,164.63097793176743,31.384678608982757,0.0,0.30763428277157595,0.0,2.9470948403959767,0.0,0.0011750182926102799,6.037248618265869,303.8325671998003,1.0331774986749125,1.5628121553586987,50.194114827925475,4.853829567979744,0.0004112702555880779,0.13384403126957986,0.012131536700696829,0.0,0.0006702943002828214,0.0,0.0020094006749066654,0.7272823273959437,0.18362021385889946,0.02072816041555115,0.0017027296425131673
300,0.0,157.63864971431425,0.0,150.0012355507243,43.89434518506546,0.0,0.13772537924190023,0.0,3.3286315329262006,0.0,0.0010952351559710266,7.7757877306957655,303.49446795073294,1.2617463933149227,0.8566014510395027,49.182296019349586,6.25082446030095,0.0005126866717466534,0.24327296928003891,0.01567226422969307,0.0,0.0006481878631764685,0.0,0.002015533761757632,1.1726074404541882,0.3188192401635458,0.052907602055193306,0.006470441953268249
400,0.0,146.7058476137935,0.0,137.87132861594418,54.44134798948711,0.0,0.12794248599535116,0.0,3.7242385935993028,0.0,0.001035533243766921,8.963084800381033,303.1806905393724,1.4488450094945584,0.879369719083131,47.77574793735085,7.122219647132669,0.0006061508284183904,0.3698583003043097,0.01789975880716836,0.0,0.0006233165357466142,0.0,0.0019970839168910767,1.509679309485222,0.463948127212373,0.100234733893763,0.016146946671673577
500,0.0,137.28275825664414,0.0,127.65892054161306,63.35145726373829,0.0,0.12996577818206007,0.0,4.235219434833674,0.0,0.0009829782354534577,9.75440275922651,302.8881627101853,1.6017425244254102,0.9532845035864158,46.551701979766065,7.619822101297145,0.0006878290659440422,0.5094069363231021,0.019193422607170878,0.0,0.0005992660128995066,0.0,0.0019677011418826372,1.7384651243851947,0.612416555390822,0.16148846669355033,0.03208056663080203
600,0.0,129.07530610669076,0.0,118.94230906061969,70.93802623305244,0.0,0.12887837496786506,0.0,4.857213178997057,0.0,0.0009359863302865971,10.26245152672194,302.6153094088663,1.725507599527909,1.0022295657889138,45.49819172932623,7.854486260544386,0.0007582069313615705,0.6584247846740687,0.019830235854487593,0.0,0.0005761057028010524,0.0,0.0019323470391269784,1.8790342845648433,0.7593683905683343,0.2348302359094522,0.05521357683926126
700,0.0,121.85431982627867,0.0,111.41066135692402,77.45323023616439,0.0,0.12480535179775609,0.0,5.56709091104125,0.0,0.0008940267956294207,10.569017495262003,302.3607253214453,1.8244758062644741,1.0256905450004643,44.56148790128399,7.906391349459658,0.0008186050006939138,0.8139802672893288,0.020010419894279277,0.0,0.0005536741288722828,0.0,0.0018933463115546538,1.953331753046469,0.9012734447672689,0.3180993226427712,0.08607504504272216
800,0.0,115.44512572548453,0.0,104.83121984917611,83.09418318912716,0.0,0.11897357431599313,0.0,6.341185634765238,0.0,0.0008565899336828123,10.73341132632309,302.12308522911474,1.9024172373686543,1.0304218544141381,43.70188220940432,7.8333777304083885,0.0008704125411980778,0.973627120975276,0.01987831572602462,0.0,0.0005318757179660886,0.0,0.001852043534385717,1.97993766452867,1.035656299038842,0.4090224018361991,0.12480921085146159
900,0.0,109.71296508022841,0.0,99.02718346084757,88.0152848963795,0.0,0.11228608259821383,0.0,7.158953269036756,0.0,0.0008231507318496337,10.798578373127757,301.9011609131421,1.962587036408627,1.0222110224220524,42.89364335636236,7.677058448282781,0.0009149003178886487,1.1353371501312806,0.01953769179386109,0.0,0.0005106711678759145,0.0,0.0018093241761099085,1.9732513533484421,1.1608743142201314,0.5053599534967642,0.17122451338190878
1000,0.0,104.5521463347454,0.0,93.8624007416469,92.33852999613325,0.0,0.10531561469518672,0.0,8.003518002108592,0.0,0.0007932064452887449,10.795551259502854,301.6938300853473,2.0077778654792855,1.005332725187899,42.120635387005294,7.467269345725741,0.0009531756229956094,1.2974388735503037,0.019062886699301226,0.0,0.0004900517282970702,0.0,0.0017658541341771248,1.9440035267862383,1.275932210800068,0.6050034317062091,0.22485312537362118
1100,0.0,99.87858140467618,0.0,89.23082285710342,96.16109187130806,0.0,0.09840928487735483,0.0,8.861447415851188,0.0,0.0007662995855513327,10.746637855129004,301.5000749219949,2.0403737570431373,0.9828592259858021,41.37300136140709,7.225247548685451,0.000986180465395135,1.4585651404965172,0.018506765062321875,0.0,0.0004700226979196203,0.0,0.0017221409752506945,1.9000129645981734,1.3803332098598557,0.706036474488498,0.2850115725710292
1200,0.0,95.62443626205264,0.0,85.04886806085632,99.56105316656637,0.0,0.09176893780218046,0.0,9.722291038902405,0.0,0.0007420260668534704,10.667787733066215,301.3189744882072,2.0624042807234915,0.9569809726580634,40.64491754302851,6.965984389370348,0.0010147069164791825,1.6176065241527273,0.017906604462488433,0.0,0.00045059408707948725,0.0,0.0016786071692863793,1.846896999597021,1.4739562954107226,0.8067687871312973,0.3508603456871508
1300,0.0,91.73429796839172,0.0,81.2499103609156,102.60169020777995,0.0,0.08550411548290547,0.0,10.578075932014302,0.0,0.0007200350633038803,10.570323498681612,301.1496948344238,2.0755946713717552,0.9292489501016307,39.93312561700737,6.69994253293283,0.0010394174837675787,1.7736710767205084,0.017288389687078274,0.0,0.00043177574176810974,0.0,0.0016355995631413373,1.7886443762196627,1.5569577343992824,0.9057496577476513,0.42145850322420864
1400,0.0,88.1623928010053,0.0,77.78026916167845,105.33468929145005,0.0,0.07966601235214486,0.0,11.422838319614371,0.0,0.0007000249052194965,10.462203226648626,300.9914789153953,2.081410096993148,0.9007504094337959,39.23597634341047,6.434305218234391,0.0010608656442334962,1.9260501219672683,0.016669935362910438,0.0,0.0004135749888188971,0.0,0.0015933884351899588,1.7280509442727858,1.6296932266767286,1.0017674372990704,0.49581134798665133
1500,0.0,84.8705006432371,0.0,74.59621393833126,107.80262396168082,0.0,0.07426957566913159,0.0,12.252209823126222,0.0,0.0006817372932529174,10.348952276253247,300.84363693657457,2.081094945978723,0.8722374525666055,38.55280244944013,6.173896100703037,0.0010795146480885606,2.0741886027985688,0.016063183875923745,0.0,0.0003959956974816656,0.0,0.0015521951407454395,1.667047358986079,1.6926563384088407,1.0938385379630962,0.5729105174162354
1600,0.0,81.82640592676574,0.0,71.66175496172102,110.0408325278839,0.0,0.06930783309576705,0.0,13.063074673567243,0.0,0.0006649515037668484,10.23433783621938,300.7055378818507,2.0757061184397543,0.8442194318022658,37.88351510208316,5.921843674786255,0.0010957531411247582,2.217660246568333,0.015475864192390684,0.0,0.0003790380981207425,0.0,0.001512189372215915,1.6069382249683988,1.7464312043509365,1.1811907256838352,0.651766035181687
1700,0.0,79.00283986527451,0.0,68.94712852551767,112.07872428657184,0.0,0.0647606237903566,0.0,13.853312524885991,0.0,0.00064947977153827,10.120834662416003,300.57660342205645,2.0661374857052057,0.8170265835374791,37.22834861043709,5.6800397729476275,0.0011099067236116707,2.356149185514617,0.014912636181390396,0.0,0.00036269888803305866,0.0,0.001473496566549135,1.5485677034880967,1.791657181658378,1.2632479743805596,0.7314326830300949
1800,0.0,76.37642890356912,0.0,66.42734380834636,113.94108199935695,0.0,0.06060132044206754,0.0,14.621540804346298,0.0,0.0006351613662478824,10.010033387341865,300.4563002731442,2.0531484290252475,0.7908658682242538,36.58767675173546,5.449539236544048,0.0011222508176191592,2.489429047012805,0.01437608669728965,0.0,0.0003469716962763787,0.0,0.0014362040648935991,1.4924648598971866,1.8289981964847817,1.339604001560199,0.8110292920665458
1900,0.0,73.92705696179767,0.0,64.08130912162686,115.64885923875404,0.0,0.05680009833719055,0.0,15.366951853021405,0.0,0.0006218588394322117,9.902879785989162,300.3441354982814,2.0373821198784157,0.7658538546316442,35.96191908367532,5.230793899320255,0.0011330183250093267,2.6173493635150833,0.013867312330655295,0.0,0.0003318475003667914,0.0,0.0014003661624941758,1.4389288712402912,1.8591234130654988,1.410002481739919,0.8897514385159282
