milliseconds,Clb2,Cdc20,Cdh1,securinT,separaseT,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Tem1,Cdc15,MEN
1400,0.9941984313827681,0.020280775016579405,3.846921780458252e-05,0.5833999035730087,0.25,0.2483779265445639,0.09820070176736491,0.4851028456679836,0.9901257960202278,0.9374322548702061,0.0038521055822739645,0.025790276695343044,8.119749426876013e-06
1500,0.9937917339759096,0.021675719464398103,3.8475729545845325e-05,0.5810458384782156,0.25,0.24836251219334085,0.09822773737435629,0.4851089204716978,0.9901347134455917,0.9372631831724341,0.003852495313314154,0.025796512964495984,8.124786004550932e-06
1600,0.993358823819058,0.023063695881710304,3.8482471991030836e-05,0.5785527181021723,0.25,0.24834621647157906,0.09825733611917124,0.4851155103996743,0.9901436217855664,0.9371138096364602,0.003853125109114175,0.025802948635353085,8.13072911641472e-06
1700,0.992899953102992,0.02444473907137767,3.848939412003095e-05,0.5759240270532241,0.25,0.248329016909903,0.09828967881059439,0.485122641764833,0.9901525210440272,0.9369812774731493,0.003853976351837616,0.025809605820471787,8.137533058550815e-06
1800,0.9924153745337576,0.025818883663328674,3.849645041294394e-05,0.5731633253523247,0.25,0.24831088924068406,0.0983249243708157,0.48513033735548305,0.9901614112263223,0.9368632145918226,0.0038550340751136707,0.025816502666941757,8.145162283079169e-06
1900,0.9919053410604544,0.02718616411503718,3.850360095683214e-05,0.5702742177155208,0.25,0.24829180696268505,0.09836320971637984,0.4851386163635573,0.9901702923384933,0.936757406157616,0.003856284912665769,0.025823655697637192,8.153585995527333e-06
2000,0.9913701060440884,0.028546614712666233,3.851081133888625e-05,0.5672603720113912,0.25,0.24827174177266795,0.09840464998320592,0.48514749447616595,0.9901791643877534,0.9366620041079484,0.003857718284173917,0.025831078353754908,8.162781259056474e-06
2100,0.9908099230864947,0.029900269568129526,3.851805285715482e-05,0.5641254996564795,0.25,0.24825066316929775,0.09844933774780625,0.4851569837456291,0.990188027381992,0.9365754255718306,0.0038593256574167485,0.025838782159943934,8.172731320430967e-06
2200,0.9902250458910463,0.031247162626715536,3.8525302397215695e-05,0.5608733388011198,0.25,0.24822853811860437,0.0984973434979834,0.48516709265913893,0.990196881329328,0.9364962002705414,0.0038610998253941816,0.025846777729236187,8.183423216166747e-06
2300,0.9896157285325946,0.032587327659871296,3.8532542440878385e-05,0.5575076865769318,0.25,0.24820533165869546,0.09854871562739717,0.4851778261316884,0.9902057262389462,0.9364231896253987,0.003863036158265127,0.0258550729228011,8.194851439101191e-06
2400,0.9889822254446066,0.03392079826620679,3.853976105010832e-05,0.5540323975415968,0.25,0.24818100683578811,0.09860348048458896,0.4851891855184786,0.9902145621210535,0.9363555681953827,0.0038651325133065126,0.025863672947042254,8.207017679657835e-06
2500,0.9883247903316343,0.035247607893788745,3.854695217830888e-05,0.5504512533560585,0.25,0.24815552162430923,0.09866164057126514,0.48520116856210094,0.990223388983498,0.9362920533331169,0.003867384111813382,0.02587258745174373,8.21991767068082e-06
2600,0.9876436780269982,0.036567789801420836,3.855411514072773e-05,0.5467681854572325,0.25,0.24812883429221833,0.09872317766551322,0.48521376946811273,0.9902322068375515,0.9362322268734861,0.0038697923469716232,0.025881818411528316,8.233563686976386e-06
2700,0.9869391430395761,0.03788137708885101,3.856125509437568e-05,0.5429871005545646,0.25,0.24810089921066802,0.09878804988611659,0.4852269788254618,0.9902410156933623,0.9361755331003585,0.0038723580894553774,0.025891369452262752,8.247967623944267e-06
2800,0.9862114391054778,0.039188402705674245,3.8568383332094895e-05,0.5391118261233623,0.25,0.24807166561466845,0.09885618971392163,0.485240783531289,0.9902498155585046,0.9361210423007833,0.0038750800761370207,0.02590124839082783,8.263137290834302e-06
2900,0.9854608210623849,0.04048889941337323,3.8575516312257836e-05,0.5351463370926667,0.25,0.24804108287923754,0.09892751035982976,0.48525516701542515,0.9902586064439594,0.9360685682877843,0.0038779624521777705,0.02591145601801575,8.279094593962932e-06
3000,0.9846875429614338,0.04178289982305788,3.858267705303743e-05,0.5310945299469368,0.25,0.2480090934598333,0.0990018969077371,0.4852701088043719,0.9902673883579906,0.9360176266561673,0.0038810078941252865,0.02592199693034557,8.295859166166984e-06
3100,0.9838918584768835,0.043070436387245954,3.858989485573981e-05,0.5269602718918706,0.25,0.24797563431588734,0.09907920808481016,0.48528558460289056,0.990276161307468,0.9359676660202106,0.0038842191466954704,0.02593287715086016,8.31345203944768e-06
3200,0.9830740218859919,0.04435154138092804,3.859720403759657e-05,0.5227475148861547,0.25,0.24794064284979844,0.09915928404314119,0.48530156679398984,0.9902849253011736,0.9359184991076858,0.003887601651868019,0.02594409911774104,8.331901602475723e-06
3300,0.9822342864237475,0.04562624693278545,3.8604647035967826e-05,0.5184601032672965,0.25,0.24790404719119546,0.09924192814368646,0.48531802308772964,0.9902936803440198,0.9358697480939506,0.003891160534047498,0.025955669248761783,8.35123911379127e-06
3400,0.981372905421988,0.04689458500387382,3.8612271753766824e-05,0.5141019074139493,0.25,0.24786577279115513,0.09932692223366339,0.48533491772154247,0.9903024264411713,0.9358211410847727,0.0038949019631225224,0.025967593143822295,8.371498953570551e-06
3500,0.9804901322345362,0.048156587389011095,3.8620131759259495e-05,0.5096768149562126,0.25,0.24782574199665042,0.09941402550852474,0.4853522113683386,0.9903111635977678,0.9357724966797072,0.003898833097628268,0.02597987587926949,8.392718728321955e-06
3600,0.9795862189596969,0.049412285740307024,3.8628290750148624e-05,0.505188584026293,0.25,0.24778386733793045,0.09950294945086058,0.48536985907806035,0.9903198918138021,0.9357235642632152,0.0039029617992054405,0.025992526363151563,8.414941946567654e-06
3700,0.9786614182632549,0.05066171153364511,3.863681578827335e-05,0.500641051455555,0.25,0.24774006090172113,0.09959339570578656,0.4853878133987536,0.9903286110915737,0.9356742130613992,0.003907296783714546,0.026005551370177165,8.438213867595792e-06
3800,0.9777159821415661,0.05190489609143037,3.8645782194055905e-05,0.49603799270981946,0.25,0.24769422691317858,0.09968502881419859,0.48540602210252054,0.9903373214305253,0.9356243131452074,0.003911847672001521,0.026018959504244193,8.462584811677952e-06
3900,0.976750161589459,0.05314187058876918,3.865527562936899e-05,0.4913830876095826,0.25,0.24764625568208187,0.09977746499564966,0.485424427162625,0.9903460228255939,0.9355737034046111,0.003916625340699635,0.02603276217085239,8.488112566729528e-06
4000,0.9757642079434584,0.05437266602860776,3.866538509636968e-05,0.48668006513844747,0.25,0.2475960405675323,0.09987031030399982,0.4854429681273304,0.9903547152733941,0.9355223209408123,0.0039216411276163585,0.026046969474639123,8.514855464521905e-06
4100,0.9747583716140067,0.05559731326517481,3.867621061431149e-05,0.481932568947966,0.25,0.2475434583357978,0.09996311988355447,0.48546157833281267,0.9903633987661785,0.9354700760086418,0.003926907994143312,0.026061594121537662,8.542881248442211e-06
4200,0.9737329022259503,0.05681584300137545,3.868786275628103e-05,0.47714417305157897,0.25,0.2474883700210721,0.10005540076910427,0.4854801851043461,0.9903720732924332,0.9354168648115015,0.003932440545935429,0.0260766509972829,8.572266936402277e-06
4300,0.9726880494601936,0.05802828577327096,3.8700455530467736e-05,0.4723184669892462,0.25,0.24743064083380817,0.1001466478862572,0.4854987134108316,0.990380738841272,0.9353626580736127,0.003938253480925668,0.026092154519865636,8.60308852010146e-06
4400,0.9716240617987308,0.05923467197294868,3.8714119752453975e-05,0.4674589327129351,0.25,0.24737010982803395,0.10023627942114781,0.48551707886462653,0.9903893953953757,0.9353073818726133,0.003944364230845273,0.02610812270617368,8.635438220925604e-06
4500,0.9705411872632554,0.06043503183517875,3.872899399111053e-05,0.46256901538315914,0.25,0.24730660803173588,0.10032367955968674,0.4855351925073092,0.990398042935366,0.9352509822373651,0.003950791266014161,0.026124574727510827,8.669413519767452e-06
4600,0.9694396735550507,0.0616293954349042,3.874522267847143e-05,0.45765213653148584,0.25,0.24723996192188588,0.10040820727839317,0.4855529618146831,0.9904066814406663,0.9351934365625402,0.003957553753461226,0.026141530439057512,8.705114958734393e-06
4700,0.9683197669071192,0.0628177927071226,3.8762975626344035e-05,0.45271159263566596,0.25,0.24716997063700571,0.10048911105238391,0.48557028024269566,0.9904153108813598,0.935134687662394,0.003964674022729643,0.026159014569827874,8.74266309628037e-06
4800,0.9671817135152931,0.06400025342239885,3.878242200676554e-05,0.4477506788009629,0.25,0.24709643197626416,0.10056564073372308,0.48558704119053053,0.9904239312287946,0.935074714320038,0.00397217463456223,0.026177051360331688,8.782177824303644e-06
4900,0.9660257587007539,0.06517680720101816,3.8803746441098345e-05,0.44277261787546895,0.25,0.24701912666328668,0.1006369795649798,0.4856031293561953,0.9904325424491119,0.9350134944998646,0.003980080177965581,0.026195667794612125,8.823791028708337e-06
5000,0.9648521464269656,0.06634748352049882,3.8827161196854977e-05,0.43778052478505103,0.25,0.24693780355221556,0.10070219717204987,0.4856184141544467,0.9904411444985383,0.9349509960265969,0.0039884189316400295,0.02621489583471405,8.867657556029048e-06
