milliseconds,C,M,X
0,0.29409173292382335,0.004192899177159668,-0.0007245141669160208
100,0.316224719976949,-0.020079913424749494,1.6821357667532978e-05
200,0.3426682335124632,0.01954340734212938,0.00015852717054232296
300,0.3398786561912875,-0.009539893452492166,8.646482996160268e-05
400,0.3753079921130524,0.010383144126329045,0.0008016368854915183
500,0.37321469358207876,-0.015032647660599608,-5.1219544339048946e-05
600,0.38432905655740773,0.031794487936510754,-0.0002636994366623372
700,0.3999456781104366,0.007055287008100809,0.0008877588729529709
800,0.4305035119148767,0.017777136662226377,7.499531550251734e-05
900,0.43934465024489183,0.022180201033340174,0.000359390915128939
1000,0.4462653823606957,0.03980659328251229,-0.0002708914366039957
1100,0.461686824666028,0.016748629747779294,0.0002166449638110162
1200,0.49332024665503765,0.03710930973364136,0.0005051462861086236
1300,0.49010756171623,0.015973962751922546,-0.0007460924067054697
1400,0.5125783739537229,0.023409190669183417,0.0002519087262065229
1500,0.531068509234397,0.05329462016467182,5.6602568235430326e-05
1600,0.5442673219219819,0.01998935906709525,0.0008324628601300414
1700,0.5448050713334298,0.04728244234607366,0.00100322380080215
1800,0.5453619282092521,0.07097221417484878,0.0006807711906329786
1900,0.5749538236691446,0.09684103648645584,0.00032244413723124424
2000,0.5852446163614412,0.07944708186752425,0.00038798845099027624
2100,0.5861969231537284,0.09963354873967988,0.0003219373937655113
2200,0.5979645315373302,0.11470668597680682,0.0006940605750557669
2300,0.6019025297766284,0.12757396480383493,0.0006409436157142077
2400,0.6019695894421072,0.140165731539136,0.0004703215249236682
2500,0.6179812978707795,0.16408929537695507,-0.00020719769329323397
2600,0.6242513261833874,0.18074160609541973,0.0007995041637938866
2700,0.638839618604332,0.17171134503058177,0.0004357333640179237
2800,0.6572704947029412,0.21823820363868468,6.628619884932848e-05
2900,0.6593679820391503,0.25432587050164307,0.0008167443470664523
3000,0.6612413888003513,0.2814147950226223,0.0011724467959243275
3100,0.6799239402996765,0.29108543061343245,0.0012249851468639238
3200,0.6836244655704873,0.32334236449808706,0.0013392923229808003
3300,0.6845245927112188,0.32773118345441826,0.001710787855182902
3400,0.692115489451171,0.3750745715124421,0.0015942652668388493
3500,0.7112863937623856,0.38863455249243545,0.0007362947864589088
3600,0.7192997405531855,0.4191632098117148,0.0005603639608920544
3700,0.7117009458425361,0.4105626614772966,0.0012901295998640938
3800,0.738465502093504,0.4707537628857615,0.002464944736889025
3900,0.7432425114224264,0.4729869981594418,0.0019667020967530464
4000,0.7317189029922706,0.5223390758028356,0.002243987548328023
4100,0.7374620633010791,0.5196219158916838,0.003811641070043707
4200,0.7413165820009824,0.5602378756350077,0.004942055358456691
4300,0.7510321584474212,0.602427239173929,0.0061353195514379415
4400,0.7698579458924005,0.6306380827775253,0.00620704024253735
4500,0.7806046609945754,0.6584737337318677,0.010111385255875648
4600,0.7675785060851578,0.717656048989075,0.013993964880496017
4700,0.7866771995922331,0.7319862838517093,0.019362828991396304
4800,0.7762373328807425,0.7721698156061112,0.026016439277998193
4900,0.7799107576674686,0.7971263975041764,0.036760929691486165
5000,0.7947908445595939,0.8135140528754624,0.0495585282309109
