milliseconds,C,M,X
0,0.28993541564242276,0.010587055161597842,0.0007734384651896841
100,0.31265052943865423,-0.0018840875818569081,0.0007114808164090642
200,0.3417229931928208,0.021022769263797744,0.00029225389409337786
300,0.3625869929826036,0.029070649452356413,-0.0003083555185560717
400,0.35274795080142707,-0.013525814185051131,-0.00076792352664624
500,0.38199805507408163,0.014210749398630245,0.0005608507669359754
600,0.39389295728046925,-0.00011079569297110965,-6.929334932395224e-05
700,0.42394768990183296,0.015200947588814205,-0.00014322688591645927
800,0.42650977581925587,-0.005363367101665451,7.605340567158957e-05
900,0.44679259965216567,0.026860563113923888,0.00024995454601483104
1000,0.44086143251351717,8.663825893663775e-05,0.0005439002638160478
1100,0.454848549390788,0.008121592180774047,0.0006021426385869648
1200,0.48172810040650343,0.03689963389583441,-0.0006070982041025505
1300,0.4948104344149743,0.004121484493250508,0.0003072224743364627
1400,0.5206122687833181,0.05231950761228554,0.00039828920055724726
1500,0.5155320838856825,0.04109918042571744,0.000999909180801248
1600,0.5346400783477132,0.04266680409877976,-0.0001927346546878234
1700,0.5397440586886695,0.04516839377725398,-0.0005377698209304123
1800,0.5458705629636657,0.06967220040329979,0.0005157797075796492
1900,0.5706561508283117,0.093504970485427,0.000909049650001378
2000,0.5856126151414636,0.08348584146121206,-0.0007352946419821456
2100,0.598188486287471,0.09529040289879892,6.976211833458646e-05
2200,0.5885338082080224,0.11821767640446344,-0.0007018895543431467
2300,0.6041782883968186,0.13390113176629778,0.0011510018239039245
2400,0.6183206633289016,0.11478971655327577,-0.0001958933218691117
2500,0.6127065469880074,0.16349589045977966,0.0012464470071116352
2600,0.6320781469749047,0.18121663552336137,0.00100070511367058
2700,0.658086245350143,0.18654541207299286,0.0006147161364892143
2800,0.641318879503901,0.23714591019647774,0.0013725575629718783
2900,0.6702438455187394,0.24383234661827347,0.0009255856738727424
3000,0.6762353716397096,0.2546655294627371,0.0005967642376393141
3100,0.6715668991295312,0.30428851091201015,0.0014804766076659003
3200,0.6976620033215548,0.3145269585772453,0.0014001238657796002
3300,0.6933775058817815,0.30749346006155553,0.0015361401659745267
3400,0.6972762564588668,0.3620616313975987,0.0007810724196210827
3500,0.7100285360717192,0.3549019357400241,0.00046288548933954654
3600,0.725742106717766,0.3873734096093167,0.0012082676083716762
3700,0.7288266230147238,0.43216227006559416,0.0006126097591658432
3800,0.7255318143593018,0.47353078465692644,0.0020899790377858734
3900,0.7344639099997547,0.48428751123627467,0.0030002296041220016
4000,0.740431873369802,0.4943076420258158,0.0021651716168013336
4100,0.7411153571992437,0.5403111880563185,0.003177624474148276
4200,0.7442853136390288,0.5497060170575233,0.004057676572590451
4300,0.7676778529696218,0.6194224199898813,0.005176142659938702
4400,0.75243128928968,0.611831118789545,0.006772575799108019
4500,0.7636883802721577,0.653003941361059,0.010512530474028569
4600,0.7860296801377427,0.7077204062456216,0.014538665518144485
4700,0.7798739004542721,0.7334631065839092,0.020054047913655455
4800,0.777528978554755,0.755396662272583,0.027626147127064047
4900,0.7900423819798275,0.7789530878764234,0.03682320562198759
5000,0.7899813716215247,0.8163740224982259,0.04974713425877602
