milliseconds,C,M,X
0,0.2887203279359516,-0.012023800326675216,-0.0002887931192288991
100,0.31498768387595194,0.0036439318424782794,-0.0008516333113525489
200,0.3219180790827522,0.013114365829022187,0.00027955024463213165
300,0.34438889973352194,-0.0016580631231215975,-0.00021102218893569708
400,0.3573845300799063,0.006556797998585765,0.0003333753429997698
500,0.39336211982415364,0.03217579043393061,-0.00040987097843130457
600,0.38378826464034516,0.021144752759458138,-0.0006819153095598587
700,0.4179958224292365,-0.002266039987681481,0.0009284894477219084
800,0.43258319760532465,0.024313985780764547,0.0003428288228600088
900,0.42759314914935354,0.007332824537715443,-7.527296109500556e-05
1000,0.45739590561801674,0.019545947621893836,-0.0005379624319228534
1100,0.4766071709803722,0.017633527169951185,-6.561234823314079e-05
1200,0.4713429924001278,0.020311848618949246,0.00024776127771291797
1300,0.5047598947531884,0.007084860317815831,-0.0008565248906329601
1400,0.4929528407865802,0.03143395176182026,0.0009100987941394105
1500,0.5118085393575836,0.036906191642510876,-0.0006938278007829876
1600,0.5273552270654696,0.021671307755971758,0.0003258807982814099
1700,0.5312266458681904,0.05769010188697331,0.00017928216146881405
1800,0.5491980011140798,0.06987570348521577,0.0003414406880452794
1900,0.5513726882983699,0.0929313853950828,4.562769870977808e-05
2000,0.580552444535333,0.060074805789335516,0.0009421422348167619
2100,0.5808254300584095,0.09216540828782199,0.00030739226233704583
2200,0.6027548068892006,0.12993148579628314,-0.00019115659789653374
2300,0.610728106698239,0.1475201773339817,-0.00014295471204151325
2400,0.6239544613533033,0.1527925715606215,-0.0002334394256689912
2500,0.6203953138539015,0.17367981317788306,0.0010874915506630803
2600,0.629260928801373,0.17135288350995123,0.0008035055858115427
2700,0.6444516421820126,0.21090415084536895,0.0006185222394034303
2800,0.6563332507111068,0.19170630705093708,0.0012744924224929607
2900,0.6559315436885197,0.23962789624560266,0.0004089864964444399
3000,0.6832943025215978,0.26131202711889523,0.0005485588702891616
3100,0.6629041067008986,0.3025420208409827,0.0010771520934042833
3200,0.6750103507673514,0.28313298984677343,0.000288225033067801
3300,0.6867144626586782,0.34708266081736633,0.0017823053447528295
3400,0.6865581040961293,0.32991115686435907,0.0008285734260962331
3500,0.7006031975377365,0.4005683393467188,0.001495379824813511
3600,0.7070375061072224,0.3966393166422446,0.0016959723383495504
3700,0.7344018468171113,0.4149770503924207,0.001949292830368029
3800,0.7196982924201581,0.46973487614886533,0.0026325243220964504
3900,0.7478685390349924,0.5035899983878678,0.002200848372513425
4000,0.7524984569763045,0.5267007843547669,0.0033001474539590824
4100,0.7587125255261467,0.5291420734832576,0.00342023355721399
4200,0.7447186711080175,0.5809543078687238,0.004486173241077808
4300,0.7714036782179226,0.6210949835188303,0.004880338427157395
4400,0.7706152382890751,0.6292529210600655,0.006652655333259894
4500,0.7801552410495495,0.6932520989692911,0.00904481056943529
4600,0.7909980010953002,0.6835434109775785,0.01292610907651475
4700,0.7749964052539223,0.7425624455297372,0.018363498711364834
4800,0.7991906725790253,0.7516606071271479,0.026614393978110325
4900,0.7874182468687516,0.7826600742393656,0.03752146406900806
5000,0.796801686332356,0.8060133728346411,0.049722825050843564
