milliseconds,Myc,E2F,CycD,CycE,Rb,Phosphorylated_Rb,Rb_E2F_complex,serum
0,0.0,-0.35567751287743965,-0.004210962636512815,0.0032298168803882974,0.5591747601771283,-0.3823518387228687,-20.343033797364146,2.0
100,0.0,0.33713605039843225,0.03539987310894684,-0.0001376604209630337,0.7041802024627662,-0.0327198254940924,18.589452432935715,2.0
200,0.0,0.02374439373204733,0.05831253949589934,0.00372679921445128,0.9210470261597175,0.9993763065826746,34.52409820063601,2.0
300,0.0,0.4307362952344178,0.0892279457938013,-0.005744633876492897,0.9957266785658563,0.9545538878046294,47.022054152512325,2.0
400,0.0,0.1732110658935324,0.10437524467930744,0.012016556437919365,1.1258789679086507,0.7362409076497011,78.63576337662354,2.0
500,0.0,-0.3814511897013392,0.12385836094257725,-0.0023488927160058293,1.088907418406327,0.3706567836289203,72.49352003413355,2.0
600,0.0,-0.025353806655358625,0.13998790648149614,0.001610044505671461,1.0901579033537137,0.44389943024099243,103.5757910648807,2.0
700,0.0,0.4869757583409732,0.15601045688087062,0.01594213310184433,1.0202500960413794,1.8444475214296747,128.97142539249876,2.0
800,0.0,-0.2484355395332429,0.16330634913571487,0.010313755195170415,0.9162975836953845,1.860543267441011,160.03255081891785,2.0
900,0.0,0.06402057456561266,0.1815843621220799,0.01724674244231787,0.7519495067193305,2.630311832429784,164.8677011224659,2.0
1000,0.0,-0.1741229104083938,0.1848630295039461,0.019456963565585243,0.5821024001210738,3.5115020832971746,154.23725805287813,2.0
1100,0.0,0.043452280523905255,0.19910780118623006,0.030043854156176143,0.4812502565820003,3.317650868743066,204.98400709320435,2.0
1200,0.0,-0.2413559254359381,0.19817207424372027,0.0372174864500969,0.31188768447311765,4.253041906469771,222.48773544059836,2.0
1300,0.0,-0.1371621662878901,0.20526267130482226,0.03402294584012152,0.1456501737548124,4.193862855488132,226.40779150951292,2.0
1400,0.0,0.002791949236996105,0.20550199145785564,0.044538524976820135,0.05788720307569229,4.6891144663941295,248.12853780483962,2.0
1500,0.0,0.22655219340475358,0.21130879107586967,0.06416069384579122,0.07127036755817232,4.78983846353481,263.29156944501557,2.0
1600,0.0,0.6291906273096002,0.21613981515624778,0.08410016513699893,0.052135368897226184,5.945396134096861,284.3944784794427,2.0
1700,0.0,1.5098090702340874,0.2210689050420782,0.10421619717823807,0.028426895358001573,5.730482368504806,290.9151695184811,2.0
1800,0.0,1.3194898671903579,0.22941158606739764,0.11921108182998821,0.014412369785281284,6.339092769578665,325.9634575067973,2.0
1900,0.0,1.4686032430400688,0.23175852313804576,0.12181238697238186,-0.024190189263238925,7.670897343893049,306.27559310782044,2.0
2000,0.0,2.484069954476672,0.22556422909640747,0.14733094936909938,0.044794627376220995,7.735777469040257,367.752473458221,2.0
2100,0.0,2.5252403012037705,0.23534400241195255,0.14362344713842717,0.006577306326423925,9.0180975889412,377.0854076115624,2.0
2200,0.0,2.779888322853553,0.22937735262101672,0.16177197455718395,0.012248904136847916,10.14679306485544,381.5972905331398,2.0
2300,0.0,3.363215003206317,0.22834170023585,0.16570119588490428,-0.030264247227035936,9.863807910271893,403.9399119369462,2.0
2400,0.0,3.63195844186381,0.23576163930308192,0.18443283695194393,-0.01761454186566077,11.244540072480344,398.24850501895287,2.0
2500,0.0,4.585076815185682,0.239797373969457,0.19303707277897125,0.009685678670179595,10.946143052355676,424.3117695293548,2.0
2600,0.0,4.888711872449058,0.23616402811666537,0.181854016950718,-0.032037859392276574,12.326910679047177,454.9067524443895,2.0
2700,0.0,5.153193547855972,0.23120453444116845,0.20266925177354278,0.0012490109174226548,12.795105805412932,440.27157224297315,2.0
2800,0.0,5.57919425231465,0.23577910339793115,0.19522730155504261,-0.015844056637481816,13.8004186607236,471.5408965434265,2.0
2900,0.0,5.43522813054882,0.2339012579834851,0.2004418255177903,0.01674618138445932,14.2447870856052,479.06421600019405,2.0
3000,0.0,6.7709047847408215,0.24224266930965102,0.21033996899847016,0.031770518101111374,14.801190574752312,505.4832478104907,2.0
3100,0.0,6.43253730322588,0.24150563728848626,0.20890280074320186,-0.027214925231405486,15.582272796095495,520.023336700896,2.0
3200,0.0,6.965827854349824,0.24188661358721408,0.21833965544422446,0.03799184709709921,16.982643938144413,564.5032222677776,2.0
3300,0.0,7.9146437348791405,0.23810899229794963,0.2168410054181171,0.03249944961368062,17.74173040869472,575.166949775538,2.0
3400,0.0,8.18848627925767,0.23349062601050738,0.2255871839889059,-0.005481921852850522,18.804337545367094,569.8343156554649,2.0
3500,0.0,8.029272428409977,0.23699485623362812,0.22665879128282668,0.022726436705053716,18.801251197720234,609.2109093697952,2.0
3600,0.0,8.770208480231702,0.23998385314583923,0.2198657743850677,-0.015123026741478399,19.38643157873569,592.6333468776145,2.0
3700,0.0,9.353246222500392,0.2385506495181867,0.21793511321058207,-0.025300510699403388,19.180271770539,607.0561440674767,2.0
