milliseconds,Myc,E2F,CycD,CycE,Rb,Phosphorylated_Rb,Rb_E2F_complex,serum
0,0.0,0.4009795417253737,0.0028220561821394583,0.002309138140893058,0.5426143487789733,-0.795365143408613,-9.926212040662744,2.0
100,0.0,0.1926696174307019,0.0284642176258242,-0.004582524099383429,0.6620483042622322,-0.5859615285294959,12.170914623598456,2.0
200,0.0,-0.08318628628520414,0.067590619574977,0.005406275535871928,0.8950891408978183,-0.507704149246342,49.5723943977158,2.0
300,0.0,-0.21350523717565223,0.09246994287235383,0.009631550613858755,1.0623791956209774,0.42309232021950766,51.2609149800933,2.0
400,0.0,-0.4617194561304653,0.11158486123302327,-0.004251486898621337,1.132660082595967,0.8163998563925756,92.53074010861383,2.0
500,0.0,0.27854748026276477,0.1225332262644832,0.012822282951299675,1.1547630309786099,0.7788853339479311,102.04703017151733,2.0
600,0.0,0.0006296056119275816,0.13871788344124078,0.009152750129200667,1.103858807985421,2.269345383309905,121.7505805391801,2.0
700,0.0,0.36532717265139586,0.1568433812244185,0.01305892458294749,1.0035418029578442,2.6445770952076315,114.90682080911841,2.0
800,0.0,0.28216060541759835,0.17125670500804607,0.005951059337573783,0.907054875960702,2.331773794579804,140.32120921802755,2.0
900,0.0,-0.06219271390195864,0.17574827527471593,0.012587321693282303,0.7487935599937966,3.225588927684636,162.12587544325086,2.0
1000,0.0,-0.07583727042898045,0.19143085123118533,0.019034111829756922,0.6307851279849,3.8412070231357873,196.39381050946412,2.0
1100,0.0,0.4417196237069177,0.19437664703040297,0.014959425036914515,0.4461054705336858,3.36463143917374,199.87752364268968,2.0
1200,0.0,0.06158997883970578,0.19528086511317688,0.021435797193302585,0.2758099407712831,4.037684104951984,206.28496282356704,2.0
1300,0.0,0.26802586884406,0.21027414828799026,0.03496020825884322,0.198983235317565,4.299218081879741,242.43331891481097,2.0
1400,0.0,0.7429285997705497,0.20737307054676657,0.046553033209776544,0.04267027824626162,5.279580551143086,219.77336613824937,2.0
1500,0.0,0.8397128480184664,0.21524820737388056,0.06993868100444499,0.026142757689582123,5.167863951513333,263.0818209142421,2.0
1600,0.0,0.8472105912248794,0.2227550362655491,0.0871078822404707,-0.00591933401612274,5.646637028949437,300.5279873773122,2.0
1700,0.0,1.3724718539859078,0.22467070381153814,0.10424390969601365,0.027093508172624944,6.056527645650643,316.83201430228365,2.0
1800,0.0,1.6253146076191116,0.2218861637839106,0.11691459689095836,0.026583080125345073,7.85078905492474,310.2407688882942,2.0
1900,0.0,1.648926192612365,0.220410703811237,0.1315021135386319,0.027733881807477274,7.464587874880186,319.7276889815908,2.0
2000,0.0,1.8669821616536204,0.22908075780052684,0.14082801245827573,0.016806256024318338,8.464236005091964,332.6006507699045,2.0
2100,0.0,2.5151241634814108,0.22413797181674966,0.14307144075239625,-0.020312173471221745,9.314655444561962,341.6089857496158,2.0
2200,0.0,3.3612894787927714,0.23050907822499206,0.15533053714389128,0.02317728436919521,8.690843491624205,369.7700325581224,2.0
2300,0.0,3.667928164342472,0.22944159361312816,0.1760425245851618,-0.025260650647335032,10.339727247202516,405.2062853304964,2.0
2400,0.0,3.37064100060883,0.23673956067839713,0.16927361758512025,-0.004845233711976414,10.15118554084908,393.2151628509142,2.0
2500,0.0,4.103200698104361,0.2386529799501299,0.1906426018286871,-0.019122027354386076,11.889793200047702,415.6850424180331,2.0
2600,0.0,4.189484712669436,0.23647274808664928,0.18908063800548114,0.011938201208370938,12.405005575072215,469.6593529725832,2.0
2700,0.0,5.209749859503836,0.23451395363254374,0.2024992372727213,0.012852518073497736,12.262197897719295,439.03600290595574,2.0
2800,0.0,5.191912161989959,0.23151570931558443,0.20585024522182735,-0.01191573674148805,14.009643661824779,471.2827753381864,2.0
2900,0.0,5.6690097227806024,0.24218120012971375,0.20253336646276368,0.019690004475411454,13.891802518894107,484.6788992319996,2.0
3000,0.0,6.570218872708757,0.2401216789313357,0.20590537026827774,0.030608032537653474,16.001813034490638,490.63330146792975,2.0
3100,0.0,6.399217143883737,0.23766117773985398,0.21559978851057346,-0.005968170938779178,16.58645082782084,510.63501894229097,2.0
3200,0.0,6.834637337767252,0.2364671011138036,0.21634758475489357,0.010470243373111074,16.395437767996114,533.5827851759791,2.0
3300,0.0,7.974839988816533,0.23301802923769493,0.2146778007730131,-0.017917994745363215,16.592864168006635,582.7267403131177,2.0
3400,0.0,8.007436082149358,0.2405315868354288,0.21318840884047388,0.03187270354463598,18.435273161213974,568.7797327107887,2.0
3500,0.0,8.099571294490923,0.24419685801536437,0.21809542042022684,-0.015067026666021102,19.474416007962258,592.6278494031274,2.0
3600,0.0,8.490176555538422,0.2377631019805932,0.22858156050486547,0.031161438850088305,19.37557417976426,625.9645977561055,2.0
3700,0.0,8.73847322433705,0.23903779926564414,0.2198540860032329,-0.0008684005297679358,19.79387183501499,606.043932416438,2.0
3800,0.0,9.117583357070256,0.24351702433579178,0.23049937903027407,0.008430807053855353,21.21138607953706,620.631691763231,2.0
3900,0.0,9.448506405162158,0.24018282366148994,0.2192321067058255,0.01887426845194489,21.05303781123737,637.5938500269809,2.0
4000,0.0,10.330287388012064,0.23475321353340642,0.2286445077628678,0.03922590556442528,21.910453997725423,690.6144304293643,2.0
4100,0.0,10.954600935932925,0.24492742712049562,0.22752951643598363,0.03553601991280739,22.780667505789435,696.928629898909,2.0
4200,0.0,11.322306151335114,0.2406411362050575,0.22907978446031257,0.027725628371357683,23.55580532453766,715.4453841316646,2.0
4300,0.0,11.340537475652313,0.24014319413576304,0.23042652721166257,0.003855254158333493,24.846398124534907,719.5889050683301,2.0
4400,0.0,11.953997620648092,0.23608305861921863,0.22105774191879776,0.03387862951448707,24.801895246004406,754.6594448654902,2.0
4500,0.0,11.511877681255203,0.24193609942937383,0.22620865079295535,-0.0032929255669309123,25.082925213480056,753.8012058428075,2.0
4600,0.0,12.232325752359698,0.2450071310073487,0.22489066325992485,0.02373812606782766,25.810674315777106,778.1708452319853,2.0
4700,0.0,12.172203113588004,0.23939941755300462,0.22446822025668306,0.034715859099639174,26.334285512497768,802.0993407763725,2.0
4800,0.0,13.316484745292458,0.2432839707717025,0.22237274678067773,-0.017586978236650706,27.94581807712179,782.1521983531875,2.0
4900,0.0,13.066317532590997,0.2445850634861543,0.2266954173585071,0.025934494951694184,28.181704765603143,821.6348176942597,2.0
5000,0.0,13.009816891024297,0.24418656719874648,0.22834096435003368,0.025847399199366954,28.797582068609223,824.8334894469505,2.0
