milliseconds,Cyclin_D,Cdk4,Cyclin_D_Cdk4,Cyclin_E,E2F,Cdk2,Cyclin_E_Cdk2_inactive_phosphorylated,Cyclin_A,B_Myb_active,Cyclin_A_Cdk2_inactive,Cyclin_A_Cdk2_active,APC_Ccdc20_active,APC_Ccdh1_active,Cyclin_E_Cdk2_active_unphosphorylated,p21,p21_CyclinD_Cdk4,p27,p27_CyclinD_Cdk4,Cdc25A_active,p27_CyclinE_Cdk2,p21_CyclinE_Cdk2,p27_CyclinA_Cdk2,p21_CyclinA_Cdk2,p53,p16,Rb,Rb_E2F,Rb_PP_E2F,Rb_PPP,ATM_ATR,Mdm2,Intermediate,NF_Y,Cdc25A_inactive,Chk1_active,Chk1_inactive,Cyclin_B,Cdk1,Cyclin_B_Cdk1_inactive_unphosphorylated_cytoplasm,Cyclin_B_Cdk1_active_phosphorylated_cytoplasm,Cdc25C_active,_14_3_3_sigma,Cdc25C_Ps216_phosphorylated_active,Wee1,Wee1_phosphorylated,Cyclin_B_Cdk1_nuclear,p21_CyclinB_Cdk1,B_Myb_inactive,Cdc25C_inactive,Cdc25C_Ps216_phosphorylated_inactive,_14_3_3_sigma_iCdc25C_PS216_phosphorylated,APC_Ccdc20_inactive,APC_Ccdh1_inactive,Cyclin_B_Cdk1_nuclear_inactive
0,0.028770702642991586,5.002621468309152,7.5077876190311414,0.0009957795605410552,1.012537646834253e-07,15.0000029893596,0.0010011061760898902,3.9939816730305834e-05,1.5438233764747365e-13,0.00039974124150867613,0.0001005471378065976,0.09995126333134277,0.9000381166333904,0.000995288267962522,-1.1360826974401806e-06,4.97802633723761e-08,14.007625119874298,-0.001256306376337809,9.993207902671843e-05,0.9999932501471116,-3.984070276666295e-10,9.992131908692589e-05,-4.416293583534338e-12,0.026501715623880467,0.0010145084406712568,0.05000481735844722,1.9481523582804623,0.005655650578113804,0.010000314449594577,0.0,0.00022592085347372464,0.0,2.7866359258263987e-09,0.0009999292103739222,0.010114335920874733,0.9900750458045741,-1.409847869904356e-09,10.00000005713129,0.00010006472853801759,0.00010007432008477833,1.0007990162164032e-06,2.000976087150576,2.4315097649858586e-11,0.0009763712648207922,-1.081667541629685e-15,5.567398464572167e-12,-5.383034621256743e-17,-2.6886586974231575e-08,-4.255302594429709e-08,0.02981299390905898,0.030960757540307398,0.8999488271666709,0.09999733574656386,-8.897887611575798e-18
100,0.032138654669353325,5.001021291042232,7.4973391095704764,0.000996800254862409,-3.602955303450514e-07,14.999995741003914,0.0010062496016129121,3.9988637827760806e-05,-3.9019543646085886e-14,0.0003995996422074383,9.946781624454112e-05,0.09989633943203002,0.9000044190862772,0.0009914130286258064,-4.359625410256745e-07,2.4499294707177644e-08,13.99534779721251,0.0015756359307651097,9.997989618594793e-05,1.0000082865851774,3.1837753647909377e-10,9.999575629527603e-05,6.09645141142614e-12,0.026512897601544544,0.0013187453845476878,0.05000539906948837,1.9496114562140707,0.002958268167310079,0.009999695932366588,0.0,0.00030811807678830105,0.0,1.4642797403874834e-08,0.0009990602141706545,0.009073921062793462,0.9907758148732515,3.031937525089205e-09,9.999999985524454,0.00010001679934259392,9.995440287870632e-05,9.9849930727453e-07,1.8647769806938383,1.5006671249080346e-08,0.0010367737737874579,-4.0468974336316507e-16,2.1808389315080457e-11,-1.3123571151342597e-16,1.2131679034717382e-08,2.4608763800141737e-06,-0.00041862964553215855,0.054286874652921806,0.8999881015042475,0.0999582723608601,5.919359705652511e-18
200,0.03434689908160091,5.002901549735145,7.475451039829361,0.000991298874284216,-1.2570229698079722e-07,14.999997524469979,0.0010049947544036534,3.9866513515367484e-05,-7.62769681487389e-14,0.00039940106306137575,9.965252729395012e-05,0.09989414347087582,0.9001630909988887,0.000971618082855562,1.1471306883459997e-05,6.478620564101577e-08,13.994399587205535,0.0040692693146728975,9.986676623435367e-05,1.0000308634740802,1.2388732654223674e-10,0.00010110132529657564,-2.636585994299632e-12,0.026511330324774037,0.0013642894338972756,0.049980459037604806,1.9414844760446792,0.007946696537467702,0.010000206419863766,0.0,0.00037209397425751515,0.0,1.8989123231489507e-08,0.000998553448766368,0.008055491202943932,0.9917152287434265,3.6335249112277637e-09,10.000000153949905,9.986048987492059e-05,9.996905409834201e-05,9.981064249954132e-07,1.786687099019918,1.5238615705644575e-08,0.001061936347271427,-5.668295259288338e-16,2.1067164945472768e-11,-2.3242561513981017e-18,1.3167782674957985e-08,3.7523903283386246e-06,6.566018924534569e-05,0.048732924359007584,0.900025131650143,0.09994706949666056,2.759552314594316e-17
300,0.03562403265034114,5.003597232779202,7.4683010663743525,0.0009889043094352642,3.878942992068459e-08,14.999988463974944,0.001008838596947122,3.983150112219844e-05,2.011885382317658e-13,0.00039939201535226047,9.852959255112746e-05,0.09980669874855366,0.900108849570741,0.0009627512451175623,1.318347207476412e-05,8.653510543894683e-08,13.98181965234148,0.024159112273367773,9.990086918023668e-05,1.000047014666893,7.662472187858246e-11,0.0001010191837267747,-4.6922847165510675e-12,0.02652327385315106,0.0016396354456605187,0.04993813866433722,1.9428999292205755,0.01231137012127355,0.00999981437414267,0.0,0.0005828085653648773,0.0,3.754654430099285e-08,0.0009988147961042656,0.007661234425267085,0.9926321108744082,8.958458574025669e-09,10.0000004417628,9.98890563026813e-05,9.986814442167282e-05,9.96237727214362e-07,1.7120345940551658,1.5138933502803058e-08,0.0010860039941329603,-7.739701050809456e-16,3.38514099036705e-11,1.8930686050080407e-16,3.787589014030688e-08,2.8887145177327157e-06,0.0001134182537403739,0.04402460554168687,0.9000818348135167,0.09981953277163186,-2.220571945827342e-17
400,0.03761314496088288,5.0098387813176,7.469463342447756,0.0009858689463022917,3.760068491054118e-07,14.999984881326185,0.0010119447194712442,3.988669311663986e-05,-2.364054452920875e-13,0.0003992048406685021,9.794527542853275e-05,0.09979382761097501,0.90013475196086,0.000949561156201387,2.7353874456709575e-05,1.2541137643044536e-07,13.971368462822518,0.016166401302011905,9.980629670082697e-05,1.0000445644089364,3.4239634459700084e-10,0.0001013524257362043,-4.828575486591417e-12,0.02652421843177087,0.0020312331491983172,0.04994333099718593,1.9304694768030815,0.018679645470163764,0.01000037052137008,0.0,0.0006917997771196366,0.0,4.8674055136880244e-08,0.0009984749325992776,0.006903776921880012,0.9932316533555663,7.90945218563874e-09,10.00000052874329,9.981659031366075e-05,9.982631500380832e-05,9.952111317131336e-07,1.6582308755305222,1.4977537259696263e-08,0.0010696837514938809,1.1798388948314737e-15,4.259361287195415e-11,1.3308787444066125e-16,3.395507384321483e-08,4.769172108093955e-06,6.255914601021055e-05,0.0412044318598223,0.9001759356535436,0.09985861268903223,-1.3668852516772082e-17
500,0.0377732138324221,5.012267721714274,7.454696668929346,0.000980089597549141,8.76791054089345e-07,14.999987465333133,0.001012734988223559,3.974758270796418e-05,1.2527414489883417e-13,0.00039928500100181266,9.804164935105155e-05,0.09981725451293177,0.9002801108091893,0.0009429351359184174,4.125513532373004e-05,3.395894398161459e-08,13.980511028279334,0.032477802605042114,9.977723705658727e-05,1.0000673672611253,-2.2915964293338634e-10,0.00010213495050125206,4.54617519401273e-13,0.02653612444404363,0.001937342417520798,0.04990448509310541,1.9300194275488427,0.022707332000145443,0.010000413629641863,0.0,0.0008154265300315756,0.0,6.071559133341076e-08,0.0009974518323334956,0.006141832644327799,0.9940056197331418,1.1858749751337937e-08,10.000000537932566,9.972035130034564e-05,9.968437900940568e-05,9.944007592865757e-07,1.5696650129351675,1.489396372204212e-08,0.0010887459595478577,1.382170914552624e-15,5.3601362596366195e-11,-6.691024025594244e-17,-2.6999070639603788e-08,6.278286254953797e-06,0.00031903995624539934,0.03590502488841049,0.9002174752111957,0.09977113830723396,3.2879457766122057e-17
600,0.04010455421378313,5.015294555023746,7.458921071728327,0.0009799698475267853,9.451855110655063e-07,14.999983799187678,0.0010179729651861676,3.9681933768167675e-05,-2.368379850787771e-13,0.0003986943568364193,9.694721134405694e-05,0.0997357587311767,0.9002526398148806,0.000926960096433404,3.8783688921360935e-05,1.9614602411992524e-08,13.9664178029575,0.024979664444308332,9.964103030571638e-05,1.0000842240877974,5.274337909385346e-10,0.00010204936025503915,-3.215785471820205e-13,0.02655298697608245,0.002095232775988091,0.04991906106579003,1.933081665828193,0.01803091054494502,0.010000583439044761,0.0,0.0007984861479992165,0.0,5.501186300424999e-08,0.0009967625221188564,0.005234169154894472,0.994438283954474,1.2392062335683448e-08,10.000000626509559,9.970038529024324e-05,9.970809936905194e-05,9.943200615213132e-07,1.5513365720644732,1.4938913741261006e-08,0.0011175140566533593,2.3134554263080895e-15,4.6748214714069005e-11,-1.3276190035464698e-16,1.940344718962837e-09,7.067943860713391e-06,0.0004149653182761059,0.03383648761233956,0.900271431408052,0.09962941585244674,3.1753327128484317e-18
700,0.04185842988368572,5.012189074581465,7.454195538762521,0.0009675013319854981,5.006286881459673e-07,14.999976957197925,0.0010253371464134008,3.973504236084986e-05,1.0901173039699617e-13,0.0003990104426367258,9.746753838301175e-05,0.09974182987122762,0.9003786156264237,0.000918293125343001,6.290732389833353e-05,4.9561096634130376e-08,13.958256530941409,0.03596182703662111,9.969741292493223e-05,1.0000871198065644,3.401328887872428e-10,0.0001019652784790476,5.4340448499232125e-12,0.026550802893361716,0.002567298531652767,0.049915161180004754,1.9208950782225043,0.026013556912332723,0.010000611372853137,0.0,0.000852929223490569,0.0,6.330598923758662e-08,0.0009967042260790385,0.005112598686808401,0.9948958245428872,1.5416601396739258e-08,10.000000589759965,9.971027446508027e-05,9.971707435048967e-05,9.93599973573246e-07,1.478104486817739,1.4806406543822724e-08,0.0011352001373233433,1.507657339177966e-15,7.377053628796796e-11,7.766556321585608e-17,5.113191193384928e-08,8.18397497754215e-06,6.123610052423581e-05,0.028497113300045077,0.900263709567161,0.09969771148615723,1.5901630261226614e-17
800,0.044862551857139624,5.01863987317714,7.44873858592638,0.000968921900201354,4.2630634178836996e-07,14.999974820513767,0.0010234546489152653,3.965859194130392e-05,2.1183476451236172e-13,0.0003983890708333902,9.656893240967042e-05,0.0996474867021012,0.9004121016467478,0.0009020740006063942,5.092998160520761e-05,1.4804511258716947e-07,13.962337971565862,0.035471933397511084,9.95890896844263e-05,1.0000982056596186,3.907724864960984e-10,0.00010319098506245513,2.0253691271685798e-12,0.02656215568982204,0.002721572809969568,0.04988396283943783,1.924814532254497,0.0282818335797683,0.010000543261527719,0.0,0.0009441030991574799,0.0,7.513097050807304e-08,0.0009962650316979304,0.0047451134018367475,0.9954576410383555,1.8569167070712858e-08,10.000000773155621,9.953774685249392e-05,9.961031494893682e-05,9.920276781163305e-07,1.4173661500499175,1.5088217589423456e-08,0.001187649639728926,1.77977761924197e-15,9.187658116080167e-11,-4.8287788864066823e-17,-1.7016803840872258e-08,1.007903803718434e-05,-0.00035462037852693857,0.027978223892908924,0.9003032800255278,0.0995435105657417,4.670967268156841e-17
900,0.04639323624494042,5.021674512217319,7.425857357002496,0.0009606548883813751,1.3720993132887687e-06,14.999975198308102,0.0010297707314150363,3.9561656336403435e-05,-7.39162084178259e-14,0.00039847147080165603,9.575736324655889e-05,0.09959485337456009,0.9004453782663516,0.0008808291240755773,6.1807757784959e-05,6.729270560090524e-08,13.946097029967218,0.05276705008652601,9.959809374727647e-05,1.0001071464213558,5.344934727995337e-10,0.0001032489172423068,4.720223871204199e-12,0.026561707170946015,0.002805321947510678,0.049884877032690816,1.9167661614082803,0.034418673287913086,0.010000363712035632,0.0,0.001199904133902655,0.0,8.729661798410929e-08,0.0009962758040072673,0.003839754277328426,0.9958410818460582,1.9603161003371236e-08,10.000000947464322,9.956595012811072e-05,9.95633581401499e-05,9.92209014907624e-07,1.405334829202907,1.474664913301909e-08,0.0011642165990529624,2.203671591545274e-15,8.796697484664477e-11,-7.914499995197093e-18,3.826689783006144e-08,1.0286506897838014e-05,0.0001204509188405782,0.02437645132872001,0.9004482902072943,0.09957579803262462,1.473294372814809e-17
