milliseconds,Cyclin_D,Cdk4,Cyclin_D_Cdk4,Cyclin_E,E2F,Cdk2,Cyclin_E_Cdk2_inactive_phosphorylated,Cyclin_A,B_Myb_active,Cyclin_A_Cdk2_inactive,Cyclin_A_Cdk2_active,APC_Ccdc20_active,APC_Ccdh1_active,Cyclin_E_Cdk2_active_unphosphorylated,p21,p21_CyclinD_Cdk4,p27,p27_CyclinD_Cdk4,Cdc25A_active,p27_CyclinE_Cdk2,p21_CyclinE_Cdk2,p27_CyclinA_Cdk2,p21_CyclinA_Cdk2,p53,p16,Rb,Rb_E2F,Rb_PP_E2F,Rb_PPP,ATM_ATR,Mdm2,Intermediate,NF_Y,Cdc25A_inactive,Chk1_active,Chk1_inactive,Cyclin_B,Cdk1,Cyclin_B_Cdk1_inactive_unphosphorylated_cytoplasm,Cyclin_B_Cdk1_active_phosphorylated_cytoplasm,Cdc25C_active,_14_3_3_sigma,Cdc25C_Ps216_phosphorylated_active,Wee1,Wee1_phosphorylated,Cyclin_B_Cdk1_nuclear,p21_CyclinB_Cdk1,B_Myb_inactive,Cdc25C_inactive,Cdc25C_Ps216_phosphorylated_inactive,_14_3_3_sigma_iCdc25C_PS216_phosphorylated,APC_Ccdc20_inactive,APC_Ccdh1_inactive,Cyclin_B_Cdk1_nuclear_inactive
0,0.02771282874095399,4.997898234055986,7.504665688720022,0.0010008775957148445,2.4167872688853313e-07,14.999998643836253,0.0009962727729863497,4.000665310940148e-05,-1.562668745114217e-13,0.0003998678066689166,0.000100482515342113,0.09993643140124148,0.9000403432597922,0.0009922680943230129,6.140911497596843e-08,-5.025864700883086e-09,13.996795214758933,0.0035331737660315174,0.00010000657976080073,0.9999990037359804,1.5718744658954976e-10,9.960269319738708e-05,-3.833001865019193e-12,0.026500664753996685,0.0007574544039547285,0.04998382197512537,1.9473262159704043,0.0024286103416301047,0.009999737113850585,0.0,0.00023424184246744292,0.0,-7.964199706001865e-10,0.0009999401067794585,0.010064011135196345,0.9902077936884759,-2.28045845388932e-09,10.000000134552094,9.999327441987775e-05,9.993509883878241e-05,1.0009844185038697e-06,1.981288905217076,6.209676733778071e-11,0.0010235072473371138,-7.33982981533799e-17,-9.875905878906535e-12,1.7435244280907924e-16,4.022293687721093e-08,1.4604354361291478e-06,0.030220167620916023,0.030381318605744664,0.899953740712228,0.10001588205271693,2.3468953609125256e-17
100,0.03274443845730639,5.0030641066114585,7.488735320876839,0.0009917171914198182,3.060018907361686e-07,14.99999568884071,0.0010019530191165559,3.994952328980759e-05,1.8016268540784033e-13,0.0003998824098303921,9.923887745176075e-05,0.0999966919815532,0.8999901688006648,0.0009918698838573864,1.3002148936216338e-05,2.5117333158247185e-08,14.001835890268842,0.010900151405003649,9.999692259798513e-05,1.0000125994951912,-3.0229080225815116e-10,0.00010010242646279421,-4.151552696329145e-12,0.026512716841226042,0.0014699385682550722,0.04998788117831681,1.9412202877123075,0.005500742967226143,0.01000026167578168,0.0,0.0003516956079826059,0.0,5.5726841059100854e-09,0.000999724959499615,0.009140719657626892,0.9911332624606175,1.4049546515593056e-09,10.000000076153702,9.987794739040748e-05,9.99911944981824e-05,9.992250231010599e-07,1.8890469395663452,1.5145323838507942e-08,0.0010493032791553572,-6.267533876203283e-16,1.975348042791603e-12,-1.0726888480937729e-16,-1.5866135955782066e-08,8.892622398604068e-07,0.0001681661410021509,0.05381672354044829,0.8999821445183955,0.09992612165907398,-2.84720470272917e-17
200,0.03259910536548519,5.006595728511938,7.488490579067405,0.000991189289183771,-2.4711500153497185e-07,14.999996050784711,0.0010039509987612878,3.997100934024506e-05,2.474698375738447e-13,0.00039982641579136444,9.950033373448176e-05,0.09992713935932637,0.9001369538945613,0.000965499706222674,9.393056180960816e-06,6.627901172341364e-08,13.995635467428238,0.016105977747074788,9.982827738463138e-05,1.0000257929982752,-3.6397950137952774e-10,0.00010064397625997808,4.395091056106616e-12,0.026513185924261124,0.001243391309700668,0.04996472471339581,1.9464951096493617,0.01253259642639419,0.009999654766648075,0.0,0.0003389382098780758,0.0,2.7726999222928438e-08,0.0009993256433469642,0.008324571146067236,0.991753072960312,6.388348038271955e-09,10.000000340888734,9.996534508707333e-05,9.986603935614689e-05,9.989830638589602e-07,1.8043213614512785,1.5058289732919323e-08,0.0010113533003831496,1.2904786340571545e-15,1.464290180229818e-11,9.069847980777769e-17,-1.7555804343088166e-08,2.091698210780539e-06,-0.0002602657154506678,0.050391039327612866,0.9001056214052453,0.09990302767715047,1.5249964233754484e-17
300,0.03477222449595961,5.0077582678753725,7.48433367412607,0.0009916669861458442,6.282565063268139e-07,14.999993453472683,0.0010109694012941726,3.98556232706036e-05,-1.7177158984705263e-13,0.00039948647965793815,9.875356076054859e-05,0.09983187492413777,0.9001807669626221,0.0009532899077314334,2.5391323243414635e-05,-3.989210857255661e-08,13.983564656235432,0.01684184311271178,9.985977603947553e-05,1.0000301390131296,-9.26838411709839e-11,0.00010128576036202378,-1.3679936197841086e-12,0.02651390515627419,0.0015720274440076453,0.04995457699786682,1.944041919948297,0.01622074676483975,0.00999987860196456,0.0,0.0004758902272174291,0.0,3.3352726044749366e-08,0.0009987427761195,0.007486883016680439,0.9928054117197137,6.185770312347098e-09,10.000000347490369,9.989514972321406e-05,9.985135448322529e-05,9.969310950685825e-07,1.717901417865502,1.514263555126208e-08,0.0010612585596605525,1.5318688746684094e-15,1.847202169904773e-11,-6.434743276382977e-17,-8.007471558492307e-09,4.915985190474671e-06,-0.00014781362391761256,0.04480171376620229,0.9001413199553641,0.09987397367114664,-9.790438526334371e-18
400,0.03685962507064637,5.010697680411452,7.46738873306826,0.0009843286182546272,-1.0808723063659245e-07,14.999988377810043,0.0010141214965243795,3.97757073251374e-05,1.7909568392262517e-13,0.0003990860741107939,9.813529494935333e-05,0.09986934413856996,0.9001551050506175,0.0009439051984180548,3.5775323168410674e-05,-1.1476664918188585e-08,13.982219000585173,0.02943802594821366,9.983105380241184e-05,1.0000616730490821,2.146330298293065e-10,0.00010126046810471,2.908627023935463e-12,0.026534661094402768,0.001975628752559079,0.04994445029425705,1.935325543767055,0.01963413121022067,0.010000448376829774,0.0,0.00048095054879062433,0.0,4.2349650875839776e-08,0.0009987473723855312,0.006472773298044834,0.9934926673264902,1.0780773291189504e-08,10.000000499268715,9.979211049036745e-05,9.975875141663635e-05,9.965857835380388e-07,1.6273533126223538,1.514389533135054e-08,0.001070251886455109,1.0494809480482978e-15,4.644686618742011e-11,4.996546511390509e-17,-4.11310384766218e-08,3.75561341955594e-06,0.00015901613339343,0.041721141265555116,0.9001227746045567,0.09986704476142534,-2.0525934538106076e-17
500,0.04109128120858735,5.011368937357688,7.455814775524633,0.0009840981178020041,3.451804047059665e-07,14.99998510655679,0.00101534174484539,3.976528223655003e-05,3.287640786083063e-14,0.0003993361462084155,9.78631953420073e-05,0.09975118342557916,0.9002927527792377,0.0009315406462965026,4.8664789913631894e-05,2.494247786762832e-08,13.973215652751922,0.026776257988451246,9.981981523626208e-05,1.0000673509811204,5.420500973645433e-10,0.00010144156821609946,4.879289749486144e-12,0.026530676047890243,0.001836601360689809,0.04994222404810508,1.9300631547669422,0.015911272715376776,0.009999809041982636,0.0,0.0006225370024258747,0.0,5.333961868883509e-08,0.000997798860785548,0.006106797857531493,0.9939037873186505,1.0363922834157005e-08,10.000000626903345,9.969265296134811e-05,9.980255105603222e-05,9.956745163267935e-07,1.605233437359089,1.4875501563033095e-08,0.001095719175149414,7.440401755134746e-16,4.596892525674626e-11,7.390494067802498e-17,-3.888457610205321e-08,6.8198377714241e-06,0.00034097055184845393,0.03589433067383098,0.900266900806735,0.09980369469705982,1.6872547977537024e-17
600,0.03880501267579916,5.0104431227354205,7.463292001122853,0.0009751022816729853,5.66779124997349e-07,14.999985633739504,0.0010228988036570263,3.974425634253436e-05,-2.399371186521458e-13,0.00039896389840751305,9.770004031640067e-05,0.09979470926279753,0.9003135678573653,0.0009262172207651888,5.4079680861864686e-05,-7.66543574741712e-10,13.972325022065748,0.026434821783619514,9.975609141981447e-05,1.0000813158847413,-3.0004789292608723e-13,0.00010173684539010716,7.430454545190015e-12,0.02654518892230375,0.001985384270781627,0.049900425633147234,1.9293716267778978,0.025703817042865736,0.009999959258028573,0.0,0.0007631825392566614,0.0,7.036074635062034e-08,0.000997543060522357,0.005499422203475013,0.9945900427091997,1.5439095505287943e-08,10.000000697467733,9.962251709232258e-05,9.973076057537689e-05,9.942155858973808e-07,1.5511036984177178,1.5135143817092396e-08,0.001119062525391883,2.4788374446739168e-15,4.7364356451034116e-11,3.4535111259552583e-17,4.517525697323768e-09,8.325249971804106e-06,0.0003421381946005566,0.032287983312328246,0.9002831232829857,0.09962890538554013,2.5891057948455143e-17
700,0.04238720253342698,5.017340695822647,7.451843593727038,0.0009734555140200467,1.050630247177903e-06,14.999976978065394,0.001023440565689179,3.9667693314521725e-05,-1.3494793164019106e-13,0.00039876545809024654,9.730843887913507e-05,0.09966975827681177,0.9003797428953176,0.0009185687432830457,5.78426237871355e-05,5.5942775108000305e-08,13.96002839450876,0.038150717163063314,9.960804270194059e-05,1.0000957361319551,2.321115741805276e-10,0.00010242060901868501,2.0671160340866617e-12,0.026548030483468262,0.002296249014814249,0.0498979549097673,1.922633503465906,0.030312691449622547,0.01000016142007358,0.0,0.0007686558524016252,0.0,7.505893267160917e-08,0.0009974028615144174,0.004757672494238105,0.9952703469252532,1.45314363828789e-08,10.000000591176047,9.958751865643943e-05,9.964417833515927e-05,9.928176119786287e-07,1.499724714419349,1.4744692497767484e-08,0.0011596762482100835,2.5186664186178922e-15,6.282237186402175e-11,2.5347107927517305e-17,4.925137948848118e-08,8.593696214080516e-06,-0.0002720532724268768,0.03013733231624232,0.9002898545815272,0.0996314356953668,-9.177098080066189e-18
800,0.042657078561435476,5.015824307688038,7.441389473919618,0.0009721098055014951,4.876641024508874e-07,14.999977456618872,0.0010259192839040228,3.966893076916746e-05,2.0419777488406242e-13,0.0003983559693817246,9.690439687104438e-05,0.09967664325220135,0.9004631528355299,0.0009085538313740519,6.911931503818155e-05,1.1207499710331897e-07,13.954036017472724,0.04756396748352771,9.955254184219928e-05,1.000106329442813,8.952246165354624e-10,0.00010250852428517245,1.0891629384485788e-11,0.026566468819142493,0.0026510069034732108,0.049878788887741825,1.919424289307335,0.025870811236168616,0.010000656108346865,0.0,0.000987698330740752,0.0,8.7201058068642e-08,0.000996979989962934,0.004582506438743347,0.9955476706832508,1.9619355832892598e-08,10.000000926781388,9.965917602120749e-05,9.952945713414693e-05,9.91679934550669e-07,1.435131639481646,1.4995566722372794e-08,0.0011417151809755258,2.720568235956034e-15,8.545464041923063e-11,1.649646436997636e-16,-1.0518696068151307e-08,9.043544171256729e-06,0.00011003628664941123,0.028419796866262198,0.9004241044120946,0.09963425759357074,3.9897095571545686e-17
900,0.047043705933657386,5.021757135959058,7.42957566613509,0.0009611561009844977,8.67934653978379e-07,14.99997136442138,0.0010291202090029882,3.958551076935318e-05,7.812590476537808e-14,0.0003986094921932712,9.676104031744219e-05,0.09962337226883974,0.9004516076073389,0.000887346078946289,6.428541829250339e-05,1.5028107745759902e-07,13.95644906858107,0.04898506819981229,9.958264159886248e-05,1.0001081286296074,1.0269938349495269e-09,0.00010306353557660164,3.1306491356365536e-12,0.026561527388274046,0.002775722732273351,0.04985788439184446,1.9188209640088858,0.033813867896498394,0.010000805525425913,0.0,0.0011658044696771963,0.0,8.257778759113291e-08,0.0009964980468736805,0.003946000762252072,0.9957768915722212,1.8528766668483036e-08,10.00000104307985,9.957739729477538e-05,9.958573475808466e-05,9.911715539192662e-07,1.3973393037266473,1.4813456801072412e-08,0.001179836600272032,3.4307864505370653e-15,8.7437830270234e-11,2.1855798412209133e-16,-1.755233523108393e-08,9.892736753794121e-06,5.234582105547648e-05,0.024206389876516504,0.9003673614553671,0.09955364059159251,4.945801309643471e-17
