milliseconds,Cyclin_D,Cdk4,Cyclin_D_Cdk4,Cyclin_E,E2F,Cdk2,Cyclin_E_Cdk2_inactive_phosphorylated,Cyclin_A,B_Myb_active,Cyclin_A_Cdk2_inactive,Cyclin_A_Cdk2_active,APC_Ccdc20_active,APC_Ccdh1_active,Cyclin_E_Cdk2_active_unphosphorylated,p21,p21_CyclinD_Cdk4,p27,p27_CyclinD_Cdk4,Cdc25A_active,p27_CyclinE_Cdk2,p21_CyclinE_Cdk2,p27_CyclinA_Cdk2,p21_CyclinA_Cdk2,p53,p16,Rb,Rb_E2F,Rb_PP_E2F,Rb_PPP,ATM_ATR,Mdm2,Intermediate,NF_Y,Cdc25A_inactive,Chk1_active,Chk1_inactive,Cyclin_B,Cdk1,Cyclin_B_Cdk1_inactive_unphosphorylated_cytoplasm,Cyclin_B_Cdk1_active_phosphorylated_cytoplasm,Cdc25C_active,_14_3_3_sigma,Cdc25C_Ps216_phosphorylated_active,Wee1,Wee1_phosphorylated,Cyclin_B_Cdk1_nuclear,p21_CyclinB_Cdk1,B_Myb_inactive,Cdc25C_inactive,Cdc25C_Ps216_phosphorylated_inactive,_14_3_3_sigma_iCdc25C_PS216_phosphorylated,APC_Ccdc20_inactive,APC_Ccdh1_inactive,Cyclin_B_Cdk1_nuclear_inactive
0,0.030740548230097198,4.997216658439363,7.494975513836615,0.001005249801117379,2.125418040932296e-07,14.999998686505819,0.0010005870907403007,3.997205537339819e-05,8.994984346844932e-14,0.0003999376742926653,0.0001002662996151935,0.10002343261730469,0.8999795797900393,0.0010033498599025957,1.078654520989595e-05,-2.8239876484959463e-08,14.006375700920293,-0.0057075359460609775,9.998746547758325e-05,1.0000002326759534,3.095584164292061e-10,9.981016476176155e-05,-6.820129312559063e-13,0.026503747288985805,0.0010413676547592456,0.0500172610171412,1.9495754056383308,-0.003909489559140832,0.010000004080844003,0.0,0.0002749626375417339,0.0,1.1387160057584207e-08,0.0010004527032669358,0.009886248763036587,0.9901221410734347,-6.563058935922189e-10,10.000000139026902,0.00010006144807874607,0.000100014051267186,9.998284361240496e-07,1.9888749573712632,-3.0675544106875474e-11,0.001007268510449061,1.1409255968634752e-15,4.3773660185758994e-13,-1.9189575444899683e-16,4.242025524158866e-09,1.779305349292629e-06,0.029639779087462414,0.0302286600137757,0.9000236867395924,0.09996725650336606,-3.737275660117257e-18
100,0.03341990927405797,5.000577858837044,7.500777125614958,0.001000935258395283,2.739515512535269e-07,15.000000657066927,0.0010027501263200776,3.990606535263923e-05,7.588739821949901e-14,0.00039983236699179777,9.958851555627089e-05,0.09998675692439213,0.9000567797354649,0.0009767938190626921,1.7217985251762088e-05,6.892837595949743e-08,13.997829965085412,0.010954297399205812,0.00010002097582322059,1.0000180646844536,-3.4284963163077693e-10,0.00010080572285358273,4.8301430504459695e-12,0.026502822537097934,0.0014293405596740765,0.04997113016448719,1.9483674158429098,0.008330210755832242,0.010000262375266997,0.0,0.00033565589720369895,0.0,3.5671255218893646e-09,0.00099921222707761,0.008992639201660858,0.9911304128104053,5.421489701164683e-10,10.000000129634405,9.98885576395271e-05,9.993355545761208e-05,9.997414981894265e-07,1.863550209707669,1.4997799197845627e-08,0.0010003083004914179,-6.328501593686735e-16,1.2243066381107126e-11,-1.0059415314775948e-16,-1.715091492007546e-08,1.481984639440365e-06,7.324450226448362e-05,0.053116358878891455,0.8999952671446785,0.10001253221879201,1.0657333181444717e-17
200,0.03121733907987316,5.001395149908988,7.487330504077111,0.0009971913165617687,3.459203890344535e-07,14.999996668886455,0.0010079664914101904,3.989636270128999e-05,-4.018200691123044e-15,0.00039963276714405913,9.888128608503104e-05,0.0999547581928197,0.9001633130100187,0.000964583216097776,1.5011002510662775e-05,8.897012056583463e-08,13.988468285780034,0.016783446727716894,9.994270256122054e-05,1.0000320089837806,1.2605541430021885e-10,0.00010047762019564885,3.578574190137071e-12,0.026505400974034345,0.0014789216419616562,0.04998837801831706,1.9402502366694612,0.007607186221625201,0.009999893278917694,0.0,0.0005331051239981432,0.0,6.8223187170280014e-09,0.0009990283702973474,0.007953897726142422,0.9918711490470112,3.1833151850397163e-09,10.000000141097402,9.993525317825936e-05,9.982507950713879e-05,9.980728327985436e-07,1.77030734306862,1.4888259684281468e-08,0.0010468735143115669,4.041367539517836e-16,1.7114103430717517e-11,-1.9413345545315886e-16,1.0399899969765207e-08,2.345515271391899e-06,0.0001946674093616215,0.0491250885358085,0.9000868066737213,0.09993136752942179,1.2012411559732156e-18
300,0.03470693930385263,5.004156931190477,7.468300446261795,0.0009837130869884204,6.929645738992857e-07,14.999988502504447,0.0010104484828003554,3.988842835668555e-05,-7.529380631621924e-14,0.0003997217892707517,9.819426686428194e-05,0.09982002756721561,0.900109794569672,0.0009590756260894038,2.2187619697222075e-05,2.1001180454363946e-08,13.981465540410216,0.013468796067264447,9.982121561475965e-05,1.000039205662134,-1.938915209785103e-10,0.00010124873241483544,4.957390688000917e-12,0.02652278362439595,0.001452075580147668,0.04994240769899597,1.9415362254475024,0.010265830413649606,0.010000378463446898,0.0,0.0004166247613256482,0.0,2.2557650029473104e-08,0.0009980902836471055,0.00735062594568737,0.9923923385188222,7.534100950020827e-09,10.000000342751447,9.991494309624676e-05,9.991833957423353e-05,9.976786844283979e-07,1.7410606143277763,1.493899583341217e-08,0.0010510423060972024,7.034348486052874e-16,1.9219358026024476e-11,-2.319158157707369e-17,-1.6126131036625215e-08,3.5368308860597253e-06,0.0001916305165230438,0.04453009836232219,0.9001903347484836,0.0999170917634295,1.5056344602675405e-17
400,0.036109903113351854,5.0074487016396105,7.465948446873777,0.0009808785359629387,4.791024007452949e-07,14.99998878909553,0.0010093664811130693,3.979949115916763e-05,-6.936076559348056e-14,0.0003990519982776017,9.87433149922113e-05,0.09975879539213924,0.9002370832468067,0.0009465223716102484,3.2086019208164286e-05,1.184032849537782e-07,13.978056501994974,0.021828034521372244,9.978997162070469e-05,1.0000488688570157,6.084011949346207e-11,0.00010166140073515898,6.720191835474884e-12,0.026538742338429115,0.00209842460909927,0.04992058300484439,1.9362789567853815,0.02067482300193315,0.010000007093114209,0.0,0.0006468912015382453,0.0,2.719710690204529e-08,0.000998056061862715,0.006505603789272878,0.9934395554864524,9.371147910345435e-09,10.000000559729479,9.981829560059328e-05,9.98469861089498e-05,9.95352006417371e-07,1.6255515535764342,1.5043259257302356e-08,0.0011018052492203466,-1.0702826013865542e-16,3.361684077742984e-11,-1.4609480495287936e-16,1.5300878616954036e-08,5.564809431857176e-06,0.00011761528906617036,0.03919047905359664,0.9001622231062238,0.09976833466475567,3.2691131724353407e-18
500,0.03998303966969071,5.009679474313891,7.47259090516104,0.000979225698307066,2.0737729685190398e-07,14.999988733974567,0.0010127735183198248,3.974928714875609e-05,1.9356914953482942e-13,0.0003991180712173222,9.786137609602401e-05,0.09974579788255716,0.9002709881660624,0.0009341935598477639,3.879619636561161e-05,-3.3292303567315264e-08,13.969912530843272,0.026300905737620436,9.97295375522854e-05,1.0000658240921732,-2.1250434668800166e-10,0.00010143118771066584,5.559571021531799e-12,0.026544682690561577,0.0020394581020177515,0.04991308406255096,1.9361731543594858,0.019322629931857953,0.01000025148263083,0.0,0.0005808138467682121,0.0,5.724611040622403e-08,0.0009978395413629698,0.006033789859132348,0.9938349786717868,1.2040304730282019e-08,10.000000607607044,9.970951576791404e-05,9.978525197419312e-05,9.946895962289254e-07,1.5745259390377395,1.4815610917821618e-08,0.0010835018839561574,1.3993904169325842e-15,5.830600666290659e-11,1.00541771418621e-17,-3.354358229240572e-08,5.832561492387682e-06,-0.0002845923054752418,0.035707610794303346,0.900182125617578,0.09977201671609419,2.2398804377508384e-17
600,0.038882251882424466,5.01564907832601,7.453828180885218,0.0009750177601556232,8.315153731878598e-07,14.999980584900849,0.0010157770386292875,3.969321362669835e-05,1.5599298552763068e-13,0.000399137941739446,9.701248627058273e-05,0.09976868774663596,0.9002358585884743,0.0009227702230710494,5.6929115982545166e-05,-4.602291063239958e-08,13.974381238054292,0.029509482866464494,9.963238619926315e-05,1.0000838059861699,7.784728616914899e-11,0.00010225999775955588,6.851334828983427e-12,0.026552962147548417,0.002311893565664777,0.04992517136106595,1.9257079893193254,0.027532480289620142,0.010000160039460412,0.0,0.0007880882969177009,0.0,5.4376373224930214e-08,0.000997439915519357,0.005541380925465327,0.9946096243644752,1.4577194336594869e-08,10.000000668705379,9.969384775823969e-05,9.967966999955504e-05,9.945532935980754e-07,1.5342365400952733,1.5075785468629756e-08,0.0011172327935318133,2.5634144531899886e-16,4.903196622512299e-11,2.0595746932742933e-16,2.5271859683096732e-08,7.692230972067229e-06,-0.00017221348086072125,0.032464427980623475,0.9002500490608176,0.09969616722953063,-2.7920249034559056e-18
700,0.044511460863520334,5.015378147647239,7.455715653194429,0.0009720720599808967,6.372876655312987e-07,14.999975730725538,0.0010276454382008877,3.968769729112674e-05,-1.27047173426422e-13,0.00039890832653083667,9.721028874231788e-05,0.09966094574939466,0.9003286527882064,0.0009097812304158361,5.768698683523536e-05,-2.141143645911572e-08,13.97040093010229,0.03845029839826137,9.96346405631801e-05,1.000091376498725,4.987513630708674e-10,0.00010258799903375095,2.4711255987688718e-12,0.026556729376522044,0.002631597062829847,0.049904776613912134,1.9227034443267594,0.023738582497013338,0.010000497453715597,0.0,0.000918245089499323,0.0,6.97117973328487e-08,0.0009964592687221924,0.0052083377259824325,0.9951814547736212,1.6623433233898727e-08,10.000000596786215,9.967595176681263e-05,9.966003762578623e-05,9.93205109214148e-07,1.4563839325452819,1.4930727573048105e-08,0.0011320014467484233,1.1843411304330722e-15,6.735190378929645e-11,1.660591591354775e-17,-3.2591849252302885e-08,6.874148077562465e-06,-7.224993530001646e-05,0.030129563717466567,0.9003469997518838,0.09960992324534514,3.101994706746316e-17
800,0.04363843194839611,5.019352016719141,7.4489738577356475,0.0009720206739533491,4.7023814861315647e-07,14.999977153349016,0.0010224035031404267,3.958967922815354e-05,1.1437575220337655e-14,0.00039861670853110154,9.707539334423047e-05,0.09965651989226906,0.9004631679467935,0.0009072878219831673,6.1503572772122e-05,-6.991070759335036e-09,13.963718463251345,0.04570779009792192,9.960497406819641e-05,1.0000941049303078,5.434656471064553e-10,0.00010228466889235898,6.253746564027573e-12,0.026560259519221106,0.002410985976983829,0.0498591198646614,1.9160249852856563,0.02839676357747831,0.0100006682143966,0.0,0.0009224297954951987,0.0,6.819943402556183e-08,0.0009959177353157061,0.004587261794948378,0.9956464392102045,1.860007316571371e-08,10.000000761800152,9.96535139685129e-05,9.960993226621398e-05,9.931765989451182e-07,1.4493815596269604,1.4773227248799451e-08,0.0011350413209497425,2.111747260002453e-15,7.938428416280948e-11,9.917260602685294e-17,-1.0940961967552897e-08,9.47183304914396e-06,-9.75988551709057e-05,0.02844309443437996,0.9003565199327745,0.09962390880278092,1.3197734929966366e-17
900,0.04430470961337798,5.021576417405962,7.438917026867498,0.0009624178689289347,1.0657586142231606e-06,14.999971070215166,0.0010311621038546596,3.965734963367311e-05,6.51605321259644e-16,0.0003983624632590863,9.622916234038768e-05,0.09965865443305807,0.9003821653364512,0.0008970348828641149,6.54829044379342e-05,2.5618178522184372e-08,13.949330017822064,0.05366290725716347,9.962147651385169e-05,1.0001030787734237,4.1262664020923314e-10,0.00010280721116524688,1.1871915347775985e-11,0.026568537044316887,0.0026167391676528056,0.04985729727224597,1.9130951458570342,0.034019922839883344,0.010000521530393856,0.0,0.001151776644987269,0.0,8.351092944946348e-08,0.0009962308775204182,0.003933383680826574,0.9960787540561715,1.8401191206362467e-08,10.000001015228815,9.956620248495666e-05,9.956440895169813e-05,9.916601673758524e-07,1.383055130974859,1.4698382501623337e-08,0.0011795924847840416,1.7238591807777653e-15,9.957719508645668e-11,-2.420858437300476e-17,-1.1865303161714546e-08,9.100226836565562e-06,0.00017454608186968665,0.02390013444547586,0.900442133374531,0.09954883932228674,3.258154472342819e-17
