milliseconds,Cyclin_D,Cdk4,Cyclin_D_Cdk4,Cyclin_E,E2F,Cdk2,Cyclin_E_Cdk2_inactive_phosphorylated,Cyclin_A,B_Myb_active,Cyclin_A_Cdk2_inactive,Cyclin_A_Cdk2_active,APC_Ccdc20_active,APC_Ccdh1_active,Cyclin_E_Cdk2_active_unphosphorylated,p21,p21_CyclinD_Cdk4,p27,p27_CyclinD_Cdk4,Cdc25A_active,p27_CyclinE_Cdk2,p21_CyclinE_Cdk2,p27_CyclinA_Cdk2,p21_CyclinA_Cdk2,p53,p16,Rb,Rb_E2F,Rb_PP_E2F,Rb_PPP,ATM_ATR,Mdm2,Intermediate,NF_Y,Cdc25A_inactive,Chk1_active,Chk1_inactive,Cyclin_B,Cdk1,Cyclin_B_Cdk1_inactive_unphosphorylated_cytoplasm,Cyclin_B_Cdk1_active_phosphorylated_cytoplasm,Cdc25C_active,_14_3_3_sigma,Cdc25C_Ps216_phosphorylated_active,Wee1,Wee1_phosphorylated,Cyclin_B_Cdk1_nuclear,p21_CyclinB_Cdk1,B_Myb_inactive,Cdc25C_inactive,Cdc25C_Ps216_phosphorylated_inactive,_14_3_3_sigma_iCdc25C_PS216_phosphorylated,APC_Ccdc20_inactive,APC_Ccdh1_inactive,Cyclin_B_Cdk1_nuclear_inactive
0,0.030859331671101234,4.997415457195865,7.495208751315867,0.0010009185982915397,2.2558523267797868e-07,15.000001938634231,0.00100065320478661,3.997178273493995e-05,-2.4197280243863066e-13,0.00040022981787360336,9.975595007101459e-05,0.1000075892788976,0.8999283173497766,0.0010071462259290342,-9.510531202399168e-06,-1.1343693473878322e-08,14.00418160160057,0.005483486651706142,0.00010000267377046407,0.9999990285517129,-2.1614443972368274e-10,9.956139756469897e-05,1.5074134189076438e-12,0.026500157292524383,0.000952054095008458,0.050004440786926285,1.953933227488392,0.002260564531642813,0.009999845307714821,0.0,0.000149143474121314,0.0,5.170740827882185e-09,0.0010004289966090813,0.01003758886438096,0.9898938584232773,-7.552183175392913e-10,9.999999901002134,0.0001000400317260556,0.00010000637263220675,9.99973823860832e-07,2.0129968571507963,1.19959746366494e-10,0.0009899332553012802,4.492937062134332e-16,1.3500510510691858e-11,1.7470585085062695e-16,2.736550783099589e-08,5.97182278966751e-08,0.029827562718877855,0.03102027336086318,0.899958038701865,0.09995778864206235,2.74312462820475e-17
100,0.03143637091374442,5.003199073402865,7.49780629596765,0.0009978150433765324,-3.731615470451881e-07,15.00000012443551,0.0010000983093883449,3.990477875135123e-05,2.300507441440334e-13,0.0003996057330860956,9.986275055738954e-05,0.09998128795667174,0.9000551229291791,0.0009831961800495295,1.4013793894147038e-05,5.4696218295356675e-08,13.991060135057632,0.008483549251445278,9.995759845636937e-05,1.0000216375677626,-3.530791790765447e-10,9.996243512324225e-05,1.5934217546518926e-12,0.026511191172748423,0.0012966525429764961,0.04997956273039959,1.9465241022524553,0.003695927571938529,0.00999973024130987,0.0,0.0002837630993905826,0.0,1.0482478389122068e-08,0.0009991996044935371,0.009102657781005961,0.990789716449739,2.635835795270794e-09,10.000000091347543,9.989431012092277e-05,9.988204219543153e-05,9.984858902762025e-07,1.890965799125515,1.5070320157877354e-08,0.0010041285713672588,-1.0924981980366664e-15,2.1824426370023916e-11,4.364064025325582e-17,-4.303039040058627e-08,1.4763747743516582e-06,0.00010596020867671378,0.05417694676484059,0.900072487726865,0.09991060997602959,2.809254418614464e-17
200,0.03237198287151757,5.002683588859563,7.479195191828981,0.0009910849577651948,-9.598477004701677e-08,14.99999470406191,0.0010051497448350947,3.9879436710261536e-05,1.1237269851956252e-14,0.00039964549373745225,9.940805139365772e-05,0.09997358198042178,0.9000824824039043,0.0009696997117995186,2.3806313637489896e-05,-1.1546420072614491e-09,13.99582995695905,0.0178565147745326,9.98709822305431e-05,1.000034731168876,4.011547479422795e-10,0.00010078921589271293,-1.8828843179036972e-13,0.02650660160193705,0.0013382856461412373,0.049950471041835594,1.9425073253872847,0.006344277592571217,0.009999823968048133,0.0,0.00050762165062857,0.0,9.609837679544774e-09,0.0009996621418863127,0.007944399708100265,0.9918766813137102,7.102503098495642e-09,10.000000251834015,9.994929532524588e-05,9.989381252725663e-05,9.982657458849105e-07,1.7984458505517003,1.4994636546968276e-08,0.001016660687995746,4.543681386261092e-16,1.047993638599932e-11,-5.355289238269719e-17,2.6478312584991573e-08,3.5159679076805906e-06,0.0002909111670576013,0.048660016335352434,0.9000377406690243,0.09991725381547076,1.44012848660223e-17
300,0.033546568725796935,5.009433746790337,7.486676838620737,0.00098743034088692,5.722621260507707e-07,14.999993037140328,0.0010069412170837242,3.9815523021166176e-05,-1.6327948785718195e-13,0.0003996627981781227,9.833104855764796e-05,0.09989194887533684,0.9001921520434781,0.0009505604456166611,1.3581355754140421e-05,-1.2157291799160047e-08,13.984674229014807,0.022332382550905926,9.982967001525153e-05,1.000040676150341,-2.5398327095837934e-10,0.00010116809638742794,-3.724408143674692e-12,0.02652901406059722,0.0016835852437148292,0.04994666706778029,1.936372845320422,0.013445067977343413,0.010000053000218292,0.0,0.0006456566369797596,0.0,4.04756500720856e-08,0.0009987880669206956,0.007612174849116622,0.9926546157243493,9.539041973315283e-09,10.000000407384267,9.981152594326565e-05,9.988907300077326e-05,9.975407311893335e-07,1.7094187759619015,1.518714061548287e-08,0.0010762388177438017,4.485651566791982e-16,2.725177415832327e-11,1.240427540651486e-16,2.5680443695112702e-08,2.602435942921224e-06,0.00022140581948609022,0.043916499762197095,0.9001738312072813,0.09986577355356589,1.912843353053603e-17
400,0.039063033529366104,5.008277469938602,7.479940974188652,0.0009870824018168203,-1.1782955705318819e-08,14.999986380952,0.0010153585303865132,3.982211036239346e-05,-6.856391114195083e-16,0.000399035521752338,9.79751066484096e-05,0.09975922310351786,0.9002068883183911,0.0009498493881696551,3.7975326089740816e-05,-7.526061935095313e-08,13.979578879486057,0.016080975062707236,9.98360467261758e-05,1.0000542382847102,2.5459293045789903e-10,0.00010139720810762647,1.6849048570719802e-12,0.026534737335858746,0.002033096668945685,0.0499447219735755,1.9329953082895879,0.019497660870397712,0.009999865867847381,0.0,0.0005106071954887065,0.0,4.2151953743127595e-08,0.0009981382174979688,0.00670297543010002,0.9934202007531824,1.1341226330176943e-08,10.000000554804897,9.984700101347557e-05,9.981923850340447e-05,9.962240950565726e-07,1.674001865616187,1.5050977234038174e-08,0.0010619242434793384,1.271098460183138e-15,2.881149367590266e-11,-1.035288059875205e-16,-4.709322772751014e-09,3.882433391629984e-06,0.000412899701485271,0.03998143574365198,0.9002112120388033,0.09974795359400103,1.8932811916135718e-17
500,0.041491983725595455,5.009024288732606,7.472769951182092,0.0009853142189417067,7.824806183003269e-07,14.99998645500601,0.001019374970504961,3.9738296516377815e-05,-1.25750148569551e-13,0.00039893134584559375,9.824937144005993e-05,0.09975863695748047,0.9002324307455426,0.0009326689583821445,4.7878323663957064e-05,7.008006385201638e-08,13.96701349175781,0.028533338364175702,9.97832600367256e-05,1.000060721091921,3.8572454378611014e-10,0.00010191908022058404,-3.6051967326372202e-12,0.026540164575117726,0.0019201325666067923,0.049912139146773345,1.9271990045884049,0.022790570784916413,0.010000042340615871,0.0,0.0005934185887622316,0.0,5.972333744291541e-08,0.0009975149767143426,0.005891664192958324,0.9939295032042958,1.3231295095956102e-08,10.000000631835434,9.976070582210383e-05,9.973145070759417e-05,9.957687438661398e-07,1.6094841697011344,1.4937184957460122e-08,0.0010848921090951997,1.5214442070508729e-15,4.0772354657969535e-11,-6.237700120221671e-17,1.8502961324862038e-08,6.301467352538448e-06,-0.00023340160853101353,0.03548292507157543,0.9001796014478124,0.09968701653938557,-1.978739221968651e-17
600,0.04103171351280715,5.015647791371727,7.457512702667463,0.0009754753973672562,9.389463408418391e-07,14.99998511255719,0.0010191258715675287,3.980007489873914e-05,4.725003021132057e-14,0.0003990497375268469,9.767566811700264e-05,0.09973646233823646,0.9002541111683848,0.0009224278471744886,4.8370343359040486e-05,-7.221683473028777e-09,13.973882832369775,0.03762144560775036,9.973052842192737e-05,1.000073646536877,5.871061950844846e-11,0.00010193994233416976,8.114534890782854e-13,0.026536535822756377,0.0021453308636138137,0.049900466232492946,1.9270615700351033,0.0196555735765502,0.01000047330608607,0.0,0.000836096273408958,0.0,5.322884183939882e-08,0.0009966675829935065,0.005717890957762277,0.9945564033668538,1.4820760747789517e-08,10.00000055451534,9.968333879093365e-05,9.96319629130605e-05,9.933888003676325e-07,1.5346067753842831,1.5143311876070463e-08,0.0011069541477717242,1.51479081828402e-15,5.855818549063679e-11,1.3803884177500143e-17,-1.7244387204250805e-08,8.033980222619622e-06,0.00018928063421627455,0.03419901427286732,0.900257570730672,0.0997478274375201,3.726885118036352e-17
700,0.04312216936759576,5.015360313898289,7.458111313234069,0.0009697361408272831,4.7439392252152e-07,14.99997800324502,0.0010235773061102365,3.97497562705509e-05,2.63853459003869e-14,0.0003987124373127772,9.662949779412202e-05,0.09963794690422381,0.9003248317576024,0.0009015335896934149,6.202474851991478e-05,6.67193495121871e-08,13.961488929191407,0.037379129397287554,9.96986522111083e-05,1.0000867850721342,1.2074109379831011e-10,0.00010264051838660702,1.7975720428394258e-13,0.026555032999205183,0.0022716551280725075,0.049894707110153015,1.9222163586701253,0.02779899850259651,0.010000438569173795,0.0,0.0009550676212285414,0.0,7.487200819341002e-08,0.0009971794066765515,0.005133461746815481,0.9948724506522395,1.623211731773965e-08,10.000000849006051,9.960864289938069e-05,9.958499905206705e-05,9.931597591758753e-07,1.4783543905669876,1.4807556880913825e-08,0.0011228583353218324,1.7051694671751141e-15,7.836188760862185e-11,1.115946866127959e-16,-2.3249891258962094e-08,8.531553424478074e-06,2.9413100465758116e-05,0.031114720146466063,0.9002703850032903,0.09962518717575303,1.3327507681794252e-17
800,0.045332092386351344,5.017616016670678,7.430616461241781,0.0009641260965488344,1.0907555270322984e-06,14.999974983749704,0.001028578093572726,3.960265464058078e-05,-1.4582127515282433e-13,0.00039855132406958727,9.661094814580106e-05,0.09960244712604649,0.9004106374869681,0.000898175539536684,5.83171017909256e-05,5.903812144183152e-08,13.951150697185714,0.04514905323878212,9.967507651128514e-05,1.0000977787556486,7.102157815069824e-10,0.00010251673874737047,8.227072561198665e-13,0.026548751756889442,0.002401661091880573,0.049877448835220536,1.919678738096276,0.034087849268897005,0.010000263196165482,0.0,0.0008894193717096825,0.0,6.825983529270912e-08,0.0009963550254190345,0.004241162770377815,0.9956772864678941,1.9580320875667694e-08,10.000000917751553,9.952875877804635e-05,9.961402424272686e-05,9.931510074863254e-07,1.4430241011956657,1.4859868272145065e-08,0.0011531906950196808,2.173769782395259e-15,6.638513249280992e-11,1.0625229981588734e-16,-1.2277200072005042e-09,9.824632553698834e-06,-0.0003908753376465569,0.02597242547530411,0.9003510083085269,0.09957936292484172,2.981618686014078e-17
900,0.045179530259092736,5.021370774941995,7.42787240828655,0.0009640374687677793,1.226278878643663e-06,14.999976184468595,0.001028072172383671,3.9637090494078716e-05,-7.946053772003185e-14,0.000398575614160395,9.64443903763395e-05,0.09965327380385454,0.9004195633599951,0.0008898003537471273,6.266646101204992e-05,1.656352304630314e-08,13.947494366941552,0.046548744464904285,9.958963270171568e-05,1.0001190518884011,9.666928239284448e-10,0.00010274774808639822,1.0461750567629264e-11,0.02656703138848038,0.0031378257255667962,0.04984751026667933,1.92245192888508,0.03362382310397108,0.010000259968654812,0.0,0.0009868380448392804,0.0,8.529883594449372e-08,0.000995627000516914,0.003923603247687697,0.9960231795897891,2.2818757146391023e-08,10.000000940253118,9.954005128342142e-05,9.95506023765235e-05,9.909329153022065e-07,1.406186553227114,1.494064796668679e-08,0.0012096242876001458,2.539458780680913e-15,8.890741143063213e-11,8.454917630530554e-17,3.076667765931682e-08,1.1419780676716825e-05,-0.00035343001745867086,0.023436926120841545,0.9004199463713648,0.09951512150435868,3.9725378971298546e-17
