milliseconds,acc,toc1_mrna,toc1_1,toc1_2,cca1_mrna,cca1_c,cca1_n,toc1luc_mrna,toc1luc_1,toc1luc_2,cca1luc_mrna,cca1luc,luc_mrna,luc
0,0.26879782649119954,0.03857914700704112,0.20657216205281748,0.3099253246162935,0.10447990147026112,0.052286410426585384,3.085646092484671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.2763722507077776,0.03773469898510018,0.206741754867281,0.30006881127279245,0.13944268633467055,0.054666340028028185,2.9913530782510493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.2816300000236321,0.037161552338089265,0.2066069989325191,0.29357047313617535,0.16540467279782828,0.06776248040792754,2.9192040519538973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.28744809171665364,0.036643465326915155,0.20676721058019157,0.2815047817661158,0.1902071213591566,0.07960949481878377,2.888014217571783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.29837590467939945,0.036234893161128594,0.20672761933906814,0.2678341721672175,0.20680396284023644,0.08730134012494568,2.854560969050605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.3019543493710542,0.036118511660077325,0.20661107406737877,0.2636899216349822,0.21590882859146818,0.09549502449759974,2.8379145438619733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0.3093394534437085,0.03571990876785677,0.20660008426812373,0.2549846304144181,0.22647721360495157,0.1024116594864345,2.7793851859225045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.3125783543694526,0.03516074902740041,0.2065041453506003,0.24259925932787244,0.2376073333945488,0.10806223912881563,2.7602171506682716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,0.32055085267080474,0.034570035059764685,0.20631674108382192,0.2337644167353777,0.23734504013262311,0.10879738894907189,2.7720584063631306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,0.323279740161599,0.034175240295633534,0.20632416991912192,0.22983733528291367,0.2409539724473604,0.1102739064516783,2.759577883093555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.3265488866443133,0.03402862099280625,0.20606830548381863,0.21938950290011724,0.236467053940269,0.11283226609778793,2.7660338616049693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.3363278907853995,0.034028856132049985,0.20595560806996743,0.2135117055482563,0.23937432711600695,0.1129585145046222,2.7422516886581554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,0.34389979392808073,0.03371339169463975,0.20555473568010602,0.20636425240097167,0.2364134506160413,0.11070510444925094,2.746677560649185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,0.34286849392648977,0.033435876158612356,0.20547074278812782,0.20087292144878494,0.22961975971882756,0.10927658826674289,2.724348784523829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,0.3504948337095617,0.03298282242458466,0.20509804662619785,0.19367206089675706,0.2263994949160559,0.10818769963867458,2.7536592309301144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,0.35602046642422724,0.032742510007932685,0.20482972087230153,0.18643690372275923,0.2155762285986919,0.10373903241484486,2.7519340783480595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,0.3611513833058246,0.032618609860713625,0.20458058847429608,0.18103056813209178,0.2090264104249055,0.10075594878293304,2.706732293752941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,0.36957705277459046,0.03240652461434233,0.2042818620534248,0.17298966318537223,0.20510231309617583,0.09833445395182482,2.7254900683646692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.3687339390491174,0.03228626868359859,0.20405075358162578,0.17156224662195244,0.19432417619342582,0.09503183895906843,2.6722827188925242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,0.3802731389625982,0.03253138631936147,0.20376729828003384,0.1633483693087234,0.18992560704378453,0.09250297021595091,2.6581125876124907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.38125683476560707,0.03247296643315039,0.2034347368620356,0.16006100816567595,0.1847385353208863,0.08929869011504403,2.6350910577314752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,0.38645334922658375,0.03197141948951104,0.2032928803133923,0.15874431780325837,0.17376933562265393,0.08430869846736326,2.62120047574645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,0.39139413022127945,0.03193533906914705,0.20280963969029636,0.15378178226703826,0.16664286754711685,0.08086923495790978,2.6075834594515452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,0.3956825096009185,0.032259083415237096,0.2025564071283036,0.14604675910950918,0.16330784909360976,0.08000973173184582,2.585331820026512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,0.4049356603891694,0.03198579788441565,0.2023761821093894,0.14150664141742295,0.1529475048494272,0.07452403218653776,2.525397466749561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,0.4064894764221002,0.03213855859990561,0.20198328745175773,0.13881508081293578,0.1443600951589379,0.07124889713996861,2.517616044967578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,0.4092111218652091,0.03264069306549987,0.20176322749986353,0.13489633295083117,0.13588434147042677,0.06909354094586052,2.4471769741424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,0.4196273429020399,0.03268810690332152,0.201464393300152,0.13442842406301006,0.1297097817113848,0.06546806885015048,2.419258579931169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,0.42171177608727795,0.032777722215817415,0.20130214775210145,0.1302831173759645,0.12576532603847343,0.06309325797570703,2.3796790836203394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,0.4237809671361941,0.03302940333854368,0.20112988633099083,0.12910319477630594,0.11945587620265552,0.05784818784528479,2.329777233724112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.4327559541242075,0.03329799667080321,0.20080741669665256,0.12635640080540203,0.11597297091598485,0.05534307504816296,2.2912018794546456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,0.4323332349941221,0.03341671034063779,0.20084236583089551,0.12022959289045838,0.11148435095896408,0.05348452051748931,2.27699390948882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,0.4395281713596169,0.03411484206578091,0.2006413392949774,0.1170560989703194,0.10267425536395822,0.05190044478486803,2.2076665713626387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.443278690632874,0.03430392523292605,0.20046563402101575,0.1180132141387043,0.09700174388141573,0.04742272803908141,2.195992914833971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.45266926822134745,0.03472443081522159,0.20049120342689555,0.11480397937795407,0.09166986731732749,0.04703088774517372,2.1189816094486167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.4539987841403079,0.03521897602432151,0.20027598971733837,0.10720065817053497,0.08906509456574935,0.044115024754116175,2.0889913275159775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.4574086183153974,0.03580242948525652,0.20050359202178927,0.10935172157823891,0.08591138973816051,0.042030528700237664,2.052774677209814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.46140318229526744,0.03676290528123992,0.20049516842236495,0.10615870381592064,0.08271649618796534,0.0397754753890831,2.0068738838765787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.463791955290162,0.0373722691437991,0.20055431811368452,0.10314966406847434,0.0791208715753281,0.03701170434452249,1.9604718266287704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.47300184769413245,0.037881845289041996,0.2006461461541093,0.10085552268393025,0.07333450193589913,0.03424625326087082,1.9218157774045121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.4766014362590816,0.039151192838122365,0.2008559233461557,0.09655719837770549,0.06643582519937766,0.033876904877832695,1.8721560355011155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.47779137875478184,0.0398128151069986,0.20113371947656186,0.09934185923343038,0.062405200250705235,0.0309804644534807,1.841555163945656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.48109201553092,0.04097066691446608,0.20164981847927596,0.09876321780399959,0.06503635675422823,0.030612447130855844,1.7881642656496157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.48756581624113293,0.041787238624924845,0.2019238388931095,0.09167544064382478,0.05704151629037731,0.02798654021143579,1.7463812231214226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,0.49465639537235623,0.042980136320216196,0.20255435115401796,0.09422175685565179,0.05794824690799072,0.028877026000406807,1.6782710276906134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,0.49832325302334163,0.04429884309440286,0.2032258064467581,0.08879620652650946,0.05329365835639575,0.02810077091883196,1.6529524441814942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.5040194826417191,0.04552088121351166,0.20381926725228153,0.08739149264931567,0.05205053332953081,0.025804298402988823,1.618893798340696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,0.5078916174632213,0.046898759895044814,0.2045909790970634,0.08606483330950153,0.05207762841863536,0.025661389807084083,1.551987377975815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,0.5082011531705978,0.04854575384523509,0.20543420773795992,0.08669474431363465,0.046788988286319055,0.02394277192199322,1.5188870290481697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,0.5161595988491627,0.04996502308356938,0.20650875653298834,0.08939058437048618,0.04382413586394323,0.023175029168586596,1.487690019688293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.5139909290471423,0.051865319590837795,0.2074833634660662,0.08211192936599501,0.04355833466641055,0.021974372110686927,1.4288695069604131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
