milliseconds,EC,Z,Rho,Y,Fraction_Inactive_Channels
0,0.010432048067910803,0.001146533032315589,-0.007680551242325089,0.3506933641394522,0.021498922025823066
100,-0.1607000959927779,0.05831226196347058,0.3831373054584202,0.44943075516637226,-0.37346800829830507
200,-0.2956143061559364,0.06624115312738603,0.6141254354437446,0.5690846321496414,-0.643081728398853
300,-0.4231474776213714,0.06525065551061507,0.7479289220227913,0.7072332691699134,-0.7495494042982517
400,-0.5177992152037291,0.08705707398074308,0.8659257385290643,0.8060209776887981,-0.8252017685642983
500,-0.6644300456757688,0.09162683434327652,0.9081426305858803,0.91388415099873,-0.8706583240676475
600,-0.6877115998606091,0.41249791966432126,0.07605896271205959,0.6170164464059112,-0.09226058719624108
700,-0.6247339321637553,0.1796954765084943,0.25664925357120777,0.7955016417543161,-0.26436035227796284
800,-0.5936789041127123,0.31772100005527176,0.16694211129958783,0.645522986879974,-0.1398842056711228
900,-0.5439011829358237,0.22697563378456517,0.23799706563541423,0.671873424765994,-0.2118830881768453
1000,-0.49075395305683644,0.25472378460348266,0.17010634321747714,0.599146931950105,-0.1922923779902549
1100,-0.4472982957780664,0.23769629783177249,0.2317087605192159,0.5700063267288515,-0.2545586852027852
1200,-0.37577991176907727,0.25217576139299874,0.18727223272092172,0.5129939518868841,-0.1789125954782372
1300,-0.34339099890987984,0.24438102009752471,0.2495077512428404,0.4539947016738104,-0.23487704794980668
1400,-0.310140975161972,0.22784362895988347,0.23500594671127842,0.45218778785722274,-0.2474602147496666
1500,-0.2653294577100924,0.23645573576461004,0.22583150444137226,0.41756517657498726,-0.24105039351401114
1600,-0.2540314546817138,0.21652915043588927,0.2789366322945479,0.37922224355368045,-0.23533551811456213
1700,-0.21930048370240562,0.2278822185664989,0.2781411316505144,0.355953781602952,-0.27499311268514604
1800,-0.20355486799440672,0.21462271670615798,0.2781747259747768,0.32641813642591544,-0.26568211861795404
1900,-0.19225890833057116,0.20920735559401454,0.3234244909790059,0.33741253695570506,-0.3181929478271037
2000,-0.1465505515937674,0.21825140722593478,0.2815217556790784,0.30579840937429487,-0.26499847607597377
2100,-0.1901960336042116,0.1446342931902096,0.4222598129390441,0.4122775815807822,-0.41558336317273303
2200,-0.2747570510956845,0.06541179791977565,0.6306211020659741,0.5702220696778421,-0.6059363228642745
2300,-0.39828572253216366,0.07379143037527006,0.7565316728120327,0.695416737582506,-0.7672215770223009
2400,-0.5158000391924449,0.07871741886994617,0.8515863868804631,0.8166052988527913,-0.8534540252463727
2500,-0.6255783760276125,0.09768785048614184,0.9006743034224931,0.9094902292358324,-0.8828468960303563
2600,-0.6705491414073049,0.4251517704071397,0.10055498748381149,0.6179655639082063,-0.09024054245475116
2700,-0.6101794843624511,0.1730668757371154,0.22507297430321002,0.7780511936454825,-0.23032892047663445
2800,-0.6101866058805365,0.3159065419804757,0.2036259814093829,0.6266919706195022,-0.17492510444757872
2900,-0.555576541109321,0.2236093078871304,0.24537349102487685,0.6731718052877808,-0.25221836167922285
3000,-0.47395446967186755,0.2762195169733712,0.14954203496429558,0.5804179208242667,-0.17249707527085664
3100,-0.45801599985265185,0.23154131164004024,0.23413203139044586,0.5779203583955083,-0.23996492511552928
3200,-0.38263592167957367,0.24283172940816447,0.1953417809437069,0.5072286301765446,-0.22025586105281364
3300,-0.3466944356422441,0.24172938223823545,0.21979397895187333,0.4592573639197651,-0.22786719688048385
3400,-0.3131741396756567,0.23683637507087477,0.2070431477194768,0.43635147829253923,-0.2171230294575695
3500,-0.27532270055946484,0.24719672259768605,0.26153445725427427,0.3899273932896175,-0.2605930937417625
3600,-0.23025389734556428,0.21478885858292807,0.2709513032680838,0.36739967602066853,-0.25626898822426
3700,-0.2290784874458757,0.23390790750041895,0.2779369123543475,0.34013644924040604,-0.25953117166825046
3800,-0.19329640795001649,0.2072588271270942,0.29826526046984847,0.3414336712267906,-0.26903865783616604
3900,-0.1736256221227884,0.22115657926090587,0.3506154065016431,0.34104201896758796,-0.3560027618199167
4000,-0.16497957876123673,0.2147491043172982,0.2826764240546997,0.31696986774060604,-0.29000506697095
4100,-0.18326761506610167,0.14725923191175597,0.4046162630623497,0.37568074878129964,-0.43213473962968985
4200,-0.2707640120251188,0.07081200710970756,0.6082222474585111,0.5467427728323686,-0.6112445473611662
4300,-0.41317689530572516,0.08403530089287556,0.766687125123717,0.674622142008546,-0.7810238074393425
4400,-0.5411824945403435,0.07447797759264381,0.866221526905384,0.8155377127047356,-0.8510771220455787
4500,-0.6328318680451658,0.08601491083001635,0.8717543520603279,0.906744586131887,-0.8787767768679886
4600,-0.6869513982596431,0.4442760880283773,0.15646908321952901,0.6224710678931462,-0.14734909814458888
4700,-0.625750447422256,0.18928004185379144,0.21444157062514496,0.798421429488546,-0.23026461036898213
4800,-0.5910264522770624,0.3126390312634243,0.19408979416466957,0.6385469119497145,-0.21578980184022573
4900,-0.5389413457489248,0.21803918359340332,0.2179743252237519,0.6857305126164068,-0.22364459744789475
5000,-0.4812138324910885,0.27447986444777667,0.16379297320064773,0.5808808944077823,-0.16356549897593553
