milliseconds,EC,Z,Rho,Y,Fraction_Inactive_Channels
0,0.0010934485417421996,-0.0011622471462485904,-0.019983491285017176,0.34518411675923166,0.020021537129288187
100,-0.13701658638856082,0.06222097591844142,0.37001068088159045,0.460075434523767,-0.40271826055591636
200,-0.27576426737630144,0.0617729101424214,0.6322416227760959,0.5747581003244742,-0.6415505749880743
300,-0.40634819093001107,0.08023863623324909,0.7576850018564917,0.6917938045847646,-0.748794535126982
400,-0.5247249785664029,0.07808151368083542,0.8481275378379166,0.8138378893950606,-0.8534945861856108
500,-0.6649450609755251,0.08944790322905716,0.8626608696506982,0.9168123985606949,-0.8694902845004426
600,-0.6792956613642165,0.42578774330585967,0.08236038817744684,0.6220713100491024,-0.07237668214210125
700,-0.6122921118522254,0.18433889390204966,0.27614365428686094,0.7805165733600823,-0.25637502099157977
800,-0.6090708322247049,0.3232770162948944,0.144044731097515,0.6229288246438918,-0.1571239849411438
900,-0.5565948374771784,0.22025762284258407,0.21799085028676718,0.698601532178634,-0.23915478988804012
1000,-0.5016972128949814,0.2724450724032067,0.15066815085012983,0.5908473853480057,-0.18503209650651767
1100,-0.45745028091130324,0.2363260373212913,0.21556489136851398,0.5635762952600056,-0.22052108860060343
1200,-0.38252733697972113,0.24068047512281474,0.19425290532156064,0.5107978182928589,-0.17956728021042534
1300,-0.3611536637846051,0.25386790415816646,0.23443047797602773,0.46569137015510964,-0.21887222174539686
1400,-0.30905602694423684,0.23247976051518462,0.23987140451920996,0.4567073869703772,-0.2160807664936038
1500,-0.2908457946754805,0.23038869712183507,0.26237097413891713,0.38921573142411053,-0.23650707281745373
1600,-0.23336321856455472,0.2212824525431815,0.2789830180830188,0.393869131014763,-0.24646652409222716
1700,-0.21446774321233883,0.2282987711754155,0.29862582488705297,0.37075746086384326,-0.2913556831839308
1800,-0.2072019523394756,0.22073817551411962,0.28600645827060944,0.3427773149968425,-0.2855184191162742
1900,-0.18558266089378334,0.21446410606121516,0.34921474378538,0.3194423808386798,-0.3402578378874474
2000,-0.17920864634456732,0.20681691679913494,0.2754810406507851,0.29403610764040145,-0.3011331451602556
2100,-0.18071539293406863,0.1413926397909222,0.41272516515499624,0.38991029180608,-0.40383664930286267
2200,-0.29659314257685965,0.06438302973673729,0.6039323172311652,0.5633527104572685,-0.6141926398833251
2300,-0.4040321186547956,0.06818648064284606,0.7883239336243157,0.6873761605042583,-0.7805768027823573
2400,-0.5164695135566071,0.08768291991872419,0.8276461613224759,0.7998135942489317,-0.8237903310701155
2500,-0.6527814963637646,0.10309480288337634,0.9010831225608789,0.896213734613898,-0.9028616952160694
2600,-0.686019976820873,0.43095788864728024,0.1209755668669882,0.591949037725801,-0.09911731220756445
2700,-0.6097687789222023,0.1889755451240733,0.2545192519486237,0.8006706793426022,-0.2597473659896705
2800,-0.5996855662006637,0.3123666250652502,0.17279661581694322,0.6456783503509744,-0.16598407023054387
2900,-0.5369888601373742,0.2172105214133971,0.2217887000580557,0.674280277074366,-0.25299672049710537
3000,-0.47248406485438044,0.27244119559839214,0.18528351546485186,0.5956322195655482,-0.15732348224002823
3100,-0.44230653059095854,0.24508474536250233,0.21979523545358062,0.5781562344631618,-0.21872108621333067
3200,-0.39456514853318325,0.2516607789255928,0.1818111845612625,0.5227329573274143,-0.20643019700946155
3300,-0.3409430306786581,0.24777062410428546,0.2331665629018614,0.4566280935147838,-0.24058173020825507
3400,-0.3167953556801762,0.24246072601741442,0.20612848947952747,0.4424373850097071,-0.24882768464351934
3500,-0.29175307733052386,0.239405758596666,0.26437360142182714,0.4193946430664123,-0.2647794497762925
3600,-0.2651795065284324,0.22691342008196175,0.23334261710011361,0.38095398032242594,-0.2795978074894967
3700,-0.21036360940264118,0.22663885683491714,0.2686761865732784,0.33846075932558156,-0.2827582727802781
3800,-0.19138450080780947,0.22009563867063442,0.2927308534231082,0.33075746951833945,-0.3032496624218925
3900,-0.18556334236954936,0.21136185300633445,0.32236862822867784,0.34449829644982477,-0.30990196793791036
4000,-0.1452067316714797,0.20792801108199657,0.270039169656653,0.3117531483590984,-0.2598637281886501
4100,-0.19045103490659182,0.14571743754561772,0.39718608122096344,0.3925299716750937,-0.41943653238782913
4200,-0.2893946684305592,0.07650034560237046,0.6074072158892506,0.5689053616099308,-0.6188526635361687
4300,-0.39650658822581236,0.07832758792057858,0.7461688980929824,0.7048423622394429,-0.7593102994830578
4400,-0.5227240430053414,0.07178827268884914,0.8521481493599952,0.8176106818149584,-0.8620165127896044
4500,-0.6418133749801088,0.09554499042159506,0.8761924819741344,0.9046470878784705,-0.8724409111113605
4600,-0.6885726812225423,0.43687919993348745,0.16049137694103258,0.6008308351795639,-0.18454033854237273
4700,-0.6196122762198687,0.182905818455743,0.22508910373165789,0.7825126549628142,-0.2486969129418244
4800,-0.602368359584973,0.32700590085672576,0.1909400101864388,0.634989703889735,-0.18540242901977594
4900,-0.5427923269761659,0.22112160143482645,0.212603549161063,0.6959471146635446,-0.23972933320568482
5000,-0.503543294783079,0.2764928735398915,0.17837752303651924,0.568397271945069,-0.14824438001140397
