milliseconds,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28
0,100.0,0.0,0.015299820081081664,0.007599548925091229,49.13720787229094,0.001499836890595041,96.60189727046098,0.0020000052695883183,0.001999990112940426,0.9881081842074104,42.72236086289325,0.0008001547157581054,6.187902753031742,8.812097590163054,3.439197846170301,200.0,0.0,112.55850011791112,6.485999903957068,296.1136990153403,3.88630096631229,297.88970046986384,2.1103001390962763,180.9594999594631,418.17879971614525,0.8619003346614819,10.263000238171868,0.855459712850073
100,100.0,0.0,0.015291687200896702,0.0075891804484636526,49.13744679215107,0.0015239378402496825,96.6018773556544,0.0020038681538936975,0.0020038749941967185,0.9881875811090063,42.72228833535309,0.0007884661473115858,6.187916487247175,8.812079228993118,3.43921164917444,200.0,0.0,112.55849142600749,6.4860019758495415,296.1136905580357,3.886311632105201,297.88970731288805,2.1102929057327113,180.95950664186708,418.17879881053864,0.8618945630649123,10.262999541303879,0.8552200243507393
200,100.0,0.0,0.015290341531373342,0.007582097826922731,49.1376364826366,0.0015294908338257577,96.60187967002871,0.002003931508556495,0.0020039378751467956,0.9882418847727817,42.72228800815793,0.0007908672273913907,6.187929551004885,8.812073431601863,3.4392100971158457,200.0,0.0,112.5584903211595,6.486003201747508,296.1136809081486,3.8863190344102807,297.8897123338818,2.11028754724721,180.95950662694221,418.1788036382471,0.8618900028916939,10.262999807194626,0.8550166275032255
300,100.0,0.0,0.015289627315662593,0.007578268155087267,49.137780668182046,0.0015328167619204683,96.60189013869004,0.00200386261895375,0.002003819292202151,0.9882985722133338,42.72216873772734,0.0007930459551536066,6.1879321300937065,8.812072111997994,3.4392050126217466,200.0,0.0,112.55848919425344,6.4860042327681695,296.11367292499267,3.8863274663668808,297.8897151309459,2.110285402933101,180.95950659648494,418.17880775387846,0.8618862512667687,10.26300016170626,0.8548889181740652
400,100.0,0.0,0.015289265594401198,0.007574631310176112,49.13791059605078,0.0015346458548364105,96.60189669626769,0.0020036296776540416,0.002003553322883155,0.9883762458967561,42.722135527969165,0.0007941089698659029,6.187934458769401,8.81206049595277,3.439199664219975,200.0,0.0,112.55848804288394,6.486005452667436,296.11366474329776,3.8863360291144993,297.8897165875558,2.1102838988631136,180.95950634690095,418.1788106610885,0.861883121198324,10.262999356330562,0.8547679103977343
500,100.0,0.0,0.015288454939307106,0.007574151315950462,49.138002626636066,0.0015364637777487214,96.60190022399367,0.002003543816558953,0.002003631134259789,0.9884381928524731,42.72203114928633,0.0007950883664232132,6.187942935137474,8.812057246750209,3.4391921775157592,200.0,0.0,112.55848737687175,6.486006524653498,296.11365965563107,3.88633993806293,297.88971566517307,2.110283686993431,180.9595061551862,418.1788133265124,0.8618808524967442,10.262999666378501,0.8546695330351672
600,100.0,0.0,0.015287127306892297,0.007572972196904141,49.13805075468889,0.0015382255590754427,96.60190401270528,0.00200350788630822,0.002003444711749384,0.988499961758472,42.72204709424503,0.00079596107758941,6.187947458095359,8.812052901380133,3.4391913649889374,200.0,0.0,112.55848688820824,6.486007027714545,296.11365514630677,3.886345574284794,297.88971574435124,2.1102847758741055,180.9595061437458,418.17881472078875,0.8618793543652391,10.26299953587813,0.854610917939622
700,100.0,0.0,0.015286431544759156,0.007573387106528895,49.13808783040895,0.0015382419074644396,96.60190960281413,0.0020033548384612862,0.0020031868749190193,0.9885267078656576,42.72195933847032,0.0007964172411617073,6.187955455970979,8.812045155711099,3.4391864141178226,200.0,0.0,112.55848607544186,6.48600775458104,296.11364953145846,3.886349613657737,297.88971418641654,2.110285167946566,180.9595057845379,418.1788158518313,0.8618778696533976,10.262999555322775,0.8545846937758425
800,100.0,0.0,0.015285067770405898,0.007573498491027878,49.1381257626848,0.0015399307122262666,96.60191307570382,0.002003176223858013,0.0020031760998126674,0.9885935261450104,42.72185207018596,0.0007967292690032921,6.1879594852596345,8.812043997205505,3.4391809594524294,200.0,0.0,112.5584857626475,6.486008458633824,296.113645696225,3.8863527155611632,297.8897135046137,2.1102861000984245,180.95950576851965,418.17881716997545,0.8618778270402216,10.26299913851493,0.8545438543256351
900,100.0,0.0,0.015284462230778353,0.0075734024669305644,49.13817206688206,0.0015402465490271366,96.60192187357997,0.0020030190269202447,0.0020030928422857613,0.9886057757274399,42.721857276166816,0.0007967796987543477,6.187964399420479,8.812038724019642,3.4391793283737333,200.0,0.0,112.55848575111673,6.4860087356502865,296.1136451119334,3.886356414383418,297.88971268896233,2.11028790503602,180.95950547715532,418.17881736641954,0.8618768581812607,10.262998667036372,0.8545015489307661
