milliseconds,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28
0,100.0,0.0,0.015299417372645856,0.007599523280346468,49.13721874408036,0.0014995066575511763,96.6019012341471,0.0019999284471674894,0.0020000227024250497,0.9880847914375422,42.72243653892103,0.0008002138270412012,6.187902179552545,8.812103457177464,3.4392023489297774,200.0,0.0,112.55849980411683,6.485999868429313,296.1137003123989,3.8862985319374035,297.88969973549086,2.110300004845667,180.9595000140052,418.1787999745325,0.8618996748028318,10.263000012229144,0.8554523308828069
100,100.0,0.0,0.015291285250373298,0.007588530268640977,49.13743159646419,0.0015230928541511142,96.60187496439555,0.002004027328202046,0.002003888218622375,0.9881837445219878,42.72230223528976,0.0007881423455309638,6.187919826190753,8.812082813004878,3.439215498615853,200.0,0.0,112.5584916139159,6.48600169273968,296.11368814083806,3.886310726106249,297.8897078087779,2.11029265472791,180.95950672462968,418.17879853178874,0.8618941296780073,10.262999978006464,0.8552085728857408
200,100.0,0.0,0.015290037411811135,0.007581594484750971,49.13766174410721,0.0015286971879424844,96.60188441258904,0.002003900328350915,0.0020039284871867873,0.9882262386332675,42.722225576661025,0.0007910005989310897,6.187928248736696,8.812075374949353,3.4392091048565785,200.0,0.0,112.55848996650407,6.486002940823154,296.113679715538,3.886321067370253,297.889711794343,2.110287969272257,180.9595064942128,418.17880366269134,0.8618899032158654,10.262999459988352,0.8550095089648541
300,100.0,0.0,0.015290296678844592,0.007578182443646337,49.13778906787833,0.0015323832257371295,96.601886083111,0.0020037503079900617,0.002003678317976493,0.9883247859886765,42.7221473708432,0.0007929112858766846,6.187931536028522,8.812070963748326,3.4392044798650687,200.0,0.0,112.55848913972541,6.486004711612631,296.1136719867887,3.886327015617525,297.8897143576645,2.1102854540924016,180.95950663391554,418.1788071406529,0.8618856195291894,10.262999438679042,0.8548930020452512
400,100.0,0.0,0.015289140949410182,0.007575660023701164,49.13789570243141,0.0015354465556608901,96.60189711333668,0.002003635882830374,0.0020037394353847188,0.9883576445149962,42.72212189883755,0.00079429700922515,6.187936034387156,8.812063815963123,3.439196633064499,200.0,0.0,112.55848814077747,6.486005395939265,296.11366456246986,3.8863353119143405,297.8897158324232,2.1102835754369598,180.95950645883073,418.1788107380183,0.8618833275297951,10.262999458191189,0.8547858182957542
500,100.0,0.0,0.015288971695312195,0.007574068416845892,49.13796910819855,0.0015359655751011711,96.6019003338528,0.002003486696953498,0.002003502802495771,0.9884364320611427,42.72208009249603,0.0007954359230453562,6.1879387342899905,8.812060493199944,3.4391960736786302,200.0,0.0,112.55848744226864,6.486006260575578,296.11365787945954,3.8863403496590356,297.88971600714706,2.1102836119610444,180.9595061431362,418.17881307219983,0.8618810046961586,10.262999830972992,0.8546812377898295
600,100.0,0.0,0.015288256937863174,0.007572304113651687,49.138037113684085,0.001537557848421983,96.60190753276082,0.0020034078779827113,0.0020033981243618238,0.9884788913826014,42.721964233454166,0.0007957936710268083,6.1879490191607225,8.812051918700737,3.4391918536977015,200.0,0.0,112.55848694465938,6.4860073236226325,296.1136549998419,3.886345296500229,297.8897153040206,2.110284735074189,180.95950602292643,418.1788148411072,0.8618789649960138,10.26299947206637,0.8546427402884487
700,100.0,0.0,0.015286375669278976,0.00757279050878551,49.138096402862296,0.0015389971805270736,96.60190901578012,0.0020033329789040035,0.0020032743404598753,0.9885310265742329,42.72198679214879,0.0007961993384666306,6.187955601355902,8.812051518158896,3.4391881631463534,200.0,0.0,112.5584861978969,6.486008101463416,296.1136517977967,3.886350355354287,297.8897151474137,2.110284647305296,180.95950573015998,418.1788158346681,0.8618779572015723,10.26299890933599,0.8545954878895633
800,100.0,0.0,0.015286146901300032,0.007572471014037442,49.1381226561998,0.0015397579346035231,96.6019116860159,0.0020032293944189806,0.0020032466274178123,0.9885802849490406,42.72193038434122,0.0007968770487833823,6.187958130954693,8.812041294437726,3.4391828257888863,200.0,0.0,112.55848598296183,6.486008556704938,296.1136468678052,3.886354304890796,297.88971324236365,2.110286183989721,180.9595056640357,418.178816593847,0.8618773405474854,10.26299910699799,0.8545231164269781
900,100.0,0.0,0.015284719354093264,0.007573106329750572,49.13816723671762,0.0015401924890573867,96.6019161036331,0.002002987347674911,0.002002960944257521,0.9886045373574416,42.72188327691198,0.000796881903191075,6.187964277155585,8.812036726497539,3.43917893674094,200.0,0.0,112.55848587152153,6.486009065712923,296.1136457216591,3.88635519431758,297.8897118983323,2.1102882588979526,180.95950536089765,418.17881728415887,0.8618771829294589,10.262999158978708,0.854511630560454
