milliseconds,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28
0,100.0,0.0,0.015299610286502835,0.0076003651615278315,49.13721760571143,0.0014997588886155443,96.6018969856807,0.0020000330658175784,0.002000088752103999,0.988092156367062,42.722409695966235,0.0007998323194092249,6.187899419839464,8.812099500483544,3.4391984608763497,200.0,0.0,112.55849980914213,6.486000049583123,296.11369952781104,3.8863006588583526,297.8896996511903,2.1102994051085138,180.95949989374958,418.17879972678,0.8619003586923584,10.263000003455081,0.8554394628285585
100,100.0,0.0,0.015291877821848085,0.007588584266502949,49.13745827341302,0.0015236185914994683,96.6018732767034,0.002004012705646621,0.002003980953627727,0.9881773436163438,42.722309687487915,0.0007883636711812634,6.187917808987711,8.812080445478232,3.4392167284770063,200.0,0.0,112.55849183382391,6.486001987502306,296.11368820126523,3.886311458985393,297.8897075935692,2.1102923534226354,180.95950679258735,418.17879846245563,0.8618944966828397,10.26299987943885,0.8551953752976001
200,100.0,0.0,0.015291440625757097,0.007582493307050826,49.13765967068839,0.001528937214551202,96.60188166939766,0.0020038114728574315,0.002003888238022327,0.9882431636681746,42.72226141107306,0.0007911337180976889,6.187928446142004,8.812070976016928,3.439209453450287,200.0,0.0,112.5584903962995,6.48600307715236,296.1136802856722,3.886321194152385,297.88971237638697,2.1102878882835374,180.95950671965053,418.1788034272789,0.8618899422431225,10.262999949505229,0.8550055443224562
300,100.0,0.0,0.015290762603278898,0.0075774767127684516,49.137778099696256,0.001532794447461593,96.6018862011392,0.002003792848815921,0.0020036717254468704,0.988317385228673,42.72218923942522,0.0007929210650242235,6.187934509535025,8.812065707044486,3.4392040825701478,200.0,0.0,112.55848888523929,6.486004252592757,296.11367272133594,3.8863280993748694,297.8897150198575,2.110285368788548,180.95950640106702,418.1788078697248,0.861886295305314,10.262999343131659,0.8548567053628892
400,100.0,0.0,0.015289123361729216,0.007574585938378177,49.137916720051024,0.0015343295169099273,96.60189544359248,0.0020036342308397534,0.00200361320246061,0.9883871920352283,42.72211226898414,0.0007943204451526823,6.187933842038715,8.81205914854297,3.4391963916903268,200.0,0.0,112.5584878430501,6.486005724453129,296.1136652852288,3.886333457658718,297.88971653998254,2.110283422947514,180.95950651405204,418.1788102603064,0.8618831219632226,10.262999383681024,0.8547721229670211
500,100.0,0.0,0.015288299821731244,0.007573710378674397,49.13797313166266,0.0015363648851814938,96.60189717704988,0.0020034165525926614,0.0020035994611470056,0.9884484361982708,42.722030225677194,0.0007952535849256259,6.187945938668219,8.812060494381695,3.4391909919362167,200.0,0.0,112.55848716060707,6.486006430001039,296.11366046340527,3.8863402499863726,297.88971663573267,2.110283359834338,180.95950625574892,418.178812933247,0.8618810768194635,10.262999891124233,0.8546968237483256
600,100.0,0.0,0.015288149749516007,0.007572572638961047,49.13804982632277,0.0015376043587285032,96.60190260281637,0.0020033363727823415,0.002003398329390094,0.9884897240829853,42.721965535383816,0.0007960144546547951,6.187948991226699,8.81205335606749,3.4391923122425685,200.0,0.0,112.55848691742352,6.486006973568448,296.1136558183032,3.8863448115126626,297.8897159414816,2.110283707616338,180.95950616924424,418.1788149688203,0.8618789083512143,10.26299981998556,0.8546228034800872
700,100.0,0.0,0.015286084522246036,0.007572483280069133,49.138100246712746,0.0015392873164385386,96.60191140756382,0.0020033526105476484,0.002003256503687962,0.9885454978935363,42.72194980854058,0.0007961794549210627,6.187952063736241,8.812049682141113,3.4391882850119115,200.0,0.0,112.55848628681808,6.486007679805352,296.11364899645537,3.8863503219591804,297.88971452929445,2.110284776547557,180.95950584660687,418.17881643832334,0.8618778291156608,10.262999137328203,0.8545967510890775
800,100.0,0.0,0.015285755143625759,0.007573139175098708,49.13815273822313,0.0015395703275414199,96.60191182223213,0.0020030654489309914,0.002003197213367347,0.9885703388834131,42.721923142293164,0.0007966427850534382,6.187953841570248,8.812039896363181,3.4391823997801954,200.0,0.0,112.55848595668073,6.486008209211492,296.11364688031307,3.8863513851257268,297.88971316955,2.1102862525794555,180.9595057065237,418.17881707286847,0.8618777676428414,10.26299870883009,0.8545556892096966
900,100.0,0.0,0.015285094627830079,0.007573246805158707,49.13818011107502,0.0015393941986000738,96.60191795505379,0.00200296683171555,0.002003127851728581,0.9886082537584016,42.72180350609427,0.0007971674015372788,6.187965124896647,8.81203903950335,3.439173817698632,200.0,0.0,112.55848586598526,6.486008655485313,296.11364532036424,3.886355189499437,297.88971199473013,2.1102877127447868,180.9595054224627,418.17881703167785,0.8618771410534743,10.262999297133517,0.8545282942347481
