miliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,6.419288892149902,1.9668316784219104,11.062441268071563,15.514858115316358,100.00070924222875,0.00012980874254295434,0.011040162091793001,0.004067650561023014,-0.0003408917500137395,0.06755543416867137,0.00039046360943954854,1269.745694510483,632.1551353201247,0.024796698535820148,0.00010012092045846171,0.10950532934416289,0.7124652897935961,44.30999926909778,-0.0003031910314393465,0.03994262161059198,-3.0513710713667697e-05,482.48321940300553,159.99044360445583
100,4.733874265777106,0.038021394151748045,11.106479733538661,15.383873082151249,99.99817761950248,5.8612509592816994e-05,0.41557709800056875,0.27416301068358606,0.004411852072241058,1.442310434087933,0.009004417603938168,1269.4438529458134,632.1629158012622,0.015048384447260386,5.0510091348870636e-05,0.10950532934294593,0.7124652903075552,42.91684053742639,-0.0006538359211212005,-0.01708460173828913,-0.00010855457573387624,482.4170504211215,159.99578320759238
200,4.505620288639192,0.028173808714946742,11.043527563599024,15.113272669282221,99.99192779705285,0.0002810895128607345,0.2928924457281985,0.15525292988364164,0.006793971289173365,1.870798407787454,0.010724659717030164,1269.6357801167424,632.1437640014931,0.02718292548121926,8.277758657811851e-05,0.10950532934398917,0.7124652899592518,42.423210092259225,0.0017994805842974867,0.010570079345070992,-4.6467585609819555e-05,482.3673185068975,159.99162890119555
300,4.373548017289044,0.049922714809997625,11.012883915795744,14.937987751357863,99.98956166969563,0.00039024617232862486,0.32870259729687795,0.14805351855841906,0.008992472032391636,2.0593354175776337,0.013146317762758692,1269.3805411262838,632.1346512358662,0.12712486738363946,3.8443201312483045e-05,0.10950532934400786,0.7124652892532763,42.35138535700489,0.0016149827699445457,0.031489256315178904,-9.167977835317999e-05,482.4457279436272,159.99602102709954
400,4.250186444500405,0.042298340101015214,10.89393445130958,14.786684944990558,99.98440346454518,0.0008462027628053574,0.3188762418252422,0.15227185827741768,0.01048447823927761,2.158383641349856,0.014402129818103305,1269.4838769454761,632.096814050183,0.1911653876670234,-5.678020500173187e-05,0.10950532934808434,0.7124652891723127,42.0820110351502,0.0019897924541116417,0.034606793108674594,0.00010734342452026,482.40322798305107,159.98950790186674
500,4.158453870409499,0.054795940294112055,10.849876042174982,14.70712525124411,99.98106255753198,0.0009124639954959732,0.34185897850987207,0.16585949374208242,0.01151081748819364,2.369455388747259,0.015519784546349405,1269.4033919798765,631.9928167089786,0.06562514131731696,-7.686195184548953e-05,0.1095053293458307,0.712465290505059,42.068938413325576,0.0031888176084198428,-0.007207040726840164,0.0001102655995086063,482.36949609768067,159.9942388243399
600,4.060408202170341,0.034497039526994976,10.80352208037704,14.368706884315111,99.97835948639293,0.0011026407503592027,0.37702425977673854,0.1664570557036953,0.01202636938089947,2.469273083248298,0.016772850616551545,1269.3118413416983,632.0847561063662,0.2632710438605559,-1.2928848814888394e-05,0.10950532934730678,0.712465289904181,41.81618332586189,0.004002393892351406,0.051564516552074856,-0.00012156871967494309,482.4218507958491,159.9890672094427
700,3.942134879354359,0.05121705971634065,10.776443925512957,14.27181627150986,99.97614533718797,0.0014554753219807347,0.39775441901031444,0.17923728220833998,0.014033498073264962,2.5278909729856367,0.01774164687792754,1268.8956726955455,632.0386464265474,0.19717166678757903,-6.309521609389708e-05,0.10950532934716492,0.7124652901374505,41.68189313934508,0.006101752896634283,-0.01617071353214721,-0.00016152881354070854,482.30231188657086,159.9901071231022
800,3.8819336711019625,0.04379270296030646,10.71160125887366,14.086433454778387,99.97282243797896,0.0016361775262157324,0.4276270083892822,0.18170920217096947,0.014163128421159566,2.6813715794880855,0.018985787545555376,1269.1275887262996,631.8612486363431,0.37538336058986166,1.2087227555195655e-05,0.10950532934156211,0.7124652894460134,41.50477216428591,0.008064820868656116,0.034241224227886335,-2.570891649801628e-05,482.27487826505484,159.99238620729153
900,3.7856417681683383,0.057069570827911795,10.612054289763922,13.912926979158412,99.96903768770596,0.001939107274678868,0.47036306730127386,0.19385715607902623,0.01508098155657759,2.911869436548628,0.02053292494824588,1268.9975229600755,631.8738910351796,0.4238286717024601,1.7658319289483612e-05,0.10950532934719237,0.7124652896290143,41.461919872174754,0.008732014179880516,0.014089051704033802,0.00015629260062496842,482.25694413034677,159.9898632735954
1000,3.6925152593840735,0.054170856485530744,10.584377015974935,13.75064971671559,99.96455478818041,0.0020449693328433547,0.4827525601090309,0.1938501155179594,0.017356236406705163,3.058230477783925,0.02199053503889402,1268.8222494502118,631.7031217803612,0.4787332888955644,8.912247638147698e-05,0.10950532934312333,0.7124652898360362,41.24805651905267,0.008723103424877057,0.04951035027364573,8.947729234090265e-05,482.2339903559353,159.98697094848282
1100,3.673271771759434,0.06809637069476189,10.518515851074156,13.573035357771237,99.96088496942778,0.0023148882949270643,0.49204636826759085,0.20472510618771161,0.018412683331117143,3.214339299240702,0.02296570113785955,1268.5749862619032,631.6367283251806,0.48669660617534477,4.5848069866533524e-05,0.10950532934623339,0.7124652894954792,41.21461060006867,0.010519450684426166,0.03391534810450228,0.0001538840694332094,482.20439278608455,159.98467386212732
1200,3.5530232746993944,0.06349370707239496,10.479987851159368,13.342472890444084,99.95524662785925,0.002717024665319195,0.5393981068552849,0.2082453155195222,0.019080518238897247,3.2737785908564083,0.02392937464424311,1268.5536340160243,631.5413616108899,0.6513401979870433,9.471913075666904e-05,0.10950532934881058,0.7124652894335665,40.97541268365345,0.012048389421431932,0.07972114462548868,-9.012488905736117e-05,482.2434316250762,159.98417514209518
1300,3.516475024529877,0.05478294226799387,10.445284723067603,13.14852882595091,99.95177042869214,0.003014251793892915,0.5669146995268537,0.21952214193163205,0.021074853766889345,3.344728612635352,0.02536341278461595,1268.3995332419793,631.5570818184007,0.5766188802058432,0.00014922183939263634,0.10950532934210488,0.7124652902068052,40.877799186785225,0.012325352997740043,0.12056909696565196,5.263581258264361e-05,482.1737010222898,159.97885371899915
