miliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,6.428748632292714,1.9544006446065414,11.116848418522409,15.631237387340958,100.00015231957863,-1.2827419106028705e-05,-0.012787333687609677,-7.401558277711724e-05,-0.0004807432177353533,0.07105647474932482,0.0004772784011492101,1269.5939093577888,632.2044098439452,-0.03349842677674427,1.6693345532792755e-05,0.10950532934775377,0.7124652893803783,44.2551243382938,-0.0009688219514786138,0.03711856226317079,-3.185753381577128e-05,482.42778124525796,159.99099014598832
100,4.761071271972905,0.05155913309365734,11.10688359052998,15.30761591100155,99.99654867970085,-7.80466223816217e-06,0.427413540381498,0.2766765062789594,0.005485759085951666,1.3733615131577874,0.008808775317147945,1269.6803340314314,632.0829343306054,-0.0010619674213686106,-9.755988581543185e-05,0.109505329341598,0.7124652903150603,42.85060689435481,-0.0003774966505682339,-0.037997871248370334,1.8156548724309843e-05,482.4008522370991,159.9912323741631
200,4.523267702757751,0.03540691277381135,11.011421955330851,15.245485965348877,99.99306214088462,0.00018535517975878146,0.30978603100916896,0.15573557683494013,0.007732144463995939,1.8466098596749307,0.010146048964233729,1269.3911029614924,632.0567852478654,0.12072038237265059,2.8741307251173866e-05,0.10950532934653512,0.7124652896802189,42.432506174327145,0.002019798371427398,0.03679282457869512,-8.348645518877074e-05,482.45829284931233,159.992651201257
300,4.383283014476261,0.046426668798176786,10.972326523338824,14.990199016914925,99.98981655857634,0.0005353967413080915,0.3216022138555628,0.14512075305353195,0.00760805951547618,2.0790615326403934,0.012761094783822001,1269.3767428090107,632.1320011579179,0.15188202443650678,-2.6590966339933834e-05,0.10950532934155306,0.7124652895249655,42.37294161843953,0.002361375105912119,-0.012873146930470182,-1.0231799759267767e-05,482.44274479369835,159.99304602526107
400,4.272483854030677,0.03472921275970472,10.9651197388252,14.816265565676995,99.98428707108107,0.0008362983611769582,0.3310598919099862,0.1540908144061805,0.010334499759504946,2.155881278898518,0.013491133230295205,1269.2386466130683,632.0451941185896,0.08142886512748113,1.3383636945695318e-05,0.10950532934550951,0.7124652891750969,42.221808323330855,0.0032620661938115776,-0.014287153897141247,0.00015670758201107954,482.44402333486846,159.994324319455
500,4.165305992226821,0.05542515230659559,10.842902401825567,14.66921205539748,99.97970829279632,0.0007814287779891782,0.3497244654839019,0.1632243511425986,0.010199904598708733,2.281098360561213,0.015383363083157867,1269.2985628740987,631.9731066348096,0.10857070565938395,-3.212348410879491e-05,0.10950532934484801,0.7124652897393009,41.98419866567842,0.0044400564770302,0.03737799012240796,-0.0001652152619859597,482.4296216841508,159.99125079290448
600,4.06206657580084,0.05066020825143735,10.829596236745312,14.44818854415859,99.97707833957045,0.0012866319546625162,0.38827589937472085,0.169299463789946,0.011567164715620866,2.4196123299702963,0.016495590909573626,1269.3007932673127,631.99197621279,0.2745633179000763,-3.668659900449149e-05,0.10950532934705948,0.7124652900435667,41.939779748115676,0.004164892578970439,-0.006621113707469312,0.0001128722989794107,482.4149097843386,159.9908368473554
700,3.9787972118784,0.04923191164139557,10.757732172615862,14.29848277688829,99.97546536220774,0.001371824836560546,0.3989807817275123,0.17305161388647566,0.013623121041010936,2.649201244076746,0.01737861901095479,1269.2179990548705,631.8835546844778,0.33487573410747684,3.670805470788999e-05,0.10950532934114202,0.7124652891367771,41.753603318690665,0.006820703073130603,0.015368749766177137,-6.692722860398241e-05,482.3264185290169,159.99124912362228
800,3.8745990889494273,0.05627104236805355,10.671848843378825,14.090297728164318,99.97226475922965,0.0015568302511776786,0.41855437321877503,0.18692158094216893,0.014020494189445521,2.7039622517070945,0.018863134833561175,1268.8992623185586,631.8136271979496,0.24693306168117637,-4.001302190019072e-05,0.1095053293476702,0.7124652906646065,41.615642326551786,0.006685563442678263,0.05595468487580457,4.028600069830702e-05,482.27837303114865,159.99163253941137
900,3.8037462248460243,0.061050386325165296,10.609794755684614,14.003958530466118,99.96571249843066,0.0018818025699707842,0.47179666426527067,0.1883400171474265,0.016299727175972813,2.8005051263617893,0.02008446048457004,1268.8286671957742,631.8941056698213,0.44591871473865596,6.170579306346428e-05,0.10950532934511993,0.7124652899052822,41.51608349598829,0.008316114681722142,0.028035898042426267,-5.362700909896854e-05,482.28418970526354,159.98837000026637
